tenant_key,lens_name,expert_role,questions_to_answer,required_inputs,decision_use,limitations,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,Expert Lenses contact center executive lens 011,COO,What evidence must close before AML investigation summarization or Finance and GL Modernization advances?,FCF-EVID-09611; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00011,FCF-EVID-09611,FCF-16_EXPERT_LENSES-SRC-00011,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses digital banking executive lens 012,CIO,What evidence must close before Contact center agent assist or Digital Banking Modernization advances?,FCF-EVID-09612; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00012,FCF-EVID-09612,FCF-16_EXPERT_LENSES-SRC-00012,16_expert_lenses,Expert Lenses,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses finance and treasury executive lens 013,CTO,What evidence must close before Personalized digital banking insights or Payments Platform Resilience advances?,FCF-EVID-09613; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00013,FCF-EVID-09613,FCF-16_EXPERT_LENSES-SRC-00013,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses HR and change executive lens 014,CDAO,What evidence must close before Loan document intake automation or Fraud and Financial Crimes Transformation advances?,FCF-EVID-09614; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00014,FCF-EVID-09614,FCF-16_EXPERT_LENSES-SRC-00014,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses platform engineering executive lens 015,CISO,What evidence must close before Regulatory change impact analyzer or Core Banking Simplification advances?,FCF-EVID-09615; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00015,FCF-EVID-09615,FCF-16_EXPERT_LENSES-SRC-00015,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses data and analytics executive lens 016,Chief compliance officer,What evidence must close before Wealth advisor research assistant or Data Governance and Lakehouse Foundation advances?,FCF-EVID-09616; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00016,FCF-EVID-09616,FCF-16_EXPERT_LENSES-SRC-00016,16_expert_lenses,Expert Lenses,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses regulatory reporting executive lens 017,Chief procurement officer,What evidence must close before Collections prioritization assistant or Regulatory Reporting Automation advances?,FCF-EVID-09617; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00017,FCF-EVID-09617,FCF-16_EXPERT_LENSES-SRC-00017,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses vendor management executive lens 018,Chief people officer,What evidence must close before Branch workforce knowledge assistant or Contact Center Experience Transformation advances?,FCF-EVID-09618; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00018,FCF-EVID-09618,FCF-16_EXPERT_LENSES-SRC-00018,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses retail banking executive lens 019,Transformation office lead,What evidence must close before IT incident and change-risk copilot or Cloud Resilience and Zero Trust advances?,FCF-EVID-09619; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00019,FCF-EVID-09619,FCF-16_EXPERT_LENSES-SRC-00019,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses commercial banking executive lens 020,Experience leader,What evidence must close before Model risk documentation assistant or Branch Workforce Productivity advances?,FCF-EVID-09620; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00020,FCF-EVID-09620,FCF-16_EXPERT_LENSES-SRC-00020,16_expert_lenses,Expert Lenses,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses wealth advisory executive lens 021,Business unit president,What evidence must close before Finance close anomaly detection or Wealth Advisor Desktop Modernization advances?,FCF-EVID-09621; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00021,FCF-EVID-09621,FCF-16_EXPERT_LENSES-SRC-00021,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses mortgage lending executive lens 022,Contact center leader,What evidence must close before Fraud alert triage copilot or Model Risk and AI Governance advances?,FCF-EVID-09622; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00022,FCF-EVID-09622,FCF-16_EXPERT_LENSES-SRC-00022,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses cards and payments executive lens 023,Operations leader,What evidence must close before AML investigation summarization or Finance and GL Modernization advances?,FCF-EVID-09623; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00023,FCF-EVID-09623,FCF-16_EXPERT_LENSES-SRC-00023,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses treasury services executive lens 024,Chief architect,What evidence must close before Contact center agent assist or Digital Banking Modernization advances?,FCF-EVID-09624; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00024,FCF-EVID-09624,FCF-16_EXPERT_LENSES-SRC-00024,16_expert_lenses,Expert Lenses,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses fraud operations executive lens 025,Application owner,What evidence must close before Personalized digital banking insights or Payments Platform Resilience advances?,FCF-EVID-09625; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00025,FCF-EVID-09625,FCF-16_EXPERT_LENSES-SRC-00025,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses AML and KYC executive lens 026,ITSM leader,What evidence must close before Loan document intake automation or Fraud and Financial Crimes Transformation advances?,FCF-EVID-09626; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00026,FCF-EVID-09626,FCF-16_EXPERT_LENSES-SRC-00026,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses risk and compliance executive lens 027,CEO,What evidence must close before Regulatory change impact analyzer or Core Banking Simplification advances?,FCF-EVID-09627; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00027,FCF-EVID-09627,FCF-16_EXPERT_LENSES-SRC-00027,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses branch operations executive lens 028,CFO,What evidence must close before Wealth advisor research assistant or Data Governance and Lakehouse Foundation advances?,FCF-EVID-09628; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00028,FCF-EVID-09628,FCF-16_EXPERT_LENSES-SRC-00028,16_expert_lenses,Expert Lenses,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses contact center executive lens 029,COO,What evidence must close before Collections prioritization assistant or Regulatory Reporting Automation advances?,FCF-EVID-09629; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00029,FCF-EVID-09629,FCF-16_EXPERT_LENSES-SRC-00029,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses digital banking executive lens 030,CIO,What evidence must close before Branch workforce knowledge assistant or Contact Center Experience Transformation advances?,FCF-EVID-09630; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00030,FCF-EVID-09630,FCF-16_EXPERT_LENSES-SRC-00030,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Expert Lenses finance and treasury executive lens 031,CTO,What evidence must close before IT incident and change-risk copilot or Cloud Resilience and Zero Trust advances?,FCF-EVID-09631; source row; owner; baseline; control status,Boardroom planning for Expert Lenses; candidate preview only.,"No production data, no active promotion, no realized value claim.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/16_expert_lenses.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-16-00031,FCF-EVID-09631,FCF-16_EXPERT_LENSES-SRC-00031,16_expert_lenses,Expert Lenses,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
