tenant_key,risk_or_control_name,risk_domain,business_function,systems_impacted,severity,likelihood,control_owner,control_status,evidence_required,mitigation_plan,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,cloud exit and resilience control 011,cloud exit and resilience,contact center,enterprise risk platform; cloud lakehouse foundation,high,likely,Experience leader,candidate_control_evidence_needed,FCF-EVID-06611; synthetic vendor obligation register; owner signoff,Collect cloud exit and resilience evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00011,FCF-EVID-06611,FCF-11_RISKS_CONTROLS-SRC-00011,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,model risk management control 012,model risk management,digital banking,general ledger and ERP; enterprise risk platform,critical,watch,Business unit president,candidate_control_evidence_needed,FCF-EVID-06612; synthetic operational metric register; owner signoff,Collect model risk management evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00012,FCF-EVID-06612,FCF-11_RISKS_CONTROLS-SRC-00012,11_risks_controls,Risks & Controls,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,fair lending and bias control 013,fair lending and bias,finance and treasury,identity and access management; general ledger and ERP,medium,possible,Contact center leader,candidate_control_evidence_needed,FCF-EVID-06613; synthetic source template; owner signoff,Collect fair lending and bias evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00013,FCF-EVID-06613,FCF-11_RISKS_CONTROLS-SRC-00013,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,explainability control 014,explainability,HR and change,model risk management system; identity and access management,high,likely,Operations leader,candidate_control_evidence_needed,FCF-EVID-06614; synthetic interview excerpt; owner signoff,Collect explainability evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00014,FCF-EVID-06614,FCF-11_RISKS_CONTROLS-SRC-00014,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,GLBA privacy control 015,GLBA privacy,platform engineering,regulatory reporting platform; model risk management system,critical,watch,Chief architect,candidate_control_evidence_needed,FCF-EVID-06615; synthetic finance baseline; owner signoff,Collect GLBA privacy evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00015,FCF-EVID-06615,FCF-11_RISKS_CONTROLS-SRC-00015,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,PCI DSS control 016,PCI DSS,data and analytics,document management platform; regulatory reporting platform,medium,possible,Application owner,candidate_control_evidence_needed,FCF-EVID-06616; synthetic risk-control register; owner signoff,Collect PCI DSS evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00016,FCF-EVID-06616,FCF-11_RISKS_CONTROLS-SRC-00016,11_risks_controls,Risks & Controls,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,data retention control 017,data retention,regulatory reporting,core banking platform; document management platform,high,likely,ITSM leader,candidate_control_evidence_needed,FCF-EVID-06617; synthetic vendor obligation register; owner signoff,Collect data retention evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00017,FCF-EVID-06617,FCF-11_RISKS_CONTROLS-SRC-00017,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,access controls control 018,access controls,vendor management,loan origination platform; core banking platform,critical,watch,CEO,candidate_control_evidence_needed,FCF-EVID-06618; synthetic operational metric register; owner signoff,Collect access controls evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00018,FCF-EVID-06618,FCF-11_RISKS_CONTROLS-SRC-00018,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,audit logging control 019,audit logging,retail banking,card processing platform; loan origination platform,medium,possible,CFO,candidate_control_evidence_needed,FCF-EVID-06619; synthetic source template; owner signoff,Collect audit logging evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00019,FCF-EVID-06619,FCF-11_RISKS_CONTROLS-SRC-00019,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,customer consent control 020,customer consent,commercial banking,payments hub; card processing platform,high,likely,COO,candidate_control_evidence_needed,FCF-EVID-06620; synthetic interview excerpt; owner signoff,Collect customer consent evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00020,FCF-EVID-06620,FCF-11_RISKS_CONTROLS-SRC-00020,11_risks_controls,Risks & Controls,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,regulatory reporting accuracy control 021,regulatory reporting accuracy,wealth advisory,ACH and wire operations; payments hub,critical,watch,CIO,candidate_control_evidence_needed,FCF-EVID-06621; synthetic finance baseline; owner signoff,Collect regulatory reporting accuracy evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00021,FCF-EVID-06621,FCF-11_RISKS_CONTROLS-SRC-00021,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,operational resilience control 022,operational resilience,mortgage lending,fraud detection platform; ACH and wire operations,medium,possible,CTO,candidate_control_evidence_needed,FCF-EVID-06622; synthetic risk-control register; owner signoff,Collect operational resilience evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00022,FCF-EVID-06622,FCF-11_RISKS_CONTROLS-SRC-00022,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,third-party risk control 023,third-party risk,cards and payments,AML/KYC case management; fraud detection platform,high,likely,CDAO,candidate_control_evidence_needed,FCF-EVID-06623; synthetic vendor obligation register; owner signoff,Collect third-party risk evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00023,FCF-EVID-06623,FCF-11_RISKS_CONTROLS-SRC-00023,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,cyber risk control 024,cyber risk,treasury services,CRM and banker desktop; AML/KYC case management,critical,watch,CISO,candidate_control_evidence_needed,FCF-EVID-06624; synthetic operational metric register; owner signoff,Collect cyber risk evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00024,FCF-EVID-06624,FCF-11_RISKS_CONTROLS-SRC-00024,11_risks_controls,Risks & Controls,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,fraud loss control 025,fraud loss,fraud operations,contact center platform; CRM and banker desktop,medium,possible,Chief compliance officer,candidate_control_evidence_needed,FCF-EVID-06625; synthetic source template; owner signoff,Collect fraud loss evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00025,FCF-EVID-06625,FCF-11_RISKS_CONTROLS-SRC-00025,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,vendor concentration control 026,vendor concentration,AML and KYC,mobile banking platform; contact center platform,high,likely,Chief procurement officer,candidate_control_evidence_needed,FCF-EVID-06626; synthetic interview excerpt; owner signoff,Collect vendor concentration evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00026,FCF-EVID-06626,FCF-11_RISKS_CONTROLS-SRC-00026,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,cloud exit and resilience control 027,cloud exit and resilience,risk and compliance,online banking platform; mobile banking platform,critical,watch,Chief people officer,candidate_control_evidence_needed,FCF-EVID-06627; synthetic finance baseline; owner signoff,Collect cloud exit and resilience evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00027,FCF-EVID-06627,FCF-11_RISKS_CONTROLS-SRC-00027,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,model risk management control 028,model risk management,branch operations,cloud lakehouse foundation; online banking platform,medium,possible,Transformation office lead,candidate_control_evidence_needed,FCF-EVID-06628; synthetic risk-control register; owner signoff,Collect model risk management evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00028,FCF-EVID-06628,FCF-11_RISKS_CONTROLS-SRC-00028,11_risks_controls,Risks & Controls,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,fair lending and bias control 029,fair lending and bias,contact center,enterprise risk platform; cloud lakehouse foundation,high,likely,Experience leader,candidate_control_evidence_needed,FCF-EVID-06629; synthetic vendor obligation register; owner signoff,Collect fair lending and bias evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00029,FCF-EVID-06629,FCF-11_RISKS_CONTROLS-SRC-00029,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,explainability control 030,explainability,digital banking,general ledger and ERP; enterprise risk platform,critical,watch,Business unit president,candidate_control_evidence_needed,FCF-EVID-06630; synthetic operational metric register; owner signoff,Collect explainability evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00030,FCF-EVID-06630,FCF-11_RISKS_CONTROLS-SRC-00030,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,GLBA privacy control 031,GLBA privacy,finance and treasury,identity and access management; general ledger and ERP,medium,possible,Contact center leader,candidate_control_evidence_needed,FCF-EVID-06631; synthetic source template; owner signoff,Collect GLBA privacy evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00031,FCF-EVID-06631,FCF-11_RISKS_CONTROLS-SRC-00031,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,PCI DSS control 032,PCI DSS,HR and change,model risk management system; identity and access management,high,likely,Operations leader,candidate_control_evidence_needed,FCF-EVID-06632; synthetic interview excerpt; owner signoff,Collect PCI DSS evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00032,FCF-EVID-06632,FCF-11_RISKS_CONTROLS-SRC-00032,11_risks_controls,Risks & Controls,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,data retention control 033,data retention,platform engineering,regulatory reporting platform; model risk management system,critical,watch,Chief architect,candidate_control_evidence_needed,FCF-EVID-06633; synthetic finance baseline; owner signoff,Collect data retention evidence before active use.,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-11-00033,FCF-EVID-06633,FCF-11_RISKS_CONTROLS-SRC-00033,11_risks_controls,Risks & Controls,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
