tenant_key,process_name,business_function,process_owner,systems_used,volume_metric,cycle_time,pain_points,control_points,automation_candidate,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,contact center process evidence 011,contact center,CIO,enterprise risk platform; regulatory reporting platform,1010 synthetic work items per period,baseline required,Fragmented evidence for cloud exit and resilience; manual reconciliation across enterprise risk platform,cloud exit and resilience; human review; audit trail; evidence lineage,AML investigation summarization,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00011,FCF-EVID-10811,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00011,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,digital banking process evidence 012,digital banking,CTO,general ledger and ERP; document management platform,1011 synthetic work items per period,baseline required,Fragmented evidence for model risk management; manual reconciliation across general ledger and ERP,model risk management; human review; audit trail; evidence lineage,Contact center agent assist,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00012,FCF-EVID-10812,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00012,18_operational_process_evidence,Operational Evidence,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,finance and treasury process evidence 013,finance and treasury,CDAO,identity and access management; core banking platform,1012 synthetic work items per period,baseline required,Fragmented evidence for fair lending and bias; manual reconciliation across identity and access management,fair lending and bias; human review; audit trail; evidence lineage,Personalized digital banking insights,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00013,FCF-EVID-10813,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00013,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,HR and change process evidence 014,HR and change,CISO,model risk management system; loan origination platform,1013 synthetic work items per period,baseline required,Fragmented evidence for explainability; manual reconciliation across model risk management system,explainability; human review; audit trail; evidence lineage,Loan document intake automation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00014,FCF-EVID-10814,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00014,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,platform engineering process evidence 015,platform engineering,Chief compliance officer,regulatory reporting platform; card processing platform,1014 synthetic work items per period,baseline required,Fragmented evidence for GLBA privacy; manual reconciliation across regulatory reporting platform,GLBA privacy; human review; audit trail; evidence lineage,Regulatory change impact analyzer,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00015,FCF-EVID-10815,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00015,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,data and analytics process evidence 016,data and analytics,Chief procurement officer,document management platform; payments hub,1015 synthetic work items per period,baseline required,Fragmented evidence for PCI DSS; manual reconciliation across document management platform,PCI DSS; human review; audit trail; evidence lineage,Wealth advisor research assistant,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00016,FCF-EVID-10816,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00016,18_operational_process_evidence,Operational Evidence,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,regulatory reporting process evidence 017,regulatory reporting,Chief people officer,core banking platform; ACH and wire operations,1016 synthetic work items per period,baseline required,Fragmented evidence for data retention; manual reconciliation across core banking platform,data retention; human review; audit trail; evidence lineage,Collections prioritization assistant,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00017,FCF-EVID-10817,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00017,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,vendor management process evidence 018,vendor management,Transformation office lead,loan origination platform; fraud detection platform,1017 synthetic work items per period,baseline required,Fragmented evidence for access controls; manual reconciliation across loan origination platform,access controls; human review; audit trail; evidence lineage,Branch workforce knowledge assistant,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00018,FCF-EVID-10818,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00018,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,retail banking process evidence 019,retail banking,Experience leader,card processing platform; AML/KYC case management,1018 synthetic work items per period,baseline required,Fragmented evidence for audit logging; manual reconciliation across card processing platform,audit logging; human review; audit trail; evidence lineage,IT incident and change-risk copilot,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00019,FCF-EVID-10819,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00019,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,commercial banking process evidence 020,commercial banking,Business unit president,payments hub; CRM and banker desktop,1019 synthetic work items per period,baseline required,Fragmented evidence for customer consent; manual reconciliation across payments hub,customer consent; human review; audit trail; evidence lineage,Model risk documentation assistant,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00020,FCF-EVID-10820,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00020,18_operational_process_evidence,Operational Evidence,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,wealth advisory process evidence 021,wealth advisory,Contact center leader,ACH and wire operations; contact center platform,1020 synthetic work items per period,baseline required,Fragmented evidence for regulatory reporting accuracy; manual reconciliation across ACH and wire operations,regulatory reporting accuracy; human review; audit trail; evidence lineage,Finance close anomaly detection,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00021,FCF-EVID-10821,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00021,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,mortgage lending process evidence 022,mortgage lending,Operations leader,fraud detection platform; mobile banking platform,1021 synthetic work items per period,baseline required,Fragmented evidence for operational resilience; manual reconciliation across fraud detection platform,operational resilience; human review; audit trail; evidence lineage,Fraud alert triage copilot,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00022,FCF-EVID-10822,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00022,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,cards and payments process evidence 023,cards and payments,Chief architect,AML/KYC case management; online banking platform,1022 synthetic work items per period,baseline required,Fragmented evidence for third-party risk; manual reconciliation across AML/KYC case management,third-party risk; human review; audit trail; evidence lineage,AML investigation summarization,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00023,FCF-EVID-10823,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00023,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,treasury services process evidence 024,treasury services,Application owner,CRM and banker desktop; cloud lakehouse foundation,1023 synthetic work items per period,baseline required,Fragmented evidence for cyber risk; manual reconciliation across CRM and banker desktop,cyber risk; human review; audit trail; evidence lineage,Contact center agent assist,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00024,FCF-EVID-10824,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00024,18_operational_process_evidence,Operational Evidence,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,fraud operations process evidence 025,fraud operations,ITSM leader,contact center platform; enterprise risk platform,1024 synthetic work items per period,baseline required,Fragmented evidence for fraud loss; manual reconciliation across contact center platform,fraud loss; human review; audit trail; evidence lineage,Personalized digital banking insights,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00025,FCF-EVID-10825,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00025,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,AML and KYC process evidence 026,AML and KYC,CEO,mobile banking platform; general ledger and ERP,1025 synthetic work items per period,baseline required,Fragmented evidence for vendor concentration; manual reconciliation across mobile banking platform,vendor concentration; human review; audit trail; evidence lineage,Loan document intake automation,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00026,FCF-EVID-10826,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00026,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,risk and compliance process evidence 027,risk and compliance,CFO,online banking platform; identity and access management,1026 synthetic work items per period,baseline required,Fragmented evidence for cloud exit and resilience; manual reconciliation across online banking platform,cloud exit and resilience; human review; audit trail; evidence lineage,Regulatory change impact analyzer,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00027,FCF-EVID-10827,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00027,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,branch operations process evidence 028,branch operations,COO,cloud lakehouse foundation; model risk management system,1027 synthetic work items per period,baseline required,Fragmented evidence for model risk management; manual reconciliation across cloud lakehouse foundation,model risk management; human review; audit trail; evidence lineage,Wealth advisor research assistant,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00028,FCF-EVID-10828,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00028,18_operational_process_evidence,Operational Evidence,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,contact center process evidence 029,contact center,CIO,enterprise risk platform; regulatory reporting platform,1028 synthetic work items per period,baseline required,Fragmented evidence for fair lending and bias; manual reconciliation across enterprise risk platform,fair lending and bias; human review; audit trail; evidence lineage,Collections prioritization assistant,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00029,FCF-EVID-10829,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00029,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,digital banking process evidence 030,digital banking,CTO,general ledger and ERP; document management platform,1029 synthetic work items per period,baseline required,Fragmented evidence for explainability; manual reconciliation across general ledger and ERP,explainability; human review; audit trail; evidence lineage,Branch workforce knowledge assistant,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-18-00030,FCF-EVID-10830,FCF-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00030,18_operational_process_evidence,Operational Evidence,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
