tenant_key,function_name,parent_function,executive_owner,business_capabilities,criticality,annual_budget_usd,fte_count,outsourced_support,current_state_notes,target_state_notes,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,contact center capability 011,contact center,Transformation office lead,Finance and GL Modernization; AML investigation summarization; enterprise risk platform,critical,60694444,190,mixed internal and vendor support,Candidate planning context for contact center; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00011,FCF-EVID-00611,FCF-01_BUSINESS_FUNCTIONS-SRC-00011,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,digital banking capability 012,digital banking,Experience leader,Digital Banking Modernization; Contact center agent assist; general ledger and ERP,medium,63888889,201,mixed internal and vendor support,Candidate planning context for digital banking; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00012,FCF-EVID-00612,FCF-01_BUSINESS_FUNCTIONS-SRC-00012,01_business_functions,Business Functions,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,finance and treasury capability 013,finance and treasury,Business unit president,Payments Platform Resilience; Personalized digital banking insights; identity and access management,high,67083333,212,"yes, candidate managed-services dependency",Candidate planning context for finance and treasury; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00013,FCF-EVID-00613,FCF-01_BUSINESS_FUNCTIONS-SRC-00013,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,HR and change capability 014,HR and change,Contact center leader,Fraud and Financial Crimes Transformation; Loan document intake automation; model risk management system,medium,70277778,223,mixed internal and vendor support,Candidate planning context for HR and change; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00014,FCF-EVID-00614,FCF-01_BUSINESS_FUNCTIONS-SRC-00014,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,platform engineering capability 015,platform engineering,Operations leader,Core Banking Simplification; Regulatory change impact analyzer; regulatory reporting platform,medium,51111111,234,mixed internal and vendor support,Candidate planning context for platform engineering; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00015,FCF-EVID-00615,FCF-01_BUSINESS_FUNCTIONS-SRC-00015,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,data and analytics capability 016,data and analytics,Chief architect,Data Governance and Lakehouse Foundation; Wealth advisor research assistant; document management platform,critical,54305556,245,"yes, candidate managed-services dependency",Candidate planning context for data and analytics; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00016,FCF-EVID-00616,FCF-01_BUSINESS_FUNCTIONS-SRC-00016,01_business_functions,Business Functions,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,regulatory reporting capability 017,regulatory reporting,Application owner,Regulatory Reporting Automation; Collections prioritization assistant; core banking platform,medium,57500000,256,mixed internal and vendor support,Candidate planning context for regulatory reporting; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00017,FCF-EVID-00617,FCF-01_BUSINESS_FUNCTIONS-SRC-00017,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,vendor management capability 018,vendor management,ITSM leader,Contact Center Experience Transformation; Branch workforce knowledge assistant; loan origination platform,medium,60694444,267,mixed internal and vendor support,Candidate planning context for vendor management; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00018,FCF-EVID-00618,FCF-01_BUSINESS_FUNCTIONS-SRC-00018,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,retail banking capability 019,retail banking,CEO,Cloud Resilience and Zero Trust; IT incident and change-risk copilot; card processing platform,high,63888889,278,"yes, candidate managed-services dependency",Candidate planning context for retail banking; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00019,FCF-EVID-00619,FCF-01_BUSINESS_FUNCTIONS-SRC-00019,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,commercial banking capability 020,commercial banking,CFO,Branch Workforce Productivity; Model risk documentation assistant; payments hub,medium,67083333,289,mixed internal and vendor support,Candidate planning context for commercial banking; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00020,FCF-EVID-00620,FCF-01_BUSINESS_FUNCTIONS-SRC-00020,01_business_functions,Business Functions,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,wealth advisory capability 021,wealth advisory,COO,Wealth Advisor Desktop Modernization; Finance close anomaly detection; ACH and wire operations,critical,70277778,300,mixed internal and vendor support,Candidate planning context for wealth advisory; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00021,FCF-EVID-00621,FCF-01_BUSINESS_FUNCTIONS-SRC-00021,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,mortgage lending capability 022,mortgage lending,CIO,Model Risk and AI Governance; Fraud alert triage copilot; fraud detection platform,high,51111111,311,"yes, candidate managed-services dependency",Candidate planning context for mortgage lending; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00022,FCF-EVID-00622,FCF-01_BUSINESS_FUNCTIONS-SRC-00022,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,cards and payments capability 023,cards and payments,CTO,Finance and GL Modernization; AML investigation summarization; AML/KYC case management,medium,54305556,322,mixed internal and vendor support,Candidate planning context for cards and payments; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00023,FCF-EVID-00623,FCF-01_BUSINESS_FUNCTIONS-SRC-00023,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,treasury services capability 024,treasury services,CDAO,Digital Banking Modernization; Contact center agent assist; CRM and banker desktop,medium,57500000,333,mixed internal and vendor support,Candidate planning context for treasury services; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00024,FCF-EVID-00624,FCF-01_BUSINESS_FUNCTIONS-SRC-00024,01_business_functions,Business Functions,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,fraud operations capability 025,fraud operations,CISO,Payments Platform Resilience; Personalized digital banking insights; contact center platform,high,60694444,344,"yes, candidate managed-services dependency",Candidate planning context for fraud operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00025,FCF-EVID-00625,FCF-01_BUSINESS_FUNCTIONS-SRC-00025,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,AML and KYC capability 026,AML and KYC,Chief compliance officer,Fraud and Financial Crimes Transformation; Loan document intake automation; mobile banking platform,critical,63888889,355,mixed internal and vendor support,Candidate planning context for AML and KYC; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00026,FCF-EVID-00626,FCF-01_BUSINESS_FUNCTIONS-SRC-00026,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,risk and compliance capability 027,risk and compliance,Chief procurement officer,Core Banking Simplification; Regulatory change impact analyzer; online banking platform,medium,67083333,366,mixed internal and vendor support,Candidate planning context for risk and compliance; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00027,FCF-EVID-00627,FCF-01_BUSINESS_FUNCTIONS-SRC-00027,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,branch operations capability 028,branch operations,Chief people officer,Data Governance and Lakehouse Foundation; Wealth advisor research assistant; cloud lakehouse foundation,high,70277778,377,"yes, candidate managed-services dependency",Candidate planning context for branch operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00028,FCF-EVID-00628,FCF-01_BUSINESS_FUNCTIONS-SRC-00028,01_business_functions,Business Functions,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,contact center capability 029,contact center,Transformation office lead,Regulatory Reporting Automation; Collections prioritization assistant; enterprise risk platform,medium,51111111,388,mixed internal and vendor support,Candidate planning context for contact center; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-01-00029,FCF-EVID-00629,FCF-01_BUSINESS_FUNCTIONS-SRC-00029,01_business_functions,Business Functions,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
