tenant_key,entity_name,industry,sub_industry,revenue_usd,employee_count,headquarters,operating_regions,business_model,customer_segments,mission,vision,strategic_priorities,leadership_team,source_file,source_date,confidence,current_state_notes,target_state_notes,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across contact center, enterprise risk platform, and Finance and GL Modernization.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,medium,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00011,FCF-EVID-00011,FCF-00_ENTERPRISE_PROFILE-SRC-00011,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across digital banking, general ledger and ERP, and Digital Banking Modernization.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,high,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00012,FCF-EVID-00012,FCF-00_ENTERPRISE_PROFILE-SRC-00012,00_enterprise_profile,Enterprise Profile,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across finance and treasury, identity and access management, and Payments Platform Resilience.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,high,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00013,FCF-EVID-00013,FCF-00_ENTERPRISE_PROFILE-SRC-00013,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across HR and change, model risk management system, and Fraud and Financial Crimes Transformation.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,medium,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00014,FCF-EVID-00014,FCF-00_ENTERPRISE_PROFILE-SRC-00014,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across platform engineering, regulatory reporting platform, and Core Banking Simplification.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,medium,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00015,FCF-EVID-00015,FCF-00_ENTERPRISE_PROFILE-SRC-00015,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across data and analytics, document management platform, and Data Governance and Lakehouse Foundation.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,high,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00016,FCF-EVID-00016,FCF-00_ENTERPRISE_PROFILE-SRC-00016,00_enterprise_profile,Enterprise Profile,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across regulatory reporting, core banking platform, and Regulatory Reporting Automation.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,high,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00017,FCF-EVID-00017,FCF-00_ENTERPRISE_PROFILE-SRC-00017,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across vendor management, loan origination platform, and Contact Center Experience Transformation.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,medium,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00018,FCF-EVID-00018,FCF-00_ENTERPRISE_PROFILE-SRC-00018,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across retail banking, card processing platform, and Cloud Resilience and Zero Trust.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,medium,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00019,FCF-EVID-00019,FCF-00_ENTERPRISE_PROFILE-SRC-00019,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across commercial banking, payments hub, and Branch Workforce Productivity.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,high,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00020,FCF-EVID-00020,FCF-00_ENTERPRISE_PROFILE-SRC-00020,00_enterprise_profile,Enterprise Profile,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across wealth advisory, ACH and wire operations, and Wealth Advisor Desktop Modernization.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,high,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00021,FCF-EVID-00021,FCF-00_ENTERPRISE_PROFILE-SRC-00021,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across mortgage lending, fraud detection platform, and Model Risk and AI Governance.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,medium,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00022,FCF-EVID-00022,FCF-00_ENTERPRISE_PROFILE-SRC-00022,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across cards and payments, AML/KYC case management, and Finance and GL Modernization.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,medium,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00023,FCF-EVID-00023,FCF-00_ENTERPRISE_PROFILE-SRC-00023,00_enterprise_profile,Enterprise Profile,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FS Demo,Financial Services,"Diversified banking, payments, wealth, lending, contact center, risk, and regulatory operations",25000000000,74000,"Charlotte, NC",United States banking markets; digital channels; branch and contact center operations,"FS Demo synthetic operating model across treasury services, CRM and banker desktop, and Digital Banking Modernization.",consumer households; commercial clients; wealth clients; cardholders; lending customers,Use governed enterprise context to make planning decisions safer before active promotion.,Build a trusted evidence-backed operating model for executive decisions.,Digital Banking Modernization; Payments Platform Resilience; Fraud and Financial Crimes Transformation; Core Banking Simplification; Data Governance and Lakehouse Foundation; Regulatory Reporting Automation; Contact Center Experience Transformation; Cloud Resilience and Zero Trust; Branch Workforce Productivity; Wealth Advisor Desktop Modernization; Model Risk and AI Governance; Finance and GL Modernization; candidate AI opportunities remain not approved,CEO; CFO; COO; CIO; CTO; CDAO; CISO; procurement; transformation office,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,2026-07-17,high,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Candidate profile includes 25000000000 revenue band, 74000 employees, 1100 branches, and 21000000.","Home, Knowledge, Tower, Intelligence, Moves, Source can consume this only after candidate load, reconciliation, retrieval proof, and explicit promotion review.",OCC; FDIC; CFPB; SEC/FINRA where applicable; SOX; GLBA; PCI DSS; model risk governance; evidence remains synthetic and candidate-only.,FCF-00-00024,FCF-EVID-00024,FCF-00_ENTERPRISE_PROFILE-SRC-00024,00_enterprise_profile,Enterprise Profile,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
