tenant_key,source_file,source_row,source_record_id,source_label,view,amount_type,basis,period,amount_usd,is_rollup_of,component_of,formula,formula_version,value_source,reconciles_to_view,reconciles_to_record_id,reconciliation_envelope_usd,notes
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,16,FC-AI-015,Collections prioritization optimization,value,none,actual,ytd,2126838,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,17,FC-AI-016,Branch banker knowledge assist,value,none,forecast,fy26,21000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,17,FC-AI-016,Branch banker knowledge assist,value,none,actual,ytd,428036,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,18,FC-AI-017,Marketing personalization & retention,value,none,forecast,fy26,30000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,18,FC-AI-017,Marketing personalization & retention,value,none,actual,ytd,3321334,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,19,FC-AI-018,Treasury liquidity forecasting,value,none,forecast,fy26,43000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,19,FC-AI-018,Treasury liquidity forecasting,value,none,actual,ytd,5952785,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,20,FC-AI-019,Complaint & fair-lending surveillance NLP,value,none,forecast,fy26,20000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,20,FC-AI-019,Complaint & fair-lending surveillance NLP,value,none,actual,ytd,449702,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,21,FC-AI-020,Mainframe code modernization assist,value,none,forecast,fy26,23000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,21,FC-AI-020,Mainframe code modernization assist,value,none,actual,ytd,2725054,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,22,FC-AI-021,Document intelligence for commercial onboarding,value,none,forecast,fy26,43000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,22,FC-AI-021,Document intelligence for commercial onboarding,value,none,actual,ytd,4737000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,23,FC-AI-022,Sanctions screening tuning,value,none,forecast,fy26,41000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,23,FC-AI-022,Sanctions screening tuning,value,none,actual,ytd,9951623,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,24,FC-AI-023,Statement & disclosure generation copilot,value,none,forecast,fy26,45000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,24,FC-AI-023,Statement & disclosure generation copilot,value,none,actual,ytd,12287491,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,25,FC-AI-024,Card rewards personalization,value,none,forecast,fy26,25000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,25,FC-AI-024,Card rewards personalization,value,none,actual,ytd,5327800,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,26,FC-AI-025,Voice biometrics authentication,value,none,forecast,fy26,41000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,26,FC-AI-025,Voice biometrics authentication,value,none,actual,ytd,1714160,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,27,FC-AI-026,Trade surveillance anomaly detection,value,none,forecast,fy26,21000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,27,FC-AI-026,Trade surveillance anomaly detection,value,none,actual,ytd,4409150,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,28,FC-AI-027,Loan servicing virtual agent,value,none,forecast,fy26,17000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,28,FC-AI-027,Loan servicing virtual agent,value,none,actual,ytd,3883320,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,29,FC-AI-028,ESG & climate risk data automation,value,none,forecast,fy26,31000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,29,FC-AI-028,ESG & climate risk data automation,value,none,actual,ytd,1143289,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,30,FC-AI-029,Enterprise search over policy & procedures,value,none,forecast,fy26,30000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,30,FC-AI-029,Enterprise search over policy & procedures,value,none,actual,ytd,7746837,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,31,FC-AI-030,Deposit pricing optimization,value,none,forecast,fy26,22000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,31,FC-AI-030,Deposit pricing optimization,value,none,actual,ytd,11077962,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,32,FC-AI-031,Synthetic data for model development,value,none,forecast,fy26,36000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,32,FC-AI-031,Synthetic data for model development,value,none,actual,ytd,21362034,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,33,FC-AI-032,Wire fraud interdiction,value,none,forecast,fy26,43000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,33,FC-AI-032,Wire fraud interdiction,value,none,actual,ytd,23379836,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,34,FC-AI-033,Mortgage underwriting decision support,value,none,forecast,fy26,43000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,34,FC-AI-033,Mortgage underwriting decision support,value,none,actual,ytd,24768103,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,35,FC-AI-034,Vendor contract intelligence,value,none,forecast,fy26,22000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,35,FC-AI-034,Vendor contract intelligence,value,none,actual,ytd,1814885,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,36,FC-AI-035,Branch staffing & demand forecasting,value,none,forecast,fy26,28000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,36,FC-AI-035,Branch staffing & demand forecasting,value,none,actual,ytd,14734961,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,37,FC-AI-036,IT incident root-cause copilot,value,none,forecast,fy26,31000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,37,FC-AI-036,IT incident root-cause copilot,value,none,actual,ytd,24719244,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,38,FC-AI-037,Regulatory change interpretation assist,value,none,forecast,fy26,36000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,38,FC-AI-037,Regulatory change interpretation assist,value,none,actual,ytd,3260888,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,39,FC-AI-038,Small business cash-flow insights,value,none,forecast,fy26,19000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,39,FC-AI-038,Small business cash-flow insights,value,none,actual,ytd,10330850,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,40,FC-AI-039,Anti-money-laundering network analytics,value,none,forecast,fy26,8000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,40,FC-AI-039,Anti-money-laundering network analytics,value,none,actual,ytd,4435180,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,41,FC-AI-040,Customer churn early-warning model,value,none,forecast,fy26,48000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,41,FC-AI-040,Customer churn early-warning model,value,none,actual,ytd,1953629,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,42,FC-AI-041,Capital markets research summarization,value,none,forecast,fy26,16000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,42,FC-AI-041,Capital markets research summarization,value,none,actual,ytd,929469,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,43,FC-AI-042,Privacy & data-access governance automation,value,none,forecast,fy26,40000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T01_initiative-registry.csv,43,FC-AI-042,Privacy & data-access governance automation,value,none,actual,ytd,2063932,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,2,FC-AI-001-2,FC-AI-001,initiative_budget,none,committed,fy26,3800000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,2,FC-AI-001-2,FC-AI-001,initiative_budget,none,actual,ytd,1206207,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,3,FC-AI-002-3,FC-AI-002,initiative_budget,none,committed,fy26,4200000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,3,FC-AI-002-3,FC-AI-002,initiative_budget,none,actual,ytd,2920633,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,4,FC-AI-003-4,FC-AI-003,initiative_budget,none,committed,fy26,4500000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,4,FC-AI-003-4,FC-AI-003,initiative_budget,none,actual,ytd,2529674,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,5,FC-AI-004-5,FC-AI-004,initiative_budget,none,committed,fy26,1900000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,5,FC-AI-004-5,FC-AI-004,initiative_budget,none,actual,ytd,956973,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,6,FC-AI-005-6,FC-AI-005,initiative_budget,none,committed,fy26,5300000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,6,FC-AI-005-6,FC-AI-005,initiative_budget,none,actual,ytd,1704263,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,7,FC-AI-006-7,FC-AI-006,initiative_budget,none,committed,fy26,4100000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,7,FC-AI-006-7,FC-AI-006,initiative_budget,none,actual,ytd,2169009,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,8,FC-AI-007-8,FC-AI-007,initiative_budget,none,committed,fy26,1700000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,8,FC-AI-007-8,FC-AI-007,initiative_budget,none,actual,ytd,913545,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,9,FC-AI-008-9,FC-AI-008,initiative_budget,none,committed,fy26,2400000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,9,FC-AI-008-9,FC-AI-008,initiative_budget,none,actual,ytd,1521969,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,10,FC-AI-009-10,FC-AI-009,initiative_budget,none,committed,fy26,4500000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,10,FC-AI-009-10,FC-AI-009,initiative_budget,none,actual,ytd,1972133,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,11,FC-AI-010-11,FC-AI-010,initiative_budget,none,committed,fy26,2400000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,11,FC-AI-010-11,FC-AI-010,initiative_budget,none,actual,ytd,755457,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,12,FC-AI-011-12,FC-AI-011,initiative_budget,none,committed,fy26,2900000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,12,FC-AI-011-12,FC-AI-011,initiative_budget,none,actual,ytd,1745222,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,13,FC-AI-012-13,FC-AI-012,initiative_budget,none,committed,fy26,1200000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,13,FC-AI-012-13,FC-AI-012,initiative_budget,none,actual,ytd,549066,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,14,FC-AI-013-14,FC-AI-013,initiative_budget,none,committed,fy26,5100000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,14,FC-AI-013-14,FC-AI-013,initiative_budget,none,actual,ytd,2092235,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,15,FC-AI-014-15,FC-AI-014,initiative_budget,none,committed,fy26,3700000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,15,FC-AI-014-15,FC-AI-014,initiative_budget,none,actual,ytd,1456676,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,16,FC-AI-015-16,FC-AI-015,initiative_budget,none,committed,fy26,2500000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,16,FC-AI-015-16,FC-AI-015,initiative_budget,none,actual,ytd,1206279,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,17,FC-AI-016-17,FC-AI-016,initiative_budget,none,committed,fy26,1100000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,17,FC-AI-016-17,FC-AI-016,initiative_budget,none,actual,ytd,695538,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,18,FC-AI-017-18,FC-AI-017,initiative_budget,none,committed,fy26,2800000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,18,FC-AI-017-18,FC-AI-017,initiative_budget,none,actual,ytd,1438714,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,19,FC-AI-018-19,FC-AI-018,initiative_budget,none,committed,fy26,4800000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,19,FC-AI-018-19,FC-AI-018,initiative_budget,none,actual,ytd,2426546,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,20,FC-AI-019-20,FC-AI-019,initiative_budget,none,committed,fy26,1500000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,20,FC-AI-019-20,FC-AI-019,initiative_budget,none,actual,ytd,549523,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,21,FC-AI-020-21,FC-AI-020,initiative_budget,none,committed,fy26,5400000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,21,FC-AI-020-21,FC-AI-020,initiative_budget,none,actual,ytd,1796525,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,22,FC-AI-021-22,FC-AI-021,initiative_budget,none,committed,fy26,5200000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,22,FC-AI-021-22,FC-AI-021,initiative_budget,none,actual,ytd,2650626,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,23,FC-AI-022-23,FC-AI-022,initiative_budget,none,committed,fy26,5600000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,23,FC-AI-022-23,FC-AI-022,initiative_budget,none,actual,ytd,3646169,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
first-capital-financial,ai-control-tower/T08_spend-contracts.csv,24,FC-AI-023-24,FC-AI-023,initiative_budget,none,committed,fy26,1700000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
