tenant_key,org_unit,parent_org_unit,leader_name_or_role,role_level,decision_rights,owned_functions,owned_systems,owned_data_domains,location_scope,source_file,source_date,confidence,known_gaps
meridian-health,Office of the CEO,,President & Chief Executive Officer,CEO,Enterprise strategy; capital allocation; M&A/affiliation approval,Corporate Strategy,,enterprise,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,Office of the Chief Quality Officer,Office of the Chief Operating Officer,Chief Quality Officer,CQO,Staffing and org-design authority,Quality & Regulatory Affairs,,function-scoped,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Office of the President, Meridian Health Plan",Office of the CEO,"President, Meridian Health Plan",HP_PRES,Budget authority within function,Health Plan & Payer Operations,,enterprise,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Office of the President, Meridian Medical Group",Office of the Chief Operating Officer,"President, Meridian Medical Group",NMG_PRES,Vendor selection above delegated threshold,Ambulatory & Physician Network Operations,,function-scoped,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,SVP Revenue Cycle,Office of the Chief Financial Officer,SVP Revenue Cycle,VP,Staffing plan approval within function,Revenue Cycle,,Revenue Cycle,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Patient Access & Registration,SVP Revenue Cycle,VP Patient Access & Registration,VP,Roadmap prioritization for owned systems,Patient Access & Registration,,Patient Access & Registration,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Health Plan Operations,"Office of the President, Meridian Health Plan",VP Health Plan Operations,VP,Vendor renewal approval within function,Health Plan & Payer Operations,,Health Plan & Payer Operations,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Medicare Advantage Programs,"Office of the President, Meridian Health Plan",VP Medicare Advantage Programs,VP,Budget authority up to $5M without CFO sign-off,Health Plan & Payer Operations,,Health Plan & Payer Operations,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Population Health & Care Management,Office of the Chief Medical Officer,VP Population Health & Care Management,VP,Roadmap prioritization for owned systems,Population Health & Care Management,,Population Health & Care Management,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Quality & Regulatory Affairs,Office of the Chief Quality Officer,VP Quality & Regulatory Affairs,VP,Vendor renewal approval within function,Quality & Regulatory Affairs,,Quality & Regulatory Affairs,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP STARS & HEDIS Program Management,Office of the Chief Quality Officer,VP STARS & HEDIS Program Management,VP,Vendor renewal approval within function,Quality & Regulatory Affairs,,Quality & Regulatory Affairs,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Clinical Informatics,Office of the Chief Medical Information Officer,VP Clinical Informatics,VP,Roadmap prioritization for owned systems,Clinical Informatics,,Clinical Informatics,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Epic Applications,Office of the Chief Medical Information Officer,VP Epic Applications,VP,Vendor renewal approval within function,Clinical Informatics,,Clinical Informatics,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Infrastructure & Cloud,Office of the Chief Information Officer,VP Infrastructure & Cloud,VP,Staffing plan approval within function,Information Technology & Digital,,Information Technology & Digital,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Enterprise Architecture,Office of the Chief Information Officer,VP Enterprise Architecture,VP,Roadmap prioritization for owned systems,Information Technology & Digital,,Information Technology & Digital,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Data & AI Platforms,Office of the Chief Data & Analytics Officer,VP Data & AI Platforms,VP,Vendor renewal approval within function,Data Analytics & AI,,Data Analytics & AI,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Cybersecurity Operations,Office of the Chief Information Security Officer,VP Cybersecurity Operations,VP,Roadmap prioritization for owned systems,Cybersecurity & IT Risk,,Cybersecurity & IT Risk,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP IT Service Management & Support,Office of the Chief Information Officer,VP IT Service Management & Support,VP,Staffing plan approval within function,Information Technology & Digital,,Information Technology & Digital,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Pharmacy Services,Office of the Chief Medical Officer,VP Pharmacy Services,VP,Roadmap prioritization for owned systems,Pharmacy Services,,Pharmacy Services,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Nursing Informatics,Office of the Chief Nursing Officer,VP Nursing Informatics,VP,Vendor renewal approval within function,Nursing Operations,,Nursing Operations,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Ambulatory Operations,"Office of the President, Meridian Medical Group",VP Ambulatory Operations,VP,Staffing plan approval within function,Ambulatory & Physician Network Operations,,Ambulatory & Physician Network Operations,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Physician Network Operations,"Office of the President, Meridian Medical Group",VP Physician Network Operations,VP,Roadmap prioritization for owned systems,Ambulatory & Physician Network Operations,,Ambulatory & Physician Network Operations,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Member Services & Patient Experience,"Office of the President, Meridian Health Plan",VP Member Services & Patient Experience,VP,Vendor renewal approval within function,Member Services & Patient Experience,,Member Services & Patient Experience,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Supply Chain & Procurement,Office of the Chief Financial Officer,VP Supply Chain & Procurement,VP,Roadmap prioritization for owned systems,Supply Chain & Procurement,,Supply Chain & Procurement,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Finance Operations,Office of the Chief Financial Officer,VP Finance Operations,VP,Budget authority up to $5M without CFO sign-off,Finance & Accounting,,Finance & Accounting,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP HR Business Partnering,Office of the Chief Human Resources Officer,VP HR Business Partnering,VP,Roadmap prioritization for owned systems,Human Resources & Workforce,,Human Resources & Workforce,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Facilities & Real Estate,Office of the Chief Operating Officer,VP Facilities & Real Estate,VP,Budget authority up to $5M without CFO sign-off,Facilities & Real Estate,,Facilities & Real Estate,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Actuarial Services,"Office of the President, Meridian Health Plan",VP Actuarial Services,VP,Roadmap prioritization for owned systems,Actuarial & Underwriting,,Actuarial & Underwriting,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Claims Operations,"Office of the President, Meridian Health Plan",VP Claims Operations,VP,Roadmap prioritization for owned systems,Health Plan & Payer Operations,,Health Plan & Payer Operations,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Risk Adjustment & RAF Programs,"Office of the President, Meridian Health Plan",VP Risk Adjustment & RAF Programs,VP,Roadmap prioritization for owned systems,Health Plan & Payer Operations,,Health Plan & Payer Operations,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Behavioral Health Services,Office of the Chief Operating Officer,VP Behavioral Health Services,VP,Roadmap prioritization for owned systems,Behavioral Health,,Behavioral Health,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Emergency Services,Office of the Chief Medical Officer,VP Emergency Services,VP,Vendor renewal approval within function,Emergency Services,,Emergency Services,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Legal & Privacy Counsel,Office of the Chief Legal & Compliance Officer,VP Legal & Privacy Counsel,VP,Vendor renewal approval within function,"Legal, Compliance & Privacy",,"Legal, Compliance & Privacy","System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,VP Compliance,Office of the Chief Legal & Compliance Officer,VP Compliance,VP,Budget authority up to $5M without CFO sign-off,"Legal, Compliance & Privacy",,"Legal, Compliance & Privacy",Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Coding & HIM",SVP Revenue Cycle,"Director, Coding & HIM",Director,Change/release approval for owned system,,,,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Actuarial Analytics",VP Actuarial Services,"Director, Actuarial Analytics",Director,Team staffing within approved headcount,,,,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Network & Telecom Engineering",VP Infrastructure & Cloud,"Director, Network & Telecom Engineering",Director,Change/release approval for owned system,,,,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Identity & Access Management",VP Cybersecurity Operations,"Director, Identity & Access Management",Director,Team staffing within approved headcount,,,,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Interface Engineering & Integration",VP Enterprise Architecture,"Director, Interface Engineering & Integration",Director,Change/release approval for owned system,,,,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Privacy Office",VP Legal & Privacy Counsel,"Director, Privacy Office",Director,Day-to-day operational decisions,,,,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Data Warehousing & SQL Server Platforms",VP Data & AI Platforms,"Director, Data Warehousing & SQL Server Platforms",Director,Day-to-day operational decisions,,,,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, IT Service Desk Operations",VP IT Service Management & Support,"Director, IT Service Desk Operations",Director,Team staffing within approved headcount,,,,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Compliance Investigations",VP Compliance,"Director, Compliance Investigations",Director,Vendor escalation ownership,,,,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Nursing Operations — Critical Care",Office of the Chief Nursing Officer,"Director, Nursing Operations — Critical Care",Director,Day-to-day operational decisions,,,,Metro-wide,datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Telehealth & Virtual Care",VP Population Health & Care Management,"Director, Telehealth & Virtual Care",Director,Team staffing within approved headcount,,,,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Enterprise Program Management Office",Office of the Chief Operating Officer,"Director, Enterprise Program Management Office",Director,Day-to-day operational decisions,,,,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
meridian-health,"Director, Supply Chain Contracting",VP Supply Chain & Procurement,"Director, Supply Chain Contracting",Director,Team staffing within approved headcount,,,,"System HQ — Lakeview, IL",datasets/tenant-inputs/active/meridian-health/current/02_org_ownership.csv,2026-07-31,medium,Synthetic planning-grade content generated for the meridian-health enrichment from the Phase-0 design corpus in clients/meridian-health/19-template-instantiation-source-corpus/; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.
