tenant_key,source_file,source_row,source_record_id,source_label,view,amount_type,basis,period,amount_usd,is_rollup_of,component_of,formula,formula_version,value_source,reconciles_to_view,reconciles_to_record_id,reconciliation_envelope_usd,notes
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,11,SHA-INIT-010,Engineering Productivity AI,value,none,forecast,fy26,74000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,11,SHA-INIT-010,Engineering Productivity AI,value,none,actual,ytd,8880000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,12,SHA-INIT-100,IROPS recovery decisioning modernization,value,none,forecast,fy26,18000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,12,SHA-INIT-100,IROPS recovery decisioning modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,13,SHA-INIT-101,Crew recovery and legality modernization,value,none,forecast,fy26,30000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,13,SHA-INIT-101,Crew recovery and legality modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,14,SHA-INIT-102,Flight planning and dispatch modernization,value,none,forecast,fy26,42000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,14,SHA-INIT-102,Flight planning and dispatch modernization,value,none,actual,ytd,14280000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,15,SHA-INIT-103,Airport turn management modernization,value,none,forecast,fy26,54000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,15,SHA-INIT-103,Airport turn management modernization,value,none,actual,ytd,6480000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,16,SHA-INIT-104,Baggage tracking and recovery modernization,value,none,forecast,fy26,66000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,16,SHA-INIT-104,Baggage tracking and recovery modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,17,SHA-INIT-105,MRO predictive maintenance modernization,value,none,forecast,fy26,78000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,17,SHA-INIT-105,MRO predictive maintenance modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,18,SHA-INIT-106,Revenue management and pricing modernization,value,none,forecast,fy26,90000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,18,SHA-INIT-106,Revenue management and pricing modernization,value,none,actual,ytd,30600000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,19,SHA-INIT-107,NDC offer/order retailing modernization,value,none,forecast,fy26,102000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,19,SHA-INIT-107,NDC offer/order retailing modernization,value,none,actual,ytd,12240000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,20,SHA-INIT-108,Loyalty personalization modernization,value,none,forecast,fy26,114000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,20,SHA-INIT-108,Loyalty personalization modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,21,SHA-INIT-109,Digital concierge and journey orchestration modernization,value,none,forecast,fy26,126000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,21,SHA-INIT-109,Digital concierge and journey orchestration modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,22,SHA-INIT-110,Contact center service recovery modernization,value,none,forecast,fy26,138000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,22,SHA-INIT-110,Contact center service recovery modernization,value,none,actual,ytd,46920000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,23,SHA-INIT-111,Cargo capacity optimization modernization,value,none,forecast,fy26,150000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,23,SHA-INIT-111,Cargo capacity optimization modernization,value,none,actual,ytd,18000000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,24,SHA-INIT-112,Fuel optimization and sustainability modernization,value,none,forecast,fy26,162000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,24,SHA-INIT-112,Fuel optimization and sustainability modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,25,SHA-INIT-113,Revenue accounting and settlement modernization,value,none,forecast,fy26,174000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,25,SHA-INIT-113,Revenue accounting and settlement modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,26,SHA-INIT-114,SAP finance close and procurement modernization,value,none,forecast,fy26,186000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,26,SHA-INIT-114,SAP finance close and procurement modernization,value,none,actual,ytd,63240000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,27,SHA-INIT-115,Mainframe transaction processing modernization,value,none,forecast,fy26,18000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,27,SHA-INIT-115,Mainframe transaction processing modernization,value,none,actual,ytd,2160000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,28,SHA-INIT-116,Cloud-native digital engineering modernization,value,none,forecast,fy26,30000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,28,SHA-INIT-116,Cloud-native digital engineering modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,29,SHA-INIT-117,Enterprise integration and eventing modernization,value,none,forecast,fy26,42000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,29,SHA-INIT-117,Enterprise integration and eventing modernization,value,none,actual,ytd,0,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,30,SHA-INIT-118,EDW and certified BI modernization,value,none,forecast,fy26,54000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,30,SHA-INIT-118,EDW and certified BI modernization,value,none,actual,ytd,18360000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,31,SHA-INIT-119,Data lake ingestion and lineage modernization,value,none,forecast,fy26,66000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T01_initiative-registry.csv,31,SHA-INIT-119,Data lake ingestion and lineage modernization,value,none,actual,ytd,7920000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,2,SHA-SPEND-001-1,SHA-INIT-001,initiative_budget,run,committed,fy26,900000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,2,SHA-SPEND-001-1,SHA-INIT-001,initiative_budget,run,actual,ytd,420000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,3,SHA-SPEND-001-2,SHA-INIT-001,initiative_budget,none,committed,fy26,1800000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,3,SHA-SPEND-001-2,SHA-INIT-001,initiative_budget,none,actual,ytd,840000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,4,SHA-SPEND-001-3,SHA-INIT-001,initiative_budget,opex,committed,fy26,2700000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,4,SHA-SPEND-001-3,SHA-INIT-001,initiative_budget,opex,actual,ytd,1260000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,5,SHA-SPEND-001-4,SHA-INIT-001,initiative_budget,change,committed,fy26,3600000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,5,SHA-SPEND-001-4,SHA-INIT-001,initiative_budget,change,actual,ytd,1680000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,6,SHA-SPEND-002-1,SHA-INIT-002,initiative_budget,run,committed,fy26,1075000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,6,SHA-SPEND-002-1,SHA-INIT-002,initiative_budget,run,actual,ytd,515000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,7,SHA-SPEND-002-2,SHA-INIT-002,initiative_budget,none,committed,fy26,2150000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,7,SHA-SPEND-002-2,SHA-INIT-002,initiative_budget,none,actual,ytd,1030000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,8,SHA-SPEND-002-3,SHA-INIT-002,initiative_budget,opex,committed,fy26,3225000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,8,SHA-SPEND-002-3,SHA-INIT-002,initiative_budget,opex,actual,ytd,1545000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,9,SHA-SPEND-002-4,SHA-INIT-002,initiative_budget,change,committed,fy26,4300000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,9,SHA-SPEND-002-4,SHA-INIT-002,initiative_budget,change,actual,ytd,2060000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,10,SHA-SPEND-003-1,SHA-INIT-003,initiative_budget,run,committed,fy26,1250000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,10,SHA-SPEND-003-1,SHA-INIT-003,initiative_budget,run,actual,ytd,610000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,11,SHA-SPEND-003-2,SHA-INIT-003,initiative_budget,none,committed,fy26,2500000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,11,SHA-SPEND-003-2,SHA-INIT-003,initiative_budget,none,actual,ytd,1220000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,12,SHA-SPEND-003-3,SHA-INIT-003,initiative_budget,opex,committed,fy26,3750000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,12,SHA-SPEND-003-3,SHA-INIT-003,initiative_budget,opex,actual,ytd,1830000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,13,SHA-SPEND-003-4,SHA-INIT-003,initiative_budget,change,committed,fy26,5000000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,13,SHA-SPEND-003-4,SHA-INIT-003,initiative_budget,change,actual,ytd,2440000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,14,SHA-SPEND-004-1,SHA-INIT-004,initiative_budget,run,committed,fy26,1425000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,14,SHA-SPEND-004-1,SHA-INIT-004,initiative_budget,run,actual,ytd,705000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,15,SHA-SPEND-004-2,SHA-INIT-004,initiative_budget,none,committed,fy26,2850000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,15,SHA-SPEND-004-2,SHA-INIT-004,initiative_budget,none,actual,ytd,1410000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,16,SHA-SPEND-004-3,SHA-INIT-004,initiative_budget,opex,committed,fy26,4275000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,16,SHA-SPEND-004-3,SHA-INIT-004,initiative_budget,opex,actual,ytd,2115000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,17,SHA-SPEND-004-4,SHA-INIT-004,initiative_budget,change,committed,fy26,5700000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,17,SHA-SPEND-004-4,SHA-INIT-004,initiative_budget,change,actual,ytd,2820000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,18,SHA-SPEND-005-1,SHA-INIT-005,initiative_budget,run,committed,fy26,1600000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,18,SHA-SPEND-005-1,SHA-INIT-005,initiative_budget,run,actual,ytd,800000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,19,SHA-SPEND-005-2,SHA-INIT-005,initiative_budget,none,committed,fy26,3200000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,19,SHA-SPEND-005-2,SHA-INIT-005,initiative_budget,none,actual,ytd,1600000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,20,SHA-SPEND-005-3,SHA-INIT-005,initiative_budget,opex,committed,fy26,4800000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,20,SHA-SPEND-005-3,SHA-INIT-005,initiative_budget,opex,actual,ytd,2400000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,21,SHA-SPEND-005-4,SHA-INIT-005,initiative_budget,change,committed,fy26,6400000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,21,SHA-SPEND-005-4,SHA-INIT-005,initiative_budget,change,actual,ytd,3200000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,22,SHA-SPEND-006-1,SHA-INIT-006,initiative_budget,run,committed,fy26,1775000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,22,SHA-SPEND-006-1,SHA-INIT-006,initiative_budget,run,actual,ytd,895000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,23,SHA-SPEND-006-2,SHA-INIT-006,initiative_budget,none,committed,fy26,3550000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,23,SHA-SPEND-006-2,SHA-INIT-006,initiative_budget,none,actual,ytd,1790000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,24,SHA-SPEND-006-3,SHA-INIT-006,initiative_budget,opex,committed,fy26,5325000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,24,SHA-SPEND-006-3,SHA-INIT-006,initiative_budget,opex,actual,ytd,2685000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,25,SHA-SPEND-006-4,SHA-INIT-006,initiative_budget,change,committed,fy26,7100000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,25,SHA-SPEND-006-4,SHA-INIT-006,initiative_budget,change,actual,ytd,3580000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,26,SHA-SPEND-007-1,SHA-INIT-007,initiative_budget,run,committed,fy26,1950000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,26,SHA-SPEND-007-1,SHA-INIT-007,initiative_budget,run,actual,ytd,990000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,27,SHA-SPEND-007-2,SHA-INIT-007,initiative_budget,none,committed,fy26,3900000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,27,SHA-SPEND-007-2,SHA-INIT-007,initiative_budget,none,actual,ytd,1980000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,28,SHA-SPEND-007-3,SHA-INIT-007,initiative_budget,opex,committed,fy26,5850000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,28,SHA-SPEND-007-3,SHA-INIT-007,initiative_budget,opex,actual,ytd,2970000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,29,SHA-SPEND-007-4,SHA-INIT-007,initiative_budget,change,committed,fy26,7800000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,29,SHA-SPEND-007-4,SHA-INIT-007,initiative_budget,change,actual,ytd,3960000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,30,SHA-SPEND-008-1,SHA-INIT-008,initiative_budget,run,committed,fy26,2125000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,30,SHA-SPEND-008-1,SHA-INIT-008,initiative_budget,run,actual,ytd,1085000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,31,SHA-SPEND-008-2,SHA-INIT-008,initiative_budget,none,committed,fy26,4250000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,31,SHA-SPEND-008-2,SHA-INIT-008,initiative_budget,none,actual,ytd,2170000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
skyharbor-air,ai-control-tower/T08_spend-contracts.csv,32,SHA-SPEND-008-3,SHA-INIT-008,initiative_budget,opex,committed,fy26,6375000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
