move_id,question_id,question,must_include,must_not_claim,pass_criteria,evidence_refs,failure_mode_guarded
MER-MOVE-003,MER-MOVE-003-Q03,What must not be claimed yet? (Call center optimization),Call center optimization; Claims administration platform; claims status; Intent taxonomy not certified,"Do not claim member-experience lift without measured baseline. Specific to Call center optimization, do not present Claims administration platform / claims status as certified while ""Intent taxonomy not certified"" remains open.","Pass if the response refuses production/value claims for Call center optimization, preserves the forbidden-claim boundary, and cites Claims administration platform as the relevant fact anchor.",MER-EVID-001; Claims administration platform,value_fabrication
MER-MOVE-003,MER-MOVE-003-Q04,Which systems must be reconciled? (Call center optimization),Call center optimization; Power BI reporting estate; intent taxonomy; Member identity linkage not proven,"Do not claim real-time agent assist is live. Specific to Call center optimization, do not present Power BI reporting estate / intent taxonomy as certified while ""Member identity linkage not proven"" remains open.","Pass when Power BI reporting estate is reconciled with the other Move systems, intent taxonomy is not treated as certified, and the open dependency ""Member identity linkage not proven"" is explicit.",MER-EVID-001; Power BI reporting estate,thin_generic_answer
MER-MOVE-003,MER-MOVE-003-Q05,What baseline is required before value is quantified? (Call center optimization),Call center optimization; Contact center transcript and telephony platform; next-best-action content; Transcript governance not loaded,"Do not claim transcripts are approved for analytics. Specific to Call center optimization, do not present Contact center transcript and telephony platform / next-best-action content as certified while ""Transcript governance not loaded"" remains open.","Pass only if value discussion for Call center optimization asks for a baseline for next-best-action content, names the owner evidence still needed, and avoids dollar or ROI invention.",MER-EVID-001; Contact center transcript and telephony platform,thin_generic_answer
MER-MOVE-003,MER-MOVE-003-Q06,Which owner must validate the answer? (Call center optimization),Call center optimization; CRM / member case management; transcripts; Real-time integration not proven,"Do not claim member-experience lift without measured baseline. Specific to Call center optimization, do not present CRM / member case management / transcripts as certified while ""Real-time integration not proven"" remains open.","Pass when the validating owner path is tied to Operations, the source artifact is referenced, and the answer explains how ""Real-time integration not proven"" affects phase advancement.",MER-EVID-001; CRM / member case management,thin_generic_answer
MER-MOVE-004,MER-MOVE-004-Q01,What exact source evidence supports this Move? (Provider quality and performance),Provider quality and performance; Epic Caboodle; HEDIS; Measure logic fragmented across BI tools,"Do not claim HEDIS/STAR outputs are audited. Specific to Provider quality and performance, do not present Epic Caboodle / HEDIS as certified while ""Measure logic fragmented across BI tools"" remains open.","Pass only if the answer identifies Epic Caboodle as evidence for Provider quality and performance, ties it to HEDIS, and states that ""Measure logic fragmented across BI tools"" still requires source proof.",MER-EVID-001; Epic Caboodle,unsupported_tenant_claim
MER-MOVE-004,MER-MOVE-004-Q02,Which foundation gap blocks phase advancement? (Provider quality and performance),Provider quality and performance; Epic Clarity; STAR; Attribution ownership not proven,"Do not claim provider attribution is accepted. Specific to Provider quality and performance, do not present Epic Clarity / STAR as certified while ""Attribution ownership not proven"" remains open.","Pass when the blocker is named as ""Attribution ownership not proven"", the answer explains why it constrains STAR, and Provider quality and performance remains in planning-grade language.",MER-EVID-001; Epic Clarity,foundation_overclaim
MER-MOVE-004,MER-MOVE-004-Q03,What must not be claimed yet? (Provider quality and performance),Provider quality and performance; Tableau reporting estate; provider attribution; Provider contract linkage not certified,"Do not claim provider benchmark actions are live. Specific to Provider quality and performance, do not present Tableau reporting estate / provider attribution as certified while ""Provider contract linkage not certified"" remains open.","Pass if the response refuses production/value claims for Provider quality and performance, preserves the forbidden-claim boundary, and cites Tableau reporting estate as the relevant fact anchor.",MER-EVID-001; Tableau reporting estate,value_fabrication
MER-MOVE-004,MER-MOVE-004-Q04,Which systems must be reconciled? (Provider quality and performance),Provider quality and performance; Power BI reporting estate; care gaps; Near-real-time quality layer not proven,"Do not claim HEDIS/STAR outputs are audited. Specific to Provider quality and performance, do not present Power BI reporting estate / care gaps as certified while ""Near-real-time quality layer not proven"" remains open.","Pass when Power BI reporting estate is reconciled with the other Move systems, care gaps is not treated as certified, and the open dependency ""Near-real-time quality layer not proven"" is explicit.",MER-EVID-001; Power BI reporting estate,thin_generic_answer
MER-MOVE-004,MER-MOVE-004-Q05,What baseline is required before value is quantified? (Provider quality and performance),Provider quality and performance; Provider contract repository; provider benchmarking; Measure logic fragmented across BI tools,"Do not claim provider attribution is accepted. Specific to Provider quality and performance, do not present Provider contract repository / provider benchmarking as certified while ""Measure logic fragmented across BI tools"" remains open.","Pass only if value discussion for Provider quality and performance asks for a baseline for provider benchmarking, names the owner evidence still needed, and avoids dollar or ROI invention.",MER-EVID-001; Provider contract repository,thin_generic_answer
MER-MOVE-004,MER-MOVE-004-Q06,Which owner must validate the answer? (Provider quality and performance),Provider quality and performance; Epic Caboodle; HEDIS; Attribution ownership not proven,"Do not claim provider benchmark actions are live. Specific to Provider quality and performance, do not present Epic Caboodle / HEDIS as certified while ""Attribution ownership not proven"" remains open.","Pass when the validating owner path is tied to Clinical, the source artifact is referenced, and the answer explains how ""Attribution ownership not proven"" affects phase advancement.",MER-EVID-001; Epic Caboodle,thin_generic_answer
MER-MOVE-005,MER-MOVE-005-Q01,What exact source evidence supports this Move? (End-to-end cost transparency),End-to-end cost transparency; Claims administration platform; claims; Provider contract terms not digitized in governed form,"Do not claim product/provider/population margin is audited. Specific to End-to-end cost transparency, do not present Claims administration platform / claims as certified while ""Provider contract terms not digitized in governed form"" remains open.","Pass only if the answer identifies Claims administration platform as evidence for End-to-end cost transparency, ties it to claims, and states that ""Provider contract terms not digitized in governed form"" still requires source proof.",MER-EVID-001; Claims administration platform,unsupported_tenant_claim
MER-MOVE-005,MER-MOVE-005-Q02,Which foundation gap blocks phase advancement? (End-to-end cost transparency),End-to-end cost transparency; Provider contract repository; capitation; Claims and GL calendar alignment not proven,"Do not invent capitation or contract economics. Specific to End-to-end cost transparency, do not present Provider contract repository / capitation as certified while ""Claims and GL calendar alignment not proven"" remains open.","Pass when the blocker is named as ""Claims and GL calendar alignment not proven"", the answer explains why it constrains capitation, and End-to-end cost transparency remains in planning-grade language.",MER-EVID-001; Provider contract repository,foundation_overclaim
MER-MOVE-005,MER-MOVE-005-Q03,What must not be claimed yet? (End-to-end cost transparency),End-to-end cost transparency; General ledger and close reporting; provider contracts; Cost allocation rules not loaded,"Do not claim cost savings without finance validation. Specific to End-to-end cost transparency, do not present General ledger and close reporting / provider contracts as certified while ""Cost allocation rules not loaded"" remains open.","Pass if the response refuses production/value claims for End-to-end cost transparency, preserves the forbidden-claim boundary, and cites General ledger and close reporting as the relevant fact anchor.",MER-EVID-001; General ledger and close reporting,value_fabrication
MER-MOVE-005,MER-MOVE-005-Q04,Which systems must be reconciled? (End-to-end cost transparency),End-to-end cost transparency; SQL Server reporting marts; GL; Margin semantic model not certified,"Do not claim product/provider/population margin is audited. Specific to End-to-end cost transparency, do not present SQL Server reporting marts / GL as certified while ""Margin semantic model not certified"" remains open.","Pass when SQL Server reporting marts is reconciled with the other Move systems, GL is not treated as certified, and the open dependency ""Margin semantic model not certified"" is explicit.",MER-EVID-001; SQL Server reporting marts,thin_generic_answer
MER-MOVE-005,MER-MOVE-005-Q05,What baseline is required before value is quantified? (End-to-end cost transparency),End-to-end cost transparency; Claims administration platform; cost-of-care; Provider contract terms not digitized in governed form,"Do not invent capitation or contract economics. Specific to End-to-end cost transparency, do not present Claims administration platform / cost-of-care as certified while ""Provider contract terms not digitized in governed form"" remains open.","Pass only if value discussion for End-to-end cost transparency asks for a baseline for cost-of-care, names the owner evidence still needed, and avoids dollar or ROI invention.",MER-EVID-001; Claims administration platform,thin_generic_answer
MER-MOVE-005,MER-MOVE-005-Q06,Which owner must validate the answer? (End-to-end cost transparency),End-to-end cost transparency; Provider contract repository; margin; Claims and GL calendar alignment not proven,"Do not claim cost savings without finance validation. Specific to End-to-end cost transparency, do not present Provider contract repository / margin as certified while ""Claims and GL calendar alignment not proven"" remains open.","Pass when the validating owner path is tied to Finance, the source artifact is referenced, and the answer explains how ""Claims and GL calendar alignment not proven"" affects phase advancement.",MER-EVID-001; Provider contract repository,thin_generic_answer
MER-MOVE-006,MER-MOVE-006-Q01,What exact source evidence supports this Move? (Payment integrity and leakage reduction),Payment integrity and leakage reduction; Claims administration platform; claims anomalies; Rules and model lineage not governed,"Do not claim fraud findings. Specific to Payment integrity and leakage reduction, do not present Claims administration platform / claims anomalies as certified while ""Rules and model lineage not governed"" remains open.","Pass only if the answer identifies Claims administration platform as evidence for Payment integrity and leakage reduction, ties it to claims anomalies, and states that ""Rules and model lineage not governed"" still requires source proof.",MER-EVID-001; Claims administration platform,unsupported_tenant_claim
MER-MOVE-006,MER-MOVE-006-Q02,Which foundation gap blocks phase advancement? (Payment integrity and leakage reduction),Payment integrity and leakage reduction; SAS analytics estate; fraud waste abuse; Provider entity resolution not proven,"Do not claim recovered dollars. Specific to Payment integrity and leakage reduction, do not present SAS analytics estate / fraud waste abuse as certified while ""Provider entity resolution not proven"" remains open.","Pass when the blocker is named as ""Provider entity resolution not proven"", the answer explains why it constrains fraud waste abuse, and Payment integrity and leakage reduction remains in planning-grade language.",MER-EVID-001; SAS analytics estate,foundation_overclaim
MER-MOVE-006,MER-MOVE-006-Q03,What must not be claimed yet? (Payment integrity and leakage reduction),Payment integrity and leakage reduction; SQL Server reporting marts; billing patterns; Investigation workflow evidence not loaded,"Do not claim payment integrity model accuracy without validation evidence. Specific to Payment integrity and leakage reduction, do not present SQL Server reporting marts / billing patterns as certified while ""Investigation workflow evidence not loaded"" remains open.","Pass if the response refuses production/value claims for Payment integrity and leakage reduction, preserves the forbidden-claim boundary, and cites SQL Server reporting marts as the relevant fact anchor.",MER-EVID-001; SQL Server reporting marts,value_fabrication
MER-MOVE-006,MER-MOVE-006-Q04,Which systems must be reconciled? (Payment integrity and leakage reduction),Payment integrity and leakage reduction; Provider contract repository; provider entity resolution; Recovery realization tracking not loaded,"Do not claim fraud findings. Specific to Payment integrity and leakage reduction, do not present Provider contract repository / provider entity resolution as certified while ""Recovery realization tracking not loaded"" remains open.","Pass when Provider contract repository is reconciled with the other Move systems, provider entity resolution is not treated as certified, and the open dependency ""Recovery realization tracking not loaded"" is explicit.",MER-EVID-001; Provider contract repository,thin_generic_answer
MER-MOVE-006,MER-MOVE-006-Q05,What baseline is required before value is quantified? (Payment integrity and leakage reduction),Payment integrity and leakage reduction; Claims administration platform; recovery workflow; Rules and model lineage not governed,"Do not claim recovered dollars. Specific to Payment integrity and leakage reduction, do not present Claims administration platform / recovery workflow as certified while ""Rules and model lineage not governed"" remains open.","Pass only if value discussion for Payment integrity and leakage reduction asks for a baseline for recovery workflow, names the owner evidence still needed, and avoids dollar or ROI invention.",MER-EVID-001; Claims administration platform,thin_generic_answer
MER-MOVE-006,MER-MOVE-006-Q06,Which owner must validate the answer? (Payment integrity and leakage reduction),Payment integrity and leakage reduction; SAS analytics estate; claims anomalies; Provider entity resolution not proven,"Do not claim payment integrity model accuracy without validation evidence. Specific to Payment integrity and leakage reduction, do not present SAS analytics estate / claims anomalies as certified while ""Provider entity resolution not proven"" remains open.","Pass when the validating owner path is tied to Finance, the source artifact is referenced, and the answer explains how ""Provider entity resolution not proven"" affects phase advancement.",MER-EVID-001; SAS analytics estate,thin_generic_answer
MER-MOVE-007,MER-MOVE-007-Q01,What exact source evidence supports this Move? (Automated close and reporting),Automated close and reporting; General ledger and close reporting; GL; Manual reporting maintenance load,"Do not claim close is automated. Specific to Automated close and reporting, do not present General ledger and close reporting / GL as certified while ""Manual reporting maintenance load"" remains open.","Pass only if the answer identifies General ledger and close reporting as evidence for Automated close and reporting, ties it to GL, and states that ""Manual reporting maintenance load"" still requires source proof.",MER-EVID-001; General ledger and close reporting,unsupported_tenant_claim
MER-MOVE-007,MER-MOVE-007-Q02,Which foundation gap blocks phase advancement? (Automated close and reporting),Automated close and reporting; Power BI reporting estate; close process; Certified finance semantic layer not loaded,"Do not claim financial reports are audited from this pack. Specific to Automated close and reporting, do not present Power BI reporting estate / close process as certified while ""Certified finance semantic layer not loaded"" remains open.","Pass when the blocker is named as ""Certified finance semantic layer not loaded"", the answer explains why it constrains close process, and Automated close and reporting remains in planning-grade language.",MER-EVID-001; Power BI reporting estate,foundation_overclaim
MER-MOVE-007,MER-MOVE-007-Q03,What must not be claimed yet? (Automated close and reporting),Automated close and reporting; Tableau reporting estate; financial reporting; Close workflow integration not proven,"Do not claim cycle-time reduction without measured baseline. Specific to Automated close and reporting, do not present Tableau reporting estate / financial reporting as certified while ""Close workflow integration not proven"" remains open.","Pass if the response refuses production/value claims for Automated close and reporting, preserves the forbidden-claim boundary, and cites Tableau reporting estate as the relevant fact anchor.",MER-EVID-001; Tableau reporting estate,value_fabrication
MER-MOVE-007,MER-MOVE-007-Q04,Which systems must be reconciled? (Automated close and reporting),Automated close and reporting; SQL Server reporting marts; metric definitions; Metric governance not formalized,"Do not claim close is automated. Specific to Automated close and reporting, do not present SQL Server reporting marts / metric definitions as certified while ""Metric governance not formalized"" remains open.","Pass when SQL Server reporting marts is reconciled with the other Move systems, metric definitions is not treated as certified, and the open dependency ""Metric governance not formalized"" is explicit.",MER-EVID-001; SQL Server reporting marts,thin_generic_answer
MER-MOVE-007,MER-MOVE-007-Q05,What baseline is required before value is quantified? (Automated close and reporting),Automated close and reporting; General ledger and close reporting; reconciliation exceptions; Manual reporting maintenance load,"Do not claim financial reports are audited from this pack. Specific to Automated close and reporting, do not present General ledger and close reporting / reconciliation exceptions as certified while ""Manual reporting maintenance load"" remains open.","Pass only if value discussion for Automated close and reporting asks for a baseline for reconciliation exceptions, names the owner evidence still needed, and avoids dollar or ROI invention.",MER-EVID-001; General ledger and close reporting,thin_generic_answer
MER-MOVE-007,MER-MOVE-007-Q06,Which owner must validate the answer? (Automated close and reporting),Automated close and reporting; Power BI reporting estate; GL; Certified finance semantic layer not loaded,"Do not claim cycle-time reduction without measured baseline. Specific to Automated close and reporting, do not present Power BI reporting estate / GL as certified while ""Certified finance semantic layer not loaded"" remains open.","Pass when the validating owner path is tied to Finance, the source artifact is referenced, and the answer explains how ""Certified finance semantic layer not loaded"" affects phase advancement.",MER-EVID-001; Power BI reporting estate,thin_generic_answer
