contract_id,vendor_id,vendor,vendor_name,category,annual_spend,annual_usd,annual_value_usd,contract_start,contract_end,renewal_date,auto_renewal_flag,exit_terms,exit_clause_summary,ai_usage_clauses,renegotiation_window_open_date,strategic_criticality,notes,client_id,client_key,segment_id,data_basis,source_artifact_path,source_ref,parser_used,approval_status,confidence,last_updated
SHA-VEND-011,SHA-VEND-011,Datadog,Datadog,payment,65900000,65900000,65900000,2022-01-01,2027-11-01,2027-11-01,false,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,AI clauses not yet modernized,2026-02-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 12,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-012,SHA-VEND-012,Splunk,Splunk,GDS,64450000,64450000,64450000,2023-01-01,2028-12-01,2028-12-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-03-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 13,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-013,SHA-VEND-013,Wiz,Wiz,cloud,63000000,63000000,63000000,2020-01-01,2026-01-01,2026-01-01,true,standard 90-180 day notice,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-04-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 14,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-014,SHA-VEND-014,CrowdStrike,CrowdStrike,SI,61550000,61550000,61550000,2021-01-01,2027-02-01,2027-02-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-05-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 15,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-015,SHA-VEND-015,Genesys,Genesys,observability,60100000,60100000,60100000,2022-01-01,2028-03-01,2028-03-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-06-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 16,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-016,SHA-VEND-016,Adyen,Adyen,security,58650000,58650000,58650000,2023-01-01,2026-04-01,2026-04-01,false,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,AI clauses not yet modernized,2026-07-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 17,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-017,SHA-VEND-017,Snowflake,Snowflake,PSS,57200000,57200000,57200000,2020-01-01,2027-05-01,2027-05-01,true,standard 90-180 day notice,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-08-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 18,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-018,SHA-VEND-018,Databricks,Databricks,MRO,55750000,55750000,55750000,2021-01-01,2028-06-01,2028-06-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-09-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 19,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-019,SHA-VEND-019,Anthropic,Anthropic,loyalty,54300000,54300000,54300000,2022-01-01,2026-07-01,2026-07-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-10-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 20,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-020,SHA-VEND-020,OpenAI,OpenAI,data_platform,52850000,52850000,52850000,2023-01-01,2027-08-01,2027-08-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-11-01,4,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 21,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-021,SHA-VEND-021,GitHub,GitHub,AI_tooling,51400000,51400000,51400000,2020-01-01,2028-09-01,2028-09-01,true,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-12-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 22,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-022,SHA-VEND-022,Cursor,Cursor,contact_center,49950000,49950000,49950000,2021-01-01,2026-10-01,2026-10-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-01-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 23,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-023,SHA-VEND-023,Tabnine,Tabnine,payment,48500000,48500000,48500000,2022-01-01,2027-11-01,2027-11-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-02-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 24,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-024,SHA-VEND-024,Infosys,Infosys,GDS,47050000,47050000,47050000,2023-01-01,2028-12-01,2028-12-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-03-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 25,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-025,SHA-VEND-025,TCS,TCS,cloud,45600000,45600000,45600000,2020-01-01,2026-01-01,2026-01-01,true,standard 90-180 day notice,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-04-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 26,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-026,SHA-VEND-026,Accenture,Accenture,SI,44150000,44150000,44150000,2021-01-01,2027-02-01,2027-02-01,false,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,AI clauses not yet modernized,2026-05-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 27,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-027,SHA-VEND-027,ServiceNow,ServiceNow,observability,42700000,42700000,42700000,2022-01-01,2028-03-01,2028-03-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-06-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 28,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-028,SHA-VEND-028,Okta,Okta,security,41250000,41250000,41250000,2023-01-01,2026-04-01,2026-04-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-07-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 29,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-029,SHA-VEND-029,Palo Alto Networks,Palo Alto Networks,PSS,39800000,39800000,39800000,2020-01-01,2027-05-01,2027-05-01,true,standard 90-180 day notice,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-08-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 30,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-030,SHA-VEND-030,Akamai,Akamai,MRO,38350000,38350000,38350000,2021-01-01,2028-06-01,2028-06-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-09-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 31,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-031,SHA-VEND-031,Cisco,Cisco,loyalty,36900000,36900000,36900000,2022-01-01,2026-07-01,2026-07-01,false,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,AI clauses not yet modernized,2026-10-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 32,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-032,SHA-VEND-032,Oracle,Oracle,data_platform,35450000,35450000,35450000,2023-01-01,2027-08-01,2027-08-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-11-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 33,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-033,SHA-VEND-033,Workday,Workday,AI_tooling,34000000,34000000,34000000,2020-01-01,2028-09-01,2028-09-01,true,standard 90-180 day notice,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-12-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 34,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-034,SHA-VEND-034,Coupa,Coupa,contact_center,32550000,32550000,32550000,2021-01-01,2026-10-01,2026-10-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-01-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 35,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-035,SHA-VEND-035,Icertis,Icertis,payment,31100000,31100000,31100000,2022-01-01,2027-11-01,2027-11-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-02-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 36,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-036,SHA-VEND-036,PagerDuty,PagerDuty,GDS,29650000,29650000,29650000,2023-01-01,2028-12-01,2028-12-01,false,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,AI clauses not yet modernized,2026-03-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 37,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-037,SHA-VEND-037,Snyk,Snyk,cloud,28200000,28200000,28200000,2020-01-01,2026-01-01,2026-01-01,true,standard 90-180 day notice,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-04-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 38,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-038,SHA-VEND-038,JFrog,JFrog,SI,26750000,26750000,26750000,2021-01-01,2027-02-01,2027-02-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-05-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 39,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-039,SHA-VEND-039,HashiCorp,HashiCorp,observability,25300000,25300000,25300000,2022-01-01,2028-03-01,2028-03-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-06-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 40,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-040,SHA-VEND-040,Confluent,Confluent,security,23850000,23850000,23850000,2023-01-01,2026-04-01,2026-04-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-07-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 41,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-041,SHA-VEND-041,MongoDB,MongoDB,PSS,22400000,22400000,22400000,2020-01-01,2027-05-01,2027-05-01,true,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-08-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 42,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-042,SHA-VEND-042,Redis,Redis,MRO,20950000,20950000,20950000,2021-01-01,2028-06-01,2028-06-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-09-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 43,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-043,SHA-VEND-043,Fivetran,Fivetran,loyalty,19500000,19500000,19500000,2022-01-01,2026-07-01,2026-07-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-10-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 44,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-044,SHA-VEND-044,dbt Labs,dbt Labs,data_platform,18050000,18050000,18050000,2023-01-01,2027-08-01,2027-08-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-11-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 45,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-045,SHA-VEND-045,Collibra,Collibra,AI_tooling,16600000,16600000,16600000,2020-01-01,2028-09-01,2028-09-01,true,standard 90-180 day notice,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-12-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 46,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-046,SHA-VEND-046,Informatica,Informatica,contact_center,15150000,15150000,15150000,2021-01-01,2026-10-01,2026-10-01,false,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,AI clauses not yet modernized,2026-01-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 47,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-047,SHA-VEND-047,MuleSoft,MuleSoft,payment,13700000,13700000,13700000,2022-01-01,2027-11-01,2027-11-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-02-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 48,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-048,SHA-VEND-048,Apigee,Apigee,GDS,12250000,12250000,12250000,2023-01-01,2028-12-01,2028-12-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-03-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 49,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-049,SHA-VEND-049,NICE,NICE,cloud,10800000,10800000,10800000,2020-01-01,2026-01-01,2026-01-01,true,standard 90-180 day notice,standard enterprise terms,"AI usage permitted with audit, indemnity, and no-training restrictions",2026-04-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 50,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-050,SHA-VEND-050,Twilio,Twilio,SI,9350000,9350000,9350000,2021-01-01,2027-02-01,2027-02-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-05-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 51,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-051,SHA-VEND-051,BMC,BMC,observability,7900000,7900000,7900000,2022-01-01,2028-03-01,2028-03-01,false,90-day termination for convenience unavailable; 12-month step-down required.,standard enterprise terms,AI clauses not yet modernized,2026-06-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 52,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-VEND-052,SHA-VEND-052,Rocket Software,Rocket Software,security,6450000,6450000,6450000,2023-01-01,2026-04-01,2026-04-01,false,standard 90-180 day notice,standard enterprise terms,AI clauses not yet modernized,2026-07-01,3,SkyHarbor vendor portfolio record.,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S08_VENDOR_PORTFOLIO,synthetic_comparable,source_uploads/vendor_renewal_calendar.csv,row 53,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
