tenant_key,spend_category,cost_center_or_owner,annual_spend_usd,run_change_transform_split,vendor_internal_split,value_driver,savings_opportunity_usd,confidence,calculation_basis,source_file,source_date,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
lakeshore-industries,Data readiness and reporting,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,12,LSH-OPCO-NLS,synthetic-demo,c7a677ea2bea32e4d2c0108c746428516248bb22c01198058a6569426ca6bccb,retained_from_active_source,conflict_resolved
lakeshore-industries,Customer / service workflow automation,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,13,LSH-OPCO-NLS,synthetic-demo,c7a677ea2bea32e4d2c0108c746428516248bb22c01198058a6569426ca6bccb,retained_from_active_source,conflict_resolved
lakeshore-industries,"Infrastructure, network, and branch/plant edge",,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,14,LSH-OPCO-NLS,synthetic-demo,c7a677ea2bea32e4d2c0108c746428516248bb22c01198058a6569426ca6bccb,retained_from_active_source,conflict_resolved
lakeshore-industries,Security and compliance controls,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,15,LSH-OPCO-NLS,synthetic-demo,c7a677ea2bea32e4d2c0108c746428516248bb22c01198058a6569426ca6bccb,retained_from_active_source,conflict_resolved
lakeshore-industries,Shared-service consumption and chargebacks,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,16,LSH-OPCO-NLS,synthetic-demo,c7a677ea2bea32e4d2c0108c746428516248bb22c01198058a6569426ca6bccb,retained_from_active_source,conflict_resolved
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,2,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,3,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,4,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,5,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,6,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,7,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,8,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,9,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,10,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,11,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,12,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,13,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,14,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,15,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,16,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,17,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,18,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,19,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,20,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,21,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,22,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,23,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,24,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,25,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,26,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,27,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,28,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,29,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,30,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,31,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,32,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,33,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,34,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,35,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,36,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,37,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,38,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,39,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,40,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,41,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,42,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,43,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,44,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,45,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,46,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,47,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,48,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
lakeshore-industries,,,,,,,,,,datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,2026-07-06,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/08_spend_value.csv,universal-standard-v3,49,LSH-HOLDCO,synthetic-demo,6224a850b83b752dfac11483dee833ff71ddc5e94ca5b0f03ba5d7bf26294cc8,retained_from_active_source,none
