tenant_key,process_name,business_function,process_owner,systems_used,volume_metric,cycle_time,pain_points,control_points,automation_candidate,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
lakeshore-industries,,,,,,5 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,12,LSH-HOLDCO,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,6 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,13,LSH-HOLDCO,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,7 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,14,LSH-HOLDCO,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,8 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,15,LSH-HOLDCO,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,2 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,16,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,3 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,17,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,4 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,18,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,5 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,19,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,6 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,20,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,7 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,21,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,8 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,22,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,2 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,23,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,3 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,24,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,4 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,25,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,5 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,26,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,6 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,27,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,7 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,28,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,8 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,29,LSH-OPCO-NLS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,2 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,30,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,3 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,31,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,4 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,32,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,5 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,33,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,6 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,34,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,7 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,35,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,8 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,36,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,2 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,37,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,3 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,38,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,4 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,39,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,5 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,40,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,6 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,41,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,7 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,42,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,8 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,43,LSH-OPCO-BMS,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,2 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,44,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,3 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,45,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,4 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,46,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,5 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,47,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,6 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,48,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,7 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,49,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,8 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,50,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,2 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,51,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,3 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,52,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,4 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,53,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,5 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,54,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,6 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,55,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,7 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,56,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,8 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,57,LSH-OPCO-FFF,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,2 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,58,LSH-OPCO-GLP,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,3 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,59,LSH-OPCO-GLP,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,4 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,60,LSH-OPCO-GLP,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,5 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,61,LSH-OPCO-GLP,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
lakeshore-industries,,,,,,6 days,,,,datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,2026-07-06,,"Client must validate actual financials, system inventory, ownership, and evidence before board-grade use.",datasets/tenant-inputs/active/lakeshore-industries/current/18_operational_process_evidence.csv,universal-standard-v3,62,LSH-OPCO-GLP,synthetic-demo,f2f9f38e92f5dec2883b69b52cb2249d6c8da7e2441ac4668c620341a1505133,retained_from_active_source,none
