tenant_key,interview_id,source_version_id,interview_group,executive_area,stakeholder_role,question_id,question,answer,priority_theme,pain_point,initiative_link,business_priority,evidence_needed,interview_date,confidence,approval_status,known_gaps
skyharbor-air,SHA-INT-01-Q11,SRCV-SKYHARBORAIR-24B88DC6CAF3,CEO / enterprise strategy,Enterprise strategy,CEO,Q11,Which risk would make a default runtime answer unsafe?,"CEO says Baggage Visibility and Recovery and IROPS recovery copilot are useful candidate planning topics, but the team needs fuel management platform lineage, safety criticality control evidence, and owner signoff before active runtime or value claims.",runtime safety,tenant-safe retrieval,IROPS recovery copilot,IROPS recovery copilot,fuel management platform lineage; safety criticality control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-01-Q12,SRCV-SKYHARBORAIR-24B88DC6CAF3,CEO / enterprise strategy,Enterprise strategy,CEO,Q12,What evidence would convert this from planning context to active truth?,"CEO says Finance and Procurement Spend Transparency and Crew disruption assistant are useful candidate planning topics, but the team needs ERP and finance platform lineage, operational resilience control evidence, and owner signoff before active runtime or value claims.",promotion readiness,active truth gate,Crew disruption assistant,Crew disruption assistant,ERP and finance platform lineage; operational resilience control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-02-Q01,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q01,Which enterprise decision is blocked by missing evidence?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For IROPS Resilience and Recovery, the next step is to reconcile airline data lakehouse, crew and legal constraints, and finance/control evidence before any active-use decision.",decision readiness,decision confidence,IROPS Resilience and Recovery,IROPS Resilience and Recovery,airline data lakehouse lineage; crew and legal constraints control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-02-Q02,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q02,Which operating constraint creates the most friction?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Passenger Service Modernization, the next step is to reconcile identity and access management, DOT customer obligations, and finance/control evidence before any active-use decision.",operating model,operational friction,Contact center agent assist,Contact center agent assist,identity and access management lineage; DOT customer obligations control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-02-Q03,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q03,Which data lineage gap should be fixed first?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Loyalty Platform Modernization, the next step is to reconcile service management platform, data privacy, and finance/control evidence before any active-use decision.",data lineage,lineage uncertainty,Passenger rebooking personalization,Passenger rebooking personalization,service management platform lineage; data privacy control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-02-Q04,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q04,Which system dependency creates the greatest risk?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Crew Operations Optimization, the next step is to reconcile passenger service system, PCI, and finance/control evidence before any active-use decision.",systems,integration risk,Crew Operations Optimization,Crew Operations Optimization,passenger service system lineage; PCI control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-02-Q05,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q05,Which vendor obligation needs contract evidence?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Maintenance Predictive Analytics Foundation, the next step is to reconcile departure control system, cyber risk, and finance/control evidence before any active-use decision.",vendor,contract evidence,Airport turnaround risk predictor,Airport turnaround risk predictor,departure control system lineage; cyber risk control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-02-Q06,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q06,Which budget line needs a finance-approved baseline?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Airport Turnaround Performance Program, the next step is to reconcile crew scheduling platform, identity and access, and finance/control evidence before any active-use decision.",finance,baseline proof,Revenue management scenario assistant,Revenue management scenario assistant,crew scheduling platform lineage; identity and access control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-02-Q07,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q07,Which control blocks AI movement beyond pilot?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Data Platform and Lakehouse Foundation, the next step is to reconcile flight planning platform, vendor concentration, and finance/control evidence before any active-use decision.",AI governance,control gate,Data Platform and Lakehouse Foundation,Data Platform and Lakehouse Foundation,flight planning platform lineage; vendor concentration control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-02-Q08,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q08,Which workforce role needs change evidence?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Contact Center Experience Transformation, the next step is to reconcile operations control and IROPS platform, model explainability, and finance/control evidence before any active-use decision.",workforce,adoption proof,Flight operations knowledge assistant,Flight operations knowledge assistant,operations control and IROPS platform lineage; model explainability control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-02-Q09,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q09,Which metric should Tower validate before executives act?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Revenue Management Modernization, the next step is to reconcile maintenance and MRO platform, human-in-the-loop operations, and finance/control evidence before any active-use decision.",metrics,measurement gap,IT incident and change-risk copilot,IT incident and change-risk copilot,maintenance and MRO platform lineage; human-in-the-loop operations control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-02-Q10,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q10,Which handoff should Moves or Source receive only after evidence closes?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Cloud Resilience and Cyber Program, the next step is to reconcile cargo management platform, incident response, and finance/control evidence before any active-use decision.",handoff,evidence gate,Cloud Resilience and Cyber Program,Cloud Resilience and Cyber Program,cargo management platform lineage; incident response control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-02-Q11,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q11,Which risk would make a default runtime answer unsafe?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Baggage Visibility and Recovery, the next step is to reconcile revenue management platform, airport-local operating variation, and finance/control evidence before any active-use decision.",runtime safety,tenant-safe retrieval,IROPS recovery copilot,IROPS recovery copilot,revenue management platform lineage; airport-local operating variation control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-02-Q12,SRCV-SKYHARBORAIR-24B88DC6CAF3,CFO / finance and value,Finance and value,CFO,Q12,What evidence would convert this from planning context to active truth?,"A faster recovery story is not enough. I need baseline delay costs, recovery costs, compensation exposure, and finance validation before value is claimed. For Finance and Procurement Spend Transparency, the next step is to reconcile loyalty platform, reservation-system dependency, and finance/control evidence before any active-use decision.",promotion readiness,active truth gate,Crew disruption assistant,Crew disruption assistant,loyalty platform lineage; reservation-system dependency control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-03-Q01,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q01,Which enterprise decision is blocked by missing evidence?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For IROPS Resilience and Recovery, the next step is to reconcile ecommerce and mobile app, cloud resilience, and finance/control evidence before any active-use decision.",decision readiness,decision confidence,IROPS Resilience and Recovery,IROPS Resilience and Recovery,ecommerce and mobile app lineage; cloud resilience control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-03-Q02,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q02,Which operating constraint creates the most friction?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Passenger Service Modernization, the next step is to reconcile customer CRM, safety criticality, and finance/control evidence before any active-use decision.",operating model,operational friction,Contact center agent assist,Contact center agent assist,customer CRM lineage; safety criticality control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-03-Q03,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q03,Which data lineage gap should be fixed first?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Loyalty Platform Modernization, the next step is to reconcile contact center platform, operational resilience, and finance/control evidence before any active-use decision.",data lineage,lineage uncertainty,Passenger rebooking personalization,Passenger rebooking personalization,contact center platform lineage; operational resilience control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-03-Q04,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q04,Which system dependency creates the greatest risk?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Crew Operations Optimization, the next step is to reconcile baggage tracking platform, crew and legal constraints, and finance/control evidence before any active-use decision.",systems,integration risk,Crew Operations Optimization,Crew Operations Optimization,baggage tracking platform lineage; crew and legal constraints control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-03-Q05,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q05,Which vendor obligation needs contract evidence?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Maintenance Predictive Analytics Foundation, the next step is to reconcile fuel management platform, DOT customer obligations, and finance/control evidence before any active-use decision.",vendor,contract evidence,Airport turnaround risk predictor,Airport turnaround risk predictor,fuel management platform lineage; DOT customer obligations control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-03-Q06,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q06,Which budget line needs a finance-approved baseline?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Airport Turnaround Performance Program, the next step is to reconcile ERP and finance platform, data privacy, and finance/control evidence before any active-use decision.",finance,baseline proof,Revenue management scenario assistant,Revenue management scenario assistant,ERP and finance platform lineage; data privacy control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-03-Q07,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q07,Which control blocks AI movement beyond pilot?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Data Platform and Lakehouse Foundation, the next step is to reconcile airline data lakehouse, PCI, and finance/control evidence before any active-use decision.",AI governance,control gate,Data Platform and Lakehouse Foundation,Data Platform and Lakehouse Foundation,airline data lakehouse lineage; PCI control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-03-Q08,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q08,Which workforce role needs change evidence?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Contact Center Experience Transformation, the next step is to reconcile identity and access management, cyber risk, and finance/control evidence before any active-use decision.",workforce,adoption proof,Flight operations knowledge assistant,Flight operations knowledge assistant,identity and access management lineage; cyber risk control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-03-Q09,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q09,Which metric should Tower validate before executives act?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Revenue Management Modernization, the next step is to reconcile service management platform, identity and access, and finance/control evidence before any active-use decision.",metrics,measurement gap,IT incident and change-risk copilot,IT incident and change-risk copilot,service management platform lineage; identity and access control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-03-Q10,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q10,Which handoff should Moves or Source receive only after evidence closes?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Cloud Resilience and Cyber Program, the next step is to reconcile passenger service system, vendor concentration, and finance/control evidence before any active-use decision.",handoff,evidence gate,Cloud Resilience and Cyber Program,Cloud Resilience and Cyber Program,passenger service system lineage; vendor concentration control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-03-Q11,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q11,Which risk would make a default runtime answer unsafe?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Baggage Visibility and Recovery, the next step is to reconcile departure control system, model explainability, and finance/control evidence before any active-use decision.",runtime safety,tenant-safe retrieval,IROPS recovery copilot,IROPS recovery copilot,departure control system lineage; model explainability control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-03-Q12,SRCV-SKYHARBORAIR-24B88DC6CAF3,COO / operations,Operations,COO,Q12,What evidence would convert this from planning context to active truth?,"The real value is operational recovery. If IROPS decisions do not account for aircraft, crew, gates, passengers, and DOT obligations together, the tool will not help. For Finance and Procurement Spend Transparency, the next step is to reconcile crew scheduling platform, human-in-the-loop operations, and finance/control evidence before any active-use decision.",promotion readiness,active truth gate,Crew disruption assistant,Crew disruption assistant,crew scheduling platform lineage; human-in-the-loop operations control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-04-Q01,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q01,Which enterprise decision is blocked by missing evidence?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For IROPS Resilience and Recovery, the next step is to reconcile flight planning platform, incident response, and finance/control evidence before any active-use decision.",decision readiness,decision confidence,IROPS Resilience and Recovery,IROPS Resilience and Recovery,flight planning platform lineage; incident response control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-04-Q02,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q02,Which operating constraint creates the most friction?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Passenger Service Modernization, the next step is to reconcile operations control and IROPS platform, airport-local operating variation, and finance/control evidence before any active-use decision.",operating model,operational friction,Contact center agent assist,Contact center agent assist,operations control and IROPS platform lineage; airport-local operating variation control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-04-Q03,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q03,Which data lineage gap should be fixed first?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Loyalty Platform Modernization, the next step is to reconcile maintenance and MRO platform, reservation-system dependency, and finance/control evidence before any active-use decision.",data lineage,lineage uncertainty,Passenger rebooking personalization,Passenger rebooking personalization,maintenance and MRO platform lineage; reservation-system dependency control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-04-Q04,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q04,Which system dependency creates the greatest risk?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Crew Operations Optimization, the next step is to reconcile cargo management platform, cloud resilience, and finance/control evidence before any active-use decision.",systems,integration risk,Crew Operations Optimization,Crew Operations Optimization,cargo management platform lineage; cloud resilience control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-04-Q05,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q05,Which vendor obligation needs contract evidence?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Maintenance Predictive Analytics Foundation, the next step is to reconcile revenue management platform, safety criticality, and finance/control evidence before any active-use decision.",vendor,contract evidence,Airport turnaround risk predictor,Airport turnaround risk predictor,revenue management platform lineage; safety criticality control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-04-Q06,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q06,Which budget line needs a finance-approved baseline?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Airport Turnaround Performance Program, the next step is to reconcile loyalty platform, operational resilience, and finance/control evidence before any active-use decision.",finance,baseline proof,Revenue management scenario assistant,Revenue management scenario assistant,loyalty platform lineage; operational resilience control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-04-Q07,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q07,Which control blocks AI movement beyond pilot?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Data Platform and Lakehouse Foundation, the next step is to reconcile ecommerce and mobile app, crew and legal constraints, and finance/control evidence before any active-use decision.",AI governance,control gate,Data Platform and Lakehouse Foundation,Data Platform and Lakehouse Foundation,ecommerce and mobile app lineage; crew and legal constraints control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-04-Q08,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q08,Which workforce role needs change evidence?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Contact Center Experience Transformation, the next step is to reconcile customer CRM, DOT customer obligations, and finance/control evidence before any active-use decision.",workforce,adoption proof,Flight operations knowledge assistant,Flight operations knowledge assistant,customer CRM lineage; DOT customer obligations control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-04-Q09,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q09,Which metric should Tower validate before executives act?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Revenue Management Modernization, the next step is to reconcile contact center platform, data privacy, and finance/control evidence before any active-use decision.",metrics,measurement gap,IT incident and change-risk copilot,IT incident and change-risk copilot,contact center platform lineage; data privacy control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-04-Q10,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q10,Which handoff should Moves or Source receive only after evidence closes?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Cloud Resilience and Cyber Program, the next step is to reconcile baggage tracking platform, PCI, and finance/control evidence before any active-use decision.",handoff,evidence gate,Cloud Resilience and Cyber Program,Cloud Resilience and Cyber Program,baggage tracking platform lineage; PCI control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-04-Q11,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q11,Which risk would make a default runtime answer unsafe?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Baggage Visibility and Recovery, the next step is to reconcile fuel management platform, cyber risk, and finance/control evidence before any active-use decision.",runtime safety,tenant-safe retrieval,IROPS recovery copilot,IROPS recovery copilot,fuel management platform lineage; cyber risk control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
skyharbor-air,SHA-INT-04-Q12,SRCV-SKYHARBORAIR-24B88DC6CAF3,CIO / enterprise technology,Enterprise technology,CIO,Q12,What evidence would convert this from planning context to active truth?,"Passenger service, operations control, crew, and maintenance systems are deeply coupled. We need integration lineage before promising AI-driven recovery. For Finance and Procurement Spend Transparency, the next step is to reconcile ERP and finance platform, identity and access, and finance/control evidence before any active-use decision.",promotion readiness,active truth gate,Crew disruption assistant,Crew disruption assistant,ERP and finance platform lineage; identity and access control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-05-Q01,SRCV-SKYHARBORAIR-24B88DC6CAF3,CTO / infrastructure/cloud/platforms,Infrastructure and platforms,CTO,Q01,Which enterprise decision is blocked by missing evidence?,"CTO says IROPS Resilience and Recovery and Maintenance troubleshooting assistant are useful candidate planning topics, but the team needs airline data lakehouse lineage, vendor concentration control evidence, and owner signoff before active runtime or value claims.",decision readiness,decision confidence,IROPS Resilience and Recovery,IROPS Resilience and Recovery,airline data lakehouse lineage; vendor concentration control evidence; finance baseline; owner attestation,2026-07-17,high,candidate,
skyharbor-air,SHA-INT-05-Q02,SRCV-SKYHARBORAIR-24B88DC6CAF3,CTO / infrastructure/cloud/platforms,Infrastructure and platforms,CTO,Q02,Which operating constraint creates the most friction?,"CTO says Passenger Service Modernization and Contact center agent assist are useful candidate planning topics, but the team needs identity and access management lineage, model explainability control evidence, and owner signoff before active runtime or value claims.",operating model,operational friction,Contact center agent assist,Contact center agent assist,identity and access management lineage; model explainability control evidence; finance baseline; owner attestation,2026-07-17,medium,candidate,
