tenant_key,source_file,source_row,source_record_id,source_label,view,amount_type,basis,period,amount_usd,is_rollup_of,component_of,formula,formula_version,value_source,reconciles_to_view,reconciles_to_record_id,reconciliation_envelope_usd,notes
meridian-health,ai-control-tower/T01_initiative-registry.csv,7,MER-AI-006,Cost-of-care and margin transparency by population,value,none,forecast,fy26,76000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,7,MER-AI-006,Cost-of-care and margin transparency by population,value,none,actual,ytd,20520000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,8,MER-AI-007,Payment integrity leakage reduction analytics,value,none,forecast,fy26,55000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,8,MER-AI-007,Payment integrity leakage reduction analytics,value,none,actual,ytd,19800000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,9,MER-AI-008,Automated close and management reporting pipelines,value,none,forecast,fy26,31000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,9,MER-AI-008,Automated close and management reporting pipelines,value,none,actual,ytd,13950000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,10,MER-AI-009,Ambient documentation scale with safety review,value,none,forecast,fy26,47000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,10,MER-AI-009,Ambient documentation scale with safety review,value,none,actual,ytd,8460000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,11,MER-AI-010,Epic to lakehouse FHIR/HL7 modernization,value,none,forecast,fy26,36000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,11,MER-AI-010,Epic to lakehouse FHIR/HL7 modernization,value,none,actual,ytd,9720000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,12,MER-AI-011,Provider network contract analytics,value,none,forecast,fy26,27000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,12,MER-AI-011,Provider network contract analytics,value,none,actual,ytd,9720000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,13,MER-AI-012,Responsible AI and PHI model governance operating model,value,none,forecast,fy26,19000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,13,MER-AI-012,Responsible AI and PHI model governance operating model,value,none,actual,ytd,8550000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,14,MER-AI-013,M365 Copilot non-clinical adoption,value,none,forecast,fy26,93000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,14,MER-AI-013,M365 Copilot non-clinical adoption,value,none,actual,ytd,2520000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,15,MER-AI-014,ServiceNow Now Assist IT operations,value,none,forecast,fy26,42000000,,,tenant_file_promised_benefit,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T01_initiative-registry.csv,15,MER-AI-014,ServiceNow Now Assist IT operations,value,none,actual,ytd,2430000,,,tenant_file_measured_value,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,2,MER-AI-001-2,MER-AI-001,initiative_budget,none,committed,fy26,16740000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,2,MER-AI-001-2,MER-AI-001,initiative_budget,none,actual,ytd,10230000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,3,MER-AI-002-3,MER-AI-002,initiative_budget,none,committed,fy26,8442000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,3,MER-AI-002-3,MER-AI-002,initiative_budget,none,actual,ytd,5376000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,4,MER-AI-003-4,MER-AI-003,initiative_budget,none,committed,fy26,13542000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,4,MER-AI-003-4,MER-AI-003,initiative_budget,none,actual,ytd,8906000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,5,MER-AI-004-5,MER-AI-004,initiative_budget,none,committed,fy26,16524000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,5,MER-AI-004-5,MER-AI-004,initiative_budget,none,actual,ytd,11152000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,6,MER-AI-005-6,MER-AI-005,initiative_budget,none,committed,fy26,9360000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,6,MER-AI-005-6,MER-AI-005,initiative_budget,none,actual,ytd,9464000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,7,MER-AI-006-7,MER-AI-006,initiative_budget,none,committed,fy26,15276000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,7,MER-AI-006-7,MER-AI-006,initiative_budget,none,actual,ytd,8360000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,8,MER-AI-007-8,MER-AI-007,initiative_budget,none,committed,fy26,12210000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,8,MER-AI-007-8,MER-AI-007,initiative_budget,none,actual,ytd,7040000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,9,MER-AI-008-9,MER-AI-008,initiative_budget,none,committed,fy26,7533000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,9,MER-AI-008-9,MER-AI-008,initiative_budget,none,actual,ytd,4526000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,10,MER-AI-009-10,MER-AI-009,initiative_budget,none,committed,fy26,8460000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,10,MER-AI-009-10,MER-AI-009,initiative_budget,none,actual,ytd,7708000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,11,MER-AI-010-11,MER-AI-010,initiative_budget,none,committed,fy26,7236000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,11,MER-AI-010-11,MER-AI-010,initiative_budget,none,actual,ytd,6552000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,12,MER-AI-011-12,MER-AI-011,initiative_budget,none,committed,fy26,5994000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,12,MER-AI-011-12,MER-AI-011,initiative_budget,none,actual,ytd,2970000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,13,MER-AI-012-13,MER-AI-012,initiative_budget,none,committed,fy26,4617000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,13,MER-AI-012-13,MER-AI-012,initiative_budget,none,actual,ytd,2432000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,14,MER-AI-013-14,MER-AI-013,initiative_budget,none,committed,fy26,16740000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,14,MER-AI-013-14,MER-AI-013,initiative_budget,none,actual,ytd,13578000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,ai-control-tower/T08_spend-contracts.csv,15,MER-AI-014-15,MER-AI-014,initiative_budget,none,committed,fy26,8442000,,,tenant_file_budget_fy26,tower_standardized_v1,tenant_file,,,,Initiative spend line; do not sum with IT budget envelope as a separate total.
meridian-health,ai-control-tower/T08_spend-contracts.csv,15,MER-AI-014-15,MER-AI-014,initiative_budget,none,actual,ytd,6888000,,,tenant_file_actual_ytd,tower_standardized_v1,tenant_file,,,,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,2,MER-BUD-001,Office of CDIO,it_budget,none,committed,fy26,38130000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,2,MER-BUD-001,Office of CDIO,it_budget,run,committed,fy26,25420000,it_budget,MER-BUD-001,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-001,38130000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,2,MER-BUD-001,Office of CDIO,it_budget,change,committed,fy26,12710000,it_budget,MER-BUD-001,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-001,38130000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,2,MER-BUD-001,Office of CDIO,it_budget,capex,committed,fy26,11439000,it_budget,MER-BUD-001,synthetic_capex_opex_split_v1:30pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-001,38130000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,2,MER-BUD-001,Office of CDIO,it_budget,opex,committed,fy26,26691000,it_budget,MER-BUD-001,synthetic_capex_opex_split_v1:30pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-001,38130000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,3,MER-BUD-002,Epic and Clinical Systems,it_budget,none,committed,fy26,174840000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,3,MER-BUD-002,Epic and Clinical Systems,it_budget,run,committed,fy26,116560000,it_budget,MER-BUD-002,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-002,174840000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,3,MER-BUD-002,Epic and Clinical Systems,it_budget,change,committed,fy26,58280000,it_budget,MER-BUD-002,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-002,174840000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,3,MER-BUD-002,Epic and Clinical Systems,it_budget,capex,committed,fy26,61194000,it_budget,MER-BUD-002,synthetic_capex_opex_split_v1:35pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-002,174840000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,3,MER-BUD-002,Epic and Clinical Systems,it_budget,opex,committed,fy26,113646000,it_budget,MER-BUD-002,synthetic_capex_opex_split_v1:35pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-002,174840000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,4,MER-BUD-003,Health Plan Core and Claims Platforms,it_budget,none,committed,fy26,132060000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,4,MER-BUD-003,Health Plan Core and Claims Platforms,it_budget,run,committed,fy26,88040000,it_budget,MER-BUD-003,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-003,132060000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,4,MER-BUD-003,Health Plan Core and Claims Platforms,it_budget,change,committed,fy26,44020000,it_budget,MER-BUD-003,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-003,132060000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,4,MER-BUD-003,Health Plan Core and Claims Platforms,it_budget,capex,committed,fy26,55465200,it_budget,MER-BUD-003,synthetic_capex_opex_split_v1:42pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-003,132060000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,4,MER-BUD-003,Health Plan Core and Claims Platforms,it_budget,opex,committed,fy26,76594800,it_budget,MER-BUD-003,synthetic_capex_opex_split_v1:42pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-003,132060000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,5,MER-BUD-004,Data Platform Migration Office,it_budget,none,committed,fy26,117180000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,5,MER-BUD-004,Data Platform Migration Office,it_budget,run,committed,fy26,78120000,it_budget,MER-BUD-004,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-004,117180000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,5,MER-BUD-004,Data Platform Migration Office,it_budget,change,committed,fy26,39060000,it_budget,MER-BUD-004,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-004,117180000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,5,MER-BUD-004,Data Platform Migration Office,it_budget,capex,committed,fy26,32810400,it_budget,MER-BUD-004,synthetic_capex_opex_split_v1:28pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-004,117180000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,5,MER-BUD-004,Data Platform Migration Office,it_budget,opex,committed,fy26,84369600,it_budget,MER-BUD-004,synthetic_capex_opex_split_v1:28pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-004,117180000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,6,MER-BUD-005,Integration and Interoperability,it_budget,none,committed,fy26,72540000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,6,MER-BUD-005,Integration and Interoperability,it_budget,run,committed,fy26,48360000,it_budget,MER-BUD-005,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-005,72540000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,6,MER-BUD-005,Integration and Interoperability,it_budget,change,committed,fy26,24180000,it_budget,MER-BUD-005,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-005,72540000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,6,MER-BUD-005,Integration and Interoperability,it_budget,capex,committed,fy26,21762000,it_budget,MER-BUD-005,synthetic_capex_opex_split_v1:30pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-005,72540000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,6,MER-BUD-005,Integration and Interoperability,it_budget,opex,committed,fy26,50778000,it_budget,MER-BUD-005,synthetic_capex_opex_split_v1:30pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-005,72540000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,7,MER-BUD-006,Contact Center and CRM Platforms,it_budget,none,committed,fy26,64170000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,7,MER-BUD-006,Contact Center and CRM Platforms,it_budget,run,committed,fy26,42780000,it_budget,MER-BUD-006,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-006,64170000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,7,MER-BUD-006,Contact Center and CRM Platforms,it_budget,change,committed,fy26,21390000,it_budget,MER-BUD-006,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-006,64170000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,7,MER-BUD-006,Contact Center and CRM Platforms,it_budget,capex,committed,fy26,17967600,it_budget,MER-BUD-006,synthetic_capex_opex_split_v1:28pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-006,64170000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,7,MER-BUD-006,Contact Center and CRM Platforms,it_budget,opex,committed,fy26,46202400,it_budget,MER-BUD-006,synthetic_capex_opex_split_v1:28pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-006,64170000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,8,MER-BUD-007,"Finance, ERP and Reporting",it_budget,none,committed,fy26,57660000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,8,MER-BUD-007,"Finance, ERP and Reporting",it_budget,run,committed,fy26,38440000,it_budget,MER-BUD-007,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-007,57660000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,8,MER-BUD-007,"Finance, ERP and Reporting",it_budget,change,committed,fy26,19220000,it_budget,MER-BUD-007,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-007,57660000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,8,MER-BUD-007,"Finance, ERP and Reporting",it_budget,capex,committed,fy26,20181000,it_budget,MER-BUD-007,synthetic_capex_opex_split_v1:35pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-007,57660000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,8,MER-BUD-007,"Finance, ERP and Reporting",it_budget,opex,committed,fy26,37479000,it_budget,MER-BUD-007,synthetic_capex_opex_split_v1:35pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-007,57660000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,9,MER-BUD-008,"Security, Privacy and Resilience",it_budget,none,committed,fy26,143220000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,9,MER-BUD-008,"Security, Privacy and Resilience",it_budget,run,committed,fy26,95480000,it_budget,MER-BUD-008,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-008,143220000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,9,MER-BUD-008,"Security, Privacy and Resilience",it_budget,change,committed,fy26,47740000,it_budget,MER-BUD-008,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-008,143220000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,9,MER-BUD-008,"Security, Privacy and Resilience",it_budget,capex,committed,fy26,25779600,it_budget,MER-BUD-008,synthetic_capex_opex_split_v1:18pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-008,143220000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,9,MER-BUD-008,"Security, Privacy and Resilience",it_budget,opex,committed,fy26,117440400,it_budget,MER-BUD-008,synthetic_capex_opex_split_v1:18pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-008,143220000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,10,MER-BUD-009,Cloud and Infrastructure,it_budget,none,committed,fy26,154380000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,10,MER-BUD-009,Cloud and Infrastructure,it_budget,run,committed,fy26,102920000,it_budget,MER-BUD-009,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-009,154380000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,10,MER-BUD-009,Cloud and Infrastructure,it_budget,change,committed,fy26,51460000,it_budget,MER-BUD-009,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-009,154380000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,10,MER-BUD-009,Cloud and Infrastructure,it_budget,capex,committed,fy26,43226400,it_budget,MER-BUD-009,synthetic_capex_opex_split_v1:28pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-009,154380000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,10,MER-BUD-009,Cloud and Infrastructure,it_budget,opex,committed,fy26,111153600,it_budget,MER-BUD-009,synthetic_capex_opex_split_v1:28pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-009,154380000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,11,MER-BUD-010,ServiceNow and IT Operations,it_budget,none,committed,fy26,48360000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,11,MER-BUD-010,ServiceNow and IT Operations,it_budget,run,committed,fy26,32240000,it_budget,MER-BUD-010,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-010,48360000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,11,MER-BUD-010,ServiceNow and IT Operations,it_budget,change,committed,fy26,16120000,it_budget,MER-BUD-010,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-010,48360000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,11,MER-BUD-010,ServiceNow and IT Operations,it_budget,capex,committed,fy26,8704800,it_budget,MER-BUD-010,synthetic_capex_opex_split_v1:18pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-010,48360000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,11,MER-BUD-010,ServiceNow and IT Operations,it_budget,opex,committed,fy26,39655200,it_budget,MER-BUD-010,synthetic_capex_opex_split_v1:18pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-010,48360000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,12,MER-BUD-011,AI Governance and Automation Office,it_budget,none,committed,fy26,35340000,,,source_run_plus_change_or_source_fy26_budget,tower_standardized_v1,tenant_file,,,,Authoritative IT budget envelope for this source row.
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,12,MER-BUD-011,AI Governance and Automation Office,it_budget,run,committed,fy26,23560000,it_budget,MER-BUD-011,tenant_file_run_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-011,35340000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,12,MER-BUD-011,AI Governance and Automation Office,it_budget,change,committed,fy26,11780000,it_budget,MER-BUD-011,tenant_file_change_budget_usd,tower_standardized_v1,tenant_file,it_budget,MER-BUD-011,35340000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,12,MER-BUD-011,AI Governance and Automation Office,it_budget,capex,committed,fy26,14842800,it_budget,MER-BUD-011,synthetic_capex_opex_split_v1:42pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-011,35340000,
meridian-health,family-4-financial-commercial/F12_it-budget-financials.csv,12,MER-BUD-011,AI Governance and Automation Office,it_budget,opex,committed,fy26,20497200,it_budget,MER-BUD-011,synthetic_capex_opex_split_v1:42pct_capex,tower_standardized_v1,synthetic,it_budget,MER-BUD-011,35340000,
