tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,system_id,system_name,business_capability,system_owner,criticality,lifecycle_status,vendor_id,annual_cost_usd,integrations,data_dependencies,ai_relevance
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-011,Thought Machine Account Master 2,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-011,Thought Machine Account Master 2,core_banking,AI Governance & Model Risk Tech,critical,invest,VDR-00011,14700000,2,restricted_nonpublic,invest
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-012,FIS Statements 2,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-012,FIS Statements 2,core_banking,Channels & Digital Engineering,medium,rehost,VDR-00012,3800000,5,restricted_nonpublic,rehost
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-013,Thought Machine Interest Engine 2,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-013,Thought Machine Interest Engine 2,core_banking,Core Banking Platforms,high,retire_candidate,VDR-00013,5100000,6,internal,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-014,Temenos Branch Teller 2,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-014,Temenos Branch Teller 2,core_banking,Integration & API Platform,high,retire_candidate,VDR-00014,2500000,13,restricted_nonpublic,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-015,Fiserv Core Deposits 3,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-015,Fiserv Core Deposits 3,core_banking,Developer Experience & DevSecOps,medium,retire_candidate,VDR-00015,11500000,5,restricted_nonpublic,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-016,Thought Machine Loan Servicing 3,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-016,Thought Machine Loan Servicing 3,core_banking,Cloud & Infrastructure,high,extend_to_cloud,VDR-00016,16800000,21,confidential_pci,extend_to_cloud
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-017,Fiserv GL Posting Engine 3,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-017,Fiserv GL Posting Engine 3,core_banking,"Risk, Treasury & Finance Systems",high,optimize,VDR-00017,2600000,10,restricted_nonpublic,optimize
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-018,Fiserv Account Master 3,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-018,Fiserv Account Master 3,core_banking,Cloud & Infrastructure,critical,optimize,VDR-00018,4500000,11,confidential_pci,optimize
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-019,Temenos Statements 3,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-019,Temenos Statements 3,core_banking,Core Banking Platforms,medium,retire_candidate,VDR-00019,2500000,3,internal,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-020,Temenos Interest Engine 3,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-020,Temenos Interest Engine 3,core_banking,Core Banking Platforms,medium,rehost,VDR-00020,20800000,17,confidential_pci,rehost
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-021,Temenos Branch Teller 3,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-021,Temenos Branch Teller 3,core_banking,"Risk, Treasury & Finance Systems",critical,optimize,VDR-00021,20600000,19,confidential_pci,optimize
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-022,Temenos Core Deposits 4,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-022,Temenos Core Deposits 4,core_banking,Integration & API Platform,high,invest,VDR-00022,8600000,13,confidential_pci,invest
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-023,FIS Loan Servicing 4,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-023,FIS Loan Servicing 4,core_banking,Data Platform & AI Engineering,critical,invest,VDR-00023,3800000,19,internal,invest
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-024,Temenos GL Posting Engine 4,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-024,Temenos GL Posting Engine 4,core_banking,Core Banking Platforms,critical,rehost,VDR-00024,4000000,10,confidential_pii,rehost
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-025,Thought Machine Account Master 4,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-025,Thought Machine Account Master 4,core_banking,Core Banking Platforms,medium,retire_candidate,VDR-00025,6900000,23,confidential_pii,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-026,Fiserv Statements 4,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-026,Fiserv Statements 4,core_banking,Core Banking Platforms,critical,invest,VDR-00026,11100000,9,confidential_pci,invest
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-027,Visa DPS Card Authorization,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-027,Visa DPS Card Authorization,cards,Developer Experience & DevSecOps,critical,invest,VDR-00027,16400000,2,internal,invest
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-028,Visa DPS Card Issuance,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-028,Visa DPS Card Issuance,cards,"Cyber, Privacy & Resilience",medium,optimize,VDR-00028,12500000,3,internal,optimize
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-029,Mastercard Rewards Engine,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-029,Mastercard Rewards Engine,cards,AI Governance & Model Risk Tech,medium,extend_to_cloud,VDR-00029,20600000,21,internal,extend_to_cloud
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-030,Visa DPS Statement & Billing,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-030,Visa DPS Statement & Billing,cards,Integration & API Platform,critical,rehost,VDR-00030,18800000,11,restricted_nonpublic,rehost
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-031,TSYS Tokenization Vault,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,32,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-031,TSYS Tokenization Vault,cards,Core Banking Platforms,critical,retire_candidate,VDR-00031,14900000,7,confidential_pii,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-032,Marqeta Dispute Manager,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,33,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-032,Marqeta Dispute Manager,cards,Cards & Payments Technology,medium,optimize,VDR-00032,4300000,22,confidential_pci,optimize
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-033,Visa DPS Card Authorization 2,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,34,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-033,Visa DPS Card Authorization 2,cards,Cloud & Infrastructure,high,extend_to_cloud,VDR-00033,3800000,12,internal,extend_to_cloud
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-034,Mastercard Card Issuance 2,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,35,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-034,Mastercard Card Issuance 2,cards,AI Governance & Model Risk Tech,high,invest,VDR-00034,2800000,18,confidential_pci,invest
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-035,Mastercard Rewards Engine 2,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,36,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-035,Mastercard Rewards Engine 2,cards,Financial Crimes Technology,critical,optimize,VDR-00035,21100000,16,confidential_pii,optimize
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-036,Visa DPS Statement & Billing 2,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,37,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-036,Visa DPS Statement & Billing 2,cards,Cards & Payments Technology,critical,retire_candidate,VDR-00036,2100000,2,internal,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-037,Marqeta Tokenization Vault 2,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,38,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-037,Marqeta Tokenization Vault 2,cards,AI Governance & Model Risk Tech,medium,optimize,VDR-00037,1600000,22,confidential_pci,optimize
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-038,Mastercard Dispute Manager 2,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,39,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-038,Mastercard Dispute Manager 2,cards,Cards & Payments Technology,critical,optimize,VDR-00038,12800000,6,restricted_nonpublic,optimize
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-039,Marqeta Card Authorization 3,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,40,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-039,Marqeta Card Authorization 3,cards,Data Platform & AI Engineering,medium,retire_candidate,VDR-00039,9200000,19,confidential_pii,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-040,Marqeta Card Issuance 3,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,41,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-040,Marqeta Card Issuance 3,cards,Financial Crimes Technology,critical,invest,VDR-00040,10800000,23,confidential_pci,invest
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-041,Mastercard Rewards Engine 3,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,42,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-041,Mastercard Rewards Engine 3,cards,Data Platform & AI Engineering,critical,extend_to_cloud,VDR-00041,15500000,21,confidential_pci,extend_to_cloud
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-042,Marqeta Statement & Billing 3,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,43,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-042,Marqeta Statement & Billing 3,cards,"Cyber, Privacy & Resilience",high,retire_candidate,VDR-00042,4400000,9,confidential_pci,retire_candidate
first-capital,Financial Services Demo,v6.0,application_system,FC-APP-043,TSYS Tokenization Vault 3,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,44,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-APP-043,TSYS Tokenization Vault 3,cards,"Risk, Treasury & Finance Systems",critical,rehost,VDR-00043,11100000,17,internal,rehost
