Benefit_ID,Initiative_ID,Linked_Metric_ID,Benefit_Type,Baseline,Target,Forecast,Realized_to_Date,Unit,Measurement_Method,Benefit_Owner,Realization_Status
FIRSTCAPITAL-BEN-0016,FIRSTCAPITAL-INIT-0016,FIRSTCAPITAL-MET-0016,run_cost,115,135,127,45,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0017,FIRSTCAPITAL-INIT-0017,FIRSTCAPITAL-MET-0017,productivity,116,136,128,46,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0018,FIRSTCAPITAL-INIT-0018,FIRSTCAPITAL-MET-0018,productivity,117,137,129,47,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0019,FIRSTCAPITAL-INIT-0019,FIRSTCAPITAL-MET-0019,run_cost,118,138,130,48,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0020,FIRSTCAPITAL-INIT-0020,FIRSTCAPITAL-MET-0020,productivity,119,139,131,49,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0021,FIRSTCAPITAL-INIT-0021,FIRSTCAPITAL-MET-0021,productivity,120,140,132,50,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0022,FIRSTCAPITAL-INIT-0022,FIRSTCAPITAL-MET-0022,run_cost,121,141,133,51,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0023,FIRSTCAPITAL-INIT-0023,FIRSTCAPITAL-MET-0023,productivity,122,142,134,52,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0024,FIRSTCAPITAL-INIT-0024,FIRSTCAPITAL-MET-0024,productivity,123,143,135,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0025,FIRSTCAPITAL-INIT-0025,FIRSTCAPITAL-MET-0025,run_cost,124,144,136,54,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0026,FIRSTCAPITAL-INIT-0026,FIRSTCAPITAL-MET-0026,productivity,125,145,137,55,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0027,FIRSTCAPITAL-INIT-0027,FIRSTCAPITAL-MET-0027,productivity,126,146,138,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0028,FIRSTCAPITAL-INIT-0028,FIRSTCAPITAL-MET-0028,run_cost,127,147,139,57,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0029,FIRSTCAPITAL-INIT-0029,FIRSTCAPITAL-MET-0029,productivity,128,148,140,58,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0030,FIRSTCAPITAL-INIT-0030,FIRSTCAPITAL-MET-0030,productivity,129,149,141,30,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0031,FIRSTCAPITAL-INIT-0031,FIRSTCAPITAL-MET-0031,run_cost,130,150,142,31,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0032,FIRSTCAPITAL-INIT-0032,FIRSTCAPITAL-MET-0032,productivity,100,151,143,32,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0033,FIRSTCAPITAL-INIT-0033,FIRSTCAPITAL-MET-0033,productivity,101,152,144,33,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0034,FIRSTCAPITAL-INIT-0034,FIRSTCAPITAL-MET-0034,run_cost,102,153,145,34,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0035,FIRSTCAPITAL-INIT-0035,FIRSTCAPITAL-MET-0035,productivity,103,154,146,35,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0036,FIRSTCAPITAL-INIT-0036,FIRSTCAPITAL-MET-0036,productivity,104,155,147,36,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0037,FIRSTCAPITAL-INIT-0037,FIRSTCAPITAL-MET-0037,run_cost,105,156,148,37,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0038,FIRSTCAPITAL-INIT-0038,FIRSTCAPITAL-MET-0038,productivity,106,157,112,38,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0039,FIRSTCAPITAL-INIT-0039,FIRSTCAPITAL-MET-0039,productivity,107,158,113,39,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0040,FIRSTCAPITAL-INIT-0040,FIRSTCAPITAL-MET-0040,run_cost,108,159,114,40,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0041,FIRSTCAPITAL-INIT-0041,FIRSTCAPITAL-MET-0041,productivity,109,160,115,41,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0042,FIRSTCAPITAL-INIT-0042,FIRSTCAPITAL-MET-0042,productivity,110,161,116,42,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0043,FIRSTCAPITAL-INIT-0043,FIRSTCAPITAL-MET-0043,run_cost,111,162,117,43,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0044,FIRSTCAPITAL-INIT-0044,FIRSTCAPITAL-MET-0044,productivity,112,163,118,44,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0045,FIRSTCAPITAL-INIT-0045,FIRSTCAPITAL-MET-0045,productivity,113,164,119,45,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0046,FIRSTCAPITAL-INIT-0046,FIRSTCAPITAL-MET-0046,run_cost,114,165,120,46,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0047,FIRSTCAPITAL-INIT-0047,FIRSTCAPITAL-MET-0047,productivity,115,166,121,47,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0048,FIRSTCAPITAL-INIT-0048,FIRSTCAPITAL-MET-0048,productivity,116,120,122,48,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0049,FIRSTCAPITAL-INIT-0049,FIRSTCAPITAL-MET-0049,run_cost,117,121,123,49,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0050,FIRSTCAPITAL-INIT-0050,FIRSTCAPITAL-MET-0050,productivity,118,122,124,50,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0051,FIRSTCAPITAL-INIT-0051,FIRSTCAPITAL-MET-0051,productivity,119,123,125,51,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0052,FIRSTCAPITAL-INIT-0052,FIRSTCAPITAL-MET-0052,run_cost,120,124,126,52,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0053,FIRSTCAPITAL-INIT-0053,FIRSTCAPITAL-MET-0053,productivity,121,125,127,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0054,FIRSTCAPITAL-INIT-0054,FIRSTCAPITAL-MET-0054,productivity,122,126,128,54,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0055,FIRSTCAPITAL-INIT-0055,FIRSTCAPITAL-MET-0055,run_cost,123,127,129,55,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0056,FIRSTCAPITAL-INIT-0056,FIRSTCAPITAL-MET-0056,productivity,124,128,130,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0057,FIRSTCAPITAL-INIT-0057,FIRSTCAPITAL-MET-0057,productivity,125,129,131,57,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0058,FIRSTCAPITAL-INIT-0058,FIRSTCAPITAL-MET-0058,run_cost,126,130,132,58,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0059,FIRSTCAPITAL-INIT-0059,FIRSTCAPITAL-MET-0059,productivity,127,131,133,30,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0060,FIRSTCAPITAL-INIT-0060,FIRSTCAPITAL-MET-0060,productivity,128,132,134,31,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0061,FIRSTCAPITAL-INIT-0061,FIRSTCAPITAL-MET-0061,run_cost,129,133,135,32,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0062,FIRSTCAPITAL-INIT-0062,FIRSTCAPITAL-MET-0062,productivity,130,134,136,33,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0063,FIRSTCAPITAL-INIT-0063,FIRSTCAPITAL-MET-0063,productivity,100,135,137,34,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0064,FIRSTCAPITAL-INIT-0064,FIRSTCAPITAL-MET-0064,run_cost,101,136,138,35,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0065,FIRSTCAPITAL-INIT-0065,FIRSTCAPITAL-MET-0065,productivity,102,137,139,36,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0066,FIRSTCAPITAL-INIT-0066,FIRSTCAPITAL-MET-0066,productivity,103,138,140,37,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0067,FIRSTCAPITAL-INIT-0067,FIRSTCAPITAL-MET-0067,run_cost,104,139,141,38,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0068,FIRSTCAPITAL-INIT-0068,FIRSTCAPITAL-MET-0068,productivity,105,140,142,39,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0069,FIRSTCAPITAL-INIT-0069,FIRSTCAPITAL-MET-0069,productivity,106,141,143,40,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0070,FIRSTCAPITAL-INIT-0070,FIRSTCAPITAL-MET-0070,run_cost,107,142,144,41,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0071,FIRSTCAPITAL-INIT-0071,FIRSTCAPITAL-MET-0071,productivity,108,143,145,42,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0072,FIRSTCAPITAL-INIT-0072,FIRSTCAPITAL-MET-0072,productivity,109,144,146,43,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0073,FIRSTCAPITAL-INIT-0073,FIRSTCAPITAL-MET-0073,run_cost,110,145,147,44,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0074,FIRSTCAPITAL-INIT-0074,FIRSTCAPITAL-MET-0074,productivity,111,146,148,45,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0075,FIRSTCAPITAL-INIT-0075,FIRSTCAPITAL-MET-0075,productivity,112,147,112,46,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0076,FIRSTCAPITAL-INIT-0076,FIRSTCAPITAL-MET-0076,run_cost,113,148,113,47,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0077,FIRSTCAPITAL-INIT-0077,FIRSTCAPITAL-MET-0077,productivity,114,149,114,48,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0078,FIRSTCAPITAL-INIT-0078,FIRSTCAPITAL-MET-0078,productivity,115,150,115,49,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0079,FIRSTCAPITAL-INIT-0079,FIRSTCAPITAL-MET-0079,run_cost,116,151,116,50,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0080,FIRSTCAPITAL-INIT-0080,FIRSTCAPITAL-MET-0080,productivity,117,152,117,51,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0081,FIRSTCAPITAL-INIT-0081,FIRSTCAPITAL-MET-0081,productivity,118,153,118,52,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0082,FIRSTCAPITAL-INIT-0082,FIRSTCAPITAL-MET-0082,run_cost,119,154,119,53,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0083,FIRSTCAPITAL-INIT-0083,FIRSTCAPITAL-MET-0083,productivity,120,155,120,54,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0084,FIRSTCAPITAL-INIT-0084,FIRSTCAPITAL-MET-0084,productivity,121,156,121,55,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0085,FIRSTCAPITAL-INIT-0085,FIRSTCAPITAL-MET-0085,run_cost,122,157,122,56,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0086,FIRSTCAPITAL-INIT-0086,FIRSTCAPITAL-MET-0086,productivity,123,158,123,57,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0087,FIRSTCAPITAL-INIT-0087,FIRSTCAPITAL-MET-0087,productivity,124,159,124,58,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0088,FIRSTCAPITAL-INIT-0088,FIRSTCAPITAL-MET-0088,run_cost,125,160,125,30,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0089,FIRSTCAPITAL-INIT-0089,FIRSTCAPITAL-MET-0089,productivity,126,161,126,31,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0090,FIRSTCAPITAL-INIT-0090,FIRSTCAPITAL-MET-0090,productivity,127,162,127,32,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0091,FIRSTCAPITAL-INIT-0001,FIRSTCAPITAL-MET-0091,run_cost,128,163,128,33,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0092,FIRSTCAPITAL-INIT-0002,FIRSTCAPITAL-MET-0092,productivity,129,164,129,34,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0093,FIRSTCAPITAL-INIT-0003,FIRSTCAPITAL-MET-0093,productivity,130,165,130,35,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0094,FIRSTCAPITAL-INIT-0004,FIRSTCAPITAL-MET-0094,run_cost,100,166,131,36,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0095,FIRSTCAPITAL-INIT-0005,FIRSTCAPITAL-MET-0095,productivity,101,120,132,37,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0096,FIRSTCAPITAL-INIT-0006,FIRSTCAPITAL-MET-0096,productivity,102,121,133,38,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0097,FIRSTCAPITAL-INIT-0007,FIRSTCAPITAL-MET-0097,run_cost,103,122,134,39,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0098,FIRSTCAPITAL-INIT-0008,FIRSTCAPITAL-MET-0098,productivity,104,123,135,40,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0099,FIRSTCAPITAL-INIT-0009,FIRSTCAPITAL-MET-0099,productivity,105,124,136,41,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0100,FIRSTCAPITAL-INIT-0010,FIRSTCAPITAL-MET-0100,run_cost,106,125,137,42,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0101,FIRSTCAPITAL-INIT-0011,FIRSTCAPITAL-MET-0101,productivity,107,126,138,43,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0102,FIRSTCAPITAL-INIT-0012,FIRSTCAPITAL-MET-0102,productivity,108,127,139,44,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0103,FIRSTCAPITAL-INIT-0013,FIRSTCAPITAL-MET-0103,run_cost,109,128,140,45,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0104,FIRSTCAPITAL-INIT-0014,FIRSTCAPITAL-MET-0104,productivity,110,129,141,46,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0105,FIRSTCAPITAL-INIT-0015,FIRSTCAPITAL-MET-0105,productivity,111,130,142,47,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0106,FIRSTCAPITAL-INIT-0016,FIRSTCAPITAL-MET-0106,run_cost,112,131,143,48,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0107,FIRSTCAPITAL-INIT-0017,FIRSTCAPITAL-MET-0107,productivity,113,132,144,49,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0108,FIRSTCAPITAL-INIT-0018,FIRSTCAPITAL-MET-0108,productivity,114,133,145,50,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0109,FIRSTCAPITAL-INIT-0019,FIRSTCAPITAL-MET-0109,run_cost,115,134,146,51,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0110,FIRSTCAPITAL-INIT-0020,FIRSTCAPITAL-MET-0110,productivity,116,135,147,52,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0111,FIRSTCAPITAL-INIT-0021,FIRSTCAPITAL-MET-0111,productivity,117,136,148,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0112,FIRSTCAPITAL-INIT-0022,FIRSTCAPITAL-MET-0112,run_cost,118,137,112,54,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0113,FIRSTCAPITAL-INIT-0023,FIRSTCAPITAL-MET-0113,productivity,119,138,113,55,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0114,FIRSTCAPITAL-INIT-0024,FIRSTCAPITAL-MET-0114,productivity,120,139,114,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0115,FIRSTCAPITAL-INIT-0025,FIRSTCAPITAL-MET-0115,run_cost,121,140,115,57,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0116,FIRSTCAPITAL-INIT-0026,FIRSTCAPITAL-MET-0116,productivity,122,141,116,58,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0117,FIRSTCAPITAL-INIT-0027,FIRSTCAPITAL-MET-0117,productivity,123,142,117,30,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0118,FIRSTCAPITAL-INIT-0028,FIRSTCAPITAL-MET-0118,run_cost,124,143,118,31,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0119,FIRSTCAPITAL-INIT-0029,FIRSTCAPITAL-MET-0119,productivity,125,144,119,32,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0120,FIRSTCAPITAL-INIT-0030,FIRSTCAPITAL-MET-0120,productivity,126,145,120,33,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0121,FIRSTCAPITAL-INIT-0031,FIRSTCAPITAL-MET-0121,run_cost,127,146,121,34,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0122,FIRSTCAPITAL-INIT-0032,FIRSTCAPITAL-MET-0122,productivity,128,147,122,35,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0123,FIRSTCAPITAL-INIT-0033,FIRSTCAPITAL-MET-0123,productivity,129,148,123,36,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0124,FIRSTCAPITAL-INIT-0034,FIRSTCAPITAL-MET-0124,run_cost,130,149,124,37,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0125,FIRSTCAPITAL-INIT-0035,FIRSTCAPITAL-MET-0125,productivity,100,150,125,38,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0126,FIRSTCAPITAL-INIT-0036,FIRSTCAPITAL-MET-0126,productivity,101,151,126,39,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0127,FIRSTCAPITAL-INIT-0037,FIRSTCAPITAL-MET-0127,run_cost,102,152,127,40,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0128,FIRSTCAPITAL-INIT-0038,FIRSTCAPITAL-MET-0128,productivity,103,153,128,41,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0129,FIRSTCAPITAL-INIT-0039,FIRSTCAPITAL-MET-0129,productivity,104,154,129,42,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0130,FIRSTCAPITAL-INIT-0040,FIRSTCAPITAL-MET-0130,run_cost,105,155,130,43,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0131,FIRSTCAPITAL-INIT-0041,FIRSTCAPITAL-MET-0131,productivity,106,156,131,44,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0132,FIRSTCAPITAL-INIT-0042,FIRSTCAPITAL-MET-0132,productivity,107,157,132,45,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0133,FIRSTCAPITAL-INIT-0043,FIRSTCAPITAL-MET-0133,run_cost,108,158,133,46,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0134,FIRSTCAPITAL-INIT-0044,FIRSTCAPITAL-MET-0134,productivity,109,159,134,47,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0135,FIRSTCAPITAL-INIT-0045,FIRSTCAPITAL-MET-0135,productivity,110,160,135,48,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0136,FIRSTCAPITAL-INIT-0046,FIRSTCAPITAL-MET-0136,run_cost,111,161,136,49,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0137,FIRSTCAPITAL-INIT-0047,FIRSTCAPITAL-MET-0137,productivity,112,162,137,50,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0138,FIRSTCAPITAL-INIT-0048,FIRSTCAPITAL-MET-0138,productivity,113,163,138,51,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0139,FIRSTCAPITAL-INIT-0049,FIRSTCAPITAL-MET-0139,run_cost,114,164,139,52,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
