tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,ai_initiative_id,use_case,business_process,tool_or_model,agent_or_copilot_name,user_group,licensed_users,active_users,adoption_metric,value_hypothesis,measured_value_usd,production_status,risk_status,model_risk_tier,data_readiness,decision_needed,scale_hold_stop
apex-retail,Retail Demo,v6.0,ai_initiative,APX-INIT-011,Assortment localization copilot,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,Assortment localization copilot,Merchandising,M365 Copilot,Copilot,Merchandising,160,85,"Active users divided by licensed users, with weekly workflow evidence",30000000,0,design,Watch,Medium,planner workflow fit,planner workflow fit,scale
apex-retail,Retail Demo,v6.0,ai_initiative,APX-INIT-012,Store associate task assistant,v4_synthetic_pack,COO,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,Store associate task assistant,Store Operations,Workflow agent,Operations Agent,Store Operations,168,90,"Active users divided by licensed users, with weekly workflow evidence",43000000,0,design,Needs control evidence,Medium,mobile device and policy readiness,mobile device and policy readiness,stop
apex-retail,Retail Demo,v6.0,ai_initiative,APX-INIT-013,Supply chain ETA and carrier exception AI,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,Supply chain ETA and carrier exception AI,Supply Chain,Forecast model,Forecast Agent,Supply Chain,176,95,"Active users divided by licensed users, with weekly workflow evidence",36000000,7200000,build,Managed,Low,carrier API latency,carrier API latency,scale
apex-retail,Retail Demo,v6.0,ai_initiative,APX-INIT-014,AI code productivity program,v4_synthetic_pack,CIO,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,AI code productivity program,Technology,Document AI,Evidence Agent,Technology,184,100,"Active users divided by licensed users, with weekly workflow evidence",22000000,9800000,scale,Watch,Medium,measurement by product team incomplete,measurement by product team incomplete,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-2,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,2,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-2,M365 Copilot,M365 Copilot,M365 Copilot,M365 Copilot,Technology owners,200,110,active_users:110|licensed_users:200,180,402000,Production,needs_evidence_review,Medium,needs_evidence_review,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-3,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,3,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-3,M365 Copilot,M365 Copilot,M365 Copilot,M365 Copilot,Knowledge workers,200,143,active_users:143|licensed_users:200,250,420000,Hold,needs_evidence_review,Low,needs_evidence_review,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-4,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,4,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-4,M365 Copilot,M365 Copilot,M365 Copilot,M365 Copilot,Operations managers,200,176,active_users:176|licensed_users:200,320,438000,Pilot,needs_evidence_review,Medium,needs_evidence_review,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-5,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,5,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-5,M365 Copilot,M365 Copilot,M365 Copilot,M365 Copilot,Finance analysts,200,209,active_users:209|licensed_users:200,390,456000,Limited production,needs_evidence_review,Medium,needs_evidence_review,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-6,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,6,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-6,Claude Code,Claude Code,Claude Code,Claude Code,Service teams,380,205,active_users:205|licensed_users:380,225,474000,Production,normal,Low,normal,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-7,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,7,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-7,Claude Code,Claude Code,Claude Code,Claude Code,Technology owners,380,238,active_users:238|licensed_users:380,295,492000,Hold,normal,Medium,normal,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-8,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,8,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-8,Claude Code,Claude Code,Claude Code,Claude Code,Knowledge workers,380,271,active_users:271|licensed_users:380,365,510000,Pilot,normal,Medium,normal,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-9,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,9,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-9,Claude Code,Claude Code,Claude Code,Claude Code,Operations managers,380,304,active_users:304|licensed_users:380,435,528000,Limited production,normal,Low,normal,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-10,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,10,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-10,Codex,Codex,Codex,Codex,Finance analysts,560,300,active_users:300|licensed_users:560,270,546000,Production,normal,Medium,normal,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-11,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,11,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-11,Codex,Codex,Codex,Codex,Service teams,560,333,active_users:333|licensed_users:560,340,564000,Hold,normal,Medium,normal,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-12,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,12,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-12,Codex,Codex,Codex,Codex,Technology owners,560,366,active_users:366|licensed_users:560,410,582000,Pilot,normal,Low,normal,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-13,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,13,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-13,Codex,Codex,Codex,Codex,Knowledge workers,560,399,active_users:399|licensed_users:560,480,600000,Limited production,normal,Medium,normal,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-14,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,14,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-14,Cursor,Cursor,Cursor,Cursor,Operations managers,740,395,active_users:395|licensed_users:740,315,618000,Production,normal,Medium,normal,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-15,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,15,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-15,Cursor,Cursor,Cursor,Cursor,Finance analysts,740,428,active_users:428|licensed_users:740,385,636000,Hold,normal,Low,normal,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-16,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,16,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-16,Cursor,Cursor,Cursor,Cursor,Service teams,740,461,active_users:461|licensed_users:740,455,654000,Pilot,normal,Medium,normal,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-17,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,17,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-17,Cursor,Cursor,Cursor,Cursor,Technology owners,740,494,active_users:494|licensed_users:740,525,672000,Limited production,normal,Medium,normal,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-18,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,18,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-18,ServiceNow Now Assist,ServiceNow Now Assist,ServiceNow Now Assist,ServiceNow Now Assist,Knowledge workers,920,490,active_users:490|licensed_users:920,360,690000,Production,needs_evidence_review,Low,needs_evidence_review,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-19,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,19,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-19,ServiceNow Now Assist,ServiceNow Now Assist,ServiceNow Now Assist,ServiceNow Now Assist,Operations managers,920,523,active_users:523|licensed_users:920,430,708000,Hold,needs_evidence_review,Medium,needs_evidence_review,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-20,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,20,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-20,ServiceNow Now Assist,ServiceNow Now Assist,ServiceNow Now Assist,ServiceNow Now Assist,Finance analysts,920,556,active_users:556|licensed_users:920,500,726000,Pilot,needs_evidence_review,Medium,needs_evidence_review,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-21,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,21,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-21,ServiceNow Now Assist,ServiceNow Now Assist,ServiceNow Now Assist,ServiceNow Now Assist,Service teams,920,589,active_users:589|licensed_users:920,570,744000,Limited production,needs_evidence_review,Low,needs_evidence_review,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-22,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,22,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-22,Databricks Assistant,Databricks Assistant,Databricks Assistant,Databricks Assistant,Technology owners,1100,585,active_users:585|licensed_users:1100,405,762000,Production,normal,Medium,normal,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-23,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,23,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-23,Databricks Assistant,Databricks Assistant,Databricks Assistant,Databricks Assistant,Knowledge workers,1100,618,active_users:618|licensed_users:1100,475,780000,Hold,normal,Medium,normal,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-24,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,24,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-24,Databricks Assistant,Databricks Assistant,Databricks Assistant,Databricks Assistant,Operations managers,1100,651,active_users:651|licensed_users:1100,545,798000,Pilot,normal,Low,normal,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-25,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,25,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-25,Databricks Assistant,Databricks Assistant,Databricks Assistant,Databricks Assistant,Finance analysts,1100,684,active_users:684|licensed_users:1100,615,816000,Limited production,normal,Medium,normal,Hold,hold
