Benefit_ID,Initiative_ID,Linked_Metric_ID,Benefit_Type,Baseline,Target,Forecast,Realized_to_Date,Unit,Measurement_Method,Benefit_Owner,Realization_Status
APEXRETAIL-BEN-0023,APEXRETAIL-INIT-0023,APEXRETAIL-MET-0023,productivity,122,142,134,52,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0024,APEXRETAIL-INIT-0024,APEXRETAIL-MET-0024,productivity,123,143,135,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0025,APEXRETAIL-INIT-0025,APEXRETAIL-MET-0025,run_cost,124,144,136,54,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0026,APEXRETAIL-INIT-0026,APEXRETAIL-MET-0026,productivity,125,145,137,55,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0027,APEXRETAIL-INIT-0027,APEXRETAIL-MET-0027,productivity,126,146,138,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0028,APEXRETAIL-INIT-0028,APEXRETAIL-MET-0028,run_cost,127,147,139,57,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0029,APEXRETAIL-INIT-0029,APEXRETAIL-MET-0029,productivity,128,148,140,58,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0030,APEXRETAIL-INIT-0030,APEXRETAIL-MET-0030,productivity,129,149,141,30,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0031,APEXRETAIL-INIT-0031,APEXRETAIL-MET-0031,run_cost,130,150,142,31,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0032,APEXRETAIL-INIT-0032,APEXRETAIL-MET-0032,productivity,100,151,143,32,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0033,APEXRETAIL-INIT-0033,APEXRETAIL-MET-0033,productivity,101,152,144,33,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0034,APEXRETAIL-INIT-0034,APEXRETAIL-MET-0034,run_cost,102,153,145,34,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0035,APEXRETAIL-INIT-0035,APEXRETAIL-MET-0035,productivity,103,154,146,35,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0036,APEXRETAIL-INIT-0036,APEXRETAIL-MET-0036,productivity,104,155,147,36,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0037,APEXRETAIL-INIT-0037,APEXRETAIL-MET-0037,run_cost,105,156,148,37,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0038,APEXRETAIL-INIT-0038,APEXRETAIL-MET-0038,productivity,106,157,112,38,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0039,APEXRETAIL-INIT-0039,APEXRETAIL-MET-0039,productivity,107,158,113,39,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0040,APEXRETAIL-INIT-0040,APEXRETAIL-MET-0040,run_cost,108,159,114,40,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0041,APEXRETAIL-INIT-0041,APEXRETAIL-MET-0041,productivity,109,160,115,41,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0042,APEXRETAIL-INIT-0042,APEXRETAIL-MET-0042,productivity,110,161,116,42,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0043,APEXRETAIL-INIT-0043,APEXRETAIL-MET-0043,run_cost,111,162,117,43,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0044,APEXRETAIL-INIT-0044,APEXRETAIL-MET-0044,productivity,112,163,118,44,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0045,APEXRETAIL-INIT-0045,APEXRETAIL-MET-0045,productivity,113,164,119,45,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0046,APEXRETAIL-INIT-0046,APEXRETAIL-MET-0046,run_cost,114,165,120,46,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0047,APEXRETAIL-INIT-0047,APEXRETAIL-MET-0047,productivity,115,166,121,47,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0048,APEXRETAIL-INIT-0048,APEXRETAIL-MET-0048,productivity,116,120,122,48,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0049,APEXRETAIL-INIT-0049,APEXRETAIL-MET-0049,run_cost,117,121,123,49,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0050,APEXRETAIL-INIT-0050,APEXRETAIL-MET-0050,productivity,118,122,124,50,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0051,APEXRETAIL-INIT-0051,APEXRETAIL-MET-0051,productivity,119,123,125,51,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0052,APEXRETAIL-INIT-0052,APEXRETAIL-MET-0052,run_cost,120,124,126,52,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0053,APEXRETAIL-INIT-0053,APEXRETAIL-MET-0053,productivity,121,125,127,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0054,APEXRETAIL-INIT-0054,APEXRETAIL-MET-0054,productivity,122,126,128,54,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0055,APEXRETAIL-INIT-0055,APEXRETAIL-MET-0055,run_cost,123,127,129,55,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0056,APEXRETAIL-INIT-0056,APEXRETAIL-MET-0056,productivity,124,128,130,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0057,APEXRETAIL-INIT-0057,APEXRETAIL-MET-0057,productivity,125,129,131,57,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0058,APEXRETAIL-INIT-0058,APEXRETAIL-MET-0058,run_cost,126,130,132,58,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0059,APEXRETAIL-INIT-0059,APEXRETAIL-MET-0059,productivity,127,131,133,30,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0060,APEXRETAIL-INIT-0060,APEXRETAIL-MET-0060,productivity,128,132,134,31,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0061,APEXRETAIL-INIT-0061,APEXRETAIL-MET-0061,run_cost,129,133,135,32,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0062,APEXRETAIL-INIT-0062,APEXRETAIL-MET-0062,productivity,130,134,136,33,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0063,APEXRETAIL-INIT-0063,APEXRETAIL-MET-0063,productivity,100,135,137,34,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0064,APEXRETAIL-INIT-0064,APEXRETAIL-MET-0064,run_cost,101,136,138,35,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0065,APEXRETAIL-INIT-0065,APEXRETAIL-MET-0065,productivity,102,137,139,36,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0066,APEXRETAIL-INIT-0066,APEXRETAIL-MET-0066,productivity,103,138,140,37,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0067,APEXRETAIL-INIT-0067,APEXRETAIL-MET-0067,run_cost,104,139,141,38,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0068,APEXRETAIL-INIT-0068,APEXRETAIL-MET-0068,productivity,105,140,142,39,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0069,APEXRETAIL-INIT-0069,APEXRETAIL-MET-0069,productivity,106,141,143,40,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0070,APEXRETAIL-INIT-0070,APEXRETAIL-MET-0070,run_cost,107,142,144,41,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0071,APEXRETAIL-INIT-0071,APEXRETAIL-MET-0071,productivity,108,143,145,42,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0072,APEXRETAIL-INIT-0072,APEXRETAIL-MET-0072,productivity,109,144,146,43,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0073,APEXRETAIL-INIT-0073,APEXRETAIL-MET-0073,run_cost,110,145,147,44,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0074,APEXRETAIL-INIT-0074,APEXRETAIL-MET-0074,productivity,111,146,148,45,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0075,APEXRETAIL-INIT-0075,APEXRETAIL-MET-0075,productivity,112,147,112,46,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0076,APEXRETAIL-INIT-0001,APEXRETAIL-MET-0076,run_cost,113,148,113,47,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0077,APEXRETAIL-INIT-0002,APEXRETAIL-MET-0077,productivity,114,149,114,48,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0078,APEXRETAIL-INIT-0003,APEXRETAIL-MET-0078,productivity,115,150,115,49,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0079,APEXRETAIL-INIT-0004,APEXRETAIL-MET-0079,run_cost,116,151,116,50,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0080,APEXRETAIL-INIT-0005,APEXRETAIL-MET-0080,productivity,117,152,117,51,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0081,APEXRETAIL-INIT-0006,APEXRETAIL-MET-0081,productivity,118,153,118,52,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0082,APEXRETAIL-INIT-0007,APEXRETAIL-MET-0082,run_cost,119,154,119,53,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0083,APEXRETAIL-INIT-0008,APEXRETAIL-MET-0083,productivity,120,155,120,54,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0084,APEXRETAIL-INIT-0009,APEXRETAIL-MET-0084,productivity,121,156,121,55,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0085,APEXRETAIL-INIT-0010,APEXRETAIL-MET-0085,run_cost,122,157,122,56,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0086,APEXRETAIL-INIT-0011,APEXRETAIL-MET-0086,productivity,123,158,123,57,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0087,APEXRETAIL-INIT-0012,APEXRETAIL-MET-0087,productivity,124,159,124,58,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0088,APEXRETAIL-INIT-0013,APEXRETAIL-MET-0088,run_cost,125,160,125,30,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0089,APEXRETAIL-INIT-0014,APEXRETAIL-MET-0089,productivity,126,161,126,31,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0090,APEXRETAIL-INIT-0015,APEXRETAIL-MET-0090,productivity,127,162,127,32,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0091,APEXRETAIL-INIT-0016,APEXRETAIL-MET-0091,run_cost,128,163,128,33,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0092,APEXRETAIL-INIT-0017,APEXRETAIL-MET-0092,productivity,129,164,129,34,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0093,APEXRETAIL-INIT-0018,APEXRETAIL-MET-0093,productivity,130,165,130,35,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0094,APEXRETAIL-INIT-0019,APEXRETAIL-MET-0094,run_cost,100,166,131,36,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0095,APEXRETAIL-INIT-0020,APEXRETAIL-MET-0095,productivity,101,120,132,37,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0096,APEXRETAIL-INIT-0021,APEXRETAIL-MET-0096,productivity,102,121,133,38,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0097,APEXRETAIL-INIT-0022,APEXRETAIL-MET-0097,run_cost,103,122,134,39,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0098,APEXRETAIL-INIT-0023,APEXRETAIL-MET-0098,productivity,104,123,135,40,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0099,APEXRETAIL-INIT-0024,APEXRETAIL-MET-0099,productivity,105,124,136,41,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0100,APEXRETAIL-INIT-0025,APEXRETAIL-MET-0100,run_cost,106,125,137,42,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0101,APEXRETAIL-INIT-0026,APEXRETAIL-MET-0001,productivity,107,126,138,43,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0102,APEXRETAIL-INIT-0027,APEXRETAIL-MET-0002,productivity,108,127,139,44,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0103,APEXRETAIL-INIT-0028,APEXRETAIL-MET-0003,run_cost,109,128,140,45,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0104,APEXRETAIL-INIT-0029,APEXRETAIL-MET-0004,productivity,110,129,141,46,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0105,APEXRETAIL-INIT-0030,APEXRETAIL-MET-0005,productivity,111,130,142,47,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0106,APEXRETAIL-INIT-0031,APEXRETAIL-MET-0006,run_cost,112,131,143,48,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0107,APEXRETAIL-INIT-0032,APEXRETAIL-MET-0007,productivity,113,132,144,49,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0108,APEXRETAIL-INIT-0033,APEXRETAIL-MET-0008,productivity,114,133,145,50,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0109,APEXRETAIL-INIT-0034,APEXRETAIL-MET-0009,run_cost,115,134,146,51,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0110,APEXRETAIL-INIT-0035,APEXRETAIL-MET-0010,productivity,116,135,147,52,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0111,APEXRETAIL-INIT-0036,APEXRETAIL-MET-0011,productivity,117,136,148,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0112,APEXRETAIL-INIT-0037,APEXRETAIL-MET-0012,run_cost,118,137,112,54,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0113,APEXRETAIL-INIT-0038,APEXRETAIL-MET-0013,productivity,119,138,113,55,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0114,APEXRETAIL-INIT-0039,APEXRETAIL-MET-0014,productivity,120,139,114,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0115,APEXRETAIL-INIT-0040,APEXRETAIL-MET-0015,run_cost,121,140,115,57,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0116,APEXRETAIL-INIT-0041,APEXRETAIL-MET-0016,productivity,122,141,116,58,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0117,APEXRETAIL-INIT-0042,APEXRETAIL-MET-0017,productivity,123,142,117,30,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0118,APEXRETAIL-INIT-0043,APEXRETAIL-MET-0018,run_cost,124,143,118,31,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0119,APEXRETAIL-INIT-0044,APEXRETAIL-MET-0019,productivity,125,144,119,32,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0120,APEXRETAIL-INIT-0045,APEXRETAIL-MET-0020,productivity,126,145,120,33,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0121,APEXRETAIL-INIT-0046,APEXRETAIL-MET-0021,run_cost,127,146,121,34,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0122,APEXRETAIL-INIT-0047,APEXRETAIL-MET-0022,productivity,128,147,122,35,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0123,APEXRETAIL-INIT-0048,APEXRETAIL-MET-0023,productivity,129,148,123,36,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0124,APEXRETAIL-INIT-0049,APEXRETAIL-MET-0024,run_cost,130,149,124,37,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0125,APEXRETAIL-INIT-0050,APEXRETAIL-MET-0025,productivity,100,150,125,38,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0126,APEXRETAIL-INIT-0051,APEXRETAIL-MET-0026,productivity,101,151,126,39,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0127,APEXRETAIL-INIT-0052,APEXRETAIL-MET-0027,run_cost,102,152,127,40,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0128,APEXRETAIL-INIT-0053,APEXRETAIL-MET-0028,productivity,103,153,128,41,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0129,APEXRETAIL-INIT-0054,APEXRETAIL-MET-0029,productivity,104,154,129,42,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0130,APEXRETAIL-INIT-0055,APEXRETAIL-MET-0030,run_cost,105,155,130,43,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0131,APEXRETAIL-INIT-0056,APEXRETAIL-MET-0031,productivity,106,156,131,44,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0132,APEXRETAIL-INIT-0057,APEXRETAIL-MET-0032,productivity,107,157,132,45,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0133,APEXRETAIL-INIT-0058,APEXRETAIL-MET-0033,run_cost,108,158,133,46,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0134,APEXRETAIL-INIT-0059,APEXRETAIL-MET-0034,productivity,109,159,134,47,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0135,APEXRETAIL-INIT-0060,APEXRETAIL-MET-0035,productivity,110,160,135,48,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0136,APEXRETAIL-INIT-0061,APEXRETAIL-MET-0036,run_cost,111,161,136,49,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0137,APEXRETAIL-INIT-0062,APEXRETAIL-MET-0037,productivity,112,162,137,50,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0138,APEXRETAIL-INIT-0063,APEXRETAIL-MET-0038,productivity,113,163,138,51,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0139,APEXRETAIL-INIT-0064,APEXRETAIL-MET-0039,run_cost,114,164,139,52,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0140,APEXRETAIL-INIT-0065,APEXRETAIL-MET-0040,productivity,115,165,140,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0141,APEXRETAIL-INIT-0066,APEXRETAIL-MET-0041,productivity,116,166,141,54,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0142,APEXRETAIL-INIT-0067,APEXRETAIL-MET-0042,run_cost,117,120,142,55,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0143,APEXRETAIL-INIT-0068,APEXRETAIL-MET-0043,productivity,118,121,143,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0144,APEXRETAIL-INIT-0069,APEXRETAIL-MET-0044,productivity,119,122,144,57,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0145,APEXRETAIL-INIT-0070,APEXRETAIL-MET-0045,run_cost,120,123,145,58,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0146,APEXRETAIL-INIT-0071,APEXRETAIL-MET-0046,productivity,121,124,146,30,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0147,APEXRETAIL-INIT-0072,APEXRETAIL-MET-0047,productivity,122,125,147,31,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0148,APEXRETAIL-INIT-0073,APEXRETAIL-MET-0048,run_cost,123,126,148,32,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
APEXRETAIL-BEN-0149,APEXRETAIL-INIT-0074,APEXRETAIL-MET-0049,productivity,124,127,112,33,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
APEXRETAIL-BEN-0150,APEXRETAIL-INIT-0075,APEXRETAIL-MET-0050,productivity,125,128,113,34,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
