tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-12,data_asset_integration record,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0011,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,56,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-13,data_asset_integration record,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0012,Transaction monitoring feature store,BSA/AML Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,61,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-14,data_asset_integration record,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0013,Fraud real-time feature store,Chief Risk Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,64,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-15,data_asset_integration record,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0014,Credit risk modeling dataset,Chief Risk Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,59,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-16,data_asset_integration record,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0015,Regulatory finance mart,Chief Financial Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,67,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-17,data_asset_integration record,v4_synthetic_pack,Head of Customer Experience,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0016,Contact center interaction corpus,Head of Customer Experience,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,52,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-18,data_asset_integration record,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0017,Payments operations event store,Chief Operating Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,58,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-19,data_asset_integration record,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0018,Model risk inventory & evidence store,Chief Risk Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,55,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-20,data_asset_integration record,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0019,Wealth advisory analytics dataset,Head of Wealth Management,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,60,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-21,data_asset_integration record,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0020,Marketing & engagement dataset,Head of Consumer Banking,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,57,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-22,data_asset_integration record,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0021,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,56,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-23,data_asset_integration record,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0022,Transaction monitoring feature store,BSA/AML Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,61,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-24,data_asset_integration record,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0023,Fraud real-time feature store,Chief Risk Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,64,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-25,data_asset_integration record,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0024,Credit risk modeling dataset,Chief Risk Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,59,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-26,data_asset_integration record,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0025,Regulatory finance mart,Chief Financial Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,67,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-27,data_asset_integration record,v4_synthetic_pack,Head of Customer Experience,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0026,Contact center interaction corpus,Head of Customer Experience,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,52,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-28,data_asset_integration record,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0027,Payments operations event store,Chief Operating Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,58,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-29,data_asset_integration record,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0028,Model risk inventory & evidence store,Chief Risk Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,55,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-30,data_asset_integration record,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0029,Wealth advisory analytics dataset,Head of Wealth Management,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,60,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-31,data_asset_integration record,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0030,Marketing & engagement dataset,Head of Consumer Banking,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,57,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-32,data_asset_integration record,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,32,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0031,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,56,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-33,data_asset_integration record,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,33,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0032,Transaction monitoring feature store,BSA/AML Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,61,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-34,data_asset_integration record,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,34,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0033,Fraud real-time feature store,Chief Risk Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,64,data_thin:governance_status_missing
first-capital-financial,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-35,data_asset_integration record,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,35,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:system_of_record_missing|data_thin:lineage_missing|data_thin:consumers_missing|data_thin:governance_status_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-DATA-0034,Credit risk modeling dataset,Chief Risk Officer,data_thin:system_of_record_missing,data_thin:lineage_missing,data_thin:consumers_missing,59,data_thin:governance_status_missing
