tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,process,process_owner,severity,status,control,affected_systems,business_impact
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-OPS-011,Cards dispute SLA misses,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F14_operations-service-management.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,Cards dispute SLA misses,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,Cards dispute SLA misses,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-OPS-012,Privacy/data-access exceptions,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F14_operations-service-management.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,Privacy/data-access exceptions,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,Privacy/data-access exceptions,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-001,Efficiency ratio,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,61.4%
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-002,Net interest margin,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,2.78%
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-003,Cost of risk (bps),v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,48
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-004,Fraud loss (bps),v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,5.2
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-005,AML alert false-positive rate,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,95%
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-006,Digital active adoption,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,74%
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-007,Contact center first-contact resolution,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,72%
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-008,Commercial loan cycle time (days),v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,18
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-009,Regulatory close (days),v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,9
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-010,Engineering lead time (days),v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,17
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-011,Card dispute resolution (days),v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,15
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-KPI-012,Model validation backlog,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,31
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-001,SR 11-7 model risk governance,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Risk Officer,data_thin:severity_missing,blocked,SR 11-7 model risk governance,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-002,BSA/AML program controls,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,BSA/AML Officer,data_thin:severity_missing,operating,BSA/AML program controls,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-003,PCI-DSS cardholder data,v4_synthetic_pack,Chief Information Security Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Information Security Officer,data_thin:severity_missing,operating,PCI-DSS cardholder data,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-004,Fair lending / ECOA explainability,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Compliance Officer,data_thin:severity_missing,blocked,Fair lending / ECOA explainability,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-005,SOX financial reporting controls,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Financial Officer,data_thin:severity_missing,operating,SOX financial reporting controls,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-006,Data privacy & access governance,v4_synthetic_pack,Chief Information Security Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Information Security Officer,data_thin:severity_missing,partial,Data privacy & access governance,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-007,Third-party / vendor risk,v4_synthetic_pack,Chief Information Security Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Information Security Officer,data_thin:severity_missing,operating,Third-party / vendor risk,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-008,AI model security & data exfiltration,v4_synthetic_pack,Chief Information Security Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Information Security Officer,data_thin:severity_missing,partial,AI model security & data exfiltration,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-009,CCAR / stress testing controls,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Risk Officer,data_thin:severity_missing,operating,CCAR / stress testing controls,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-010,Sanctions screening accuracy,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,BSA/AML Officer,data_thin:severity_missing,partial,Sanctions screening accuracy,data_thin:affected_systems_missing,data_thin:business_impact_missing
first-capital-financial,Financial Services Demo,v6.0,operations_risk_control,FC-CTRL-011,Operational resilience,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Operating Officer,data_thin:severity_missing,operating,Operational resilience,data_thin:affected_systems_missing,data_thin:business_impact_missing
