tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,relationship_id,from_object_family,from_record_id,relationship_type,to_object_family,to_record_id,evidence_basis,relationship_confidence
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00011,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00011,application_system,FC-APP-011,blocked_by,application_system,FC-APP-082,first-capital-EVID-0011,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00012,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00012,application_system,FC-APP-012,measured_by,application_system,FC-APP-089,first-capital-EVID-0012,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00013,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00013,application_system,FC-APP-013,evidenced_by,application_system,FC-APP-096,first-capital-EVID-0013,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00014,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00014,application_system,FC-APP-014,owned_by,application_system,FC-APP-103,first-capital-EVID-0014,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00015,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00015,application_system,FC-APP-015,depends_on,application_system,FC-APP-110,first-capital-EVID-0015,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00016,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00016,application_system,FC-APP-016,funds,application_system,FC-APP-117,first-capital-EVID-0016,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00017,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00017,application_system,FC-APP-017,supports,application_system,FC-APP-124,first-capital-EVID-0017,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00018,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00018,application_system,FC-APP-018,blocked_by,application_system,FC-APP-131,first-capital-EVID-0018,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00019,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00019,application_system,FC-APP-019,measured_by,application_system,FC-APP-138,first-capital-EVID-0019,medium
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00020,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00020,application_system,FC-APP-020,evidenced_by,application_system,FC-APP-145,first-capital-EVID-0020,medium
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00021,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00021,application_system,FC-APP-021,owned_by,application_system,FC-APP-152,first-capital-EVID-0021,medium
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00022,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00022,application_system,FC-APP-022,depends_on,application_system,FC-APP-159,first-capital-EVID-0022,medium
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00023,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00023,application_system,FC-APP-023,funds,application_system,FC-APP-166,first-capital-EVID-0023,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00024,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00024,application_system,FC-APP-024,supports,application_system,FC-APP-173,first-capital-EVID-0024,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00025,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00025,application_system,FC-APP-025,blocked_by,application_system,FC-APP-180,first-capital-EVID-0025,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00026,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00026,application_system,FC-APP-026,measured_by,application_system,FC-APP-187,first-capital-EVID-0026,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00027,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00027,application_system,FC-APP-027,evidenced_by,application_system,FC-APP-194,first-capital-EVID-0027,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00028,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00028,application_system,FC-APP-028,owned_by,application_system,FIRSTCAPITAL-APP-0201,first-capital-EVID-0028,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00029,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00029,application_system,FC-APP-029,depends_on,application_system,FIRSTCAPITAL-APP-0208,first-capital-EVID-0029,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00030,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00030,application_system,FC-APP-030,funds,application_system,FIRSTCAPITAL-APP-0215,first-capital-EVID-0030,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00031,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00031,application_system,FC-APP-031,supports,application_system,FIRSTCAPITAL-APP-0222,first-capital-EVID-0031,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00032,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,32,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00032,application_system,FC-APP-032,blocked_by,application_system,FIRSTCAPITAL-APP-0229,first-capital-EVID-0032,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00033,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,33,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00033,application_system,FC-APP-033,measured_by,application_system,FIRSTCAPITAL-APP-0236,first-capital-EVID-0033,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00034,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,34,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00034,application_system,FC-APP-034,evidenced_by,application_system,FIRSTCAPITAL-APP-0243,first-capital-EVID-0034,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00035,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,35,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00035,application_system,FC-APP-035,owned_by,application_system,FIRSTCAPITAL-APP-0250,first-capital-EVID-0035,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00036,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,36,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00036,application_system,FC-APP-036,depends_on,application_system,FIRSTCAPITAL-APP-0257,first-capital-EVID-0036,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00037,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,37,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00037,application_system,FC-APP-037,funds,application_system,FC-INT-0004,first-capital-EVID-0037,medium
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00038,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,38,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00038,application_system,FC-APP-038,supports,application_system,FC-INT-0011,first-capital-EVID-0038,medium
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00039,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,39,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00039,application_system,FC-APP-039,blocked_by,application_system,FC-INT-0018,first-capital-EVID-0039,medium
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00040,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,40,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00040,application_system,FC-APP-040,measured_by,application_system,FC-INT-0025,first-capital-EVID-0040,medium
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00041,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,41,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00041,application_system,FC-APP-041,evidenced_by,application_system,FC-INT-0032,first-capital-EVID-0041,high
first-capital-financial,Financial Services Demo,v6.0,relationship,FIRSTCAPITAL-EDGE-00042,relationship record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,graph/context-relationships.jsonl,42,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,dependency|ownership|support|value_linkage|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-EDGE-00042,application_system,FC-APP-042,owned_by,application_system,FC-INT-0039,first-capital-EVID-0042,high
