tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,ai_initiative_id,use_case,business_process,tool_or_model,agent_or_copilot_name,user_group,licensed_users,active_users,adoption_metric,value_hypothesis,measured_value_usd,production_status,risk_status,model_risk_tier,data_readiness,decision_needed,scale_hold_stop
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-011,Wealth advisor proposal generation,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-011,Wealth advisor proposal generation,Wealth Management,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Wealth Management,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,43000000,2158702,design,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-012,Payments exception repair automation,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-012,Payments exception repair automation,Operations,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Operations,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,14000000,500324,design,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-013,Credit risk model SR 11-7 evidence automation,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-013,Credit risk model SR 11-7 evidence automation,Risk,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Risk,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,44000000,1841337,design,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Scope too broad; re-baseline against a single high-value workflow,Scope too broad; re-baseline against a single high-value workflow,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-014,KYC refresh & onboarding intelligence,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-014,KYC refresh & onboarding intelligence,Financial Crimes,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Financial Crimes,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,34000000,3637080,mobilize,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-015,Collections prioritization optimization,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-015,Collections prioritization optimization,Operations,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Operations,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,18000000,2126838,mobilize,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-016,Branch banker knowledge assist,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-016,Branch banker knowledge assist,Consumer Banking,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Consumer Banking,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,21000000,428036,mobilize,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Reported automation not reproducible in evidence; reclassify,Reported automation not reproducible in evidence; reclassify,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-017,Marketing personalization & retention,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-017,Marketing personalization & retention,Consumer Banking,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Consumer Banking,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,30000000,3321334,mobilize,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-018,Treasury liquidity forecasting,v4_synthetic_pack,Treasurer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-018,Treasury liquidity forecasting,Treasury,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Treasury,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,43000000,5952785,mobilize,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-019,Complaint & fair-lending surveillance NLP,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-019,Complaint & fair-lending surveillance NLP,Compliance,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Compliance,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,20000000,449702,mobilize,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-020,Mainframe code modernization assist,v4_synthetic_pack,Chief Information Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-020,Mainframe code modernization assist,Technology,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Technology,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,23000000,2725054,mobilize,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-021,Document intelligence for commercial onboarding,v4_synthetic_pack,Head of Commercial Banking,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-021,Document intelligence for commercial onboarding,Commercial Banking,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Commercial Banking,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,43000000,4737000,mobilize,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
first-capital-financial,First Capital Financial,v6.0,ai_initiative,FC-AI-022,Sanctions screening tuning,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:tool_or_model_missing|data_thin:agent_or_copilot_name_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:adoption_metric_missing|data_thin:risk_status_missing|data_thin:model_risk_tier_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FC-AI-022,Sanctions screening tuning,Financial Crimes,data_thin:tool_or_model_missing,data_thin:agent_or_copilot_name_missing,Financial Crimes,data_thin:licensed_users_missing,data_thin:active_users_missing,data_thin:adoption_metric_missing,41000000,9951623,pilot,data_thin:risk_status_missing,data_thin:model_risk_tier_missing,Scope too broad; re-baseline against a single high-value workflow,Scope too broad; re-baseline against a single high-value workflow,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
