tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,vendor_id,vendor_name,contract_id,service,annual_cost_usd,renewal_date,owning_function,linked_systems,contract_risk,pricing_basis
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-011,NICE Actimize,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,12,2026-06-18,2026-01-01,2026-07-22,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-011,NICE Actimize,FC-VEN-011,cards_payments,1050000,2026-07-22,Technology,Loan Origination,Integration dependency,cards_payments
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-012,SAS,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,13,2026-06-18,2026-01-01,2026-11-24,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-012,SAS,FC-VEN-012,infra_security,1095000,2026-11-24,Finance,Treasury,Data-exit risk,infra_security
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-013,Feedzai,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,14,2026-06-18,2026-01-01,2026-06-04,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-013,Feedzai,FC-VEN-013,infra_security,1140000,2026-06-04,Operations,Core Banking,Renewal concentration,infra_security
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-014,Featurespace,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,15,2026-06-18,2026-01-01,2026-04-20,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-014,Featurespace,FC-VEN-014,channels_crm,1185000,2026-04-20,Commercial,Payments Hub,Usage under-adoption,channels_crm
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-015,Moody's,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,16,2026-06-18,2026-01-01,2026-01-19,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-015,Moody's,FC-VEN-015,finance_erp,1230000,2026-01-19,Risk,Wealth CRM,Integration dependency,finance_erp
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-016,Numerix,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,17,2026-06-18,2026-01-01,2026-05-23,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-016,Numerix,FC-VEN-016,data_ai_platform,1275000,2026-05-23,Technology,Risk Analytics,Data-exit risk,data_ai_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-017,Murex,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,18,2026-06-18,2026-01-01,2026-12-10,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-017,Murex,FC-VEN-017,channels_crm,1320000,2026-12-10,Finance,Loan Origination,Renewal concentration,channels_crm
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-018,Calypso,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,19,2026-06-18,2026-01-01,2026-07-16,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-018,Calypso,FC-VEN-018,data_ai_platform,1365000,2026-07-16,Operations,Treasury,Usage under-adoption,data_ai_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-019,Kyriba,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,20,2026-06-18,2026-01-01,2026-09-22,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-019,Kyriba,FC-VEN-019,infra_security,1410000,2026-09-22,Commercial,Core Banking,Integration dependency,infra_security
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-020,Salesforce,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,21,2026-06-18,2026-01-01,2026-09-13,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-020,Salesforce,FC-VEN-020,cards_payments,1455000,2026-09-13,Risk,Payments Hub,Data-exit risk,cards_payments
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-021,Microsoft,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,22,2026-06-18,2026-01-01,2026-10-23,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-021,Microsoft,FC-VEN-021,risk_aml_ai,1500000,2026-10-23,Technology,Wealth CRM,Renewal concentration,risk_aml_ai
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-022,Pega,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,23,2026-06-18,2026-01-01,2026-08-01,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-022,Pega,FC-VEN-022,core_platform,1545000,2026-08-01,Finance,Risk Analytics,Usage under-adoption,core_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-023,Backbase,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,24,2026-06-18,2026-01-01,2026-02-20,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-023,Backbase,FC-VEN-023,data_ai_platform,1590000,2026-02-20,Operations,Loan Origination,Integration dependency,data_ai_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-024,Databricks,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,25,2026-06-18,2026-01-01,2026-05-11,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-024,Databricks,FC-VEN-024,risk_aml_ai,1635000,2026-05-11,Commercial,Treasury,Data-exit risk,risk_aml_ai
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-025,Snowflake,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,26,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-025,Snowflake,FC-VEN-025,core_platform,1680000,2026-08-15,Risk,Core Banking,Renewal concentration,core_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-026,Collibra,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,27,2026-06-18,2026-01-01,2026-08-16,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-026,Collibra,FC-VEN-026,risk_aml_ai,1725000,2026-08-16,Technology,Payments Hub,Usage under-adoption,risk_aml_ai
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-027,dbt Labs,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,28,2026-06-18,2026-01-01,2026-05-25,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-027,dbt Labs,FC-VEN-027,channels_crm,1770000,2026-05-25,Finance,Wealth CRM,Integration dependency,channels_crm
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-028,Addepar,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,29,2026-06-18,2026-01-01,2026-04-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-028,Addepar,FC-VEN-028,data_ai_platform,1815000,2026-04-15,Operations,Risk Analytics,Data-exit risk,data_ai_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-029,BlackRock,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,30,2026-06-18,2026-01-01,2026-11-20,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-029,BlackRock,FC-VEN-029,data_ai_platform,1860000,2026-11-20,Commercial,Loan Origination,Renewal concentration,data_ai_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-030,Envestnet,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,31,2026-06-18,2026-01-01,2026-01-19,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-030,Envestnet,FC-VEN-030,finance_erp,1905000,2026-01-19,Risk,Treasury,Usage under-adoption,finance_erp
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-031,Charles River,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,32,2026-06-18,2026-01-01,2026-08-03,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-031,Charles River,FC-VEN-031,finance_erp,1950000,2026-08-03,Technology,Core Banking,Integration dependency,finance_erp
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-032,nCino,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,33,2026-06-18,2026-01-01,2026-08-04,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-032,nCino,FC-VEN-032,finance_erp,1995000,2026-08-04,Finance,Payments Hub,Data-exit risk,finance_erp
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-033,Blend,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,34,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-033,Blend,FC-VEN-033,risk_aml_ai,2040000,2026-12-15,Operations,Wealth CRM,Renewal concentration,risk_aml_ai
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-034,Q2,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,35,2026-06-18,2026-01-01,2026-03-24,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-034,Q2,FC-VEN-034,infra_security,2085000,2026-03-24,Commercial,Risk Analytics,Usage under-adoption,infra_security
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-035,Alkami,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,36,2026-06-18,2026-01-01,2026-09-13,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-035,Alkami,FC-VEN-035,finance_erp,2130000,2026-09-13,Risk,Loan Origination,Integration dependency,finance_erp
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-036,SAP,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,37,2026-06-18,2026-01-01,2026-11-18,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-036,SAP,FC-VEN-036,finance_erp,2175000,2026-11-18,Technology,Treasury,Data-exit risk,finance_erp
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-037,Oracle,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,38,2026-06-18,2026-01-01,2026-03-18,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-037,Oracle,FC-VEN-037,finance_erp,2220000,2026-03-18,Finance,Core Banking,Renewal concentration,finance_erp
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-038,Workday,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,39,2026-06-18,2026-01-01,2026-01-14,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-038,Workday,FC-VEN-038,core_platform,2265000,2026-01-14,Operations,Payments Hub,Usage under-adoption,core_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-039,BlackLine,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,40,2026-06-18,2026-01-01,2026-05-13,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-039,BlackLine,FC-VEN-039,infra_security,2310000,2026-05-13,Commercial,Wealth CRM,Integration dependency,infra_security
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-040,ServiceNow,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,41,2026-06-18,2026-01-01,2026-10-27,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-040,ServiceNow,FC-VEN-040,data_ai_platform,2355000,2026-10-27,Risk,Risk Analytics,Data-exit risk,data_ai_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-041,Datadog,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,42,2026-06-18,2026-01-01,2026-06-17,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-041,Datadog,FC-VEN-041,data_ai_platform,2400000,2026-06-17,Technology,Loan Origination,Renewal concentration,data_ai_platform
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-042,Splunk,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,43,2026-06-18,2026-01-01,2026-03-25,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-042,Splunk,FC-VEN-042,channels_crm,2445000,2026-03-25,Finance,Treasury,Usage under-adoption,channels_crm
first-capital,Financial Services Demo,v6.0,vendor_contract,FC-VEN-043,PagerDuty,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,44,2026-06-18,2026-01-01,2026-07-14,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-VEN-043,PagerDuty,FC-VEN-043,infra_security,2490000,2026-07-14,Operations,Core Banking,Integration dependency,infra_security
