tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,metric_id,metric_name,metric_definition,calculation_basis,unit_of_measure,metric_owner,metric_claim_level
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0017,First Capital Financial elapsed time for target process metric 17,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0017,First Capital Financial elapsed time for target process metric 17,Tracks elapsed time for target process for the priority transformation portfolio.,percent,percent,COO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0018,First Capital Financial open control and governance pressure metric 18,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0018,First Capital Financial open control and governance pressure metric 18,Tracks open control and governance pressure for the priority transformation portfolio.,percent,percent,CRO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0019,First Capital Financial active usage of changed workflow metric 19,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0019,First Capital Financial active usage of changed workflow metric 19,Tracks active usage of changed workflow for the priority transformation portfolio.,usd,usd,CIO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0020,First Capital Financial unit cost across served population or customer journey metric 20,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0020,First Capital Financial unit cost across served population or customer journey metric 20,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,percent,percent,CFO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0021,First Capital Financial benefit realization against committed value metric 21,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0021,First Capital Financial benefit realization against committed value metric 21,Tracks benefit realization against committed value for the priority transformation portfolio.,percent,percent,CFO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0022,First Capital Financial elapsed time for target process metric 22,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0022,First Capital Financial elapsed time for target process metric 22,Tracks elapsed time for target process for the priority transformation portfolio.,usd,usd,COO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0023,First Capital Financial open control and governance pressure metric 23,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0023,First Capital Financial open control and governance pressure metric 23,Tracks open control and governance pressure for the priority transformation portfolio.,percent,percent,CRO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0024,First Capital Financial active usage of changed workflow metric 24,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0024,First Capital Financial active usage of changed workflow metric 24,Tracks active usage of changed workflow for the priority transformation portfolio.,percent,percent,CIO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0025,First Capital Financial unit cost across served population or customer journey metric 25,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0025,First Capital Financial unit cost across served population or customer journey metric 25,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,usd,usd,CFO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0026,First Capital Financial benefit realization against committed value metric 26,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0026,First Capital Financial benefit realization against committed value metric 26,Tracks benefit realization against committed value for the priority transformation portfolio.,percent,percent,CFO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0027,First Capital Financial elapsed time for target process metric 27,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0027,First Capital Financial elapsed time for target process metric 27,Tracks elapsed time for target process for the priority transformation portfolio.,percent,percent,COO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0028,First Capital Financial open control and governance pressure metric 28,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0028,First Capital Financial open control and governance pressure metric 28,Tracks open control and governance pressure for the priority transformation portfolio.,usd,usd,CRO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0029,First Capital Financial active usage of changed workflow metric 29,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0029,First Capital Financial active usage of changed workflow metric 29,Tracks active usage of changed workflow for the priority transformation portfolio.,percent,percent,CIO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0030,First Capital Financial unit cost across served population or customer journey metric 30,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0030,First Capital Financial unit cost across served population or customer journey metric 30,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,percent,percent,CFO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0031,First Capital Financial benefit realization against committed value metric 31,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,32,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0031,First Capital Financial benefit realization against committed value metric 31,Tracks benefit realization against committed value for the priority transformation portfolio.,usd,usd,CFO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0032,First Capital Financial elapsed time for target process metric 32,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,33,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0032,First Capital Financial elapsed time for target process metric 32,Tracks elapsed time for target process for the priority transformation portfolio.,percent,percent,COO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0033,First Capital Financial open control and governance pressure metric 33,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,34,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0033,First Capital Financial open control and governance pressure metric 33,Tracks open control and governance pressure for the priority transformation portfolio.,percent,percent,CRO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0034,First Capital Financial active usage of changed workflow metric 34,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,35,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0034,First Capital Financial active usage of changed workflow metric 34,Tracks active usage of changed workflow for the priority transformation portfolio.,usd,usd,CIO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0035,First Capital Financial unit cost across served population or customer journey metric 35,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,36,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0035,First Capital Financial unit cost across served population or customer journey metric 35,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,percent,percent,CFO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0036,First Capital Financial benefit realization against committed value metric 36,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,37,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0036,First Capital Financial benefit realization against committed value metric 36,Tracks benefit realization against committed value for the priority transformation portfolio.,percent,percent,CFO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0037,First Capital Financial elapsed time for target process metric 37,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,38,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0037,First Capital Financial elapsed time for target process metric 37,Tracks elapsed time for target process for the priority transformation portfolio.,usd,usd,COO,operational
first-capital-financial,First Capital Financial,v6.0,metric_definition,FIRSTCAPITAL-MET-0038,First Capital Financial open control and governance pressure metric 38,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,39,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-MET-0038,First Capital Financial open control and governance pressure metric 38,Tracks open control and governance pressure for the priority transformation portfolio.,percent,percent,CRO,operational
