tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,evidence_id,evidence_title,evidence_type,source_location,evidence_owner,evidence_confidence
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-011,Credit workflow record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,12,2026-06-18,2026-01-01,2026-06-05,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-011-EV-1,source-docs/Wealth_advisor_proposal_generation_Evidence_SYNTHETIC.md,review_required,section 5.3,FC-AI-011,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-012,Liquidity management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,13,2026-06-18,2026-01-01,2026-06-11,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-012-EV-1,source-docs/Payments_exception_repair_automation_Evidence_SYNTHETIC.md,review_required,section 5.4,FC-AI-012,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-013,Client servicing record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,14,2026-06-18,2026-01-01,2026-06-06,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-013-EV-1,source-docs/Credit_risk_model_SR_11_7_evidence_automation_Evidence_SYNTHETIC.md,review_required,section 1.1,FC-AI-013,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-014,Payments record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,15,2026-06-18,2026-01-01,2026-06-05,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-014-EV-1,source-docs/KYC_refresh_onboarding_intelligence_Evidence_SYNTHETIC.md,approved,section 2.1,FC-AI-014,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-015,Advisor productivity record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,16,2026-06-18,2026-01-01,2026-06-06,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-015-EV-1,source-docs/Collections_prioritization_optimization_Evidence_SYNTHETIC.md,review_required,section 2.3,FC-AI-015,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-016,Risk management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,17,2026-06-18,2026-01-01,2026-06-16,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-016-EV-1,source-docs/Branch_banker_knowledge_assist_Evidence_SYNTHETIC.md,review_required,section 5.4,FC-AI-016,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-017,Credit workflow record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,18,2026-06-18,2026-01-01,2026-06-16,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-017-EV-1,source-docs/Marketing_personalization_retention_Evidence_SYNTHETIC.md,review_required,section 3.3,FC-AI-017,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-018,Liquidity management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,19,2026-06-18,2026-01-01,2026-06-08,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-018-EV-1,source-docs/Treasury_liquidity_forecasting_Evidence_SYNTHETIC.md,review_required,section 4.2,FC-AI-018,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-019,Client servicing record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,20,2026-06-18,2026-01-01,2026-06-11,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-019-EV-1,source-docs/Complaint_fair_lending_surveillance_NLP_Evidence_SYNTHETIC.md,review_required,section 3.1,FC-AI-019,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-020,Payments record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,21,2026-06-18,2026-01-01,2026-06-08,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-020-EV-1,source-docs/Mainframe_code_modernization_assist_Evidence_SYNTHETIC.md,review_required,section 5.4,FC-AI-020,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-021,Advisor productivity record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,22,2026-06-18,2026-01-01,2026-06-10,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-021-EV-1,source-docs/Document_intelligence_for_commercial_onboarding_Evidence_SYNTHETIC.md,approved,section 3.2,FC-AI-021,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-022,Risk management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,23,2026-06-18,2026-01-01,2026-06-15,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-022-EV-1,source-docs/Sanctions_screening_tuning_Evidence_SYNTHETIC.md,review_required,section 4.2,FC-AI-022,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-023,Credit workflow record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,24,2026-06-18,2026-01-01,2026-06-17,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-023-EV-1,source-docs/Statement_disclosure_generation_copilot_Evidence_SYNTHETIC.md,review_required,section 5.4,FC-AI-023,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-024,Liquidity management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,25,2026-06-18,2026-01-01,2026-06-14,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-024-EV-1,source-docs/Card_rewards_personalization_Evidence_SYNTHETIC.md,review_required,section 1.4,FC-AI-024,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-025,Client servicing record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,26,2026-06-18,2026-01-01,2026-06-09,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-025-EV-1,source-docs/Voice_biometrics_authentication_Evidence_SYNTHETIC.md,review_required,section 3.1,FC-AI-025,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-026,Payments record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,27,2026-06-18,2026-01-01,2026-06-02,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-026-EV-1,source-docs/Trade_surveillance_anomaly_detection_Evidence_SYNTHETIC.md,review_required,section 4.3,FC-AI-026,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-027,Advisor productivity record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,28,2026-06-18,2026-01-01,2026-06-12,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-027-EV-1,source-docs/Loan_servicing_virtual_agent_Evidence_SYNTHETIC.md,review_required,section 5.2,FC-AI-027,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-028,Risk management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,29,2026-06-18,2026-01-01,2026-06-04,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-028-EV-1,source-docs/ESG_climate_risk_data_automation_Evidence_SYNTHETIC.md,review_required,section 4.4,FC-AI-028,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-029,Credit workflow record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,30,2026-06-18,2026-01-01,2026-06-04,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-029-EV-1,source-docs/Enterprise_search_over_policy_procedures_Evidence_SYNTHETIC.md,review_required,section 3.2,FC-AI-029,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-030,Liquidity management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,31,2026-06-18,2026-01-01,2026-06-13,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-030-EV-1,source-docs/Deposit_pricing_optimization_Evidence_SYNTHETIC.md,approved,section 4.2,FC-AI-030,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-031,Client servicing record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,32,2026-06-18,2026-01-01,2026-06-15,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-031-EV-1,source-docs/Synthetic_data_for_model_development_Evidence_SYNTHETIC.md,approved,section 5.4,FC-AI-031,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-032,Payments record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,33,2026-06-18,2026-01-01,2026-06-10,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-032-EV-1,source-docs/Wire_fraud_interdiction_Evidence_SYNTHETIC.md,approved,section 5.3,FC-AI-032,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-033,Advisor productivity record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,34,2026-06-18,2026-01-01,2026-06-06,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-033-EV-1,source-docs/Mortgage_underwriting_decision_support_Evidence_SYNTHETIC.md,approved,section 1.1,FC-AI-033,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-034,Risk management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,35,2026-06-18,2026-01-01,2026-06-15,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-034-EV-1,source-docs/Vendor_contract_intelligence_Evidence_SYNTHETIC.md,approved,section 1.3,FC-AI-034,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-035,Credit workflow record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,36,2026-06-18,2026-01-01,2026-06-04,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-035-EV-1,source-docs/Branch_staffing_demand_forecasting_Evidence_SYNTHETIC.md,approved,section 1.2,FC-AI-035,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-036,Liquidity management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,37,2026-06-18,2026-01-01,2026-06-15,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-036-EV-1,source-docs/IT_incident_root_cause_copilot_Evidence_SYNTHETIC.md,approved,section 5.1,FC-AI-036,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-037,Client servicing record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,38,2026-06-18,2026-01-01,2026-06-06,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-037-EV-1,source-docs/Regulatory_change_interpretation_assist_Evidence_SYNTHETIC.md,review_required,section 2.2,FC-AI-037,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-038,Payments record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,39,2026-06-18,2026-01-01,2026-06-11,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-038-EV-1,source-docs/Small_business_cash_flow_insights_Evidence_SYNTHETIC.md,approved,section 5.1,FC-AI-038,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-039,Advisor productivity record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,40,2026-06-18,2026-01-01,2026-06-14,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-039-EV-1,source-docs/Anti_money_laundering_network_analytics_Evidence_SYNTHETIC.md,approved,section 2.2,FC-AI-039,high
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-040,Risk management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,41,2026-06-18,2026-01-01,2026-06-05,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-040-EV-1,source-docs/Customer_churn_early_warning_model_Evidence_SYNTHETIC.md,review_required,section 5.3,FC-AI-040,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-041,Credit workflow record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,42,2026-06-18,2026-01-01,2026-06-03,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-041-EV-1,source-docs/Capital_markets_research_summarization_Evidence_SYNTHETIC.md,review_required,section 2.2,FC-AI-041,medium
first-capital,Financial Services Demo,v6.0,evidence_source,FC-AI-042,Liquidity management record,v4_synthetic_pack,Financial Services Evidence Steward,synthetic_demo,ai-control-tower/T10_evidence-items.csv,43,2026-06-18,2026-01-01,2026-06-15,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-042-EV-1,source-docs/Privacy_data_access_governance_automation_Evidence_SYNTHETIC.md,approved,section 1.1,FC-AI-042,high
