tenant_key,entity_id,entity_name,entity_short_name,entity_scope,parent_entity_id,parent_entity_name,bridge_id,function_ref,dependency_type,object_ref,role_in_function,criticality_to_function,primary_secondary,process_supported,data_exchanged,evidence_ref,data_provider_name,data_provider_role,source_artifact_type,source_artifact_name,capture_method,extraction_method,generated_by,validated_by,source_validation_status,source_as_of_date,known_gaps
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-011,SHA-MOVE-002,SUPPORTS,SHA-SYS-OCC,OCC disruption management console supports Crew recovery decision support,medium,secondary,OCC disruption management console supports Crew recovery decision support,OCC disruption management console supports Crew recovery decision support,SHA-REL-0011,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-012,SHA-MOVE-002,SUPPORTS,SHA-SYS-MQ,IBM MQ / integration backbone supports Crew recovery decision support,medium,secondary,IBM MQ / integration backbone supports Crew recovery decision support,IBM MQ / integration backbone supports Crew recovery decision support,SHA-REL-0012,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-013,SHA-MOVE-002,SUPPORTS,SHA-SYS-DATA,Airline operations data lake candidate supports Crew recovery decision support,medium,primary,Airline operations data lake candidate supports Crew recovery decision support,Airline operations data lake candidate supports Crew recovery decision support,SHA-REL-0013,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-014,SHA-MOVE-002,BLOCKS,SHA-RISK-02-01,Legality rules owner not signed off,medium,secondary,Legality rules owner not signed off,Legality rules owner not signed off,SHA-REL-0014,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-015,SHA-MOVE-002,BLOCKS,SHA-RISK-02-02,Crew mobile feedback not loaded,medium,secondary,Crew mobile feedback not loaded,Crew mobile feedback not loaded,SHA-REL-0015,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-016,SHA-MOVE-002,BLOCKS,SHA-RISK-02-03,Human approval workflow not evidenced,medium,primary,Human approval workflow not evidenced,Human approval workflow not evidenced,SHA-REL-0016,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-017,SHA-MOVE-002,BLOCKS,SHA-RISK-02-04,Data freshness SLA not loaded,medium,secondary,Data freshness SLA not loaded,Data freshness SLA not loaded,SHA-REL-0017,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-018,SHA-MOVE-003,SUPPORTS,SHA-SYS-PSS,Passenger service system supports Customer reaccommodation and notification assist,medium,secondary,Passenger service system supports Customer reaccommodation and notification assist,Passenger service system supports Customer reaccommodation and notification assist,SHA-REL-0018,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-019,SHA-MOVE-003,SUPPORTS,SHA-SYS-SALESFORCE,Salesforce customer service platform supports Customer reaccommodation and notification assist,medium,primary,Salesforce customer service platform supports Customer reaccommodation and notification assist,Salesforce customer service platform supports Customer reaccommodation and notification assist,SHA-REL-0019,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-020,SHA-MOVE-003,SUPPORTS,SHA-SYS-OCC,OCC disruption management console supports Customer reaccommodation and notification assist,medium,secondary,OCC disruption management console supports Customer reaccommodation and notification assist,OCC disruption management console supports Customer reaccommodation and notification assist,SHA-REL-0020,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-021,SHA-MOVE-003,SUPPORTS,SHA-SYS-DATA,Airline operations data lake candidate supports Customer reaccommodation and notification assist,medium,secondary,Airline operations data lake candidate supports Customer reaccommodation and notification assist,Airline operations data lake candidate supports Customer reaccommodation and notification assist,SHA-REL-0021,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-022,SHA-MOVE-003,BLOCKS,SHA-RISK-03-01,Customer identity and consent evidence not loaded,medium,primary,Customer identity and consent evidence not loaded,Customer identity and consent evidence not loaded,SHA-REL-0022,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-023,SHA-MOVE-003,BLOCKS,SHA-RISK-03-02,Notification outcome baseline not loaded,medium,secondary,Notification outcome baseline not loaded,Notification outcome baseline not loaded,SHA-REL-0023,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-024,SHA-MOVE-003,BLOCKS,SHA-RISK-03-03,PSS decision boundaries not evidenced,medium,secondary,PSS decision boundaries not evidenced,PSS decision boundaries not evidenced,SHA-REL-0024,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-025,SHA-MOVE-003,BLOCKS,SHA-RISK-03-04,Service recovery policy owner not signed off,medium,primary,Service recovery policy owner not signed off,Service recovery policy owner not signed off,SHA-REL-0025,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-026,SHA-MOVE-004,SUPPORTS,SHA-SYS-MAINFRAME,IBM Z core operations mainframe supports Mainframe and MQ modernization sequencing,medium,secondary,IBM Z core operations mainframe supports Mainframe and MQ modernization sequencing,IBM Z core operations mainframe supports Mainframe and MQ modernization sequencing,SHA-REL-0026,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-BRIDGE-027,SHA-MOVE-004,SUPPORTS,SHA-SYS-MQ,IBM MQ / integration backbone supports Mainframe and MQ modernization sequencing,medium,secondary,IBM MQ / integration backbone supports Mainframe and MQ modernization sequencing,IBM MQ / integration backbone supports Mainframe and MQ modernization sequencing,SHA-REL-0027,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
