tenant_key,entity_id,entity_name,entity_short_name,entity_scope,parent_entity_id,parent_entity_name,data_asset_id,data_asset_name,system_of_record,integration_type,data_owner,data_steward,refresh_frequency,data_quality_status,lineage_status,ai_consumption_readiness,business_question_supported,minimum_validation_needed,data_provider_name,data_provider_role,source_artifact_type,source_artifact_name,capture_method,extraction_method,generated_by,validated_by,source_validation_status,source_as_of_date,known_gaps
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-011,Customer reaccommodation and notification assist: PNR state,Passenger service system,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,Passenger service system + Salesforce customer service platform + OCC disruption management console + Airline operations data lake candidate -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Customer Operations; CTO; accountable business owner,Customer identity and consent evidence not loaded; Notification outcome baseline not loaded; PSS decision boundaries not evidenced; Service recovery policy owner not signed off,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-012,Customer reaccommodation and notification assist: customer contact history,Salesforce customer service platform,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,Passenger service system + Salesforce customer service platform + OCC disruption management console + Airline operations data lake candidate -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Customer Operations; CTO; accountable business owner,Customer identity and consent evidence not loaded; Notification outcome baseline not loaded; PSS decision boundaries not evidenced; Service recovery policy owner not signed off,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-013,Customer reaccommodation and notification assist: loyalty status,OCC disruption management console,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,Passenger service system + Salesforce customer service platform + OCC disruption management console + Airline operations data lake candidate -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Customer Operations; CTO; accountable business owner,Customer identity and consent evidence not loaded; Notification outcome baseline not loaded; PSS decision boundaries not evidenced; Service recovery policy owner not signed off,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-014,Customer reaccommodation and notification assist: reaccommodation options,Airline operations data lake candidate,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,Passenger service system + Salesforce customer service platform + OCC disruption management console + Airline operations data lake candidate -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Customer Operations; CTO; accountable business owner,Customer identity and consent evidence not loaded; Notification outcome baseline not loaded; PSS decision boundaries not evidenced; Service recovery policy owner not signed off,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-015,Customer reaccommodation and notification assist: notification outcomes,Passenger service system,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,Passenger service system + Salesforce customer service platform + OCC disruption management console + Airline operations data lake candidate -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Customer Operations; CTO; accountable business owner,Customer identity and consent evidence not loaded; Notification outcome baseline not loaded; PSS decision boundaries not evidenced; Service recovery policy owner not signed off,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-016,Mainframe and MQ modernization sequencing: CICS/MQ interfaces,IBM Z core operations mainframe,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,IBM Z core operations mainframe + IBM MQ / integration backbone + Passenger service system + SAP finance and procurement + ServiceNow technology service management -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Technology; CTO; accountable business owner,Interface inventory not client-approved; Cutover sequence not loaded; Rollback plan not evidenced; Batch window and settlement constraints not validated,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-017,Mainframe and MQ modernization sequencing: batch settlement,IBM MQ / integration backbone,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,IBM Z core operations mainframe + IBM MQ / integration backbone + Passenger service system + SAP finance and procurement + ServiceNow technology service management -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Technology; CTO; accountable business owner,Interface inventory not client-approved; Cutover sequence not loaded; Rollback plan not evidenced; Batch window and settlement constraints not validated,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-018,Mainframe and MQ modernization sequencing: incident history,Passenger service system,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,IBM Z core operations mainframe + IBM MQ / integration backbone + Passenger service system + SAP finance and procurement + ServiceNow technology service management -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Technology; CTO; accountable business owner,Interface inventory not client-approved; Cutover sequence not loaded; Rollback plan not evidenced; Batch window and settlement constraints not validated,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-019,Mainframe and MQ modernization sequencing: change calendar,SAP finance and procurement,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,IBM Z core operations mainframe + IBM MQ / integration backbone + Passenger service system + SAP finance and procurement + ServiceNow technology service management -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Technology; CTO; accountable business owner,Interface inventory not client-approved; Cutover sequence not loaded; Rollback plan not evidenced; Batch window and settlement constraints not validated,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-020,Mainframe and MQ modernization sequencing: rollback paths,ServiceNow technology service management,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,IBM Z core operations mainframe + IBM MQ / integration backbone + Passenger service system + SAP finance and procurement + ServiceNow technology service management -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Technology; CTO; accountable business owner,Interface inventory not client-approved; Cutover sequence not loaded; Rollback plan not evidenced; Batch window and settlement constraints not validated,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-021,Tower value tracking for IROPS outcomes: disruption cost baseline,SAP finance and procurement,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,SAP finance and procurement + ServiceNow technology service management + OCC disruption management console + Tableau operational dashboards -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Finance; CTO; accountable business owner,Finance-approved disruption cost baseline not loaded; Outcome metric definitions not signed off; Vendor spend linkage not certified; Adoption evidence not loaded,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
skyharbor-air,SHA-AIR,SkyHarbor Air,SkyHarbor,enterprise,,,SHA-DATA-022,Tower value tracking for IROPS outcomes: incident/change evidence,ServiceNow technology service management,current_extract_or_target_lakehouse,owner_to_confirm_in_workshop,not_loaded,not_loaded,not_scored,SAP finance and procurement + ServiceNow technology service management + OCC disruption management console + Tableau operational dashboards -> current extracts/marts -> governed lakehouse target not certified,requires_validation,Finance; CTO; accountable business owner,Finance-approved disruption cost baseline not loaded; Outcome metric definitions not signed off; Vendor spend linkage not certified; Adoption evidence not loaded,AbarVa synthetic data steward,Synthetic data generation,repo_generated_current_state_pack,skyharbor-air-v6-v7-upgrade-candidate-20260710,tenant_config_plus_deterministic_derivation,scripts/lib/v6-v7/tenant-pack-builder.mjs,scripts/tenant-v6/generate-tenant-v6-pack.mjs,scripts/tenant-v6/validate-tenant-v6-pack.mjs,synthetic_demo_manifest_gated,2026-07-10,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded."
