rate_id,service_tower,role_family,role,provider_archetype,geography,seniority,hourly_rate_usd,day_rate_usd,loaded_cost_multiplier,typical_use,caveat,benchmark_basis
RC-011,AI/Data,Data Engineering,Data Engineer,Big 4 type SI,offshore,mid,95,760,1.0,Data profiling and pipeline support,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_offshore_dev_range
RC-012,Integration,Engineering,Integration Engineer,Big 4 type SI,offshore,mid,105,840,1.0,API/export integration and test harness,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_offshore_dev_range
RC-013,Change,Change Management,Change Lead,Big 4 type SI,onshore,manager,275,2200,1.0,"Training, comms, adoption plan",Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-014,Program Leadership,Executive Advisory,Principal Advisor,Boutique specialist,onshore,executive,350,2800,1.0,Focused advisory and executive narrative,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-015,Program Leadership,Program Management,Delivery Lead,Boutique specialist,onshore,senior,250,2000,1.0,Lean delivery leadership and artifact ownership,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-016,Legal/CLM,Legal Ops SME,Legal Ops Transformation Lead,Boutique specialist,onshore,senior,285,2280,1.0,"Legal intake, obligation control, workshop facilitation",Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-017,Legal/CLM,CLM Functional,CLM Workflow Consultant,Boutique specialist,onshore,manager,230,1840,1.0,CLM workflow design and configuration,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-018,Architecture,Technology Architecture,Solution Architect,Boutique specialist,onshore,senior,275,2200,1.0,Lean architecture and integration decisions,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-019,AI/Data,AI Product,AI Product / Prompt Lead,Boutique specialist,onshore,senior,285,2280,1.0,Assisted triage design and prompt/control model,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-020,AI/Data,Data Engineering,Data Engineer,Boutique specialist,nearshore,mid,105,840,1.0,"Data profiling, mappings, dashboards",Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-021,Integration,Engineering,Integration Engineer,Boutique specialist,nearshore,mid,115,920,1.0,"CLM, ServiceNow, mailbox, and reporting integrations",Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-022,Security/GRC,Security/GRC,AI Controls Analyst,Boutique specialist,onshore,manager,240,1920,1.0,"Privilege fence, controls, audit evidence",Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-023,Change,Change Management,Change / Training Lead,Boutique specialist,onshore,manager,205,1640,1.0,"Training, role playbooks, launch comms",Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-024,QA/UAT,Testing,UAT Analyst,Boutique specialist,nearshore,junior_mid,75,600,1.0,Regression and UAT evidence capture,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-025,Offshore Delivery,Data Engineering,Data Analyst,Offshore delivery partner,offshore,junior_mid,55,440,1.0,Data cleanup and profiling support,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_offshore_dev_range
RC-026,Offshore Delivery,Engineering,Configuration Engineer,Offshore delivery partner,offshore,mid,70,560,1.0,Configuration and test automation,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_offshore_dev_range
RC-027,Offshore Delivery,QA/UAT,QA Analyst,Offshore delivery partner,offshore,junior_mid,45,360,1.0,Test execution and evidence logging,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_offshore_dev_range
RC-028,Offshore Delivery,Reporting,BI Developer,Offshore delivery partner,offshore,mid,75,600,1.0,Tower metric dashboards and extracts,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_offshore_dev_range
RC-029,Specialist,Legal AI,Legal AI Specialist,Boutique specialist,onshore,senior,325,2600,1.0,Obligation extraction and legal AI control patterns,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-030,Specialist,CLM Platform,CLM Platform Architect,Big 4 type SI,onshore,senior,410,3280,1.0,Enterprise CLM architecture and integration,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-031,Specialist,Data Privacy,Privacy Counsel / Data Protection SME,Big 4 type SI,onshore,senior,450,3600,1.0,Privacy/data terms and privileged-content controls,Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
RC-032,Tower/Value,Value Realization,Value Analyst,Boutique specialist,onshore,manager,220,1760,1.0,"Tower metric definitions, benefits logic, reporting",Planning-grade rate; replace with client/procurement-approved card before board use.,public_2026_consulting_rate_range
