event_id,vendor_contract_id,event_type,trigger_date,lead_time_required_days,decision_owner,current_state,target_outcome,leverage_factors,client_id,client_key,segment_id,data_basis,source_artifact_path,source_ref,parser_used,approval_status,confidence,last_updated
SHA-SRC-011,SHA-VEND-011,renewal,2026-11-15,90,SVP Procurement,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 12,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-012,SHA-VEND-012,restructure,2026-12-15,120,CTO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 13,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-013,SHA-VEND-013,RFP,2026-01-15,150,CIO Amala Rao,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 14,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-014,SHA-VEND-014,consolidation,2026-02-15,180,CISO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 15,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-015,SHA-VEND-015,exit,2026-03-15,210,CFO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 16,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-016,SHA-VEND-016,renewal,2026-04-15,90,SVP Procurement,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 17,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-017,SHA-VEND-017,restructure,2026-05-15,120,CTO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 18,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-018,SHA-VEND-018,RFP,2026-06-15,150,CIO Amala Rao,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 19,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-019,SHA-VEND-019,consolidation,2026-07-15,180,CISO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 20,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-020,SHA-VEND-020,exit,2026-08-15,210,CFO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 21,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-021,SHA-VEND-021,renewal,2026-09-15,90,SVP Procurement,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 22,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-022,SHA-VEND-022,restructure,2026-10-15,120,CTO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 23,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-023,SHA-VEND-023,RFP,2026-11-15,150,CIO Amala Rao,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 24,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-024,SHA-VEND-024,consolidation,2026-12-15,180,CISO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 25,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-025,SHA-VEND-025,exit,2026-01-15,210,CFO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 26,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-026,SHA-VEND-026,renewal,2026-02-15,90,SVP Procurement,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 27,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-027,SHA-VEND-027,restructure,2026-03-15,120,CTO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 28,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-028,SHA-VEND-028,RFP,2026-04-15,150,CIO Amala Rao,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 29,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-029,SHA-VEND-029,consolidation,2026-05-15,180,CISO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 30,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-030,SHA-VEND-030,exit,2026-06-15,210,CFO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 31,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-031,SHA-VEND-031,renewal,2026-07-15,90,SVP Procurement,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 32,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
SHA-SRC-032,SHA-VEND-032,restructure,2026-08-15,120,CTO,Sourcing event queued by SkyHarbor modernization substrate.,"Improve commercial terms, exit rights, and operating resilience.",benchmarkable rates; competing delivery model; GCC ramp; AI SDLC productivity; value-led renewal timing,6f3c8d21-9b45-4f12-8d61-4b8f7c2a9301,skyharbor-air,S15_SOURCING_PIPELINE,synthetic_comparable,source_uploads/sourcing_pipeline.csv,row 33,skyharbor-structured-template-parser-v1,approved_synthetic,0.88,2026-05-27
