tenant_key,program_name,business_sponsor,technology_owner,objective,scope,status,phase,target_outcomes,dependencies,risks,budget_usd,expected_value_usd,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
skyharbor-air,,,,,,in_flight,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,12,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,13,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,approved,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,14,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,15,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,16,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,in_flight,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,17,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,18,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,19,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,approved,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,20,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,in_flight,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,21,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,22,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,23,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,24,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,25,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,26,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,in_flight,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,27,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,28,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,29,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,30,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,31,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,32,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,in_flight,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,33,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,34,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,35,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,36,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,37,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,38,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,in_flight,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,39,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,40,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,41,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,in_flight,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,42,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,43,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,44,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,45,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,46,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,47,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,48,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,approved,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,49,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,50,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,51,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,52,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,53,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,54,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,55,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,56,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,proposed,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,57,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,at_risk,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,58,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,complete,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,59,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,approved,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,60,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,,,,,,in_flight,,,,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,,,,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,61,,synthetic-demo,54fe12613c8eecb39e081d3845a2a56e59c3db97233ac5b6006a59b75be097e2,retained_from_active_source,none
skyharbor-air,IROPS AI recovery cockpit,Operations,CTO / Operations Data Platform owner to confirm,"Confirm evidence owner, baseline, gate criteria, and missing artifacts for IROPS AI recovery cockpit.",candidate_move,candidate_move,P0/P1 evidence framing,baseline_required,OCC disruption management console; Flight operations dispatch platform; Crew scheduling and legality platform; Passenger service system; Airline operations data lake candidate,No approved disruption recovery baseline; No certified operational event spine; Crew legality control evidence not loaded; Customer reaccommodation SLA not validated,not_provided,not_provided,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,2026-07-10,medium,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,2,SHA-MOVE-001,synthetic-demo,aadbb34e2846f6d60b7f478791a6d941a38e9cbf83e0692ae1660b78801f2415,retained_from_active_source,conflict_resolved
skyharbor-air,Crew recovery decision support,Crew Operations,CTO / Operations Data Platform owner to confirm,"Confirm evidence owner, baseline, gate criteria, and missing artifacts for Crew recovery decision support.",candidate_move,candidate_move,P0/P1 evidence framing,baseline_required,Crew scheduling and legality platform; OCC disruption management console; IBM MQ / integration backbone; Airline operations data lake candidate,Legality rules owner not signed off; Crew mobile feedback not loaded; Human approval workflow not evidenced; Data freshness SLA not loaded,not_provided,not_provided,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,2026-07-10,medium,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,3,SHA-MOVE-002,synthetic-demo,aadbb34e2846f6d60b7f478791a6d941a38e9cbf83e0692ae1660b78801f2415,retained_from_active_source,conflict_resolved
skyharbor-air,Customer reaccommodation and notification assist,Customer Operations,CTO / Operations Data Platform owner to confirm,"Confirm evidence owner, baseline, gate criteria, and missing artifacts for Customer reaccommodation and notification assist.",candidate_move,candidate_move,P0/P1 evidence framing,baseline_required,Passenger service system; Salesforce customer service platform; OCC disruption management console; Airline operations data lake candidate,Customer identity and consent evidence not loaded; Notification outcome baseline not loaded; PSS decision boundaries not evidenced; Service recovery policy owner not signed off,not_provided,not_provided,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,2026-07-10,medium,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,4,SHA-MOVE-003,synthetic-demo,aadbb34e2846f6d60b7f478791a6d941a38e9cbf83e0692ae1660b78801f2415,retained_from_active_source,conflict_resolved
skyharbor-air,Mainframe and MQ modernization sequencing,Technology,CTO / Operations Data Platform owner to confirm,"Confirm evidence owner, baseline, gate criteria, and missing artifacts for Mainframe and MQ modernization sequencing.",candidate_move,candidate_move,P0/P1 evidence framing,baseline_required,IBM Z core operations mainframe; IBM MQ / integration backbone; Passenger service system; SAP finance and procurement; ServiceNow technology service management,Interface inventory not client-approved; Cutover sequence not loaded; Rollback plan not evidenced; Batch window and settlement constraints not validated,not_provided,not_provided,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,2026-07-10,medium,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,5,SHA-MOVE-004,synthetic-demo,aadbb34e2846f6d60b7f478791a6d941a38e9cbf83e0692ae1660b78801f2415,retained_from_active_source,conflict_resolved
skyharbor-air,Tower value tracking for IROPS outcomes,Finance,CTO / Operations Data Platform owner to confirm,"Confirm evidence owner, baseline, gate criteria, and missing artifacts for Tower value tracking for IROPS outcomes.",candidate_move,candidate_move,P0/P1 evidence framing,baseline_required,SAP finance and procurement; ServiceNow technology service management; OCC disruption management console; Tableau operational dashboards,Finance-approved disruption cost baseline not loaded; Outcome metric definitions not signed off; Vendor spend linkage not certified; Adoption evidence not loaded,not_provided,not_provided,datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,2026-07-10,medium,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",datasets/tenant-inputs/active/skyharbor-air/current/09_programs_initiatives.csv,universal-standard-v3,6,SHA-MOVE-005,synthetic-demo,aadbb34e2846f6d60b7f478791a6d941a38e9cbf83e0692ae1660b78801f2415,retained_from_active_source,conflict_resolved
