tenant_key,spend_category,cost_center_or_owner,annual_spend_usd,run_change_transform_split,vendor_internal_split,value_driver,savings_opportunity_usd,confidence,calculation_basis,source_file,source_date,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,value_hypothesis,amount_usd,realized_value_usd,value_boundary,legacy_row_flag,source_row_status,migration_action,financial_fact_type,fiscal_year,time_period,budget_amount_usd,approved_budget_usd,actual_spend_ytd_usd,forecast_spend_usd,run_budget_usd,change_budget_usd,planned_value_usd,target_value_usd,amount_basis,gross_or_net,additive_status,duplicate_risk,budget_row_level,finance_attestation_status,program_code,initiative_id,linked_budget_record_ids,linked_sa02_records,ai_spend_flag,ai_spend_type,ai_spend_category,ai_tagged_budget_usd,platform_embedded_ai_flag,vendor_name,system_name,source_adapter_reference,tower_usage,tower_hero_eligible,caveat,use_case,data_domain,systems,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,funding_status,approved_funding_usd,tower_claim_allowed,evidence_type,evidence_location,evidence_owner,generated_fields,generation_basis
meridian-health,narrative_value_hypothesis,,,Transform,Mixed,,2310000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0038,MER-HS,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency","CTO / Infrastructure, Cloud & Platform says End-to-end cost transparency is promising, but operating model is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0038,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Mixed,,4480000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0039,MER-HS,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction","CTO / Infrastructure, Cloud & Platform says Payment integrity and leakage reduction is promising, but vendor is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0039,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Internal,,3880000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0040,MER-HS,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting","CTO / Infrastructure, Cloud & Platform says Automated close and reporting is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0040,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Internal,,3130000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0041,MER-HS,"CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse","CTO / Infrastructure, Cloud & Platform says Unified clinical + claims lakehouse is promising, but data is not decision-grade until Databricks on AWS evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0041,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Mixed,,6770000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0042,MER-HS,"CTO / Infrastructure, Cloud & Platform: Governed data foundation for AI / LLM automation","CTO / Infrastructure, Cloud & Platform says Governed data foundation for AI / LLM automation is promising, but modernization is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0042,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Mixed,,6330000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0043,MER-HS,"CTO / Infrastructure, Cloud & Platform: Call center optimization","CTO / Infrastructure, Cloud & Platform says Call center optimization is promising, but AI readiness is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0043,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Vendor,,3700000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0044,MER-HS,"CTO / Infrastructure, Cloud & Platform: Provider quality and performance","CTO / Infrastructure, Cloud & Platform says Provider quality and performance is promising, but risk is not decision-grade until Tableau reporting estate evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0044,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Internal,,1380000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0045,MER-HS,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency","CTO / Infrastructure, Cloud & Platform says End-to-end cost transparency is promising, but metrics is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0045,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Mixed,,3680000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0046,MER-HS,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction","CTO / Infrastructure, Cloud & Platform says Payment integrity and leakage reduction is promising, but value is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0046,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Internal,,2570000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0047,MER-HS,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting","CTO / Infrastructure, Cloud & Platform says Automated close and reporting is promising, but sourcing is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0047,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Mixed,,3790000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0048,MER-HS,"CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse","CTO / Infrastructure, Cloud & Platform says Unified clinical + claims lakehouse is promising, but evidence is not decision-grade until Epic Caboodle evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0048,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Internal,,5120000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0049,MER-HS,CDAO / Data & Analytics: End-to-end cost transparency,"CDAO / Data & Analytics says End-to-end cost transparency is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0049,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Vendor,,7200000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0050,MER-HS,CDAO / Data & Analytics: Payment integrity and leakage reduction,"CDAO / Data & Analytics says Payment integrity and leakage reduction is promising, but operating model is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0050,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Mixed,,3240000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0051,MER-HS,CDAO / Data & Analytics: Automated close and reporting,"CDAO / Data & Analytics says Automated close and reporting is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0051,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Mixed,,5070000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0052,MER-HS,CDAO / Data & Analytics: Unified clinical + claims lakehouse,"CDAO / Data & Analytics says Unified clinical + claims lakehouse is promising, but platform is not decision-grade until Pharmacy claims platform evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0052,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Vendor,,2290000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0053,MER-HS,CDAO / Data & Analytics: Governed data foundation for AI / LLM automation,"CDAO / Data & Analytics says Governed data foundation for AI / LLM automation is promising, but data is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0053,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Mixed,,1070000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0054,MER-HS,CDAO / Data & Analytics: Call center optimization,"CDAO / Data & Analytics says Call center optimization is promising, but modernization is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0054,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Mixed,,4000000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0055,MER-HS,CDAO / Data & Analytics: Provider quality and performance,"CDAO / Data & Analytics says Provider quality and performance is promising, but AI readiness is not decision-grade until Epic Clarity evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0055,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Internal,,7170000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0056,MER-HS,CDAO / Data & Analytics: End-to-end cost transparency,"CDAO / Data & Analytics says End-to-end cost transparency is promising, but risk is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0056,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
