tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,vendor_id,vendor_name,contract_id,service,annual_cost_usd,renewal_date,owning_function,linked_systems,contract_risk,pricing_basis
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-015,Tableau,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,16,2026-06-18,2026-01-01,2026-09-19,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-015,Tableau,MER-VEN-015,data_and_analytics,1230000,2026-09-19,Risk,Care Coordination,Integration dependency,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-016,SAS,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,17,2026-06-18,2026-01-01,2026-10-20,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-016,SAS,MER-VEN-016,data_and_analytics,1275000,2026-10-20,Technology,Claims Analytics,Data-exit risk,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-017,Collibra,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,18,2026-06-18,2026-01-01,2026-11-21,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-017,Collibra,MER-VEN-017,data_and_analytics,1320000,2026-11-21,Finance,Patient Access,Renewal concentration,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-018,ServiceNow,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,19,2026-06-18,2026-01-01,2026-12-22,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-018,ServiceNow,MER-VEN-018,data_and_analytics,1365000,2026-12-22,Operations,Clinical Data Platform,Usage under-adoption,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-019,Okta,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,20,2026-06-18,2026-01-01,2026-07-23,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-019,Okta,MER-VEN-019,security,1410000,2026-07-23,Commercial,Epic EHR,Integration dependency,security
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-020,CrowdStrike,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,21,2026-06-18,2026-01-01,2026-08-24,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-020,CrowdStrike,MER-VEN-020,security,1455000,2026-08-24,Risk,Revenue Cycle,Data-exit risk,security
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-021,Zscaler,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,22,2026-06-18,2026-01-01,2026-09-05,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-021,Zscaler,MER-VEN-021,security,1500000,2026-09-05,Technology,Care Coordination,Renewal concentration,security
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-022,Workday,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,23,2026-06-18,2026-01-01,2026-10-06,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-022,Workday,MER-VEN-022,security,1545000,2026-10-06,Finance,Claims Analytics,Usage under-adoption,security
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-023,Oracle,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,24,2026-06-18,2026-01-01,2026-11-07,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-023,Oracle,MER-VEN-023,corporate_finance_operations,1590000,2026-11-07,Operations,Patient Access,Integration dependency,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-024,BlackLine,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,25,2026-06-18,2026-01-01,2026-12-08,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-024,BlackLine,MER-VEN-024,corporate_finance_operations,1635000,2026-12-08,Commercial,Clinical Data Platform,Data-exit risk,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-025,Coupa,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,26,2026-06-18,2026-01-01,2026-07-09,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-025,Coupa,MER-VEN-025,corporate_finance_operations,1680000,2026-07-09,Risk,Epic EHR,Renewal concentration,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-026,Kyriba,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,27,2026-06-18,2026-01-01,2026-08-10,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-026,Kyriba,MER-VEN-026,corporate_finance_operations,1725000,2026-08-10,Technology,Revenue Cycle,Usage under-adoption,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-027,NICE,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,28,2026-06-18,2026-01-01,2026-09-11,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-027,NICE,MER-VEN-027,corporate_finance_operations,1770000,2026-09-11,Finance,Care Coordination,Integration dependency,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-028,Verint,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,29,2026-06-18,2026-01-01,2026-10-12,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-028,Verint,MER-VEN-028,corporate_finance_operations,1815000,2026-10-12,Operations,Claims Analytics,Data-exit risk,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-029,Availity,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,30,2026-06-18,2026-01-01,2026-11-13,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-029,Availity,MER-VEN-029,corporate_finance_operations,1860000,2026-11-13,Commercial,Patient Access,Renewal concentration,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-030,MHK,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,31,2026-06-18,2026-01-01,2026-12-14,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-030,MHK,MER-VEN-030,corporate_finance_operations,1905000,2026-12-14,Risk,Clinical Data Platform,Usage under-adoption,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-031,InterQual,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,32,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-031,InterQual,MER-VEN-031,corporate_finance_operations,1950000,2026-07-15,Technology,Epic EHR,Integration dependency,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-032,Innovaccer,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,33,2026-06-18,2026-01-01,2026-08-16,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-032,Innovaccer,MER-VEN-032,corporate_finance_operations,1995000,2026-08-16,Finance,Revenue Cycle,Data-exit risk,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-033,Health Catalyst,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,34,2026-06-18,2026-01-01,2026-09-17,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-033,Health Catalyst,MER-VEN-033,corporate_finance_operations,2040000,2026-09-17,Operations,Care Coordination,Renewal concentration,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-034,BigID,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,35,2026-06-18,2026-01-01,2026-10-18,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-VEN-034,BigID,MER-VEN-034,corporate_finance_operations,2085000,2026-10-18,Commercial,Claims Analytics,Usage under-adoption,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MERIDIANHEALTH-VND-0035,Epic / expansion 1,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,36,2026-06-18,2026-01-01,2026-07-05,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-VND-0035,Epic / expansion 1,MERIDIANHEALTH-VND-0035,clinical_ai_or_ehr,2130000,2026-07-05,Risk,Patient Access,Integration dependency,clinical_ai_or_ehr
meridian-health,Healthcare Demo,v6.0,vendor_contract,MERIDIANHEALTH-VND-0036,Databricks / expansion 2,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,37,2026-06-18,2026-01-01,2026-08-06,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-VND-0036,Databricks / expansion 2,MERIDIANHEALTH-VND-0036,clinical_ai_or_ehr,2175000,2026-08-06,Technology,Clinical Data Platform,Data-exit risk,clinical_ai_or_ehr
meridian-health,Healthcare Demo,v6.0,vendor_contract,MERIDIANHEALTH-VND-0037,AWS / expansion 3,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,38,2026-06-18,2026-01-01,2026-09-07,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-VND-0037,AWS / expansion 3,MERIDIANHEALTH-VND-0037,clinical_ai_or_ehr,2220000,2026-09-07,Finance,Epic EHR,Renewal concentration,clinical_ai_or_ehr
meridian-health,Healthcare Demo,v6.0,vendor_contract,MERIDIANHEALTH-VND-0038,Microsoft/Nuance / expansion 4,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,39,2026-06-18,2026-01-01,2026-10-08,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-VND-0038,Microsoft/Nuance / expansion 4,MERIDIANHEALTH-VND-0038,clinical_ai_or_ehr,2265000,2026-10-08,Operations,Revenue Cycle,Usage under-adoption,clinical_ai_or_ehr
meridian-health,Healthcare Demo,v6.0,vendor_contract,MERIDIANHEALTH-VND-0039,Abridge / expansion 5,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,40,2026-06-18,2026-01-01,2026-11-09,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-VND-0039,Abridge / expansion 5,MERIDIANHEALTH-VND-0039,clinical_ai_or_ehr,2310000,2026-11-09,Commercial,Care Coordination,Integration dependency,clinical_ai_or_ehr
meridian-health,Healthcare Demo,v6.0,vendor_contract,MERIDIANHEALTH-VND-0040,Suki / expansion 6,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,41,2026-06-18,2026-01-01,2026-12-10,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-VND-0040,Suki / expansion 6,MERIDIANHEALTH-VND-0040,clinical_ai_or_ehr,2355000,2026-12-10,Risk,Claims Analytics,Data-exit risk,clinical_ai_or_ehr
meridian-health,Healthcare Demo,v6.0,vendor_contract,MERIDIANHEALTH-VND-0041,Genesys / expansion 7,v4_synthetic_pack,Technology Vendor Management,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,42,2026-06-18,2026-01-01,2026-07-11,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-VND-0041,Genesys / expansion 7,MERIDIANHEALTH-VND-0041,payer_platform_or_integration,2400000,2026-07-11,Technology,Patient Access,Renewal concentration,payer_platform_or_integration
