canonical_object_type,canonical_object_id,source_file,source_row,tenant_key,source_system,source_object,source_record_id,extract_job_id,extract_timestamp,as_of_date,contract_id,sku_or_service,period_month,user_cohort,entitled_quantity,assigned_quantity,active_quantity,inactive_quantity,inactive_90_day_quantity,utilization_rate,monthly_cost_usd,true_down_right,true_up_exposure_state,assignment_lineage,review_state,row_hash
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-07-SF-SERVICE-corporate,source_system_extracts/usage_entitlement_detail.csv,12,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-07-SF-SERVICE-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-07,corporate,3000,2820,2190,630,605,0.73,66458.33,available_at_renewal,monitored,SF-SERVICE|corporate|2026-07,shelfware_review_ready,25a709d2733ad498a504e351afbc6b0b2340b5455fcaa8a92dcaffc0a2d1a6d6
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-07-SF-SERVICE-engineering,source_system_extracts/usage_entitlement_detail.csv,13,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-07-SF-SERVICE-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-07,engineering,3000,2820,2265,555,530,0.76,66458.33,available_at_renewal,monitored,SF-SERVICE|engineering|2026-07,shelfware_review_ready,a9bb22166896f14e2184d8b62519802c10485296f135b5a99b973e7ca0673cb7
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-DC-ENT-crew_ops,source_system_extracts/usage_entitlement_detail.csv,14,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-DC-ENT-crew_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-08,crew_ops,5250,4935,3701,1234,1209,0.7,66458.33,available_at_renewal,monitored,SF-DC-ENT|crew_ops|2026-08,shelfware_review_ready,cc502e489dc17ab2d87a8c96d133507ffc18aa23c1d9192688bbf34b2f5dc1dd
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-DC-ENT-airport_ops,source_system_extracts/usage_entitlement_detail.csv,15,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-DC-ENT-airport_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-08,airport_ops,5250,4935,3833,1102,1077,0.73,66458.33,available_at_renewal,monitored,SF-DC-ENT|airport_ops|2026-08,shelfware_review_ready,932998f6dc9d39c5a1f302171c9de02c1a0b2614b46fff3796e8aff2664f3a46
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-DC-ENT-corporate,source_system_extracts/usage_entitlement_detail.csv,16,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-DC-ENT-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-08,corporate,5250,4935,3964,971,946,0.76,66458.33,available_at_renewal,monitored,SF-DC-ENT|corporate|2026-08,shelfware_review_ready,03a1f15232f34674f63f650d47ef8e02ad6ac2ad856d036805e274a0d4cf5db0
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-DC-ENT-engineering,source_system_extracts/usage_entitlement_detail.csv,17,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-DC-ENT-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-08,engineering,5250,4935,4095,840,815,0.78,66458.33,available_at_renewal,monitored,SF-DC-ENT|engineering|2026-08,accepted,f29808009bec85e23751f946d6d9d4cec8cf426890d4d0555168045476b7a2a7
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-MKT-ENT-crew_ops,source_system_extracts/usage_entitlement_detail.csv,18,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-MKT-ENT-crew_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-08,crew_ops,2300,2162,1622,540,515,0.71,66458.33,available_at_renewal,monitored,SF-MKT-ENT|crew_ops|2026-08,shelfware_review_ready,6d5f79321e56742cf28a144dbe20f73af03e4436629b95173614c4c3b786ea7c
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-MKT-ENT-airport_ops,source_system_extracts/usage_entitlement_detail.csv,19,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-MKT-ENT-airport_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-08,airport_ops,2300,2162,1679,483,458,0.73,66458.33,available_at_renewal,monitored,SF-MKT-ENT|airport_ops|2026-08,shelfware_review_ready,bc93b553f0da5e3f66ba4115c28f551db6da88af53c05f752eeb7ed880c279db
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-MKT-ENT-corporate,source_system_extracts/usage_entitlement_detail.csv,20,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-MKT-ENT-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-08,corporate,2300,2162,1737,425,400,0.76,66458.33,available_at_renewal,monitored,SF-MKT-ENT|corporate|2026-08,shelfware_review_ready,bdccf5aa7467152627fbae4ef28685ab8a58f1709cc02239fda31bf1613cdbb5
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-MKT-ENT-engineering,source_system_extracts/usage_entitlement_detail.csv,21,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-MKT-ENT-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-08,engineering,2300,2162,1794,368,343,0.78,66458.33,available_at_renewal,monitored,SF-MKT-ENT|engineering|2026-08,accepted,298f2aebbc693d1b8c37649dd465e4bc709c25c594776151b06ef69b49da7af6
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-SERVICE-crew_ops,source_system_extracts/usage_entitlement_detail.csv,22,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-SERVICE-crew_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-08,crew_ops,3000,2820,2115,705,680,0.71,66458.33,available_at_renewal,monitored,SF-SERVICE|crew_ops|2026-08,shelfware_review_ready,c09eee77750dde0665c15b1c117ac345f87309822d974359b9af4fde0ef6a5ce
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-SERVICE-airport_ops,source_system_extracts/usage_entitlement_detail.csv,23,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-SERVICE-airport_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-08,airport_ops,3000,2820,2190,630,605,0.73,66458.33,available_at_renewal,monitored,SF-SERVICE|airport_ops|2026-08,shelfware_review_ready,8071fc58b85d47091d1c0f2f6a248c1adae497a722d073f53bfb7cc3b1204f87
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-SERVICE-corporate,source_system_extracts/usage_entitlement_detail.csv,24,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-SERVICE-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-08,corporate,3000,2820,2265,555,530,0.76,66458.33,available_at_renewal,monitored,SF-SERVICE|corporate|2026-08,shelfware_review_ready,3f07db045e44b9fd083b710ea4386c9f5c3deb5d38fb67fb7019f31b56677b6c
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-08-SF-SERVICE-engineering,source_system_extracts/usage_entitlement_detail.csv,25,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-08-SF-SERVICE-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-08,engineering,3000,2820,2340,480,455,0.78,66458.33,available_at_renewal,monitored,SF-SERVICE|engineering|2026-08,accepted,d2669041a4ac3f1e6e7d9044954cb86eb706200c34a9135ea0de8d775072c137
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-DC-ENT-crew_ops,source_system_extracts/usage_entitlement_detail.csv,26,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-DC-ENT-crew_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-09,crew_ops,5250,4935,3833,1102,1077,0.73,66458.33,available_at_renewal,monitored,SF-DC-ENT|crew_ops|2026-09,shelfware_review_ready,a64a093855506d7ee75673567a89286c689c5385ba822d0594f71fd0a7d4d35c
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-DC-ENT-airport_ops,source_system_extracts/usage_entitlement_detail.csv,27,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-DC-ENT-airport_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-09,airport_ops,5250,4935,3964,971,946,0.76,66458.33,available_at_renewal,monitored,SF-DC-ENT|airport_ops|2026-09,shelfware_review_ready,0a9fe7242800d4a7bfa1dabc89312cbc7be5b95d9cd859f2ed7b65ecb4213c26
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-DC-ENT-corporate,source_system_extracts/usage_entitlement_detail.csv,28,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-DC-ENT-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-09,corporate,5250,4935,4095,840,815,0.78,66458.33,available_at_renewal,monitored,SF-DC-ENT|corporate|2026-09,accepted,91417c122affeabc6bc2652c013362411de004c3746231b744856e2bac628db0
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-DC-ENT-engineering,source_system_extracts/usage_entitlement_detail.csv,29,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-DC-ENT-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-09,engineering,5250,4935,3570,1365,1340,0.68,66458.33,available_at_renewal,monitored,SF-DC-ENT|engineering|2026-09,shelfware_review_ready,d0cfa3c9091a111928716e2a2f809cb585be36fb66b6974e153630e27aab7ffe
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-MKT-ENT-crew_ops,source_system_extracts/usage_entitlement_detail.csv,30,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-MKT-ENT-crew_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-09,crew_ops,2300,2162,1679,483,458,0.73,66458.33,available_at_renewal,monitored,SF-MKT-ENT|crew_ops|2026-09,shelfware_review_ready,f56379a124424d01ef350d69c6f26d33bac7dec11c0de65d4ca07ee58b32c3ae
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-MKT-ENT-airport_ops,source_system_extracts/usage_entitlement_detail.csv,31,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-MKT-ENT-airport_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-09,airport_ops,2300,2162,1737,425,400,0.76,66458.33,available_at_renewal,monitored,SF-MKT-ENT|airport_ops|2026-09,shelfware_review_ready,862ce3fbbdcbd24ce0ddfd65c2753a73cdb9a53b60000fe7005ee12d47f65e40
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-MKT-ENT-corporate,source_system_extracts/usage_entitlement_detail.csv,32,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-MKT-ENT-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-09,corporate,2300,2162,1794,368,343,0.78,66458.33,available_at_renewal,monitored,SF-MKT-ENT|corporate|2026-09,accepted,27630bb26fd0dcbbde1bab14c3152dc3a4d7f490bbe727b2f8162da8b9e15b05
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-MKT-ENT-engineering,source_system_extracts/usage_entitlement_detail.csv,33,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-MKT-ENT-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-09,engineering,2300,2162,1564,598,573,0.68,66458.33,available_at_renewal,monitored,SF-MKT-ENT|engineering|2026-09,shelfware_review_ready,d5957f2090ec7d00662241c054aec0875862e01e265b05d4924924c43c95625d
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-SERVICE-crew_ops,source_system_extracts/usage_entitlement_detail.csv,34,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-SERVICE-crew_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-09,crew_ops,3000,2820,2190,630,605,0.73,66458.33,available_at_renewal,monitored,SF-SERVICE|crew_ops|2026-09,shelfware_review_ready,d86f75555060e61c9961494182d21aec1008e5830197c7ebd7c4892e072e578f
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-SERVICE-airport_ops,source_system_extracts/usage_entitlement_detail.csv,35,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-SERVICE-airport_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-09,airport_ops,3000,2820,2265,555,530,0.76,66458.33,available_at_renewal,monitored,SF-SERVICE|airport_ops|2026-09,shelfware_review_ready,b4f1dff61291a395d9334d261070305be173003523837c5c99e8fa1deb257d52
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-SERVICE-corporate,source_system_extracts/usage_entitlement_detail.csv,36,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-SERVICE-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-09,corporate,3000,2820,2340,480,455,0.78,66458.33,available_at_renewal,monitored,SF-SERVICE|corporate|2026-09,accepted,533d1b95712517cc02227dc2d0ec51d5536b2f7c575cde81f45840255a4140c2
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-09-SF-SERVICE-engineering,source_system_extracts/usage_entitlement_detail.csv,37,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-09-SF-SERVICE-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-SERVICE,2026-09,engineering,3000,2820,2040,780,755,0.68,66458.33,available_at_renewal,monitored,SF-SERVICE|engineering|2026-09,shelfware_review_ready,6fa06bb93ecccb7cdf4a91ab2fc3b7a10c3c49f0e2168ee983b638c5fbd46ee2
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-10-SF-DC-ENT-crew_ops,source_system_extracts/usage_entitlement_detail.csv,38,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-10-SF-DC-ENT-crew_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-10,crew_ops,5250,4935,3964,971,946,0.76,66458.33,available_at_renewal,monitored,SF-DC-ENT|crew_ops|2026-10,shelfware_review_ready,a2c2deafd8792837419f37176a66478863fb0adfd8fd8ea79cdc0aff338c9289
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-10-SF-DC-ENT-airport_ops,source_system_extracts/usage_entitlement_detail.csv,39,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-10-SF-DC-ENT-airport_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-10,airport_ops,5250,4935,4095,840,815,0.78,66458.33,available_at_renewal,monitored,SF-DC-ENT|airport_ops|2026-10,accepted,4275849279fdbb05b20071b33fe6550876889a229d3f4128d2402536aaeb9177
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-10-SF-DC-ENT-corporate,source_system_extracts/usage_entitlement_detail.csv,40,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-10-SF-DC-ENT-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-10,corporate,5250,4935,3570,1365,1340,0.68,66458.33,available_at_renewal,monitored,SF-DC-ENT|corporate|2026-10,shelfware_review_ready,27a7fbd6605319ef0c0b20b9d50f43dba31f0916d65eab5418e6994b27a10f6a
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-10-SF-DC-ENT-engineering,source_system_extracts/usage_entitlement_detail.csv,41,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-10-SF-DC-ENT-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-DC-ENT,2026-10,engineering,5250,4935,3701,1234,1209,0.7,66458.33,available_at_renewal,monitored,SF-DC-ENT|engineering|2026-10,shelfware_review_ready,a9a01dad4bbdaf6ab2226b950cb0ede5850378456a064c03f19fb17a0450c3d1
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-10-SF-MKT-ENT-crew_ops,source_system_extracts/usage_entitlement_detail.csv,42,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-10-SF-MKT-ENT-crew_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-10,crew_ops,2300,2162,1737,425,400,0.76,66458.33,available_at_renewal,monitored,SF-MKT-ENT|crew_ops|2026-10,shelfware_review_ready,19defcef8b7f2ee6db91bba5e40de39df389524034ddac2c9d2c236664a5dd31
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-10-SF-MKT-ENT-airport_ops,source_system_extracts/usage_entitlement_detail.csv,43,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-10-SF-MKT-ENT-airport_ops,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-10,airport_ops,2300,2162,1794,368,343,0.78,66458.33,available_at_renewal,monitored,SF-MKT-ENT|airport_ops|2026-10,accepted,4c9f1494b5b1f88da964ce5f88769e6c1555e290046bda24b0e604ea060971e2
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-10-SF-MKT-ENT-corporate,source_system_extracts/usage_entitlement_detail.csv,44,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-10-SF-MKT-ENT-corporate,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-10,corporate,2300,2162,1564,598,573,0.68,66458.33,available_at_renewal,monitored,SF-MKT-ENT|corporate|2026-10,shelfware_review_ready,c1e6de3f7acce4b3762afe4a98bb62fd7d3f11e4a99e2792341be89f44350443
UsageEntitlement,UsageEntitlement:USAGE-CTR-090-2026-10-SF-MKT-ENT-engineering,source_system_extracts/usage_entitlement_detail.csv,45,skyharbor_global,Vantage Admin,"License assignment, activity and SKU entitlement export",USAGE-CTR-090-2026-10-SF-MKT-ENT-engineering,extract-usage-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SF-MKT-ENT,2026-10,engineering,2300,2162,1622,540,515,0.71,66458.33,available_at_renewal,monitored,SF-MKT-ENT|engineering|2026-10,shelfware_review_ready,337a226f54063e8798ad8aa7c9c21d0ca00ba28323f15ef4730e90302c76a21c
