integration_id,source_system,target_system,interface_type,protocol_or_standard,cadence,data_domain,avg_daily_volume,latency_sla_minutes,failure_rate_30d_pct,owning_team,control_gap,evidence_id
LAK-INT-0011,GitHub Enterprise,SAP GRC,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,101800,60,1.29,Cloud and Infrastructure,none_reported,LAK-EVID-012
LAK-INT-0012,Okta,CitiDirect,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,103600,60,0.24,Cloud and Infrastructure,bank_format_mapping_not_signed_off,LAK-EVID-001
LAK-INT-0013,Lakeshore regional workflow app 52,Power BI Premium,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,105400,60,0.45,Lakeshore platform services,none_reported,LAK-EVID-002
LAK-INT-0014,Lakeshore regional workflow app 56,Siemens MES,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,107200,60,0.66,Lakeshore platform services,none_reported,LAK-EVID-003
LAK-INT-0015,Lakeshore regional workflow app 60,Oracle Agile PLM,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,109000,60,0.87,Lakeshore platform services,none_reported,LAK-EVID-004
LAK-INT-0016,Lakeshore regional workflow app 64,Cursor,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,110800,60,1.08,Lakeshore platform services,none_reported,LAK-EVID-005
LAK-INT-0017,Lakeshore regional workflow app 68,Lakeshore regional workflow app 55,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,112600,60,1.29,Lakeshore platform services,none_reported,LAK-EVID-006
LAK-INT-0018,Lakeshore regional workflow app 72,Lakeshore regional workflow app 63,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,114400,60,0.24,Lakeshore platform services,bank_format_mapping_not_signed_off,LAK-EVID-007
LAK-INT-0019,Lakeshore regional workflow app 76,Lakeshore regional workflow app 71,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,116200,60,0.45,Lakeshore platform services,none_reported,LAK-EVID-008
LAK-INT-0020,Lakeshore regional workflow app 80,Lakeshore regional workflow app 79,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,118000,60,0.66,Lakeshore platform services,none_reported,LAK-EVID-009
LAK-INT-0021,Lakeshore regional workflow app 84,SAP ECC Central Finance,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,119800,60,0.87,Lakeshore platform services,none_reported,LAK-EVID-010
LAK-INT-0022,SAP S/4 pilot instance,SAP BPC,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,121600,60,1.08,SAP and ERP Platforms,none_reported,LAK-EVID-011
LAK-INT-0023,SAP BW,Bloomberg FX,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,123400,60,1.29,SAP and ERP Platforms,none_reported,LAK-EVID-012
LAK-INT-0024,SAP Ariba network connector,Informatica PowerCenter,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,125200,60,0.24,SAP and ERP Platforms,bank_format_mapping_not_signed_off,LAK-EVID-001
LAK-INT-0025,JPM Access,Kinaxis RapidResponse,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,127000,60,0.45,Treasury and Finance Systems,none_reported,LAK-EVID-002
LAK-INT-0026,BlackLine Treasury Recs,Workday HCM,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,128800,60,0.66,Treasury and Finance Systems,none_reported,LAK-EVID-003
LAK-INT-0027,Oracle procurement mart,CrowdStrike,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,130600,60,0.87,Data Platform and BI,none_reported,LAK-EVID-004
LAK-INT-0028,DataStage plant feeds,Lakeshore regional workflow app 57,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,132400,60,1.08,Data Platform and BI,none_reported,LAK-EVID-005
LAK-INT-0029,Collibra catalog,Lakeshore regional workflow app 65,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,134200,60,1.29,Data Platform and BI,none_reported,LAK-EVID-006
LAK-INT-0030,Blue Yonder WMS,Lakeshore regional workflow app 73,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,136000,60,0.24,Manufacturing and OT Systems,bank_format_mapping_not_signed_off,LAK-EVID-007
LAK-INT-0031,SAP PI/PO,Lakeshore regional workflow app 51,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,317100,30,0.41,SAP and ERP Platforms,none_reported,LAK-EVID-008
LAK-INT-0032,Quantum legacy TMS,Lakeshore regional workflow app 59,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,321200,30,0.62,Treasury and Finance Systems,interface_owner_unclear,LAK-EVID-009
LAK-INT-0033,SWIFT Alliance Lite2,Lakeshore regional workflow app 67,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,325300,30,0.83,Treasury and Finance Systems,none_reported,LAK-EVID-010
LAK-INT-0034,Treasury spreadsheet control repository,Lakeshore regional workflow app 75,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,329400,30,1.04,Treasury and Finance Systems,none_reported,LAK-EVID-011
LAK-INT-0035,Tableau Server,Lakeshore regional workflow app 83,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,333500,30,1.25,Data Platform and BI,none_reported,LAK-EVID-012
LAK-INT-0036,dbt semantic layer,SAP SD,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,337600,30,0.20,Data Platform and BI,none_reported,LAK-EVID-001
LAK-INT-0037,Rockwell FactoryTalk,Bank of America CashPro,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,341700,30,0.41,Manufacturing and OT Systems,none_reported,LAK-EVID-002
LAK-INT-0038,SAP APO legacy,SQL Server finance mart,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,345800,30,0.62,Manufacturing and OT Systems,none_reported,LAK-EVID-003
LAK-INT-0039,Supplier portal,Alteryx finance workflows,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,349900,30,0.83,Manufacturing and OT Systems,none_reported,LAK-EVID-004
LAK-INT-0040,GitHub Enterprise,QualityOne QMS,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,354000,30,1.04,Cloud and Infrastructure,interface_owner_unclear,LAK-EVID-005
LAK-INT-0041,Okta,Claude Code,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,358100,30,1.25,Cloud and Infrastructure,none_reported,LAK-EVID-006
LAK-INT-0042,Lakeshore regional workflow app 52,Lakeshore regional workflow app 53,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,362200,30,0.20,Lakeshore platform services,none_reported,LAK-EVID-007
LAK-INT-0043,Lakeshore regional workflow app 56,Lakeshore regional workflow app 61,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,366300,30,0.41,Lakeshore platform services,none_reported,LAK-EVID-008
LAK-INT-0044,Lakeshore regional workflow app 60,Lakeshore regional workflow app 69,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,370400,30,0.62,Lakeshore platform services,none_reported,LAK-EVID-009
LAK-INT-0045,Lakeshore regional workflow app 64,Lakeshore regional workflow app 77,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,374500,30,0.83,Lakeshore platform services,none_reported,LAK-EVID-010
LAK-INT-0046,Lakeshore regional workflow app 68,Lakeshore regional workflow app 85,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,378600,30,1.04,Lakeshore platform services,none_reported,LAK-EVID-011
LAK-INT-0047,Lakeshore regional workflow app 72,SAP GRC,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,382700,30,1.25,Lakeshore platform services,none_reported,LAK-EVID-012
LAK-INT-0048,Lakeshore regional workflow app 76,CitiDirect,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,386800,30,0.20,Lakeshore platform services,interface_owner_unclear,LAK-EVID-001
LAK-INT-0049,Lakeshore regional workflow app 80,Power BI Premium,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,390900,30,0.41,Lakeshore platform services,none_reported,LAK-EVID-002
LAK-INT-0050,Lakeshore regional workflow app 84,Siemens MES,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,395000,30,0.62,Lakeshore platform services,none_reported,LAK-EVID-003
LAK-INT-0051,SAP S/4 pilot instance,Oracle Agile PLM,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,399100,30,0.83,SAP and ERP Platforms,none_reported,LAK-EVID-004
LAK-INT-0052,SAP BW,Cursor,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,403200,30,1.04,SAP and ERP Platforms,none_reported,LAK-EVID-005
LAK-INT-0053,SAP Ariba network connector,Lakeshore regional workflow app 55,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,407300,30,1.25,SAP and ERP Platforms,none_reported,LAK-EVID-006
LAK-INT-0054,JPM Access,Lakeshore regional workflow app 63,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,411400,30,0.20,Treasury and Finance Systems,none_reported,LAK-EVID-007
LAK-INT-0055,Lakeshore regional workflow app 80,Cursor,ETL,Informatica/DataStage,nightly,analytics,885500,1440,0.56,Lakeshore platform services,none_reported,LAK-EVID-008
LAK-INT-0056,Lakeshore regional workflow app 84,Lakeshore regional workflow app 55,ETL,Informatica/DataStage,nightly,analytics,893600,1440,0.77,Lakeshore platform services,lineage_not_captured,LAK-EVID-009
LAK-INT-0057,SAP S/4 pilot instance,Lakeshore regional workflow app 63,ETL,Informatica/DataStage,nightly,analytics,901700,1440,0.98,SAP and ERP Platforms,none_reported,LAK-EVID-010
LAK-INT-0058,SAP BW,Lakeshore regional workflow app 71,ETL,Informatica/DataStage,nightly,analytics,909800,1440,1.19,SAP and ERP Platforms,none_reported,LAK-EVID-011
LAK-INT-0059,SAP Ariba network connector,Lakeshore regional workflow app 79,ETL,Informatica/DataStage,nightly,analytics,917900,1440,1.40,SAP and ERP Platforms,none_reported,LAK-EVID-012
LAK-INT-0060,JPM Access,SAP ECC Central Finance,ETL,Informatica/DataStage,nightly,analytics,926000,1440,0.35,Treasury and Finance Systems,none_reported,LAK-EVID-001
LAK-INT-0061,BlackLine Treasury Recs,SAP BPC,ETL,Informatica/DataStage,nightly,analytics,934100,1440,0.56,Treasury and Finance Systems,none_reported,LAK-EVID-002
LAK-INT-0062,Oracle procurement mart,Bloomberg FX,ETL,Informatica/DataStage,nightly,analytics,942200,1440,0.77,Data Platform and BI,none_reported,LAK-EVID-003
LAK-INT-0063,DataStage plant feeds,Informatica PowerCenter,ETL,Informatica/DataStage,nightly,analytics,950300,1440,0.98,Data Platform and BI,lineage_not_captured,LAK-EVID-004
LAK-INT-0064,Collibra catalog,Kinaxis RapidResponse,ETL,Informatica/DataStage,nightly,analytics,958400,1440,1.19,Data Platform and BI,none_reported,LAK-EVID-005
LAK-INT-0065,Blue Yonder WMS,Workday HCM,ETL,Informatica/DataStage,nightly,analytics,966500,1440,1.40,Manufacturing and OT Systems,none_reported,LAK-EVID-006
LAK-INT-0066,EAM Maximo,CrowdStrike,ETL,Informatica/DataStage,nightly,analytics,974600,1440,0.35,Manufacturing and OT Systems,none_reported,LAK-EVID-007
LAK-INT-0067,ServiceNow ITSM,Lakeshore regional workflow app 57,ETL,Informatica/DataStage,nightly,analytics,982700,1440,0.56,Cloud and Infrastructure,none_reported,LAK-EVID-008
LAK-INT-0068,Codex,Lakeshore regional workflow app 65,ETL,Informatica/DataStage,nightly,analytics,990800,1440,0.77,Cloud and Infrastructure,none_reported,LAK-EVID-009
LAK-INT-0069,Zscaler,Lakeshore regional workflow app 73,ETL,Informatica/DataStage,nightly,analytics,998900,1440,0.98,Cloud and Infrastructure,none_reported,LAK-EVID-010
LAK-INT-0070,Lakeshore regional workflow app 54,Lakeshore regional workflow app 81,ETL,Informatica/DataStage,nightly,analytics,1007000,1440,1.19,Lakeshore platform services,lineage_not_captured,LAK-EVID-011
LAK-INT-0071,Lakeshore regional workflow app 58,SAP FI/CO,ETL,Informatica/DataStage,nightly,analytics,1015100,1440,1.40,Lakeshore platform services,none_reported,LAK-EVID-012
LAK-INT-0072,Lakeshore regional workflow app 62,Kyriba implementation tenant,ETL,Informatica/DataStage,nightly,analytics,1023200,1440,0.35,Lakeshore platform services,none_reported,LAK-EVID-001
LAK-INT-0073,Lakeshore regional workflow app 66,FIS bank fee analysis,ETL,Informatica/DataStage,nightly,analytics,1031300,1440,0.56,Lakeshore platform services,none_reported,LAK-EVID-002
LAK-INT-0074,Lakeshore regional workflow app 70,Snowflake pilot,ETL,Informatica/DataStage,nightly,analytics,1039400,1440,0.77,Lakeshore platform services,none_reported,LAK-EVID-003
LAK-INT-0075,Lakeshore regional workflow app 74,Manhattan TMS,ETL,Informatica/DataStage,nightly,analytics,1047500,1440,0.98,Lakeshore platform services,none_reported,LAK-EVID-004
LAK-INT-0076,Lakeshore regional workflow app 78,Microsoft 365,ETL,Informatica/DataStage,nightly,analytics,1055600,1440,1.19,Lakeshore platform services,none_reported,LAK-EVID-005
LAK-INT-0077,Lakeshore regional workflow app 60,Alteryx finance workflows,EDI,X12/EDIFACT,daily,supplier_customer,668100,240,1.33,Lakeshore platform services,none_reported,LAK-EVID-006
LAK-INT-0078,Lakeshore regional workflow app 64,QualityOne QMS,EDI,X12/EDIFACT,daily,supplier_customer,673400,240,0.28,Lakeshore platform services,none_reported,LAK-EVID-007
LAK-INT-0079,Lakeshore regional workflow app 68,Claude Code,EDI,X12/EDIFACT,daily,supplier_customer,678700,240,0.49,Lakeshore platform services,none_reported,LAK-EVID-008
LAK-INT-0080,Lakeshore regional workflow app 72,Lakeshore regional workflow app 53,EDI,X12/EDIFACT,daily,supplier_customer,684000,240,0.70,Lakeshore platform services,none_reported,LAK-EVID-009
LAK-INT-0081,Lakeshore regional workflow app 76,Lakeshore regional workflow app 61,EDI,X12/EDIFACT,daily,supplier_customer,689300,240,0.91,Lakeshore platform services,retry_evidence_not_standardized,LAK-EVID-010
LAK-INT-0082,Lakeshore regional workflow app 80,Lakeshore regional workflow app 69,EDI,X12/EDIFACT,daily,supplier_customer,694600,240,1.12,Lakeshore platform services,none_reported,LAK-EVID-011
LAK-INT-0083,Lakeshore regional workflow app 84,Lakeshore regional workflow app 77,EDI,X12/EDIFACT,daily,supplier_customer,699900,240,1.33,Lakeshore platform services,none_reported,LAK-EVID-012
LAK-INT-0084,SAP S/4 pilot instance,Lakeshore regional workflow app 85,EDI,X12/EDIFACT,daily,supplier_customer,705200,240,0.28,SAP and ERP Platforms,none_reported,LAK-EVID-001
LAK-INT-0085,SAP BW,SAP GRC,EDI,X12/EDIFACT,daily,supplier_customer,710500,240,0.49,SAP and ERP Platforms,none_reported,LAK-EVID-002
LAK-INT-0086,SAP Ariba network connector,CitiDirect,EDI,X12/EDIFACT,daily,supplier_customer,715800,240,0.70,SAP and ERP Platforms,none_reported,LAK-EVID-003
LAK-INT-0087,JPM Access,Power BI Premium,EDI,X12/EDIFACT,daily,supplier_customer,721100,240,0.91,Treasury and Finance Systems,none_reported,LAK-EVID-004
LAK-INT-0088,BlackLine Treasury Recs,Siemens MES,EDI,X12/EDIFACT,daily,supplier_customer,726400,240,1.12,Treasury and Finance Systems,none_reported,LAK-EVID-005
LAK-INT-0089,Oracle procurement mart,Oracle Agile PLM,EDI,X12/EDIFACT,daily,supplier_customer,731700,240,1.33,Data Platform and BI,none_reported,LAK-EVID-006
LAK-INT-0090,DataStage plant feeds,Cursor,EDI,X12/EDIFACT,daily,supplier_customer,737000,240,0.28,Data Platform and BI,retry_evidence_not_standardized,LAK-EVID-007
LAK-INT-0091,Collibra catalog,Lakeshore regional workflow app 55,EDI,X12/EDIFACT,daily,supplier_customer,742300,240,0.49,Data Platform and BI,none_reported,LAK-EVID-008
LAK-INT-0092,Blue Yonder WMS,Lakeshore regional workflow app 63,EDI,X12/EDIFACT,daily,supplier_customer,747600,240,0.70,Manufacturing and OT Systems,none_reported,LAK-EVID-009
LAK-INT-0093,Oracle procurement mart,Lakeshore regional workflow app 55,ServiceNow_Event,REST/webhook,event_driven,support_workload,101700,5,0.77,Data Platform and BI,none_reported,LAK-EVID-010
LAK-INT-0094,DataStage plant feeds,Lakeshore regional workflow app 63,ServiceNow_Event,REST/webhook,event_driven,support_workload,102600,5,0.98,Data Platform and BI,none_reported,LAK-EVID-011
LAK-INT-0095,Collibra catalog,Lakeshore regional workflow app 71,ServiceNow_Event,REST/webhook,event_driven,support_workload,103500,5,1.19,Data Platform and BI,knowledge_article_quality_gap,LAK-EVID-012
LAK-INT-0096,Blue Yonder WMS,Lakeshore regional workflow app 79,ServiceNow_Event,REST/webhook,event_driven,support_workload,104400,5,0.14,Manufacturing and OT Systems,none_reported,LAK-EVID-001
LAK-INT-0097,EAM Maximo,SAP ECC Central Finance,ServiceNow_Event,REST/webhook,event_driven,support_workload,105300,5,0.35,Manufacturing and OT Systems,none_reported,LAK-EVID-002
LAK-INT-0098,ServiceNow ITSM,SAP BPC,ServiceNow_Event,REST/webhook,event_driven,support_workload,106200,5,0.56,Cloud and Infrastructure,none_reported,LAK-EVID-003
LAK-INT-0099,Codex,Bloomberg FX,ServiceNow_Event,REST/webhook,event_driven,support_workload,107100,5,0.77,Cloud and Infrastructure,none_reported,LAK-EVID-004
LAK-INT-0100,Zscaler,Informatica PowerCenter,ServiceNow_Event,REST/webhook,event_driven,support_workload,108000,5,0.98,Cloud and Infrastructure,knowledge_article_quality_gap,LAK-EVID-005
LAK-INT-0101,Lakeshore regional workflow app 54,Kinaxis RapidResponse,ServiceNow_Event,REST/webhook,event_driven,support_workload,108900,5,1.19,Lakeshore platform services,none_reported,LAK-EVID-006
LAK-INT-0102,Lakeshore regional workflow app 58,Workday HCM,ServiceNow_Event,REST/webhook,event_driven,support_workload,109800,5,0.14,Lakeshore platform services,none_reported,LAK-EVID-007
LAK-INT-0103,Lakeshore regional workflow app 62,CrowdStrike,ServiceNow_Event,REST/webhook,event_driven,support_workload,110700,5,0.35,Lakeshore platform services,none_reported,LAK-EVID-008
LAK-INT-0104,Lakeshore regional workflow app 66,Lakeshore regional workflow app 57,ServiceNow_Event,REST/webhook,event_driven,support_workload,111600,5,0.56,Lakeshore platform services,none_reported,LAK-EVID-009
LAK-INT-0105,Lakeshore regional workflow app 70,Lakeshore regional workflow app 65,ServiceNow_Event,REST/webhook,event_driven,support_workload,112500,5,0.77,Lakeshore platform services,knowledge_article_quality_gap,LAK-EVID-010
LAK-INT-0106,Lakeshore regional workflow app 74,Lakeshore regional workflow app 73,ServiceNow_Event,REST/webhook,event_driven,support_workload,113400,5,0.98,Lakeshore platform services,none_reported,LAK-EVID-011
LAK-INT-0107,Microsoft 365,Oracle procurement mart,batch_file,SFTP/CSV,daily,finance_operations,12811,720,0.36,Cloud and Infrastructure,none_reported,LAK-EVID-012
LAK-INT-0108,Claude Code,Snowflake pilot,batch_file,SFTP/CSV,daily,finance_operations,12884,720,0.45,Cloud and Infrastructure,none_reported,LAK-EVID-001
LAK-INT-0109,Cursor,Rockwell FactoryTalk,batch_file,SFTP/CSV,daily,finance_operations,12957,720,0.54,Cloud and Infrastructure,none_reported,LAK-EVID-002
LAK-INT-0110,CrowdStrike,QualityOne QMS,batch_file,SFTP/CSV,daily,finance_operations,13030,720,0.18,Cloud and Infrastructure,none_reported,LAK-EVID-003
LAK-INT-0111,Lakeshore regional workflow app 51,ServiceNow ITSM,batch_file,SFTP/CSV,daily,finance_operations,13103,720,0.27,Lakeshore platform services,none_reported,LAK-EVID-004
LAK-INT-0112,Lakeshore regional workflow app 53,Cursor,batch_file,SFTP/CSV,daily,finance_operations,13176,720,0.36,Lakeshore platform services,none_reported,LAK-EVID-005
LAK-INT-0113,Lakeshore regional workflow app 55,Lakeshore regional workflow app 52,batch_file,SFTP/CSV,daily,finance_operations,13249,720,0.45,Lakeshore platform services,none_reported,LAK-EVID-006
LAK-INT-0114,Lakeshore regional workflow app 57,Lakeshore regional workflow app 57,batch_file,SFTP/CSV,daily,finance_operations,13322,720,0.54,Lakeshore platform services,none_reported,LAK-EVID-007
LAK-INT-0115,Lakeshore regional workflow app 59,Lakeshore regional workflow app 62,batch_file,SFTP/CSV,daily,finance_operations,13395,720,0.18,Lakeshore platform services,none_reported,LAK-EVID-008
LAK-INT-0116,Lakeshore regional workflow app 61,Lakeshore regional workflow app 67,batch_file,SFTP/CSV,daily,finance_operations,13468,720,0.27,Lakeshore platform services,none_reported,LAK-EVID-009
LAK-INT-0117,Lakeshore regional workflow app 63,Lakeshore regional workflow app 72,batch_file,SFTP/CSV,daily,finance_operations,13541,720,0.36,Lakeshore platform services,none_reported,LAK-EVID-010
LAK-INT-0118,Lakeshore regional workflow app 65,Lakeshore regional workflow app 77,batch_file,SFTP/CSV,daily,finance_operations,13614,720,0.45,Lakeshore platform services,none_reported,LAK-EVID-011
LAKESHORE-INT-0119,SAP MM,Bank of America CashPro,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,83800,60,0.45,SAP and ERP Platforms,none_reported,LAK-EVID-002
LAKESHORE-INT-0120,SAP PI/PO,SQL Server finance mart,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,85600,60,0.66,SAP and ERP Platforms,none_reported,LAK-EVID-003
LAKESHORE-INT-0121,Quantum legacy TMS,Alteryx finance workflows,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,87400,60,0.87,Treasury and Finance Systems,none_reported,LAK-EVID-004
LAKESHORE-INT-0122,SWIFT Alliance Lite2,QualityOne QMS,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,89200,60,1.08,Treasury and Finance Systems,none_reported,LAK-EVID-005
LAKESHORE-INT-0123,Treasury spreadsheet control repository,Claude Code,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,91000,60,1.29,Treasury and Finance Systems,none_reported,LAK-EVID-006
LAKESHORE-INT-0124,Tableau Server,Lakeshore regional workflow app 53,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,92800,60,0.24,Data Platform and BI,bank_format_mapping_not_signed_off,LAK-EVID-007
LAKESHORE-INT-0125,dbt semantic layer,Lakeshore regional workflow app 61,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,94600,60,0.45,Data Platform and BI,none_reported,LAK-EVID-008
LAKESHORE-INT-0126,Rockwell FactoryTalk,Lakeshore regional workflow app 69,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,96400,60,0.66,Manufacturing and OT Systems,none_reported,LAK-EVID-009
LAKESHORE-INT-0127,SAP APO legacy,Lakeshore regional workflow app 77,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,98200,60,0.87,Manufacturing and OT Systems,none_reported,LAK-EVID-010
LAKESHORE-INT-0128,Supplier portal,Lakeshore regional workflow app 85,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,100000,60,1.08,Manufacturing and OT Systems,none_reported,LAK-EVID-011
LAKESHORE-INT-0129,GitHub Enterprise,SAP GRC,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,101800,60,1.29,Cloud and Infrastructure,none_reported,LAK-EVID-012
LAKESHORE-INT-0130,Okta,CitiDirect,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,103600,60,0.24,Cloud and Infrastructure,bank_format_mapping_not_signed_off,LAK-EVID-001
LAKESHORE-INT-0131,Lakeshore regional workflow app 52,Power BI Premium,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,105400,60,0.45,Lakeshore platform services,none_reported,LAK-EVID-002
LAKESHORE-INT-0132,Lakeshore regional workflow app 56,Siemens MES,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,107200,60,0.66,Lakeshore platform services,none_reported,LAK-EVID-003
LAKESHORE-INT-0133,Lakeshore regional workflow app 60,Oracle Agile PLM,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,109000,60,0.87,Lakeshore platform services,none_reported,LAK-EVID-004
LAKESHORE-INT-0134,Lakeshore regional workflow app 64,Cursor,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,110800,60,1.08,Lakeshore platform services,none_reported,LAK-EVID-005
LAKESHORE-INT-0135,Lakeshore regional workflow app 68,Lakeshore regional workflow app 55,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,112600,60,1.29,Lakeshore platform services,none_reported,LAK-EVID-006
LAKESHORE-INT-0136,Lakeshore regional workflow app 72,Lakeshore regional workflow app 63,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,114400,60,0.24,Lakeshore platform services,bank_format_mapping_not_signed_off,LAK-EVID-007
LAKESHORE-INT-0137,Lakeshore regional workflow app 76,Lakeshore regional workflow app 71,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,116200,60,0.45,Lakeshore platform services,none_reported,LAK-EVID-008
LAKESHORE-INT-0138,Lakeshore regional workflow app 80,Lakeshore regional workflow app 79,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,118000,60,0.66,Lakeshore platform services,none_reported,LAK-EVID-009
LAKESHORE-INT-0139,Lakeshore regional workflow app 84,SAP ECC Central Finance,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,119800,60,0.87,Lakeshore platform services,none_reported,LAK-EVID-010
