tenant_key,evidence_id,source_file,source_row,evidence_type,evidence_status,checksum,active_candidate_status
first-capital-financial,FCF-EVID-00011,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,12,synthetic vendor obligation register,candidate_resolves_locally,827079fde3b376929177a3347c5c9253cdda319b850fed1ce17a2556ac7cc950,candidate
first-capital-financial,FCF-EVID-00012,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,13,synthetic operational metric register,candidate_resolves_locally,c6a7e01708b241f525f0867e41f8f37c22fb9a85fda26bbacc36b642fafa4a6d,candidate
first-capital-financial,FCF-EVID-00013,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,14,synthetic source template,candidate_resolves_locally,2453675ac01d121af7db2f5641830e3af31766b16553f6b23127599c82d8a65a,candidate
first-capital-financial,FCF-EVID-00014,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,15,synthetic interview excerpt,candidate_resolves_locally,1220dcf5b07d5556e938e568d89333654de75b5bb8f1f595313f07aec8c2cba0,candidate
first-capital-financial,FCF-EVID-00015,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,16,synthetic finance baseline,candidate_resolves_locally,cbe806380e6abed5d22414f822179f25fef07df220d845c8d52887da9f0ba80c,candidate
first-capital-financial,FCF-EVID-00016,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,17,synthetic risk-control register,candidate_resolves_locally,e0c68c1e762922d359d09109779fa28ab274ca73583142fdf22feb05d7025051,candidate
first-capital-financial,FCF-EVID-00017,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,18,synthetic vendor obligation register,candidate_resolves_locally,a0fe805186739eb4218a769162cfb8579c3b4afb70b6f5a36f9c50e3f3172b5e,candidate
first-capital-financial,FCF-EVID-00018,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,19,synthetic operational metric register,candidate_resolves_locally,b9f1042a3d55a0bab5bade3b0283175bf965cfb6afdb14c19fe1bb02e60ac4a3,candidate
first-capital-financial,FCF-EVID-00019,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,20,synthetic source template,candidate_resolves_locally,196475bbf5cf5ec65d76af1728feb1b447bac5a02343b699c5ce4f63cab55aa3,candidate
first-capital-financial,FCF-EVID-00020,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,21,synthetic interview excerpt,candidate_resolves_locally,5e7dfa74c5239009d31a80b3ea81c693acfc12f4538ccc23030fc8cd0a31c5e0,candidate
first-capital-financial,FCF-EVID-00021,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,22,synthetic finance baseline,candidate_resolves_locally,079bf20c65b7fef97e3e3b59c0a35b576e352f575b9ccd3705d3bcbffe6e5ee1,candidate
first-capital-financial,FCF-EVID-00022,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,23,synthetic risk-control register,candidate_resolves_locally,785d49c8f3b22c8e38a44a7d6d782585a426b59ac05e16532fed1c77afd71dee,candidate
first-capital-financial,FCF-EVID-00023,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,24,synthetic vendor obligation register,candidate_resolves_locally,bf96fb672e4137576d315117cc6cb8ac31b4c6a118b0f2cef1331fa428533cad,candidate
first-capital-financial,FCF-EVID-00024,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/00_enterprise_profile.csv,25,synthetic operational metric register,candidate_resolves_locally,a373ac476c1cdfb1476219c61eb8173aabc49f7106e090c97a357eec6ca9c2a5,candidate
first-capital-financial,FCF-EVID-00025,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,2,synthetic source template,candidate_resolves_locally,5df3dc7e39992bb696479576e78a5813e2b5f7a49e365c4e12c2c108ac4b3bf2,candidate
first-capital-financial,FCF-EVID-00026,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,3,synthetic interview excerpt,candidate_resolves_locally,268fdb4d652339dc14c0af7d8a58b6f9f4e850fa9cd1809a013b5d5cae6074c4,candidate
first-capital-financial,FCF-EVID-00027,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,4,synthetic finance baseline,candidate_resolves_locally,cb4a66425dc8d0557af167c7f1d51c8690aecf32fd64ddd2526af5cedf5f64c5,candidate
first-capital-financial,FCF-EVID-00028,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,5,synthetic risk-control register,candidate_resolves_locally,04be717c97a8cb6268020cd726afc99107263abcc72d5dd69114355996970a35,candidate
first-capital-financial,FCF-EVID-00029,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,6,synthetic vendor obligation register,candidate_resolves_locally,22a1d340833f4b0198bfc52c582a6cdbbdec2a28c549e77e4230650f7a7c5ece,candidate
first-capital-financial,FCF-EVID-00030,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,7,synthetic operational metric register,candidate_resolves_locally,1bad415c2740d7ff2be857845a42f3d76cf0d56365b537bc8a120233d6792be0,candidate
first-capital-financial,FCF-EVID-00031,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,8,synthetic source template,candidate_resolves_locally,2c008cba0ea111f6f9844ac085cd7cad409188fa3ab346942851e7c6b6590ef7,candidate
first-capital-financial,FCF-EVID-00032,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,9,synthetic interview excerpt,candidate_resolves_locally,05dc6fecb95cea31a0b62ccc1a6c5bf2a6c9c865d4fbb1396ce6fe08b210d683,candidate
first-capital-financial,FCF-EVID-00033,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,10,synthetic finance baseline,candidate_resolves_locally,275291a99826be32ed2e8ec5fbfd3f09498ab157864810b8c28c7e99d8e98785,candidate
first-capital-financial,FCF-EVID-00034,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,11,synthetic risk-control register,candidate_resolves_locally,78532d0b4b633859d0e77cb7b9c4bde204d20fa073a80ad80efd7b57681a8aa0,candidate
first-capital-financial,FCF-EVID-00035,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,12,synthetic vendor obligation register,candidate_resolves_locally,f1d275258c30657fb9bdd68d6884f657d10d584c258fddecd19991edc33f1bce,candidate
first-capital-financial,FCF-EVID-00036,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,13,synthetic operational metric register,candidate_resolves_locally,e4c480a66d25e7a28f4b4d4530807f19d2ba0e499df2ccbc2e3f6473fc6f2061,candidate
first-capital-financial,FCF-EVID-00037,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,14,synthetic source template,candidate_resolves_locally,095e1eb4fbb25b581413f0badba468502b520127ae930395a8fbe573e558a694,candidate
first-capital-financial,FCF-EVID-00038,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,15,synthetic interview excerpt,candidate_resolves_locally,1b79df5a4c77335c0e4df46d2b9cee41d9250f2fbe2434aa36216d57778cd6ea,candidate
first-capital-financial,FCF-EVID-00039,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,16,synthetic finance baseline,candidate_resolves_locally,1198c0269bedacc93a1a2e05decba08826ee189914daf1632d084dfb94677600,candidate
first-capital-financial,FCF-EVID-00040,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,17,synthetic risk-control register,candidate_resolves_locally,3e9299a620f31141acdc35394e273556a14e23df29acbae3c243a8ea2d9c8013,candidate
first-capital-financial,FCF-EVID-00041,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,18,synthetic vendor obligation register,candidate_resolves_locally,23c23b432d41ea2546fe6f049cdaafe911b3af9fdf8b39946c29f9d301e2f93b,candidate
first-capital-financial,FCF-EVID-00042,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,19,synthetic operational metric register,candidate_resolves_locally,94cd69f3e09b9e4d40a47c4dfe042a2bd92accd7711bce6a76f17340c71ea565,candidate
first-capital-financial,FCF-EVID-00043,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,20,synthetic source template,candidate_resolves_locally,cc3d6bc6110d105c16ac7541553574c52729478d2aead83f72f8fae97818c33b,candidate
first-capital-financial,FCF-EVID-00044,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,21,synthetic interview excerpt,candidate_resolves_locally,213e3a0ea16c36c0afe02683303f6873988cc61e0b0cf140770fdfb9529d41ee,candidate
first-capital-financial,FCF-EVID-00045,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,22,synthetic finance baseline,candidate_resolves_locally,924b9f63cb38c3f2701f2f26a9721ce969ee1b0b88cf054d8a453e01ad91d620,candidate
first-capital-financial,FCF-EVID-00046,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,23,synthetic risk-control register,candidate_resolves_locally,e1812fac27ecd39a386670d3aab0b6ef735e9cfec2e4b45948eb4d447d87385c,candidate
first-capital-financial,FCF-EVID-00047,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,24,synthetic vendor obligation register,candidate_resolves_locally,016610ca03a468c001d1ff65b82d057ee8735c048c3f1faaf6c8400df0fca687,candidate
first-capital-financial,FCF-EVID-00048,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,25,synthetic operational metric register,candidate_resolves_locally,0fbdb274843f475b221c82923d1b9ce99b766e9bcc00f0646297403acd512411,candidate
first-capital-financial,FCF-EVID-00049,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,26,synthetic source template,candidate_resolves_locally,f00c61f7c6d82551df2e5c209dcf62b23e95e28ef4561fdca491ae81f932e993,candidate
first-capital-financial,FCF-EVID-00050,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,27,synthetic interview excerpt,candidate_resolves_locally,9b702088b2bc7b5f0921b30870bec27f601aad0b481c04de0a859d548a8e673c,candidate
first-capital-financial,FCF-EVID-00051,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,28,synthetic finance baseline,candidate_resolves_locally,37b565e128363057a8243ac169e43433a0eeee22e56e9d05f5a7cbe8989f6182,candidate
first-capital-financial,FCF-EVID-00052,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,29,synthetic risk-control register,candidate_resolves_locally,ac18a080e462231edac69d6c3a74504528c3600bcd1ff8dfb7d657e16ad3f2a0,candidate
first-capital-financial,FCF-EVID-00053,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,30,synthetic vendor obligation register,candidate_resolves_locally,01f347a98d22847ebd825880685fa613e0f866ed2f2fe6ad68ef4e713d2bc304,candidate
first-capital-financial,FCF-EVID-00054,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,31,synthetic operational metric register,candidate_resolves_locally,002ae8a4905acab8311b37f8d7d2ae12b560d13ce49475f3e086e1071837af4f,candidate
first-capital-financial,FCF-EVID-00055,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,32,synthetic source template,candidate_resolves_locally,e130be27e36e51a474d7cae879f9c00f61fcc6c4758b285af48e5159cd619432,candidate
first-capital-financial,FCF-EVID-00056,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,33,synthetic interview excerpt,candidate_resolves_locally,137e2c0bced2d27b8e4e78c4851ae1d15eb10049f5ff0dcecf5b9e1315886472,candidate
first-capital-financial,FCF-EVID-00057,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,34,synthetic finance baseline,candidate_resolves_locally,4a2a368e9974e187cb2291804b953ad2e7b888cd0f8b67a2352c7b57e9a842cf,candidate
first-capital-financial,FCF-EVID-00058,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,35,synthetic risk-control register,candidate_resolves_locally,090caf6aea1a725cf083285ebd1444fc4b3a25a87d4f205240f3beef040bc57b,candidate
first-capital-financial,FCF-EVID-00059,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,36,synthetic vendor obligation register,candidate_resolves_locally,507d6420ea7bf7458f303d53f2c98401b4461baa4b90c62004f00254abc96184,candidate
first-capital-financial,FCF-EVID-00060,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,37,synthetic operational metric register,candidate_resolves_locally,94d1471006b0cef34002b7f365256e4374d2d4347759c8bee23c8c0899a71325,candidate
first-capital-financial,FCF-EVID-00061,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,38,synthetic source template,candidate_resolves_locally,d961468fbee49049eb8bc4390a8f5738f33eda9585ef6842f3ff8b90fe5ab9dd,candidate
first-capital-financial,FCF-EVID-00062,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,39,synthetic interview excerpt,candidate_resolves_locally,c97f798b544d9f4c4c8af717d1c8bc55779fa5ee100a41c34cce6a3d4e8592ae,candidate
first-capital-financial,FCF-EVID-00063,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,40,synthetic finance baseline,candidate_resolves_locally,b39bf800d52cdfdd45199ec85aade1703d05296d979df4bb2bd03bec59e855d9,candidate
first-capital-financial,FCF-EVID-00064,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,41,synthetic risk-control register,candidate_resolves_locally,ce21744f6364a6f204fece3fd1faf1f8c1ca6c2ddef283e473509223a28621f6,candidate
first-capital-financial,FCF-EVID-00065,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,42,synthetic vendor obligation register,candidate_resolves_locally,4812b2e5b929c26a45ce662850beaacc8b0cd4b2b6e90280c402189e15c8ab3c,candidate
first-capital-financial,FCF-EVID-00066,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,43,synthetic operational metric register,candidate_resolves_locally,21b0fdc709dd42a83f3052ead6976161944950fec268297325bdf05daa0567bc,candidate
first-capital-financial,FCF-EVID-00067,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,44,synthetic source template,candidate_resolves_locally,00fe4d35e092190d7d27f710b7163b2ac54c44479b0c0524e7677bea2ddc0416,candidate
first-capital-financial,FCF-EVID-00068,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,45,synthetic interview excerpt,candidate_resolves_locally,10d250e40219320b5e33891a034a895b9cdcabb663cb53dece6c85945fca7181,candidate
first-capital-financial,FCF-EVID-00069,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,46,synthetic finance baseline,candidate_resolves_locally,44d650145987a8d1759cb5754a00d8b8942c3dae6a71b1ab670dbf268d91124f,candidate
first-capital-financial,FCF-EVID-00070,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,47,synthetic risk-control register,candidate_resolves_locally,3ee738da228bd46cae3b2d7ed2072b0509e6c2b2df7936d6363dbc9aa72396e9,candidate
first-capital-financial,FCF-EVID-00071,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,48,synthetic vendor obligation register,candidate_resolves_locally,703c6725c833804dc142ee6f54c0b78d5c01800d7cd52d189862cceffeedaf43,candidate
first-capital-financial,FCF-EVID-00072,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,49,synthetic operational metric register,candidate_resolves_locally,4696fbfc7b9b38c91dc5a7ac309a3e9ef7baca6e3dead4d489812f4926f687a1,candidate
first-capital-financial,FCF-EVID-00073,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,50,synthetic source template,candidate_resolves_locally,77272604e36de74fe755d6cdc0eb0bd164f547f11d4503f39f45cb469ee95de8,candidate
first-capital-financial,FCF-EVID-00074,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,51,synthetic interview excerpt,candidate_resolves_locally,5ef1f559886499127da47673628ad9c324b5931f34b5eed08134e655637280db,candidate
first-capital-financial,FCF-EVID-00075,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,52,synthetic finance baseline,candidate_resolves_locally,64975bb9f2224bc84870e24e7c5596d37edc6136d9bd6489c193f505cad68210,candidate
first-capital-financial,FCF-EVID-00076,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,53,synthetic risk-control register,candidate_resolves_locally,7613b0c2fe891e8e1f34c31b537df388a56a038ac5b74876e47b3957a915b2dd,candidate
first-capital-financial,FCF-EVID-00077,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,54,synthetic vendor obligation register,candidate_resolves_locally,5de84382c8db9757701dab323bed6672dec58d15c4791b4571996a7d0f3bf990,candidate
first-capital-financial,FCF-EVID-00078,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,55,synthetic operational metric register,candidate_resolves_locally,f10737115c7f3e3fab9b49f1876d5d0c064445bcf81958760cad8f1e01599338,candidate
first-capital-financial,FCF-EVID-00079,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,56,synthetic source template,candidate_resolves_locally,f77f913acc70f367e30167ba5f2d428699a6d14e17e90e8e926ee96c39e9add1,candidate
first-capital-financial,FCF-EVID-00080,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,57,synthetic interview excerpt,candidate_resolves_locally,d8bacd212d7194a9361e64640b400587f55fd7786b02560f9365eb50025e9f4f,candidate
first-capital-financial,FCF-EVID-00081,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,58,synthetic finance baseline,candidate_resolves_locally,de8098236e8013793197aeae2d31875bd1c2c083c002886143b0c337198decbc,candidate
first-capital-financial,FCF-EVID-00082,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,59,synthetic risk-control register,candidate_resolves_locally,d5fed27ff9d40f4d3ddcbfff2bf67bf47057d8848086c1cf01afcb8efea981f0,candidate
first-capital-financial,FCF-EVID-00083,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,60,synthetic vendor obligation register,candidate_resolves_locally,f07d20ad72863bd138891a0f1834979cf5c9811646a241e345200a9a93ab6744,candidate
first-capital-financial,FCF-EVID-00084,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,61,synthetic operational metric register,candidate_resolves_locally,00c62fe4f1b372d10b59ec5b33a23aaad4bfc163be570967469ef8da84811980,candidate
first-capital-financial,FCF-EVID-00085,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,62,synthetic source template,candidate_resolves_locally,1a0ae74c4f26abfb3d933b632d8c091995b9bc5bf896fa977972ce683ba79275,candidate
first-capital-financial,FCF-EVID-00086,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,63,synthetic interview excerpt,candidate_resolves_locally,d021721d15887adf21b6f842199dbb2a527b53f1857166aa81d2e8480fb0c6ba,candidate
first-capital-financial,FCF-EVID-00087,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,64,synthetic finance baseline,candidate_resolves_locally,5ed3778075abef58908874936ce496ca809967c47da2dbd010bf8cda810bbd0f,candidate
first-capital-financial,FCF-EVID-00088,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,65,synthetic risk-control register,candidate_resolves_locally,b867a0c1c4b57f27dbc298ed83e6196994cb4e09c1dacb8ed75c6fbde7ab3ff1,candidate
first-capital-financial,FCF-EVID-00089,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,66,synthetic vendor obligation register,candidate_resolves_locally,86c54e96e746e48e9ea0c5bb7fbfcc29f51d7190150008f8eb7fc8f8defd5402,candidate
first-capital-financial,FCF-EVID-00090,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,67,synthetic operational metric register,candidate_resolves_locally,a22a40339bf61aad2744d15eec406f52daeef476c780302bb09438f52729d832,candidate
first-capital-financial,FCF-EVID-00091,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,68,synthetic source template,candidate_resolves_locally,81840d14ad4595455b77047ed466aa89733f784f09d2c88cc519c6cd4823c3f7,candidate
first-capital-financial,FCF-EVID-00092,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,69,synthetic interview excerpt,candidate_resolves_locally,fecadf66a23b77c18874482027d4ec68b968732daaddfdc87f25847803da29d6,candidate
first-capital-financial,FCF-EVID-00093,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,70,synthetic finance baseline,candidate_resolves_locally,0a7a7cb3abf20cbd6f993aa6566c265eed487bfc63e77c62be9e072c67fad3f5,candidate
first-capital-financial,FCF-EVID-00094,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,71,synthetic risk-control register,candidate_resolves_locally,777b8457c1b976bb4e5bb2bf8d1e3651aa40d5d67c2daf2c89c764bbf6406372,candidate
first-capital-financial,FCF-EVID-00095,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,72,synthetic vendor obligation register,candidate_resolves_locally,51545496284f69eb810a83de5278609ff0229bd76e48d348c1cf8d3c6cafebf2,candidate
first-capital-financial,FCF-EVID-00096,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,73,synthetic operational metric register,candidate_resolves_locally,74a0f4a36f691e3e766ce74b9e9f4d7acba7d9c2dace26298b51d15e400607d0,candidate
first-capital-financial,FCF-EVID-00097,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,74,synthetic source template,candidate_resolves_locally,c49a0141160ebe27ffb07f018f9d5e41d61e0bc568b8cba6f09828e2ceb74690,candidate
first-capital-financial,FCF-EVID-00098,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,75,synthetic interview excerpt,candidate_resolves_locally,10ba29f28772e6df6378cfae7d24d276ec52cb39cda838b1bee92311230506c3,candidate
first-capital-financial,FCF-EVID-00099,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,76,synthetic finance baseline,candidate_resolves_locally,edf5d641eb842ff2a143c21ff4f0980034927675a98360fe7cc66756ca388191,candidate
