tenantKey,relationshipId,sourceRowNumber,rawRelationshipType,normalizedRelationshipType,fromObjectType,fromObjectName,fromNodeId,toObjectType,toObjectName,toNodeId,evidenceBasis,confidence,knownGaps,quarantineReasons,disposition
meridian-health,MER-12-119EAAB1E3,25,uses_data_domain,,application_system,Epic Caboodle,,data_asset,quality reporting,,MER-V3-EVID-0042,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-D0BE1B95C4,26,integrates_with,,application_system,Epic Caboodle,,application_system,Clarity ETL,,MER-V3-EVID-0042,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-BE56CE3963,27,integrates_with,,application_system,Epic Caboodle,,application_system,Cogito,,MER-V3-EVID-0042,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-98D7B95B99,28,integrates_with,,application_system,Epic Caboodle,,application_system,BI tools,,MER-V3-EVID-0042,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-BD7DCE2C6A,29,uses,USES,business_function,legacy_reporting_marts,,application_system,On-prem SQL Server reporting marts,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-B9304E7BEC,30,owns_technology_for,,workforce_role,Enterprise Data Warehouse,,application_system,On-prem SQL Server reporting marts,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:owns_technology_for; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-6EA90007F5,31,supports,SUPPORTS,vendor_contract,MER-VEN-MICROSOFT,,application_system,On-prem SQL Server reporting marts,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-7B803D744C,32,uses_data_domain,,application_system,On-prem SQL Server reporting marts,,data_asset,departmental marts,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-72E6E4ABDB,33,uses_data_domain,,application_system,On-prem SQL Server reporting marts,,data_asset,duplicated business rules,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-9F44E488D0,34,uses_data_domain,,application_system,On-prem SQL Server reporting marts,,data_asset,extract chains,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-9274781C67,35,integrates_with,,application_system,On-prem SQL Server reporting marts,,application_system,SSIS,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-3BB50CF80C,36,integrates_with,,application_system,On-prem SQL Server reporting marts,,application_system,SQL Agent,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-2527693A5B,37,integrates_with,,application_system,On-prem SQL Server reporting marts,,application_system,Tableau extracts,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-345964F9A6,38,integrates_with,,application_system,On-prem SQL Server reporting marts,,application_system,Power BI gateway,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-7049CA6465,39,integrates_with,,application_system,On-prem SQL Server reporting marts,,application_system,SAS feeds,,MER-V3-EVID-0043,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-5F48A769F2,40,uses,USES,business_function,business_intelligence,,application_system,Tableau reporting estate,,MER-V3-EVID-0044,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-6DD54C17B3,41,owns_technology_for,,workforce_role,BI and Analytics,,application_system,Tableau reporting estate,,MER-V3-EVID-0044,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:owns_technology_for; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-40F36C2A1D,42,supports,SUPPORTS,vendor_contract,MER-VEN-TABLEAU,,application_system,Tableau reporting estate,,MER-V3-EVID-0044,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-01CE41F738,43,uses_data_domain,,application_system,Tableau reporting estate,,data_asset,dashboards,,MER-V3-EVID-0044,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-0B49037D83,44,uses_data_domain,,application_system,Tableau reporting estate,,data_asset,extracts,,MER-V3-EVID-0044,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-7B21A2794E,45,uses_data_domain,,application_system,Tableau reporting estate,,data_asset,local metric definitions,,MER-V3-EVID-0044,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-B8F859C804,46,integrates_with,,application_system,Tableau reporting estate,,application_system,SQL Server marts,,MER-V3-EVID-0044,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-661FC3644A,47,integrates_with,,application_system,Tableau reporting estate,,application_system,Caboodle extracts,,MER-V3-EVID-0044,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-29483EEE7C,48,uses,USES,business_function,advanced_analytics_legacy,,application_system,SAS analytics estate,,MER-V3-EVID-0045,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-2D694ECAFF,49,owns_technology_for,,workforce_role,Analytics,,application_system,SAS analytics estate,,MER-V3-EVID-0045,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:owns_technology_for; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-EB3C9B9411,50,supports,SUPPORTS,vendor_contract,MER-VEN-SAS,,application_system,SAS analytics estate,,MER-V3-EVID-0045,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-B61262C1D2,51,uses_data_domain,,application_system,SAS analytics estate,,data_asset,analytics programs,,MER-V3-EVID-0045,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-73DE1221BC,52,uses_data_domain,,application_system,SAS analytics estate,,data_asset,payment integrity models,,MER-V3-EVID-0045,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-89681A674A,53,uses_data_domain,,application_system,SAS analytics estate,,data_asset,statistical extracts,,MER-V3-EVID-0045,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-993CB10D45,54,integrates_with,,application_system,SAS analytics estate,,application_system,SQL Server marts,,MER-V3-EVID-0045,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-8C84329A1E,55,integrates_with,,application_system,SAS analytics estate,,application_system,flat files,,MER-V3-EVID-0045,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-5A13C9CBD3,56,uses,USES,business_function,business_intelligence,,application_system,Power BI reporting estate,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-DE60F726BB,57,owns_technology_for,,workforce_role,BI and Analytics,,application_system,Power BI reporting estate,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:owns_technology_for; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-399E2C719A,58,supports,SUPPORTS,vendor_contract,MER-VEN-MICROSOFT,,application_system,Power BI reporting estate,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-EED99A253A,59,uses_data_domain,,application_system,Power BI reporting estate,,data_asset,dashboards,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-ECC4C34E8D,60,uses_data_domain,,application_system,Power BI reporting estate,,data_asset,finance reporting,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-5D49B78D12,61,uses_data_domain,,application_system,Power BI reporting estate,,data_asset,semantic models,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-427AFDD413,62,integrates_with,,application_system,Power BI reporting estate,,application_system,SQL Server gateway,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-C78F6EDA79,63,integrates_with,,application_system,Power BI reporting estate,,application_system,Excel,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-2E4F7B97B5,64,integrates_with,,application_system,Power BI reporting estate,,application_system,semantic models,,MER-V3-EVID-0046,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-8856A819F2,65,uses,USES,business_function,claims,,application_system,Claims administration platform,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-8D90CED125,66,owns_technology_for,,workforce_role,Health Plan Operations,,application_system,Claims administration platform,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:owns_technology_for; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-E1C0589369,67,supports,SUPPORTS,vendor_contract,MER-VEN-CLAIMS,,application_system,Claims administration platform,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-39CFF9E38F,68,uses_data_domain,,application_system,Claims administration platform,,data_asset,medical claims,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-FD73F73E55,69,uses_data_domain,,application_system,Claims administration platform,,data_asset,adjudication,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-8EF4CCDDAF,70,uses_data_domain,,application_system,Claims administration platform,,data_asset,claim edits,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-831C1B5792,71,integrates_with,,application_system,Claims administration platform,,application_system,EDI,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-6E68000D5B,72,integrates_with,,application_system,Claims administration platform,,application_system,claims extracts,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-EE142FF858,73,integrates_with,,application_system,Claims administration platform,,application_system,payment integrity feeds,,MER-V3-EVID-0047,medium,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-3DA08FE115,74,uses,USES,business_function,pharmacy_claims,,application_system,Pharmacy claims platform,,MER-V3-EVID-0048,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-9BC262D961,75,owns_technology_for,,workforce_role,Pharmacy Operations,,application_system,Pharmacy claims platform,,MER-V3-EVID-0048,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:owns_technology_for; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-1EC7998B1F,76,supports,SUPPORTS,vendor_contract,MER-VEN-PBM,,application_system,Pharmacy claims platform,,MER-V3-EVID-0048,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-6EA4D96BB7,77,uses_data_domain,,application_system,Pharmacy claims platform,,data_asset,pharmacy claims,,MER-V3-EVID-0048,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-B654FD3EEA,78,uses_data_domain,,application_system,Pharmacy claims platform,,data_asset,formulary,,MER-V3-EVID-0048,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-DC0ABE1DC7,79,uses_data_domain,,application_system,Pharmacy claims platform,,data_asset,medication adherence,,MER-V3-EVID-0048,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-76CC4FB0F0,80,integrates_with,,application_system,Pharmacy claims platform,,application_system,NCPDP feeds,,MER-V3-EVID-0048,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-B240C81CA6,81,integrates_with,,application_system,Pharmacy claims platform,,application_system,claims warehouse extracts,,MER-V3-EVID-0048,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-2F0CACF932,82,uses,USES,business_function,crm,,application_system,CRM / member case management,,MER-V3-EVID-0049,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-A1C6D8D408,83,owns_technology_for,,workforce_role,Member Services,,application_system,CRM / member case management,,MER-V3-EVID-0049,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:owns_technology_for; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-DAD46264D0,84,supports,SUPPORTS,vendor_contract,MER-VEN-CRM,,application_system,CRM / member case management,,MER-V3-EVID-0049,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-8885FA6C89,85,uses_data_domain,,application_system,CRM / member case management,,data_asset,member/provider cases,,MER-V3-EVID-0049,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-22D2DA0EC6,86,uses_data_domain,,application_system,CRM / member case management,,data_asset,service history,,MER-V3-EVID-0049,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-D90C97B0B2,87,integrates_with,,application_system,CRM / member case management,,application_system,contact center,,MER-V3-EVID-0049,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-365E8F47A9,88,integrates_with,,application_system,CRM / member case management,,application_system,claims status,,MER-V3-EVID-0049,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-D35803987B,89,integrates_with,,application_system,CRM / member case management,,application_system,member profile,,MER-V3-EVID-0049,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:integrates_with; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-93F6B7B7DE,90,uses,USES,business_function,contact_center,,application_system,Contact center transcript and telephony platform,,MER-V3-EVID-0050,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-DA25D4CE6B,91,owns_technology_for,,workforce_role,Member Services,,application_system,Contact center transcript and telephony platform,,MER-V3-EVID-0050,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:owns_technology_for; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-B826579162,92,supports,SUPPORTS,vendor_contract,MER-VEN-CONTACT,,application_system,Contact center transcript and telephony platform,,MER-V3-EVID-0050,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-C24DE0D620,93,uses_data_domain,,application_system,Contact center transcript and telephony platform,,data_asset,call metadata,,MER-V3-EVID-0050,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-B188C2FF95,94,uses_data_domain,,application_system,Contact center transcript and telephony platform,,data_asset,transcripts,,MER-V3-EVID-0050,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
meridian-health,MER-12-D912214633,95,uses_data_domain,,application_system,Contact center transcript and telephony platform,,data_asset,QA tags,,MER-V3-EVID-0050,high,Relationship is planning-grade and needs source-owner validation before board-grade use.,unknown-relationship-type:uses_data_domain; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
