tenant_key,source_system,source_object,source_record_id,extract_job_id,extract_timestamp,as_of_date,contract_id,supplier_id,invoice_id,invoice_line_id,po_number,invoice_date,service_period_start,service_period_end,sku_or_service_code,quantity,unit_of_measure,contracted_unit_price_usd,billed_unit_price_usd,net_amount_usd,tax_amount_usd,gross_amount_usd,company_code,gl_account,cost_center,payment_status,ap_workflow_state,exception_type,exception_amount_usd,review_state,row_hash
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-09-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-09,INV-CTR-090-2026-09-3,PO-CTR-090-3,2026-09-28,2026-09-01,2026-09-28,SF-INT-API,480,million_events,2100,2100,1008000,40320,1048320,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,6f829ff97017b37ef7765f0d5088dce5cd920ae6688c9694870d234dc52f49a0
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-09-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-09,INV-CTR-090-2026-09-4,PO-CTR-090-4,2026-09-28,2026-09-01,2026-09-28,SF-SUPPORT,1,annual_month,304166.67,320895.83,320895.83,12835.83,333731.66,SHG-US01,610450,CX-PLATFORM,paid,manual_exception_approved,rate_variance,16729.16,requires_recovery_review,0b871e75fb596af0b11a09a3eb3132f77d546f3937f0f02e68415b9edcf5d8ee
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-10-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-10,INV-CTR-090-2026-10-1,PO-CTR-090-1,2026-10-28,2026-10-01,2026-10-28,SF-DC-ENT,21160,seat_month,86.4,86.4,1828224,73128.96,1901352.96,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,7be623d322a1591a3e3934c240d0949c13800aa4f4add6ab160bdaa1915214a7
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-10-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-10,INV-CTR-090-2026-10-2,PO-CTR-090-2,2026-10-28,2026-10-01,2026-10-28,SF-MKT-ENT,9360,seat_month,112.5,112.5,1053000,42120,1095120,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,d3455b50b2a9206261de92f103a7e0a1dfc34fd87b2749f522ff5d9e7a8210b3
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-10-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-10,INV-CTR-090-2026-10-3,PO-CTR-090-3,2026-10-28,2026-10-01,2026-10-28,SF-INT-API,480,million_events,2100,2215.5,1063440,42537.6,1105977.6,SHG-US01,610450,CX-PLATFORM,paid,manual_exception_approved,rate_variance,55440,requires_recovery_review,cb7b8ac4360db02a252a3876a29e77a382174f757c32b833fe46043f3d033fa4
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-10-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-10,INV-CTR-090-2026-10-4,PO-CTR-090-4,2026-10-28,2026-10-01,2026-10-28,SF-SUPPORT,1,annual_month,304166.67,304166.67,304166.67,12166.67,316333.34,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,68dd7c290641c5f10e7ecae234cf5de01565ee2205326570291555f09831f6e9
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-11-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-11,INV-CTR-090-2026-11-1,PO-CTR-090-1,2026-11-28,2026-11-01,2026-11-28,SF-DC-ENT,20920,seat_month,86.4,86.4,1807488,72299.52,1879787.52,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,4dfd699424097d46702d3d78bd826a08e9fa1bb274e4491bc83739e49d4058c5
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-11-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-11,INV-CTR-090-2026-11-2,PO-CTR-090-2,2026-11-28,2026-11-01,2026-11-28,SF-MKT-ENT,9120,seat_month,112.5,118.69,1082452.8,43298.11,1125750.91,SHG-US01,610450,CX-PLATFORM,paid,manual_exception_approved,rate_variance,56452.8,requires_recovery_review,45cd3cf66f643bfe4c3e3f6e2e7dfd0d46a775522df5cf938b8630ae583e2db8
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-11-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-11,INV-CTR-090-2026-11-3,PO-CTR-090-3,2026-11-28,2026-11-01,2026-11-28,SF-INT-API,480,million_events,2100,2100,1008000,40320,1048320,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,b270c69fc818b786c7fda49b25cf87feaab24b1b75a2b87434346092854f8306
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-11-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-11,INV-CTR-090-2026-11-4,PO-CTR-090-4,2026-11-28,2026-11-01,2026-11-28,SF-SUPPORT,1,annual_month,304166.67,304166.67,304166.67,12166.67,316333.34,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,c39a3607af2c4db1520e97322b39a35560c625110c05a2108cd768fc516d8593
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-12-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-12,INV-CTR-090-2026-12-1,PO-CTR-090-1,2026-12-28,2026-12-01,2026-12-28,SF-DC-ENT,21000,seat_month,86.4,91.15,1914150,76566,1990716,SHG-US01,610450,CX-PLATFORM,paid,manual_exception_approved,rate_variance,99750,requires_recovery_review,117230cfae48ada6505cc0da367290f98e3a676e624581063b63808900f0f7e6
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-12-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-12,INV-CTR-090-2026-12-2,PO-CTR-090-2,2026-12-28,2026-12-01,2026-12-28,SF-MKT-ENT,9200,seat_month,112.5,112.5,1035000,41400,1076400,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,813ca5dcf648795f3380001e555d6d5b61e29a24581c91d0df453fe44b94086d
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-12-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-12,INV-CTR-090-2026-12-3,PO-CTR-090-3,2026-12-28,2026-12-01,2026-12-28,SF-INT-API,480,million_events,2100,2100,1008000,40320,1048320,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,4859b71fa9473d44e266d4c5b65f4cf80e8f9614ec3ecf0b559d218c299d5e75
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2026-12-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2026-12,INV-CTR-090-2026-12-4,PO-CTR-090-4,2026-12-28,2026-12-01,2026-12-28,SF-SUPPORT,1,annual_month,304166.67,304166.67,304166.67,12166.67,316333.34,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,e9bf23c927c856d6a84733bd7cde8a4865e7fd1be3f999fcc989ae27ab567e90
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-01-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-01,INV-CTR-090-2027-01-1,PO-CTR-090-1,2027-01-28,2027-01-01,2027-01-28,SF-DC-ENT,21080,seat_month,86.4,86.4,1821312,72852.48,1894164.48,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,f6f2dfce7eedd7d659038205548df1e9f681ca83168195b1e6c2a4330ce559d0
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-01-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-01,INV-CTR-090-2027-01-2,PO-CTR-090-2,2027-01-28,2027-01-01,2027-01-28,SF-MKT-ENT,9280,seat_month,112.5,112.5,1044000,41760,1085760,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,1f0100f40b08c1e00a324900b0f0a51ecc0e1399b8664896e05b226f496495b3
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-01-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-01,INV-CTR-090-2027-01-3,PO-CTR-090-3,2027-01-28,2027-01-01,2027-01-28,SF-INT-API,480,million_events,2100,2100,1008000,40320,1048320,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,4770276fb1669454d35783666bfbcb5788160c94ce52d970af3d3d34918ed7da
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-01-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-01,INV-CTR-090-2027-01-4,PO-CTR-090-4,2027-01-28,2027-01-01,2027-01-28,SF-SUPPORT,1,annual_month,304166.67,304166.67,304166.67,12166.67,316333.34,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,bd41cc61060deedb3421d6b4938d0a4215ffdd6ea459f577b14fedce28add4cc
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-02-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-02,INV-CTR-090-2027-02-1,PO-CTR-090-1,2027-02-28,2027-02-01,2027-02-28,SF-DC-ENT,21160,seat_month,86.4,86.4,1828224,73128.96,1901352.96,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,38f479c649d1138957551a746d42433ed0b39d3818b30d082c866dbae974934e
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-02-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-02,INV-CTR-090-2027-02-2,PO-CTR-090-2,2027-02-28,2027-02-01,2027-02-28,SF-MKT-ENT,9360,seat_month,112.5,112.5,1053000,42120,1095120,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,fff8dc0a5e1d86eb9bb03691b03724c6342f09c10c1702e1db023d516ae788d8
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-02-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-02,INV-CTR-090-2027-02-3,PO-CTR-090-3,2027-02-28,2027-02-01,2027-02-28,SF-INT-API,480,million_events,2100,2100,1008000,40320,1048320,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,965c06e167aeacec234051dbf7e103d4e80e9d9421a4fa08ccdbf13a28a559a7
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-02-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-02,INV-CTR-090-2027-02-4,PO-CTR-090-4,2027-02-28,2027-02-01,2027-02-28,SF-SUPPORT,1,annual_month,304166.67,320895.83,320895.83,12835.83,333731.66,SHG-US01,610450,CX-PLATFORM,paid,manual_exception_approved,rate_variance,16729.16,requires_recovery_review,ecb720e9ecb6fcf24211771107da34f38c9ea8df0cb593dad040c35a55b14004
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-03-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-03,INV-CTR-090-2027-03-1,PO-CTR-090-1,2027-03-28,2027-03-01,2027-03-28,SF-DC-ENT,20920,seat_month,86.4,86.4,1807488,72299.52,1879787.52,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,e3b40d0d25a27e7e9efecc177ac9725c7edc149b41c3194f554790b3a0e69a64
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-03-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-03,INV-CTR-090-2027-03-2,PO-CTR-090-2,2027-03-28,2027-03-01,2027-03-28,SF-MKT-ENT,9120,seat_month,112.5,112.5,1026000,41040,1067040,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,0b78ed211df4613cecdd185f68c010e777a6a921c9721876767f8889dae3fdcd
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-03-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-03,INV-CTR-090-2027-03-3,PO-CTR-090-3,2027-03-28,2027-03-01,2027-03-28,SF-INT-API,480,million_events,2100,2215.5,1063440,42537.6,1105977.6,SHG-US01,610450,CX-PLATFORM,paid,manual_exception_approved,rate_variance,55440,requires_recovery_review,830b6bfb783f2e60909ed60605395819ec42e7a98be0d798d164a5dc84c5d9be
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-03-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-03,INV-CTR-090-2027-03-4,PO-CTR-090-4,2027-03-28,2027-03-01,2027-03-28,SF-SUPPORT,1,annual_month,304166.67,304166.67,304166.67,12166.67,316333.34,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,052c4e29c1b6b4054705a034a42e03ef769c7731f50e8ab1865aa6a68a623f17
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-04-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-04,INV-CTR-090-2027-04-1,PO-CTR-090-1,2027-04-28,2027-04-01,2027-04-28,SF-DC-ENT,21000,seat_month,86.4,86.4,1814400,72576,1886976,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,0e06b3d66b0358548224388cdc6410e5e7c08f08bc46cb3defec5b1742a7d4d4
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-04-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-04,INV-CTR-090-2027-04-2,PO-CTR-090-2,2027-04-28,2027-04-01,2027-04-28,SF-MKT-ENT,9200,seat_month,112.5,118.69,1091948,43677.92,1135625.92,SHG-US01,610450,CX-PLATFORM,paid,manual_exception_approved,rate_variance,56948,requires_recovery_review,f85cd08c6aca469ec914f770732a000c22c1a210953470ddd907c3becd8b7d4c
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-04-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-04,INV-CTR-090-2027-04-3,PO-CTR-090-3,2027-04-28,2027-04-01,2027-04-28,SF-INT-API,480,million_events,2100,2100,1008000,40320,1048320,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,e296c29bd30ac6764cb70c2429bf643bbdad0fd757ae75c9f4e18a0f09805eae
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-04-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-04,INV-CTR-090-2027-04-4,PO-CTR-090-4,2027-04-28,2027-04-01,2027-04-28,SF-SUPPORT,1,annual_month,304166.67,304166.67,304166.67,12166.67,316333.34,SHG-US01,610450,CX-PLATFORM,paid,three_way_match_complete,,0,accepted,12d4bac9d3d3b1f297bd5cf74a3f08e0e72a706f1699c00e1505cfb912fd265b
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-05-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-05,INV-CTR-090-2027-05-1,PO-CTR-090-1,2027-05-28,2027-05-01,2027-05-28,SF-DC-ENT,21080,seat_month,86.4,91.15,1921442,76857.68,1998299.68,SHG-US01,610450,CX-PLATFORM,approved_pending_payment,manual_exception_approved,rate_variance,100130,requires_recovery_review,0318745c4e5ea3b6943c7657fbf505bb3886ff5db7a698bfaadf126419e057de
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-05-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-05,INV-CTR-090-2027-05-2,PO-CTR-090-2,2027-05-28,2027-05-01,2027-05-28,SF-MKT-ENT,9280,seat_month,112.5,112.5,1044000,41760,1085760,SHG-US01,610450,CX-PLATFORM,approved_pending_payment,three_way_match_complete,,0,accepted,9b9505bd4af8d7fe7d3a58ee24b621434949f8076f48a17fabfc0745fa48413a
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-05-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-05,INV-CTR-090-2027-05-3,PO-CTR-090-3,2027-05-28,2027-05-01,2027-05-28,SF-INT-API,480,million_events,2100,2100,1008000,40320,1048320,SHG-US01,610450,CX-PLATFORM,approved_pending_payment,three_way_match_complete,,0,accepted,6abe82535372f67913ed0fd1a8d1d6361ef41a7b7ebdd059b28c0b9fc39c44fa
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-05-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-05,INV-CTR-090-2027-05-4,PO-CTR-090-4,2027-05-28,2027-05-01,2027-05-28,SF-SUPPORT,1,annual_month,304166.67,304166.67,304166.67,12166.67,316333.34,SHG-US01,610450,CX-PLATFORM,approved_pending_payment,three_way_match_complete,,0,accepted,ffd581c3d34ebb3ecaaccfaad32bd25c967a3088a6b9594755e10c45ad2a412f
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-06-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-06,INV-CTR-090-2027-06-1,PO-CTR-090-1,2027-06-28,2027-06-01,2027-06-28,SF-DC-ENT,21160,seat_month,86.4,86.4,1828224,73128.96,1901352.96,SHG-US01,610450,CX-PLATFORM,approved_pending_payment,three_way_match_complete,,0,accepted,60dd8b8ab4b796b9357795d65e2d2c3ffa90f5f6e5d319a27f82ec3dd50e7132
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-06-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-06,INV-CTR-090-2027-06-2,PO-CTR-090-2,2027-06-28,2027-06-01,2027-06-28,SF-MKT-ENT,9360,seat_month,112.5,112.5,1053000,42120,1095120,SHG-US01,610450,CX-PLATFORM,approved_pending_payment,three_way_match_complete,,0,accepted,ba51fa2c063c1beb29153bdacc0585235a13449b9bc410644346bb0751bf6377
