tenant_key,source_system,source_object,source_record_id,extract_job_id,extract_timestamp,as_of_date,contract_id,billing_account_id,subscription_id,service_family,region,cost_center,commitment_id,amortized_cost_usd,actual_cost_usd,forecast_cost_usd,commitment_drawdown_pct,overage_state,tag_quality_state,review_state,row_hash
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-08-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,283128,301200,319272,0.19,within_commitment,accepted,accepted,104d92a0a04410389afdb7ab236fcbbca273854d01431b2f3fe59545cbfbb67e
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-08-6,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1005,Support,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,324488,345200,365912,0.19,within_commitment,accepted,accepted,4b4593a4a582062309495efd07fdf86935fdf89c33b031861431b51eb8bc12de
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-09-1,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1000,Compute,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,122576,130400,138224,0.25,within_commitment,accepted,accepted,0a6ff8393d93931501a725f302e415e94690af4bf125b72afab74c7a29cba090
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-09-2,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1001,Storage,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,163936,174400,184864,0.26,within_commitment,accepted,accepted,a4415510b8234047ad2fdc36e15db850727a943a4cbb0ac7586ddf1fa1d256be
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-09-3,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1002,Data and AI,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,205296,218400,231504,0.26,within_commitment,accepted,accepted,2067d1a67945f0fbb047eab53810355a63861927b5be8f7beb1b884d7cee6150
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-09-4,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1003,Networking,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,246656,262400,278144,0.27,within_commitment,accepted,accepted,2f97153b863bfa30d7a0caf2ac98d676d9521a451554d881ddbe56b68a932232
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-09-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,288016,306400,324784,0.27,within_commitment,accepted,accepted,528d4622fbd65a54ab1d08e5ff88ce78138c57409171d247517da3134557a2e4
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-09-6,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1005,Support,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,329376,350400,371424,0.28,within_commitment,accepted,accepted,66c75bb64f7e679b653fce069c8f3275dcf52bfa6e81a6461efdee2079a91307
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-10-1,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1000,Compute,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,127464,135600,143736,0.33,within_commitment,accepted,accepted,46bacba56389bad7315d6847404438b6d0ccc11a5ada2325a9371e136c6bac83
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-10-2,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1001,Storage,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,168824,179600,190376,0.34,within_commitment,accepted,accepted,185501cb9aed5bc17244c95f67f321da3e5831494010505f59609e24bd2dfffb
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-10-3,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1002,Data and AI,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,210184,223600,237016,0.34,within_commitment,accepted,accepted,9878961f5c8e9c12a162f61c780ddf2e587d88ded2096184a9bc80f32f5f86ee
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-10-4,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1003,Networking,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,251544,267600,283656,0.35,within_commitment,accepted,accepted,87f89fecd3dcce8fc1d843be01cf4fff38f37216f4e3aba9a307669a971fca67
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-10-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,292904,311600,330296,0.35,within_commitment,accepted,accepted,3e13ece23ad0df90820593b63600a2d6713db24721c4b7f65fc7c39d36c5573a
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-10-6,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1005,Support,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,334264,355600,376936,0.36,within_commitment,accepted,accepted,58c215209ea663770760d268290dfc9e8433c0037af8c1916f2f2571b9e1b2c8
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-11-1,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1000,Compute,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,132352,140800,149248,0.42,within_commitment,accepted,accepted,9b5e159b2e36d6be1a20a1d2184f453e1f661e9f6eefcada24acb7ef18a08df6
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-11-2,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1001,Storage,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,173712,184800,195888,0.42,within_commitment,accepted,accepted,ef91e95fb33dbe15b3be334364e7daf76fe3e02db61c5978dd7528e39ea10d04
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-11-3,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1002,Data and AI,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,215072,228800,242528,0.43,within_commitment,accepted,accepted,c68692f36c4d849b3451e7b7f8745af9ede24164775946db92216a069ef7950e
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-11-4,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1003,Networking,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,256432,272800,289168,0.43,within_commitment,accepted,accepted,795bab52a69ce7796d152a4c97d10eff68ce53f024743d016edf090384e771a5
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-11-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,297792,316800,335808,0.44,within_commitment,accepted,accepted,80c853807b978794838aec351ab70aa43855b053cea615e1151e95d092c0ae2a
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-11-6,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1005,Support,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,339152,360800,382448,0.44,within_commitment,accepted,accepted,5d34e8859167c12f1c1afbcac20647de274e3332f3d0b2b24609ea6cdd54182a
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-12-1,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1000,Compute,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,137240,146000,154760,0.5,within_commitment,accepted,accepted,3799c218ee45c6330f578642b5183cbf583c24eec634a44da85216bf193899f4
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-12-2,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1001,Storage,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,178600,190000,201400,0.51,within_commitment,accepted,accepted,18f34c5a75b9ba260d441d44fbf07d6b4b549833bb6017a01b7023ccd57b84d9
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-12-3,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1002,Data and AI,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,219960,234000,248040,0.51,within_commitment,accepted,accepted,a512c088e8a13b8e06006f9ca88c7e28cfa9d4196fdc20be71804551745da302
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-12-4,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1003,Networking,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,261320,278000,294680,0.52,within_commitment,accepted,accepted,80e494dc4afef175fcf13869246986ed655d7be7e86ca94c0b629693e09ac42a
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-12-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,302680,322000,341320,0.52,within_commitment,incomplete_tags,accepted,46a0a0b21b90ce623052640d0f8107da6ddbed911b6416c4182cb5f7d74c3f92
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2026-12-6,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1005,Support,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,344040,366000,387960,0.53,within_commitment,accepted,accepted,8b759eea990c5524f8892cd77136670269f17c413cc780319f614e136075ee87
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-01-1,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1000,Compute,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,142128,151200,160272,0.58,within_commitment,accepted,accepted,70145f98715bafde9402530eb13dcfc1d7bde3a5a72b2450f4756a856d1c42c4
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-01-2,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1001,Storage,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,183488,195200,206912,0.59,within_commitment,accepted,accepted,75b5da8ad81c1535f56525a9dd2623c408d8c3d83cb8cb9e9c60b7da6c3d479a
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-01-3,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1002,Data and AI,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,224848,239200,253552,0.59,within_commitment,accepted,accepted,1f80bcafdafef2df7887107c0faa3bb155b35ff902fdfb5b83f27eff9139ddd5
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-01-4,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1003,Networking,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,266208,283200,300192,0.6,within_commitment,accepted,accepted,bbddde52fbd1dba676c352a092f7abd61913b4f78de9db9eaa8f129ecdc17c19
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-01-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,307568,327200,346832,0.6,within_commitment,accepted,accepted,ac7949ae94b23b071cc69c1dbefc3c697c149c168b296b220e06c3d058facfee
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-01-6,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1005,Support,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,348928,371200,393472,0.61,within_commitment,accepted,accepted,c274b1389a17901d3c8e4998ae0f1c9da25c50f9b981e6b62b18898f311dc14a
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-02-1,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1000,Compute,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,147016,156400,165784,0.67,within_commitment,accepted,accepted,2bd0a6c3bd2e242a7dacf676d33467fac3af2864343ead4a124a58ca9302eda8
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-02-2,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1001,Storage,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,188376,200400,212424,0.67,within_commitment,accepted,accepted,b55c22d78ff691ff3f4ca500485b01a14557105260216694920d54b4a189ceb4
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-02-3,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1002,Data and AI,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,229736,244400,259064,0.68,within_commitment,accepted,accepted,443ed9bab4be4d52801911873e07137e6dda988561189ee1dc7899e257c0e033
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-02-4,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1003,Networking,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,271096,288400,305704,0.68,within_commitment,accepted,accepted,07873d3d615c1ad8668f53dc3558ca260e1840c1a5e342869fa91d8109918409
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-02-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,312456,332400,352344,0.69,within_commitment,accepted,accepted,a9bb378549fa847dac0af77e4de90313f2909b0ab285e32633b0df5ef96e7d91
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-02-6,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1005,Support,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,353816,376400,398984,0.69,within_commitment,accepted,accepted,ac46cd2d88761f54a3580b6f5e0b057747bc73bde3956a24ff36132faf342d23
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-03-1,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1000,Compute,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,151904,161600,171296,0.75,within_commitment,accepted,accepted,c3389687f98b800482051e8beb07edfe6c4e48f8a5469a64a7ab133bec0363e5
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-03-2,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1001,Storage,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,193264,205600,217936,0.76,within_commitment,accepted,accepted,3a5c11d1d689279cfa24429de0d88d888db3145a6dada731858b9045e2f51916
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-03-3,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1002,Data and AI,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,234624,249600,264576,0.76,within_commitment,accepted,accepted,de356d4d434899ff16cd69d8768990b088d365bc8f738e9a7fed7921021c85f1
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-03-4,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1003,Networking,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,275984,293600,311216,0.77,within_commitment,accepted,accepted,f4d19d3e4bccc95b2fe7074005434b9a4cc01de127ca9a114413da5e921cdad9
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-03-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,317344,337600,357856,0.77,within_commitment,accepted,accepted,f037c1a6070c587fe0696778418a1256d1269c925790a3de9c9c2ddf1b572817
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-03-6,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1005,Support,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,358704,381600,404496,0.78,within_commitment,accepted,accepted,eb5364dd88a83c86e1537827961c940dfccdc084c9e973540c512f5c2501ea98
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-04-1,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1000,Compute,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,156792,166800,196824,0.83,within_commitment,accepted,accepted,b0b45a81c290fc160a5d27bbbf47bfdebe43f5e822ae78894c6f250fff5778b3
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-04-2,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1001,Storage,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,198152,210800,248744,0.84,within_commitment,accepted,accepted,2dd1b6ed8ee419bbc62cf9faa9ff6c1edbe626d9ef244e3a0c2d0952aa548696
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-04-3,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1002,Data and AI,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,408712,434800,513064,0.84,within_commitment,accepted,accepted,466817f3a98fccf255a2fbc285ead7ce8b1098cf2b89b4593b179035c96b7c64
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-04-4,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1003,Networking,westus3,CLOUD-CORE,AZ-COMMIT-EA-2026,280872,298800,352584,0.85,within_commitment,accepted,accepted,ff3d457fa4ef2caf81f9fd55663e8c7f61f62a04f207ec0659b81bd63a9c9aca
skyharbor_global,Northgate Cloud Cost Management,"Actual, amortized, forecast and commitment export",CLOUD-CTR-061-2027-04-5,extract-cloud-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,AZ-BILL-SHG-001,SUB-SHG-1004,Security,eastus,CLOUD-CORE,AZ-COMMIT-EA-2026,322232,342800,404504,0.85,within_commitment,accepted,accepted,1eb2ac3816108914c4e6b971a0655831c30105aa5d29ff136c60671a235572c0
