tenant_key,source_version_id,source_ref,source_kind,evidence_item_count,evidence_ids
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-3D2396070CB1,synthetic://lakeshore-industries/brightmark/data-product-catalog.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-F08D27E9FAD2,synthetic://lakeshore-industries/forge-and-field/enterprise-profile.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-FCAEB61D427A,synthetic://lakeshore-industries/forge-and-field/application-inventory.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-8127D31F7E32,synthetic://lakeshore-industries/forge-and-field/org-and-persona-roster.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-5A21B3227950,synthetic://lakeshore-industries/forge-and-field/vendor-and-contract-extract.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-E94C3E35E9F1,synthetic://lakeshore-industries/forge-and-field/process-and-kpi-pack.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-888A7FC60640,synthetic://lakeshore-industries/forge-and-field/data-product-catalog.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-83BFC627C373,synthetic://lakeshore-industries/great-lakes-pantry/enterprise-profile.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-8C0704C48710,synthetic://lakeshore-industries/great-lakes-pantry/application-inventory.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-12D5503BD82C,synthetic://lakeshore-industries/great-lakes-pantry/org-and-persona-roster.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-0D113CCDF664,synthetic://lakeshore-industries/great-lakes-pantry/vendor-and-contract-extract.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-D9412D8D623F,synthetic://lakeshore-industries/great-lakes-pantry/process-and-kpi-pack.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-9124C70C95BE,synthetic://lakeshore-industries/great-lakes-pantry/data-product-catalog.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-6F26E89A827E,synthetic://lakeshore-industries/harborpoint/enterprise-profile.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-5FFF457A52AD,synthetic://lakeshore-industries/harborpoint/application-inventory.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-31B30B2742AC,synthetic://lakeshore-industries/harborpoint/org-and-persona-roster.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-AF0484491805,synthetic://lakeshore-industries/harborpoint/vendor-and-contract-extract.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-8E313F22E29D,synthetic://lakeshore-industries/harborpoint/process-and-kpi-pack.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-5371370D3468,synthetic://lakeshore-industries/harborpoint/data-product-catalog.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-B2D06A597619,synthetic://lakeshore-industries/riverton/enterprise-profile.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-8D8C4529135B,synthetic://lakeshore-industries/riverton/application-inventory.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-781C45861B10,synthetic://lakeshore-industries/riverton/org-and-persona-roster.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-D6826F2F9753,synthetic://lakeshore-industries/riverton/vendor-and-contract-extract.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-38C6EBC226E7,synthetic://lakeshore-industries/riverton/process-and-kpi-pack.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-D2264D010B74,synthetic://lakeshore-industries/riverton/data-product-catalog.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-E1F4F880BCB2,synthetic://lakeshore-industries/keystone/enterprise-profile.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-F75CE4FAF07F,synthetic://lakeshore-industries/keystone/application-inventory.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-6C5B73B0872E,synthetic://lakeshore-industries/keystone/org-and-persona-roster.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-F30CF5A64482,synthetic://lakeshore-industries/keystone/vendor-and-contract-extract.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-82BA5586CE42,synthetic://lakeshore-industries/keystone/process-and-kpi-pack.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-35727D6E7CCB,synthetic://lakeshore-industries/keystone/data-product-catalog.xlsx,external_reference,0,
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,lakeshore-holdco-v7-client-template.xlsx,csv,376,CHK-00001|CHK-00002|CHK-00003|CHK-00004|CHK-00005|CHK-00006|CHK-00007|CHK-00008|CHK-00009|CHK-00010|CHK-00011|CHK-00012|CHK-00013|CHK-00014|CHK-00015|CHK-00016|CHK-00017|CHK-00018|CHK-00019|CHK-00020|CHK-00021|CHK-00022|CHK-00023|CHK-00024|CHK-00025|CHK-00026|CHK-00027|CHK-00028|CHK-00029|CHK-00030|CHK-00031|CHK-00032|CHK-00033|CHK-00034|CHK-00035|CHK-00036|CHK-00037|CHK-00038|CHK-00039|CHK-00040|CHK-00041|CHK-00042|CHK-00043|CHK-00044|CHK-00045|CHK-00046|CHK-00047|CHK-00048|CHK-00049|CHK-00050|CHK-00051|CHK-00052|CHK-00053|CHK-00054|CHK-00055|CHK-00056|CHK-00057|CHK-00058|CHK-00059|CHK-00060|CHK-00061|CHK-00062|CHK-00063|CHK-00064|CHK-00065|CHK-00066|CHK-00067|CHK-00068|CHK-00069|CHK-00070|CHK-00071|CHK-00072|CHK-00073|CHK-00074|CHK-00075|CHK-00076|CHK-00077|CHK-00078|CHK-00079|CHK-00080|CHK-00081|CHK-00082|CHK-00083|CHK-00084|CHK-00085|CHK-00086|CHK-00087|CHK-00088|CHK-00089|CHK-00090|CHK-00091|CHK-00092|CHK-00093|CHK-00094|CHK-00095|CHK-00096|CHK-00097|CHK-00098|CHK-00099|CHK-00100|CHK-00101|CHK-00102|CHK-00103|CHK-00104|CHK-00105|CHK-00106|CHK-00107|CHK-00108|CHK-00109|CHK-00110|CHK-00111|CHK-00112|CHK-00113|CHK-00114|CHK-00115|CHK-00116|CHK-00117|CHK-00118|CHK-00119|CHK-00120|CHK-00121|CHK-00122|CHK-00123|CHK-00124|CHK-00125|CHK-00126|CHK-00127|CHK-00128|CHK-00129|CHK-00130|CHK-00131|CHK-00132|CHK-00133|CHK-00134|CHK-00135|CHK-00136|CHK-00137|CHK-00138|CHK-00139|CHK-00140|CHK-00141|CHK-00142|CHK-00143|CHK-00144|CHK-00145|CHK-00146|CHK-00147|CHK-00148|CHK-00149|CHK-00150|CHK-00151|CHK-00152|CHK-00153|CHK-00154|CHK-00155|CHK-00156|CHK-00157|CHK-00158|CHK-00159|CHK-00160|CHK-00161|CHK-00162|CHK-00163|CHK-00164|CHK-00165|CHK-00166|CHK-00167|CHK-00168|CHK-00169|CHK-00170|CHK-00171|CHK-00172|CHK-00173|CHK-00174|CHK-00175|CHK-00176|CHK-00177|CHK-00178|CHK-00179|CHK-00180|CHK-00181|CHK-00182|CHK-00183|CHK-00184|CHK-00185|CHK-00186|CHK-00187|CHK-00188|CHK-00189|CHK-00190|CHK-00191|CHK-00192|CHK-00193|CHK-00194|CHK-00195|CHK-00196|CHK-00197|CHK-00198|CHK-00199|CHK-00200|CHK-00201|CHK-00202|CHK-00203|CHK-00204|CHK-00205|CHK-00206|CHK-00207|CHK-00208|CHK-00209|CHK-00210|CHK-00211|CHK-00212|CHK-00213|CHK-00214|CHK-00215|CHK-00216|CHK-00217|CHK-00218|CHK-00219|CHK-00220|CHK-00221|CHK-00222|CHK-00223|CHK-00224|CHK-00225|CHK-00226|CHK-00227|CHK-00228|CHK-00229|CHK-00230|CHK-00231|CHK-00232|CHK-00233|CHK-00234|CHK-00235|CHK-00236|CHK-00237|CHK-00238|CHK-00239|CHK-00240|CHK-00241|CHK-00242|CHK-00243|CHK-00244|CHK-00245|CHK-00246|CHK-00247|CHK-00248|CHK-00249|CHK-00250|CHK-00251|CHK-00252|CHK-00253|CHK-00254|CHK-00255|CHK-00256|CHK-00257|CHK-00258|CHK-00259|CHK-00260|CHK-00261|CHK-00262|CHK-00263|CHK-00264|CHK-00265|CHK-00266|CHK-00267|CHK-00268|CHK-00269|CHK-00270|CHK-00271|CHK-00272|CHK-00273|CHK-00274|CHK-00275|CHK-00276|CHK-00277|CHK-00278|CHK-00279|CHK-00280|CHK-00281|CHK-00282|CHK-00283|CHK-00284|CHK-00285|CHK-00286|CHK-00287|CHK-00288|CHK-00289|CHK-00290|CHK-00291|CHK-00292|CHK-00293|CHK-00294|CHK-00295|CHK-00296|CHK-00297|CHK-00298|CHK-00299|CHK-00300|CHK-00301|CHK-00302|CHK-00303|CHK-00304|CHK-00305|CHK-00306|CHK-00307|CHK-00308|CHK-00309|CHK-00310|CHK-00311|CHK-00312|CHK-00313|CHK-00314|CHK-00315|CHK-00316|CHK-00317|CHK-00318|CHK-00319|CHK-00320|CHK-00321|CHK-00322|CHK-00323|CHK-00324|CHK-00325|CHK-00326|CHK-00327|CHK-00328|CHK-00329|CHK-00330|CHK-00331|CHK-00332|CHK-00333|CHK-00334|CHK-00335|CHK-00336|CHK-00337|CHK-00338|CHK-00339|CHK-00340|CHK-00341|CHK-00342|CHK-00343|CHK-00344|CHK-00345|CHK-00346|CHK-00347|CHK-00348|CHK-00349|CHK-00350|CHK-00351|CHK-00352|CHK-00353|CHK-00354|CHK-00355|CHK-00356|CHK-00357|CHK-00358|CHK-00359|CHK-00360|CHK-00361|CHK-00362|CHK-00363|CHK-00364|CHK-00365|CHK-00366|CHK-00367|CHK-00368|CHK-00369|CHK-00370|CHK-00371|CHK-00372|CHK-00373|CHK-00374|CHK-00375|CHK-00376
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-63700F3194A2,Microsoft 365 Admin Center / Copilot usage export,api_export,1,LKI-DAY1-AI-EVID-001
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-1042DF132576,ServiceNow Virtual Agent and ITSM analytics,api_export,1,LKI-DAY1-AI-EVID-002
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-1132F6257B94,GitHub Copilot metrics and DORA dashboard,api_export,1,LKI-DAY1-AI-EVID-003
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-89B07E49BBAD,ERP workflow analytics export,api_export,1,LKI-DAY1-AI-EVID-004
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-D59FFBC66924,Workday analytics export,api_export,1,LKI-DAY1-AI-EVID-005
lakeshore-industries,SRCV-LAKESHOREINDUSTRIES-68C09AE05BC5,AI platform usage and KPI export,api_export,3,LKI-DAY1-AI-EVID-006|LKI-DAY1-AI-EVID-007|LKI-DAY1-AI-EVID-008
