tenant_key,input_evidence_id,input_file,row_ref,disposition,output_evidence_id,source_version_id,reason
lakeshore-industries,CHK-00011,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#12,migrated_evidence_item,CHK-00011,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00012,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#13,migrated_evidence_item,CHK-00012,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00013,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#14,migrated_evidence_item,CHK-00013,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00014,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#15,migrated_evidence_item,CHK-00014,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00015,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#16,migrated_evidence_item,CHK-00015,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00016,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#17,migrated_evidence_item,CHK-00016,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00017,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#18,migrated_evidence_item,CHK-00017,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00018,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#19,migrated_evidence_item,CHK-00018,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00019,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#20,migrated_evidence_item,CHK-00019,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00020,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#21,migrated_evidence_item,CHK-00020,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00021,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#22,migrated_evidence_item,CHK-00021,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00022,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#23,migrated_evidence_item,CHK-00022,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00023,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#24,migrated_evidence_item,CHK-00023,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00024,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#25,migrated_evidence_item,CHK-00024,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00025,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#26,migrated_evidence_item,CHK-00025,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00026,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#27,migrated_evidence_item,CHK-00026,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00027,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#28,migrated_evidence_item,CHK-00027,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00028,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#29,migrated_evidence_item,CHK-00028,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00029,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#30,migrated_evidence_item,CHK-00029,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00030,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#31,migrated_evidence_item,CHK-00030,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00031,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#32,migrated_evidence_item,CHK-00031,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00032,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#33,migrated_evidence_item,CHK-00032,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00033,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#34,migrated_evidence_item,CHK-00033,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00034,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#35,migrated_evidence_item,CHK-00034,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00035,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#36,migrated_evidence_item,CHK-00035,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00036,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#37,migrated_evidence_item,CHK-00036,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00037,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#38,migrated_evidence_item,CHK-00037,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00038,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#39,migrated_evidence_item,CHK-00038,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00039,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#40,migrated_evidence_item,CHK-00039,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00040,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#41,migrated_evidence_item,CHK-00040,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00041,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#42,migrated_evidence_item,CHK-00041,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00042,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#43,migrated_evidence_item,CHK-00042,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00043,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#44,migrated_evidence_item,CHK-00043,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00044,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#45,migrated_evidence_item,CHK-00044,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00045,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#46,migrated_evidence_item,CHK-00045,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00046,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#47,migrated_evidence_item,CHK-00046,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00047,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#48,migrated_evidence_item,CHK-00047,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00048,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#49,migrated_evidence_item,CHK-00048,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00049,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#50,migrated_evidence_item,CHK-00049,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00050,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#51,migrated_evidence_item,CHK-00050,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00051,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#52,migrated_evidence_item,CHK-00051,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00052,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#53,migrated_evidence_item,CHK-00052,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00053,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#54,migrated_evidence_item,CHK-00053,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00054,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#55,migrated_evidence_item,CHK-00054,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00055,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#56,migrated_evidence_item,CHK-00055,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00056,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#57,migrated_evidence_item,CHK-00056,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00057,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#58,migrated_evidence_item,CHK-00057,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00058,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#59,migrated_evidence_item,CHK-00058,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00059,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#60,migrated_evidence_item,CHK-00059,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00060,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#61,migrated_evidence_item,CHK-00060,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00061,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#62,migrated_evidence_item,CHK-00061,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00062,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#63,migrated_evidence_item,CHK-00062,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00063,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#64,migrated_evidence_item,CHK-00063,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00064,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#65,migrated_evidence_item,CHK-00064,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00065,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#66,migrated_evidence_item,CHK-00065,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00066,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#67,migrated_evidence_item,CHK-00066,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00067,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#68,migrated_evidence_item,CHK-00067,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00068,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#69,migrated_evidence_item,CHK-00068,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00069,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#70,migrated_evidence_item,CHK-00069,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00070,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#71,migrated_evidence_item,CHK-00070,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00071,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#72,migrated_evidence_item,CHK-00071,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00072,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#73,migrated_evidence_item,CHK-00072,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00073,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#74,migrated_evidence_item,CHK-00073,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
lakeshore-industries,CHK-00074,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#75,migrated_evidence_item,CHK-00074,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,
