tenant_key,row_ref,input_file,source_version_id,source_identity_method,source_identity_confidence,notes
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#20,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-F08D27E9FAD2,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#21,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-FCAEB61D427A,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#22,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-8127D31F7E32,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#23,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-5A21B3227950,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#24,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-E94C3E35E9F1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#25,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-888A7FC60640,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#26,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-83BFC627C373,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#27,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-8C0704C48710,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#28,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-12D5503BD82C,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#29,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-0D113CCDF664,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#30,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-D9412D8D623F,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#31,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-9124C70C95BE,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#32,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-6F26E89A827E,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#33,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-5FFF457A52AD,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#34,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-31B30B2742AC,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#35,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-AF0484491805,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#36,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-8E313F22E29D,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#37,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-5371370D3468,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#38,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-B2D06A597619,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#39,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-8D8C4529135B,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#40,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-781C45861B10,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#41,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-D6826F2F9753,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#42,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-38C6EBC226E7,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#43,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-D2264D010B74,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#44,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-E1F4F880BCB2,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#45,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-F75CE4FAF07F,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#46,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-6C5B73B0872E,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#47,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-F30CF5A64482,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#48,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-82BA5586CE42,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv#49,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_13_source_evidence_registry.csv,SRCV-LAKESHOREINDUSTRIES-35727D6E7CCB,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#2,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#3,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#4,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#5,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#6,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#7,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#8,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#9,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#10,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#11,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#12,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#13,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#14,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#15,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#16,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#17,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#18,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#19,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#20,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#21,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#22,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#23,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#24,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#25,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#26,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#27,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#28,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#29,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#30,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#31,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#32,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#33,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#34,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
lakeshore-industries,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv#35,datasets/tenant-inputs/archive/lakeshore-industries/consolidated-20260714/holdco-pack/V7_20_chunk_retrieval_registry.csv,SRCV-LAKESHOREINDUSTRIES-AD58E1827CF1,unspecified,unspecified,
