tenant_key,risk_or_control_name,risk_domain,business_function,systems_impacted,severity,likelihood,control_owner,control_status,evidence_required,mitigation_plan,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
apex-retail,access recertification,,,,medium,,,approved,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,33,APX-CTRL-006,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,conflict_resolved
apex-retail,Inventory accuracy record,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,40,apex-retail-operations_risk_control-2,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,conflict_resolved
apex-retail,Customer loyalty record,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,41,apex-retail-operations_risk_control-3,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,conflict_resolved
apex-retail,Retail pricing record,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,42,apex-retail-operations_risk_control-4,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,conflict_resolved
apex-retail,Merchandising record,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,43,apex-retail-operations_risk_control-5,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,conflict_resolved
apex-retail,Omnichannel selling record,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,44,apex-retail-operations_risk_control-6,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,conflict_resolved
apex-retail,Store operations record,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,45,apex-retail-operations_risk_control-7,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,conflict_resolved
apex-retail,at_risk decision for Retail lakehouse and customer inventory graph,,,,P0,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,67,apex-retail-operations_risk_control-2,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,scale_candidate decision for AI demand forecasting and replenishment,,,,P0,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,68,apex-retail-operations_risk_control-3,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,hold_until_evidence decision for Store labor scheduling optimization,,,,P0,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,69,apex-retail-operations_risk_control-4,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,at_risk decision for Shrink anomaly detection,,,,P1,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,70,apex-retail-operations_risk_control-5,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,scale_candidate decision for Search and personalization AI,,,,P1,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,71,apex-retail-operations_risk_control-6,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,hold_until_evidence decision for Retail media measurement clean room,,,,P1,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,72,apex-retail-operations_risk_control-7,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,scale_candidate decision for BOPIS exception prediction,,,,P1,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,73,apex-retail-operations_risk_control-8,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,at_risk decision for Returns fraud triage,,,,P1,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,74,apex-retail-operations_risk_control-9,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,scale_candidate decision for Finance margin bridge automation,,,,P1,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,75,apex-retail-operations_risk_control-10,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,hold_until_evidence decision for ServiceNow store support agent,,,,P1,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,76,apex-retail-operations_risk_control-11,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo benefit realization against committed value metric 1,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,77,APEXRETAIL-MET-0001,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo elapsed time for target process metric 2,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,78,APEXRETAIL-MET-0002,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo open control and governance pressure metric 3,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,79,APEXRETAIL-MET-0003,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo active usage of changed workflow metric 4,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,80,APEXRETAIL-MET-0004,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo unit cost across served population or customer journey metric 5,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,81,APEXRETAIL-MET-0005,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo benefit realization against committed value metric 6,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,82,APEXRETAIL-MET-0006,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo elapsed time for target process metric 7,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,83,APEXRETAIL-MET-0007,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo open control and governance pressure metric 8,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,84,APEXRETAIL-MET-0008,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo active usage of changed workflow metric 9,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,85,APEXRETAIL-MET-0009,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo unit cost across served population or customer journey metric 10,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,86,APEXRETAIL-MET-0010,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo benefit realization against committed value metric 11,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,87,APEXRETAIL-MET-0011,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo elapsed time for target process metric 12,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,88,APEXRETAIL-MET-0012,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo open control and governance pressure metric 13,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,89,APEXRETAIL-MET-0013,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo active usage of changed workflow metric 14,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,90,APEXRETAIL-MET-0014,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo unit cost across served population or customer journey metric 15,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,91,APEXRETAIL-MET-0015,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo benefit realization against committed value metric 16,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,92,APEXRETAIL-MET-0016,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo elapsed time for target process metric 17,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,93,APEXRETAIL-MET-0017,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo open control and governance pressure metric 18,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,94,APEXRETAIL-MET-0018,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo active usage of changed workflow metric 19,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,95,APEXRETAIL-MET-0019,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo unit cost across served population or customer journey metric 20,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,96,APEXRETAIL-MET-0020,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo benefit realization against committed value metric 21,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,97,APEXRETAIL-MET-0021,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo elapsed time for target process metric 22,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,98,APEXRETAIL-MET-0022,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo open control and governance pressure metric 23,,,,Medium,,,Monitoring,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,99,APEXRETAIL-MET-0023,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo active usage of changed workflow metric 24,,,,Medium,,,Mitigated,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,100,APEXRETAIL-MET-0024,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
apex-retail,Retail Demo unit cost across served population or customer journey metric 25,,,,High,,,Open,,,datasets/tenant-inputs/active/apex-retail/current/11_risks_controls.csv,2026-06-18,medium,none,datasets/tenant-inputs/archive/apex-retail/consolidated-20260714/enterprise-pack/templates/V6_11_operations_risk_controls.csv,enterprise-pack,101,APEXRETAIL-MET-0025,synthetic-demo,5d7d3dd9bd8623137f1dee55bb6b9d44c932b01da6b4d23265962ece753167fc,retained_from_active_source,none
