adapter_id,canonical_object_type,canonical_object_id,contract_id,source_file,source_row,source_system,source_record_id,extract_timestamp,lineage_status
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-01-4,CTR-090,source_system_extracts/ap_invoice_lines.csv,29,SAP S/4HANA,AP-CTR-090-2027-01-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-02-1,CTR-090,source_system_extracts/ap_invoice_lines.csv,30,SAP S/4HANA,AP-CTR-090-2027-02-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-02-2,CTR-090,source_system_extracts/ap_invoice_lines.csv,31,SAP S/4HANA,AP-CTR-090-2027-02-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-02-3,CTR-090,source_system_extracts/ap_invoice_lines.csv,32,SAP S/4HANA,AP-CTR-090-2027-02-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-02-4,CTR-090,source_system_extracts/ap_invoice_lines.csv,33,SAP S/4HANA,AP-CTR-090-2027-02-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-03-1,CTR-090,source_system_extracts/ap_invoice_lines.csv,34,SAP S/4HANA,AP-CTR-090-2027-03-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-03-2,CTR-090,source_system_extracts/ap_invoice_lines.csv,35,SAP S/4HANA,AP-CTR-090-2027-03-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-03-3,CTR-090,source_system_extracts/ap_invoice_lines.csv,36,SAP S/4HANA,AP-CTR-090-2027-03-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-03-4,CTR-090,source_system_extracts/ap_invoice_lines.csv,37,SAP S/4HANA,AP-CTR-090-2027-03-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-04-1,CTR-090,source_system_extracts/ap_invoice_lines.csv,38,SAP S/4HANA,AP-CTR-090-2027-04-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-04-2,CTR-090,source_system_extracts/ap_invoice_lines.csv,39,SAP S/4HANA,AP-CTR-090-2027-04-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-04-3,CTR-090,source_system_extracts/ap_invoice_lines.csv,40,SAP S/4HANA,AP-CTR-090-2027-04-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-04-4,CTR-090,source_system_extracts/ap_invoice_lines.csv,41,SAP S/4HANA,AP-CTR-090-2027-04-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-05-1,CTR-090,source_system_extracts/ap_invoice_lines.csv,42,SAP S/4HANA,AP-CTR-090-2027-05-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-05-2,CTR-090,source_system_extracts/ap_invoice_lines.csv,43,SAP S/4HANA,AP-CTR-090-2027-05-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-05-3,CTR-090,source_system_extracts/ap_invoice_lines.csv,44,SAP S/4HANA,AP-CTR-090-2027-05-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-05-4,CTR-090,source_system_extracts/ap_invoice_lines.csv,45,SAP S/4HANA,AP-CTR-090-2027-05-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-06-1,CTR-090,source_system_extracts/ap_invoice_lines.csv,46,SAP S/4HANA,AP-CTR-090-2027-06-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-06-2,CTR-090,source_system_extracts/ap_invoice_lines.csv,47,SAP S/4HANA,AP-CTR-090-2027-06-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-06-3,CTR-090,source_system_extracts/ap_invoice_lines.csv,48,SAP S/4HANA,AP-CTR-090-2027-06-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-090-2027-06-4,CTR-090,source_system_extracts/ap_invoice_lines.csv,49,SAP S/4HANA,AP-CTR-090-2027-06-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-07-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,50,SAP S/4HANA,AP-CTR-061-2026-07-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-07-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,51,SAP S/4HANA,AP-CTR-061-2026-07-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-07-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,52,SAP S/4HANA,AP-CTR-061-2026-07-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-07-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,53,SAP S/4HANA,AP-CTR-061-2026-07-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-08-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,54,SAP S/4HANA,AP-CTR-061-2026-08-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-08-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,55,SAP S/4HANA,AP-CTR-061-2026-08-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-08-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,56,SAP S/4HANA,AP-CTR-061-2026-08-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-08-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,57,SAP S/4HANA,AP-CTR-061-2026-08-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-09-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,58,SAP S/4HANA,AP-CTR-061-2026-09-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-09-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,59,SAP S/4HANA,AP-CTR-061-2026-09-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-09-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,60,SAP S/4HANA,AP-CTR-061-2026-09-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-09-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,61,SAP S/4HANA,AP-CTR-061-2026-09-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-10-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,62,SAP S/4HANA,AP-CTR-061-2026-10-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-10-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,63,SAP S/4HANA,AP-CTR-061-2026-10-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-10-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,64,SAP S/4HANA,AP-CTR-061-2026-10-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-10-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,65,SAP S/4HANA,AP-CTR-061-2026-10-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-11-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,66,SAP S/4HANA,AP-CTR-061-2026-11-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-11-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,67,SAP S/4HANA,AP-CTR-061-2026-11-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-11-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,68,SAP S/4HANA,AP-CTR-061-2026-11-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-11-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,69,SAP S/4HANA,AP-CTR-061-2026-11-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-12-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,70,SAP S/4HANA,AP-CTR-061-2026-12-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-12-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,71,SAP S/4HANA,AP-CTR-061-2026-12-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-12-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,72,SAP S/4HANA,AP-CTR-061-2026-12-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2026-12-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,73,SAP S/4HANA,AP-CTR-061-2026-12-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-01-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,74,SAP S/4HANA,AP-CTR-061-2027-01-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-01-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,75,SAP S/4HANA,AP-CTR-061-2027-01-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-01-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,76,SAP S/4HANA,AP-CTR-061-2027-01-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-01-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,77,SAP S/4HANA,AP-CTR-061-2027-01-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-02-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,78,SAP S/4HANA,AP-CTR-061-2027-02-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-02-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,79,SAP S/4HANA,AP-CTR-061-2027-02-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-02-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,80,SAP S/4HANA,AP-CTR-061-2027-02-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-02-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,81,SAP S/4HANA,AP-CTR-061-2027-02-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-03-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,82,SAP S/4HANA,AP-CTR-061-2027-03-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-03-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,83,SAP S/4HANA,AP-CTR-061-2027-03-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-03-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,84,SAP S/4HANA,AP-CTR-061-2027-03-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-03-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,85,SAP S/4HANA,AP-CTR-061-2027-03-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-04-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,86,SAP S/4HANA,AP-CTR-061-2027-04-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-04-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,87,SAP S/4HANA,AP-CTR-061-2027-04-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-04-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,88,SAP S/4HANA,AP-CTR-061-2027-04-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-04-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,89,SAP S/4HANA,AP-CTR-061-2027-04-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-05-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,90,SAP S/4HANA,AP-CTR-061-2027-05-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-05-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,91,SAP S/4HANA,AP-CTR-061-2027-05-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-05-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,92,SAP S/4HANA,AP-CTR-061-2027-05-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-05-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,93,SAP S/4HANA,AP-CTR-061-2027-05-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-06-1,CTR-061,source_system_extracts/ap_invoice_lines.csv,94,SAP S/4HANA,AP-CTR-061-2027-06-1,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-06-2,CTR-061,source_system_extracts/ap_invoice_lines.csv,95,SAP S/4HANA,AP-CTR-061-2027-06-2,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-06-3,CTR-061,source_system_extracts/ap_invoice_lines.csv,96,SAP S/4HANA,AP-CTR-061-2027-06-3,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_ap_invoice_lines,InvoiceLine,InvoiceLine:AP-CTR-061-2027-06-4,CTR-061,source_system_extracts/ap_invoice_lines.csv,97,SAP S/4HANA,AP-CTR-061-2027-06-4,2027-06-30T21:00:00Z,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-090-evidence_scope,CTR-090,source_system_extracts/approval_decisions.csv,2,,APPROVAL-CTR-090-evidence_scope,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-090-calculation,CTR-090,source_system_extracts/approval_decisions.csv,3,,APPROVAL-CTR-090-calculation,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-090-legal_position,CTR-090,source_system_extracts/approval_decisions.csv,4,,APPROVAL-CTR-090-legal_position,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-090-finance_baseline,CTR-090,source_system_extracts/approval_decisions.csv,5,,APPROVAL-CTR-090-finance_baseline,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-090-vendor_outreach,CTR-090,source_system_extracts/approval_decisions.csv,6,,APPROVAL-CTR-090-vendor_outreach,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-090-lesson_reuse,CTR-090,source_system_extracts/approval_decisions.csv,7,,APPROVAL-CTR-090-lesson_reuse,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-061-evidence_scope,CTR-061,source_system_extracts/approval_decisions.csv,8,,APPROVAL-CTR-061-evidence_scope,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-061-calculation,CTR-061,source_system_extracts/approval_decisions.csv,9,,APPROVAL-CTR-061-calculation,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-061-legal_position,CTR-061,source_system_extracts/approval_decisions.csv,10,,APPROVAL-CTR-061-legal_position,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-061-finance_baseline,CTR-061,source_system_extracts/approval_decisions.csv,11,,APPROVAL-CTR-061-finance_baseline,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-061-vendor_outreach,CTR-061,source_system_extracts/approval_decisions.csv,12,,APPROVAL-CTR-061-vendor_outreach,,preserved
skyharbor_adapter_approval_decisions,ApprovalDecision,ApprovalDecision:APPROVAL-CTR-061-lesson_reuse,CTR-061,source_system_extracts/approval_decisions.csv,13,,APPROVAL-CTR-061-lesson_reuse,,preserved
skyharbor_adapter_calculation_inputs,CalculationInput,CalculationInput:AP-CTR-090-2026-07-1,CTR-090,source_system_extracts/calculation_inputs.csv,2,SAP S/4HANA,AP-CTR-090-2026-07-1,,preserved
skyharbor_adapter_calculation_inputs,CalculationInput,CalculationInput:AP-CTR-090-2026-09-4,CTR-090,source_system_extracts/calculation_inputs.csv,3,SAP S/4HANA,AP-CTR-090-2026-09-4,,preserved
skyharbor_adapter_calculation_inputs,CalculationInput,CalculationInput:AP-CTR-090-2026-10-3,CTR-090,source_system_extracts/calculation_inputs.csv,4,SAP S/4HANA,AP-CTR-090-2026-10-3,,preserved
skyharbor_adapter_calculation_inputs,CalculationInput,CalculationInput:AP-CTR-090-2026-11-2,CTR-090,source_system_extracts/calculation_inputs.csv,5,SAP S/4HANA,AP-CTR-090-2026-11-2,,preserved
