tenant_key,interview_id,source_version_id,interview_group,executive_area,stakeholder_role,question_id,question,answer,priority_theme,pain_point,initiative_link,business_priority,evidence_needed,interview_date,confidence,approval_status,known_gaps
first-capital-financial,FCF-INT-01-Q11,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CEO / enterprise strategy,Enterprise strategy,CEO,Q11,Which risk would make a default runtime answer unsafe?,"CEO says Model Risk and AI Governance and Fraud alert triage copilot are useful candidate planning topics, but the team needs general ledger and ERP lineage, cloud exit and resilience control evidence, and owner signoff before active runtime or value claims.",runtime safety,tenant-safe retrieval,Fraud alert triage copilot,,general ledger and ERP lineage; cloud exit and resilience control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-01-Q12,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CEO / enterprise strategy,Enterprise strategy,CEO,Q12,What evidence would convert this from planning context to active truth?,"CEO says Finance and GL Modernization and AML investigation summarization are useful candidate planning topics, but the team needs identity and access management lineage, model risk management control evidence, and owner signoff before active runtime or value claims.",promotion readiness,active truth gate,AML investigation summarization,,identity and access management lineage; model risk management control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-02-Q01,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q01,Which enterprise decision is blocked by missing evidence?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Digital Banking Modernization, the next step is to reconcile model risk management system, fair lending and bias, and finance/control evidence before any active-use decision.",decision readiness,decision confidence,Digital Banking Modernization,,model risk management system lineage; fair lending and bias control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-02-Q02,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q02,Which operating constraint creates the most friction?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Payments Platform Resilience, the next step is to reconcile regulatory reporting platform, explainability, and finance/control evidence before any active-use decision.",operating model,operational friction,Personalized digital banking insights,,regulatory reporting platform lineage; explainability control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-02-Q03,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q03,Which data lineage gap should be fixed first?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Fraud and Financial Crimes Transformation, the next step is to reconcile document management platform, GLBA privacy, and finance/control evidence before any active-use decision.",data lineage,lineage uncertainty,Loan document intake automation,,document management platform lineage; GLBA privacy control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-02-Q04,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q04,Which system dependency creates the greatest risk?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Core Banking Simplification, the next step is to reconcile core banking platform, PCI DSS, and finance/control evidence before any active-use decision.",systems,integration risk,Core Banking Simplification,,core banking platform lineage; PCI DSS control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-02-Q05,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q05,Which vendor obligation needs contract evidence?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Data Governance and Lakehouse Foundation, the next step is to reconcile loan origination platform, data retention, and finance/control evidence before any active-use decision.",vendor,contract evidence,Wealth advisor research assistant,,loan origination platform lineage; data retention control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-02-Q06,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q06,Which budget line needs a finance-approved baseline?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Regulatory Reporting Automation, the next step is to reconcile card processing platform, access controls, and finance/control evidence before any active-use decision.",finance,baseline proof,Collections prioritization assistant,,card processing platform lineage; access controls control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-02-Q07,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q07,Which control blocks AI movement beyond pilot?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Contact Center Experience Transformation, the next step is to reconcile payments hub, audit logging, and finance/control evidence before any active-use decision.",AI governance,control gate,Contact Center Experience Transformation,,payments hub lineage; audit logging control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-02-Q08,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q08,Which workforce role needs change evidence?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Cloud Resilience and Zero Trust, the next step is to reconcile ACH and wire operations, customer consent, and finance/control evidence before any active-use decision.",workforce,adoption proof,IT incident and change-risk copilot,,ACH and wire operations lineage; customer consent control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-02-Q09,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q09,Which metric should Tower validate before executives act?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Branch Workforce Productivity, the next step is to reconcile fraud detection platform, regulatory reporting accuracy, and finance/control evidence before any active-use decision.",metrics,measurement gap,Model risk documentation assistant,,fraud detection platform lineage; regulatory reporting accuracy control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-02-Q10,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q10,Which handoff should Moves or Source receive only after evidence closes?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Wealth Advisor Desktop Modernization, the next step is to reconcile AML/KYC case management, operational resilience, and finance/control evidence before any active-use decision.",handoff,evidence gate,Wealth Advisor Desktop Modernization,,AML/KYC case management lineage; operational resilience control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-02-Q11,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q11,Which risk would make a default runtime answer unsafe?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Model Risk and AI Governance, the next step is to reconcile CRM and banker desktop, third-party risk, and finance/control evidence before any active-use decision.",runtime safety,tenant-safe retrieval,Fraud alert triage copilot,,CRM and banker desktop lineage; third-party risk control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-02-Q12,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CFO / finance and value,Finance and value,CFO,Q12,What evidence would convert this from planning context to active truth?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Finance and GL Modernization, the next step is to reconcile contact center platform, cyber risk, and finance/control evidence before any active-use decision.",promotion readiness,active truth gate,AML investigation summarization,,contact center platform lineage; cyber risk control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-03-Q01,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q01,Which enterprise decision is blocked by missing evidence?,"COO says Digital Banking Modernization and Contact center agent assist are useful candidate planning topics, but the team needs mobile banking platform lineage, fraud loss control evidence, and owner signoff before active runtime or value claims.",decision readiness,decision confidence,Digital Banking Modernization,,mobile banking platform lineage; fraud loss control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-03-Q02,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q02,Which operating constraint creates the most friction?,"COO says Payments Platform Resilience and Personalized digital banking insights are useful candidate planning topics, but the team needs online banking platform lineage, vendor concentration control evidence, and owner signoff before active runtime or value claims.",operating model,operational friction,Personalized digital banking insights,,online banking platform lineage; vendor concentration control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-03-Q03,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q03,Which data lineage gap should be fixed first?,"COO says Fraud and Financial Crimes Transformation and Loan document intake automation are useful candidate planning topics, but the team needs cloud lakehouse foundation lineage, cloud exit and resilience control evidence, and owner signoff before active runtime or value claims.",data lineage,lineage uncertainty,Loan document intake automation,,cloud lakehouse foundation lineage; cloud exit and resilience control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-03-Q04,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q04,Which system dependency creates the greatest risk?,"COO says Core Banking Simplification and Regulatory change impact analyzer are useful candidate planning topics, but the team needs enterprise risk platform lineage, model risk management control evidence, and owner signoff before active runtime or value claims.",systems,integration risk,Core Banking Simplification,,enterprise risk platform lineage; model risk management control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-03-Q05,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q05,Which vendor obligation needs contract evidence?,"COO says Data Governance and Lakehouse Foundation and Wealth advisor research assistant are useful candidate planning topics, but the team needs general ledger and ERP lineage, fair lending and bias control evidence, and owner signoff before active runtime or value claims.",vendor,contract evidence,Wealth advisor research assistant,,general ledger and ERP lineage; fair lending and bias control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-03-Q06,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q06,Which budget line needs a finance-approved baseline?,"COO says Regulatory Reporting Automation and Collections prioritization assistant are useful candidate planning topics, but the team needs identity and access management lineage, explainability control evidence, and owner signoff before active runtime or value claims.",finance,baseline proof,Collections prioritization assistant,,identity and access management lineage; explainability control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-03-Q07,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q07,Which control blocks AI movement beyond pilot?,"COO says Contact Center Experience Transformation and Branch workforce knowledge assistant are useful candidate planning topics, but the team needs model risk management system lineage, GLBA privacy control evidence, and owner signoff before active runtime or value claims.",AI governance,control gate,Contact Center Experience Transformation,,model risk management system lineage; GLBA privacy control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-03-Q08,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q08,Which workforce role needs change evidence?,"COO says Cloud Resilience and Zero Trust and IT incident and change-risk copilot are useful candidate planning topics, but the team needs regulatory reporting platform lineage, PCI DSS control evidence, and owner signoff before active runtime or value claims.",workforce,adoption proof,IT incident and change-risk copilot,,regulatory reporting platform lineage; PCI DSS control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-03-Q09,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q09,Which metric should Tower validate before executives act?,"COO says Branch Workforce Productivity and Model risk documentation assistant are useful candidate planning topics, but the team needs document management platform lineage, data retention control evidence, and owner signoff before active runtime or value claims.",metrics,measurement gap,Model risk documentation assistant,,document management platform lineage; data retention control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-03-Q10,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q10,Which handoff should Moves or Source receive only after evidence closes?,"COO says Wealth Advisor Desktop Modernization and Finance close anomaly detection are useful candidate planning topics, but the team needs core banking platform lineage, access controls control evidence, and owner signoff before active runtime or value claims.",handoff,evidence gate,Wealth Advisor Desktop Modernization,,core banking platform lineage; access controls control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-03-Q11,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q11,Which risk would make a default runtime answer unsafe?,"COO says Model Risk and AI Governance and Fraud alert triage copilot are useful candidate planning topics, but the team needs loan origination platform lineage, audit logging control evidence, and owner signoff before active runtime or value claims.",runtime safety,tenant-safe retrieval,Fraud alert triage copilot,,loan origination platform lineage; audit logging control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-03-Q12,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,COO / operations,Operations,COO,Q12,What evidence would convert this from planning context to active truth?,"COO says Finance and GL Modernization and AML investigation summarization are useful candidate planning topics, but the team needs card processing platform lineage, customer consent control evidence, and owner signoff before active runtime or value claims.",promotion readiness,active truth gate,AML investigation summarization,,card processing platform lineage; customer consent control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-04-Q01,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q01,Which enterprise decision is blocked by missing evidence?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Digital Banking Modernization, the next step is to reconcile payments hub, regulatory reporting accuracy, and finance/control evidence before any active-use decision.",decision readiness,decision confidence,Digital Banking Modernization,,payments hub lineage; regulatory reporting accuracy control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-04-Q02,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q02,Which operating constraint creates the most friction?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Payments Platform Resilience, the next step is to reconcile ACH and wire operations, operational resilience, and finance/control evidence before any active-use decision.",operating model,operational friction,Personalized digital banking insights,,ACH and wire operations lineage; operational resilience control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-04-Q03,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q03,Which data lineage gap should be fixed first?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Fraud and Financial Crimes Transformation, the next step is to reconcile fraud detection platform, third-party risk, and finance/control evidence before any active-use decision.",data lineage,lineage uncertainty,Loan document intake automation,,fraud detection platform lineage; third-party risk control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-04-Q04,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q04,Which system dependency creates the greatest risk?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Core Banking Simplification, the next step is to reconcile AML/KYC case management, cyber risk, and finance/control evidence before any active-use decision.",systems,integration risk,Core Banking Simplification,,AML/KYC case management lineage; cyber risk control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-04-Q05,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q05,Which vendor obligation needs contract evidence?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Data Governance and Lakehouse Foundation, the next step is to reconcile CRM and banker desktop, fraud loss, and finance/control evidence before any active-use decision.",vendor,contract evidence,Wealth advisor research assistant,,CRM and banker desktop lineage; fraud loss control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-04-Q06,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q06,Which budget line needs a finance-approved baseline?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Regulatory Reporting Automation, the next step is to reconcile contact center platform, vendor concentration, and finance/control evidence before any active-use decision.",finance,baseline proof,Collections prioritization assistant,,contact center platform lineage; vendor concentration control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-04-Q07,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q07,Which control blocks AI movement beyond pilot?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Contact Center Experience Transformation, the next step is to reconcile mobile banking platform, cloud exit and resilience, and finance/control evidence before any active-use decision.",AI governance,control gate,Contact Center Experience Transformation,,mobile banking platform lineage; cloud exit and resilience control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-04-Q08,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q08,Which workforce role needs change evidence?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Cloud Resilience and Zero Trust, the next step is to reconcile online banking platform, model risk management, and finance/control evidence before any active-use decision.",workforce,adoption proof,IT incident and change-risk copilot,,online banking platform lineage; model risk management control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-04-Q09,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q09,Which metric should Tower validate before executives act?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Branch Workforce Productivity, the next step is to reconcile cloud lakehouse foundation, fair lending and bias, and finance/control evidence before any active-use decision.",metrics,measurement gap,Model risk documentation assistant,,cloud lakehouse foundation lineage; fair lending and bias control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-04-Q10,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q10,Which handoff should Moves or Source receive only after evidence closes?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Wealth Advisor Desktop Modernization, the next step is to reconcile enterprise risk platform, explainability, and finance/control evidence before any active-use decision.",handoff,evidence gate,Wealth Advisor Desktop Modernization,,enterprise risk platform lineage; explainability control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-04-Q11,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q11,Which risk would make a default runtime answer unsafe?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Model Risk and AI Governance, the next step is to reconcile general ledger and ERP, GLBA privacy, and finance/control evidence before any active-use decision.",runtime safety,tenant-safe retrieval,Fraud alert triage copilot,,general ledger and ERP lineage; GLBA privacy control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-04-Q12,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CIO / enterprise technology,Enterprise technology,CIO,Q12,What evidence would convert this from planning context to active truth?,"Core banking, payments, and data lineage are the constraints. AI use cases will not scale if they depend on one-off extracts. For Finance and GL Modernization, the next step is to reconcile identity and access management, PCI DSS, and finance/control evidence before any active-use decision.",promotion readiness,active truth gate,AML investigation summarization,,identity and access management lineage; PCI DSS control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-05-Q01,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CTO / infrastructure/cloud/platforms,Infrastructure and platforms,CTO,Q01,Which enterprise decision is blocked by missing evidence?,"CTO says Digital Banking Modernization and Contact center agent assist are useful candidate planning topics, but the team needs model risk management system lineage, data retention control evidence, and owner signoff before active runtime or value claims.",decision readiness,decision confidence,Digital Banking Modernization,,model risk management system lineage; data retention control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-05-Q02,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CTO / infrastructure/cloud/platforms,Infrastructure and platforms,CTO,Q02,Which operating constraint creates the most friction?,"CTO says Payments Platform Resilience and Personalized digital banking insights are useful candidate planning topics, but the team needs regulatory reporting platform lineage, access controls control evidence, and owner signoff before active runtime or value claims.",operating model,operational friction,Personalized digital banking insights,,regulatory reporting platform lineage; access controls control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-05-Q03,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CTO / infrastructure/cloud/platforms,Infrastructure and platforms,CTO,Q03,Which data lineage gap should be fixed first?,"CTO says Fraud and Financial Crimes Transformation and Loan document intake automation are useful candidate planning topics, but the team needs document management platform lineage, audit logging control evidence, and owner signoff before active runtime or value claims.",data lineage,lineage uncertainty,Loan document intake automation,,document management platform lineage; audit logging control evidence; finance baseline; owner attestation,,medium,candidate,
first-capital-financial,FCF-INT-05-Q04,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CTO / infrastructure/cloud/platforms,Infrastructure and platforms,CTO,Q04,Which system dependency creates the greatest risk?,"CTO says Core Banking Simplification and Regulatory change impact analyzer are useful candidate planning topics, but the team needs core banking platform lineage, customer consent control evidence, and owner signoff before active runtime or value claims.",systems,integration risk,Core Banking Simplification,,core banking platform lineage; customer consent control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-05-Q05,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CTO / infrastructure/cloud/platforms,Infrastructure and platforms,CTO,Q05,Which vendor obligation needs contract evidence?,"CTO says Data Governance and Lakehouse Foundation and Wealth advisor research assistant are useful candidate planning topics, but the team needs loan origination platform lineage, regulatory reporting accuracy control evidence, and owner signoff before active runtime or value claims.",vendor,contract evidence,Wealth advisor research assistant,,loan origination platform lineage; regulatory reporting accuracy control evidence; finance baseline; owner attestation,,high,candidate,
first-capital-financial,FCF-INT-05-Q06,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,CTO / infrastructure/cloud/platforms,Infrastructure and platforms,CTO,Q06,Which budget line needs a finance-approved baseline?,"CTO says Regulatory Reporting Automation and Collections prioritization assistant are useful candidate planning topics, but the team needs card processing platform lineage, operational resilience control evidence, and owner signoff before active runtime or value claims.",finance,baseline proof,Collections prioritization assistant,,card processing platform lineage; operational resilience control evidence; finance baseline; owner attestation,,medium,candidate,
