tenant_key,evidence_id,source_version_id,evidence_type,evidence_summary,locator_type,locator,source_record_id,dimension_keys,business_object_refs,classification,confidence,evidence_date,approved_for_use,known_gaps,content_fingerprint
first-capital-financial,FC-AI-011-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Wealth_advisor_proposal_generation_Evidence_SYNTHETIC.md,section,section 5.3,FC-AI-011,,FC-AI-011; FC-AI-011; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,1a1f681e36b587033f81bc928f15123002d0136e94266dd25dc0c556232f226f
first-capital-financial,FC-AI-012-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Payments_exception_repair_automation_Evidence_SYNTHETIC.md,section,section 5.4,FC-AI-012,,FC-AI-012; FC-AI-012; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,6c40b3187d3d58aeb09beada3f0e24f36a4216671343b85ff45e9083d17b7671
first-capital-financial,FC-AI-013-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Credit_risk_model_SR_11_7_evidence_automation_Evidence_SYNTHETIC.md,section,section 1.1,FC-AI-013,,FC-AI-013; FC-AI-013; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,2167cb8fc7cad2d684555dd34dcba1a1ae1a17f507e87ca8557f3fd628a29883
first-capital-financial,FC-AI-014-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/KYC_refresh_onboarding_intelligence_Evidence_SYNTHETIC.md,section,section 2.1,FC-AI-014,,FC-AI-014; FC-AI-014; Financial Services Evidence Steward,approved,high,2026-06-18,,none,a79ab66b1d568cd5bda2414a7e5b29931d9db91b96cac9272ca8519598912706
first-capital-financial,FC-AI-015-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Collections_prioritization_optimization_Evidence_SYNTHETIC.md,section,section 2.3,FC-AI-015,,FC-AI-015; FC-AI-015; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,876bef8da3a42667e09f4b94fa96ba7ab6207bd62c48b3a31f755b0a72fad72d
first-capital-financial,FC-AI-016-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Branch_banker_knowledge_assist_Evidence_SYNTHETIC.md,section,section 5.4,FC-AI-016,risks,FC-AI-016; FC-AI-016; Financial Services Evidence Steward,review_required,high,2026-06-18,,none,f8fa6994ade0c9f4135c784266f3c76bd38546671214ecdb4fc75377b118133c
first-capital-financial,FC-AI-017-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Marketing_personalization_retention_Evidence_SYNTHETIC.md,section,section 3.3,FC-AI-017,workforce,FC-AI-017; FC-AI-017; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,1cd18d7d9407d22880682cb4ed9cad74f55ca03bf658b1f153ed02fedd53cf6a
first-capital-financial,FC-AI-018-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Treasury_liquidity_forecasting_Evidence_SYNTHETIC.md,section,section 4.2,FC-AI-018,,FC-AI-018; FC-AI-018; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,a5fdb5c46350fc5f35c1273098277713a0403a7deeda80c54bae2275d9a86ccd
first-capital-financial,FC-AI-019-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Complaint_fair_lending_surveillance_NLP_Evidence_SYNTHETIC.md,section,section 3.1,FC-AI-019,,FC-AI-019; FC-AI-019; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,84ac723fd705bb3acb356157b19f3df5143fcd0c6627e367e933227f405978c0
first-capital-financial,FC-AI-020-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Mainframe_code_modernization_assist_Evidence_SYNTHETIC.md,section,section 5.4,FC-AI-020,infra,FC-AI-020; FC-AI-020; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,ca94c690459806598cae9eafaefc36925c84ca438fcd25d133ca02a3f5cc8b97
first-capital-financial,FC-AI-021-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Document_intelligence_for_commercial_onboarding_Evidence_SYNTHETIC.md,section,section 3.2,FC-AI-021,,FC-AI-021; FC-AI-021; Financial Services Evidence Steward,approved,medium,2026-06-18,,none,53008ab302a3c89ca051e5cb0b75766d31d627c60d982517fcac620e214ccef7
first-capital-financial,FC-AI-022-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Sanctions_screening_tuning_Evidence_SYNTHETIC.md,section,section 4.2,FC-AI-022,risks,FC-AI-022; FC-AI-022; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,4a967ee485200d1732cdefa3b608801a4deefb9d78c2206b20e5ab5031d7f831
first-capital-financial,FC-AI-023-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Statement_disclosure_generation_copilot_Evidence_SYNTHETIC.md,section,section 5.4,FC-AI-023,,FC-AI-023; FC-AI-023; Financial Services Evidence Steward,review_required,high,2026-06-18,,none,0b3ef1295e53134561523220597d0d496cf136582ab78ca4ea1988106b83e971
first-capital-financial,FC-AI-024-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Card_rewards_personalization_Evidence_SYNTHETIC.md,section,section 1.4,FC-AI-024,workforce,FC-AI-024; FC-AI-024; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,6edbdb2ecf66e1c778e874aea5196402a68b0ea88d7df1e5cadc7410a8dd6ef8
first-capital-financial,FC-AI-025-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Voice_biometrics_authentication_Evidence_SYNTHETIC.md,section,section 3.1,FC-AI-025,,FC-AI-025; FC-AI-025; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,e133fa1aef773d6663ff41e896ab6ae27e642e12cf86b7048b1641bc11e3bacd
first-capital-financial,FC-AI-026-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Trade_surveillance_anomaly_detection_Evidence_SYNTHETIC.md,section,section 4.3,FC-AI-026,,FC-AI-026; FC-AI-026; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,63dc0056aff57192d829d6ab3efd14ec7869893bb50aec2edaa7070471edc5be
first-capital-financial,FC-AI-027-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Loan_servicing_virtual_agent_Evidence_SYNTHETIC.md,section,section 5.2,FC-AI-027,,FC-AI-027; FC-AI-027; Financial Services Evidence Steward,review_required,high,2026-06-18,,none,6461d5908b440ca7fb9d8c7e90980797a1a78af63602f336b06fb5f42fbd4dcb
first-capital-financial,FC-AI-028-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/ESG_climate_risk_data_automation_Evidence_SYNTHETIC.md,section,section 4.4,FC-AI-028,risks,FC-AI-028; FC-AI-028; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,2e26c2dd10c2a9af757dc58d95337881b4a3e160fb3c336107eb235562f9672b
first-capital-financial,FC-AI-029-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Enterprise_search_over_policy_procedures_Evidence_SYNTHETIC.md,section,section 3.2,FC-AI-029,,FC-AI-029; FC-AI-029; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,1fef473c6a56f041360114b908356126549c5b4afd43dd79f39796d96c95ccc2
first-capital-financial,FC-AI-030-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Deposit_pricing_optimization_Evidence_SYNTHETIC.md,section,section 4.2,FC-AI-030,,FC-AI-030; FC-AI-030; Financial Services Evidence Steward,approved,high,2026-06-18,,none,28a532e4877c04686c79126bc602934fe29f669d65b7abfb15ed2db3f648001c
first-capital-financial,FC-AI-031-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Synthetic_data_for_model_development_Evidence_SYNTHETIC.md,section,section 5.4,FC-AI-031,,FC-AI-031; FC-AI-031; Financial Services Evidence Steward,approved,medium,2026-06-18,,none,dcdbf64bf17519f65e1e09933ba8787dc82cc7be5523461d27e56366651d2ded
first-capital-financial,FC-AI-032-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Wire_fraud_interdiction_Evidence_SYNTHETIC.md,section,section 5.3,FC-AI-032,,FC-AI-032; FC-AI-032; Financial Services Evidence Steward,approved,high,2026-06-18,,none,17b16729f3f795222a1f01df49fed4e135edbc020ed8ff0af66b076a2507974e
first-capital-financial,FC-AI-033-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Mortgage_underwriting_decision_support_Evidence_SYNTHETIC.md,section,section 1.1,FC-AI-033,,FC-AI-033; FC-AI-033; Financial Services Evidence Steward,approved,high,2026-06-18,,none,063142481f119a39785869556cc5f6521d35f7d08d4894c226eb2a8ea95287b7
first-capital-financial,FC-AI-034-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Vendor_contract_intelligence_Evidence_SYNTHETIC.md,section,section 1.3,FC-AI-034,risks|vendors,FC-AI-034; FC-AI-034; Financial Services Evidence Steward,approved,high,2026-06-18,,none,d62b520df4096be9da43a6c379b3b46673b11a0ab6b2183b0e651cea0dd28bbf
first-capital-financial,FC-AI-035-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Branch_staffing_demand_forecasting_Evidence_SYNTHETIC.md,section,section 1.2,FC-AI-035,,FC-AI-035; FC-AI-035; Financial Services Evidence Steward,approved,medium,2026-06-18,,none,a29aca354b756856f9ea7a4e417c96212a348c3027720a0aa1272a2b0737392a
first-capital-financial,FC-AI-036-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/IT_incident_root_cause_copilot_Evidence_SYNTHETIC.md,section,section 5.1,FC-AI-036,,FC-AI-036; FC-AI-036; Financial Services Evidence Steward,approved,high,2026-06-18,,none,3239f3f1685246cda18eb9bc30fbffc7cb3e8bcef94c10dd08b4f53c12f1f738
first-capital-financial,FC-AI-037-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Regulatory_change_interpretation_assist_Evidence_SYNTHETIC.md,section,section 2.2,FC-AI-037,,FC-AI-037; FC-AI-037; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,632a7aa4cadbb83e4075f8a805976c0775bbfc69fafcb2d5224afdbc1685f9ec
first-capital-financial,FC-AI-038-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Small_business_cash_flow_insights_Evidence_SYNTHETIC.md,section,section 5.1,FC-AI-038,,FC-AI-038; FC-AI-038; Financial Services Evidence Steward,approved,medium,2026-06-18,,none,47bc7bf87555e3a1904420f915c303113e9ab1b836bd2d30d9ee922ce81e0faf
first-capital-financial,FC-AI-039-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Anti_money_laundering_network_analytics_Evidence_SYNTHETIC.md,section,section 2.2,FC-AI-039,,FC-AI-039; FC-AI-039; Financial Services Evidence Steward,approved,high,2026-06-18,,none,7ead38980c6ab78961ae416d2a72da99ec790918d731afcac639c25696b12b0c
first-capital-financial,FC-AI-040-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Customer_churn_early_warning_model_Evidence_SYNTHETIC.md,section,section 5.3,FC-AI-040,risks,FC-AI-040; FC-AI-040; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,29591825f9a0e632fa746420176405d202a62029e0c7ad5050261b22a321c2f4
first-capital-financial,FC-AI-041-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Capital_markets_research_summarization_Evidence_SYNTHETIC.md,section,section 2.2,FC-AI-041,,FC-AI-041; FC-AI-041; Financial Services Evidence Steward,review_required,medium,2026-06-18,,none,743e50bde6c5bf98f2b0e887a17b1f9fcb979ce787bae0037db611b23c5e0830
first-capital-financial,FC-AI-042-EV-1,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,document_excerpt,source-docs/Privacy_data_access_governance_automation_Evidence_SYNTHETIC.md,section,section 1.1,FC-AI-042,,FC-AI-042; FC-AI-042; Financial Services Evidence Steward,approved,high,2026-06-18,,none,5a03d99895ed0bfb11433410dff04fb90d9f3cf37846fd4b1425c033e59add97
first-capital-financial,FCF-DAY1-AI-EVID-001,SRCV-FIRSTCAPITALFINANCIAL-63700F3194A2,loaded_fact,Microsoft 365 Copilot usage and value proof evidence,query_result,FCF-DAY1-AI-EVID-001,,evidence,SA08/SA09/SA10/SA11 AI value realization source adapters; Banker Productivity Copilot; Head of Retail Banking,,,2026-06-30,,"Synthetic Day 1 planning context; value is not realized unless usage, KPI movement, and finance validation are all evidenced.",cca59185b94b0a56a361b7bb19341575e8c3ffe509a996e4fc46d30ee09f419b
first-capital-financial,FCF-DAY1-AI-EVID-002,SRCV-FIRSTCAPITALFINANCIAL-1042DF132576,loaded_fact,ServiceNow Now Assist usage and value proof evidence,query_result,FCF-DAY1-AI-EVID-002,,evidence|ai,SA08/SA09/SA10/SA11 AI value realization source adapters; ITSM AI Resolution Pilot; CIO,,,2026-06-30,,"Synthetic Day 1 planning context; value is not realized unless usage, KPI movement, and finance validation are all evidenced.",49bde4f27d900f53f66d6e991f0e32eea6a97e9b45f33f11950b0b6d05fc0fef
first-capital-financial,FCF-DAY1-AI-EVID-003,SRCV-FIRSTCAPITALFINANCIAL-1132F6257B94,loaded_fact,GitHub Copilot and Codex usage and value proof evidence,query_result,FCF-DAY1-AI-EVID-003,,evidence,SA08/SA09/SA10/SA11 AI value realization source adapters; Core Banking Engineering Copilot; VP Engineering,,,2026-06-30,,"Synthetic Day 1 planning context; value is not realized unless usage, KPI movement, and finance validation are all evidenced.",a16ddb8382d5f84121449cc347dd8001a20957942ca831c74115b03375528eda
first-capital-financial,FCF-DAY1-AI-EVID-004,SRCV-FIRSTCAPITALFINANCIAL-68C09AE05BC5,loaded_fact,Fraud Copilot usage and value proof evidence,query_result,FCF-DAY1-AI-EVID-004,,evidence,SA08/SA09/SA10/SA11 AI value realization source adapters; Fraud Copilot Readiness; Chief Risk Officer,,,2026-06-30,,"Synthetic Day 1 planning context; value is not realized unless usage, KPI movement, and finance validation are all evidenced.",dcf0a4fdfac89de0bc0da8c2f10442530f428f4c0f409b8c2fbb51d5849b726a
first-capital-financial,FCF-DAY1-AI-EVID-005,SRCV-FIRSTCAPITALFINANCIAL-68C09AE05BC5,loaded_fact,AML/KYC Operations Assist usage and value proof evidence,query_result,FCF-DAY1-AI-EVID-005,,evidence,SA08/SA09/SA10/SA11 AI value realization source adapters; AML/KYC Operations Assist; BSA Officer,,,2026-06-30,,"Synthetic Day 1 planning context; value is not realized unless usage, KPI movement, and finance validation are all evidenced.",229c7625f05b56f986b1d508c32e7be27cce89488f9b7c93f9f192cdab4831c0
first-capital-financial,FCF-DAY1-AI-EVID-006,SRCV-FIRSTCAPITALFINANCIAL-68C09AE05BC5,loaded_fact,Customer 360 AI Foundation usage and value proof evidence,query_result,FCF-DAY1-AI-EVID-006,,evidence,SA08/SA09/SA10/SA11 AI value realization source adapters; Customer 360 and Identity Resolution; CDAO,,,2026-06-30,,"Synthetic Day 1 planning context; value is not realized unless usage, KPI movement, and finance validation are all evidenced.",b14c8bf022c1e22b1c0e75102d318388f1848a3a82cda604dddd8fe5c4427d25
first-capital-financial,FCF-DAY1-AI-EVID-007,SRCV-FIRSTCAPITALFINANCIAL-89B07E49BBAD,loaded_fact,Loan Operations AI usage and value proof evidence,query_result,FCF-DAY1-AI-EVID-007,,evidence,SA08/SA09/SA10/SA11 AI value realization source adapters; Loan Operations Automation; COO Lending,,,2026-06-30,,"Synthetic Day 1 planning context; value is not realized unless usage, KPI movement, and finance validation are all evidenced.",db1367e5504dbc80f7f69d696f4cd891ff6095b64757a97fb21fcbefb7343481
first-capital-financial,FCF-DAY1-AI-EVID-008,SRCV-FIRSTCAPITALFINANCIAL-68C09AE05BC5,loaded_fact,Regulatory Reporting AI usage and value proof evidence,query_result,FCF-DAY1-AI-EVID-008,,evidence,SA08/SA09/SA10/SA11 AI value realization source adapters; Regulatory Reporting Modernization; Controller,,,2026-06-30,,"Synthetic Day 1 planning context; value is not realized unless usage, KPI movement, and finance validation are all evidenced.",df59496bb16a0843a92ae421ef0f9380d2f4ae9ab40a33a29fc6f4404a80c8c9
first-capital-financial,FCF-INT-EVID-00001,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,2,FCF-INT-ROW-00001,interview_signals,Digital Banking Modernization,candidate,high,,,,db40d80c2065ab3599fc118f6fe5884bbdbd8b62f15e80878aadf83ea131914f
first-capital-financial,FCF-INT-EVID-00002,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,3,FCF-INT-ROW-00002,interview_signals,Personalized digital banking insights,candidate,medium,,,,f0c6fcd073663c78c7f16d28b74bc0a008b03b8dac4c4e77c84f333d4a16f84a
first-capital-financial,FCF-INT-EVID-00003,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,4,FCF-INT-ROW-00003,interview_signals,Loan document intake automation,candidate,medium,,,,0dc82530f845586d3f84818d062f04da35e11f646009ec4433afd3b6a78991d9
first-capital-financial,FCF-INT-EVID-00004,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,5,FCF-INT-ROW-00004,interview_signals,Core Banking Simplification,candidate,high,,,,d265931fb2349af4a066d05930bc9b6e16f30630380b7925b6ea5be5f54c6b5f
first-capital-financial,FCF-INT-EVID-00005,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,6,FCF-INT-ROW-00005,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,386b8b34d0d1e68bf7db6d24e920e20c0a1f19c7b43208642ee1a6b9c012300e
first-capital-financial,FCF-INT-EVID-00006,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,7,FCF-INT-ROW-00006,interview_signals,Collections prioritization assistant,candidate,medium,,,,3f791e77f0a5e6964cf4f166c684c0eed9ba3939770e7c7aa57479a2590bd6f1
first-capital-financial,FCF-INT-EVID-00007,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,8,FCF-INT-ROW-00007,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,f6703786d4278a502912f9522ae6c6f498bcca98a564cd32059e58e3ff5cae1f
first-capital-financial,FCF-INT-EVID-00008,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,9,FCF-INT-ROW-00008,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,15c7210ac6e4fc781bcba4c20c2c0a1e494eb4a6b0191ca615c95caa0df6b121
first-capital-financial,FCF-INT-EVID-00009,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,10,FCF-INT-ROW-00009,interview_signals,Model risk documentation assistant,candidate,high,,,,3732ff627ccc516c05faa60c925edd12ebb7905a7042acd9905bc0b1850fdc59
first-capital-financial,FCF-INT-EVID-00010,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,11,FCF-INT-ROW-00010,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,97f9c9de3244517b49fc36f3d4976b5fcbe7a23d13db4f7c191b20c10566fb16
first-capital-financial,FCF-INT-EVID-00011,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,12,FCF-INT-ROW-00011,interview_signals,Fraud alert triage copilot,candidate,medium,,,,744c9b50f91726c68a63cd29f40024880cca796ae451adec8aae2d0fdd873f25
first-capital-financial,FCF-INT-EVID-00012,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,13,FCF-INT-ROW-00012,interview_signals,AML investigation summarization,candidate,high,,,,e05796113a6196e974971aa4b9383a9256653a2d4f89626ed906bd7358098b58
first-capital-financial,FCF-INT-EVID-00013,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,14,FCF-INT-ROW-00013,interview_signals,Digital Banking Modernization,candidate,high,,,,6f9aab29dcbf4164ea2d4a008b0c9cca672cd7405234098e4c42512b0cafb2cd
first-capital-financial,FCF-INT-EVID-00014,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,15,FCF-INT-ROW-00014,interview_signals,Personalized digital banking insights,candidate,medium,,,,be7ca0eb569253eb6f9ad31c4ba8f64163c7080a21c06abef428f623c4d28f72
first-capital-financial,FCF-INT-EVID-00015,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,16,FCF-INT-ROW-00015,interview_signals,Loan document intake automation,candidate,medium,,,,b59c12f218a0c4c03d303dd92f6d626ffd81024457668bc4e1b43624d0d0b205
