tenantKey,nodeId,objectType,objectFamily,displayName,sourceFile,sourceRowNumber,mappingProfile,materialized
first-capital-financial,first-capital-financial:organization_unit:cybersecurity-and-iam,organization_unit,organization,Cybersecurity and IAM,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,29,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:finance-erp-and-procurement-systems,organization_unit,organization,Finance ERP and Procurement Systems,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,30,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:branch-and-atm-technology,organization_unit,organization,Branch and ATM Technology,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,31,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:contact-center-and-servicing,organization_unit,organization,Contact Center and Servicing,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,32,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:model-risk-and-validation,organization_unit,organization,Model Risk and Validation,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,33,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:deposit-and-loan-operations,organization_unit,organization,Deposit and Loan Operations,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,34,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:team-fcf-openbank,organization_unit,organization,TEAM-FCF-OPENBANK,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,35,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:team-fcf-treasury,organization_unit,organization,TEAM-FCF-TREASURY,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,36,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:team-fcf-mortgage,organization_unit,organization,TEAM-FCF-MORTGAGE,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,37,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:team-fcf-cards,organization_unit,organization,TEAM-FCF-CARDS,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,38,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:team-fcf-devex,organization_unit,organization,TEAM-FCF-DEVEX,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,39,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:team-fcf-itsm,organization_unit,organization,TEAM-FCF-ITSM,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,40,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:team-fcf-reg,organization_unit,organization,TEAM-FCF-REG,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,41,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:team-fcf-vendor,organization_unit,organization,TEAM-FCF-VENDOR,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,42,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:technology-leadership,organization_unit,organization,technology_leadership,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,43,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:core-banking,organization_unit,organization,core_banking,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,44,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:cards-payments,organization_unit,organization,cards_payments,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,45,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:channels-crm,organization_unit,organization,channels_crm,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,46,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:databricks-aws-lakehouse,organization_unit,organization,databricks_aws_lakehouse,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,47,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:iso20022-api-eai,organization_unit,organization,iso20022_api_eai,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,48,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:risk-treasury-erp,organization_unit,organization,risk_treasury_erp,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,49,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:aml-fraud,organization_unit,organization,aml_fraud,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,50,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:cyber-privacy,organization_unit,organization,cyber_privacy,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,51,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:aws-azure-mainframe-network,organization_unit,organization,aws_azure_mainframe_network,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,52,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:itsm-observability,organization_unit,organization,itsm_observability,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,53,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:devex,organization_unit,organization,devex,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,54,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:consumer-banking-deposits,organization_unit,organization,Consumer Banking & Deposits,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,55,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:commercial-corporate-banking,organization_unit,organization,Commercial & Corporate Banking,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,56,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:cards-payments,organization_unit,organization,Cards & Payments,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,57,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:wealth-asset-management,organization_unit,organization,Wealth & Asset Management,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,58,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:treasury-capital-markets,organization_unit,organization,Treasury & Capital Markets,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,59,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:risk-management,organization_unit,organization,Risk Management,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,60,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:financial-crimes-aml,organization_unit,organization,Financial Crimes & AML,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,61,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:compliance-regulatory,organization_unit,organization,Compliance & Regulatory,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,62,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:finance-controllership,organization_unit,organization,Finance & Controllership,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,63,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:operations-servicing,organization_unit,organization,Operations & Servicing,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,64,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:contact-center-customer-care,organization_unit,organization,Contact Center & Customer Care,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,65,organization-ownership/v1,no
first-capital-financial,first-capital-financial:organization_unit:enterprise-transformation-office,organization_unit,organization,Enterprise Transformation Office,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,66,organization-ownership/v1,no
first-capital-financial,first-capital-financial:workforce_role:branch-banker-relationship-manager-branch-banker-relationship-manager,workforce_role,workforce,Branch banker / relationship manager / Branch banker / relationship manager,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,2,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:contact-center-agent-contact-center-agent,workforce_role,workforce,Contact center agent / Contact center agent,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,3,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:commercial-lending-officer-commercial-lending-officer,workforce_role,workforce,Commercial lending officer / Commercial lending officer,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,4,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:credit-underwriter-credit-underwriter,workforce_role,workforce,Credit underwriter / Credit underwriter,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,5,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:fraud-analyst-fraud-analyst,workforce_role,workforce,Fraud analyst / Fraud analyst,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,6,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:aml-investigator-aml-investigator,workforce_role,workforce,AML investigator / AML investigator,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,7,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:wealth-advisor-wealth-advisor,workforce_role,workforce,Wealth advisor / Wealth advisor,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,8,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:payments-operations-analyst-payments-operations-analyst,workforce_role,workforce,Payments operations analyst / Payments operations analyst,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,9,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:software-engineer-software-engineer,workforce_role,workforce,Software engineer / Software engineer,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,10,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:data-engineer-data-engineer,workforce_role,workforce,Data engineer / Data engineer,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,11,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:financial-analyst-controller-financial-analyst-controller,workforce_role,workforce,Financial analyst / controller / Financial analyst / controller,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,12,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:model-risk-validator-model-risk-validator,workforce_role,workforce,Model risk validator / Model risk validator,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,13,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:compliance-officer-compliance-officer,workforce_role,workforce,Compliance officer / Compliance officer,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,14,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:collections-specialist-collections-specialist,workforce_role,workforce,Collections specialist / Collections specialist,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,15,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:cloud-platform-engineer-cloud-platform-engineer,workforce_role,workforce,Cloud platform engineer / Cloud platform engineer,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,16,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:workforce_role:treasury-alm-analyst-treasury-alm-analyst,workforce_role,workforce,Treasury / ALM analyst / Treasury / ALM analyst,datasets/tenant-inputs/active/first-capital-financial/current/03_workforce_roles.csv,17,organization-workforce-roles/v1,no
first-capital-financial,first-capital-financial:vendor_contract:fis,vendor_contract,vendor,FIS,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,2,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:fiserv,vendor_contract,vendor,Fiserv,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,3,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:temenos,vendor_contract,vendor,Temenos,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,4,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:thought-machine,vendor_contract,vendor,Thought Machine,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,5,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:tsys,vendor_contract,vendor,TSYS,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,6,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:mastercard,vendor_contract,vendor,Mastercard,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,7,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:visa-dps,vendor_contract,vendor,Visa DPS,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,8,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:marqeta,vendor_contract,vendor,Marqeta,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,9,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:aci-worldwide,vendor_contract,vendor,ACI Worldwide,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,10,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:volante,vendor_contract,vendor,Volante,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,11,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:nice-actimize,vendor_contract,vendor,NICE Actimize,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,12,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:sas,vendor_contract,vendor,SAS,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,13,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:feedzai,vendor_contract,vendor,Feedzai,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,14,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:featurespace,vendor_contract,vendor,Featurespace,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,15,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:moody-s,vendor_contract,vendor,Moody's,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,16,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:numerix,vendor_contract,vendor,Numerix,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,17,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:murex,vendor_contract,vendor,Murex,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,18,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:calypso,vendor_contract,vendor,Calypso,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,19,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:kyriba,vendor_contract,vendor,Kyriba,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,20,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:salesforce,vendor_contract,vendor,Salesforce,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,21,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:microsoft,vendor_contract,vendor,Microsoft,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,22,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:pega,vendor_contract,vendor,Pega,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,23,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:backbase,vendor_contract,vendor,Backbase,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,24,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:databricks,vendor_contract,vendor,Databricks,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,25,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:snowflake,vendor_contract,vendor,Snowflake,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,26,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:collibra,vendor_contract,vendor,Collibra,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,27,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:dbt-labs,vendor_contract,vendor,dbt Labs,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,28,vendor-contracts/v1,no
first-capital-financial,first-capital-financial:vendor_contract:addepar,vendor_contract,vendor,Addepar,datasets/tenant-inputs/active/first-capital-financial/current/07_vendors_contracts.csv,29,vendor-contracts/v1,no
