tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,process,process_owner,severity,status,control,affected_systems,business_impact
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-OPS-012,Shrink investigation,v4_synthetic_pack,SVP Digital Engineering,synthetic_demo,family-5-execution-operations/F14_operations-service-management.csv,13,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Shrink investigation,SVP Digital Engineering,Medium,normal,"Documented owner, evidence cadence, exception threshold, and escalation path",Shrink investigation,95
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-001,gross_margin_rate,v4_synthetic_pack,COO,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,2,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Store Operations,COO,High,Open,"Documented owner, evidence cadence, exception threshold, and escalation path",Order Management,72.0
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-002,inventory_turns,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,3,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Digital Commerce,Chief Digital Officer,Medium,Monitoring,"Documented owner, evidence cadence, exception threshold, and escalation path",Store POS,73.7
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-003,digital_conversion,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,4,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Merchandising,Chief Merchandising Officer,Medium,Mitigated,"Documented owner, evidence cadence, exception threshold, and escalation path",Inventory,75.4
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-004,shrink_rate,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,5,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Supply Chain and Fulfillment,Chief Supply Chain Officer,High,Open,"Documented owner, evidence cadence, exception threshold, and escalation path",Loyalty,77.1
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-005,labor_productivity,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,6,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Loyalty and Customer Growth,Chief Marketing Officer,Medium,Monitoring,"Documented owner, evidence cadence, exception threshold, and escalation path",Pricing,78.8
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-006,on_time_fulfillment,v4_synthetic_pack,CFO,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,7,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Finance and FP&A,CFO,Medium,Mitigated,"Documented owner, evidence cadence, exception threshold, and escalation path",Merchandising,80.5
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-007,loyalty_active_rate,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,8,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Loss Prevention and Risk,Chief Risk Officer,High,Open,"Documented owner, evidence cadence, exception threshold, and escalation path",Order Management,82.2
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-008,gross_margin_rate,v4_synthetic_pack,CIO,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,9,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Technology,CIO,Medium,Monitoring,"Documented owner, evidence cadence, exception threshold, and escalation path",Store POS,83.9
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-009,inventory_turns,v4_synthetic_pack,CHRO,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,10,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Human Resources,CHRO,Medium,Mitigated,"Documented owner, evidence cadence, exception threshold, and escalation path",Inventory,85.6
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-010,digital_conversion,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,11,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Procurement and Vendor Management,Chief Procurement Officer,High,Open,"Documented owner, evidence cadence, exception threshold, and escalation path",Loyalty,87.3
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-011,shrink_rate,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,12,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Real Estate and Facilities,Chief Real Estate Officer,Medium,Monitoring,"Documented owner, evidence cadence, exception threshold, and escalation path",Pricing,89.0
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-012,labor_productivity,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,13,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Private Brands,SVP Private Brands,Medium,Mitigated,"Documented owner, evidence cadence, exception threshold, and escalation path",Merchandising,90.7
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-013,on_time_fulfillment,v4_synthetic_pack,COO,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,14,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Store Operations,COO,High,Open,"Documented owner, evidence cadence, exception threshold, and escalation path",Order Management,92.4
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-KPI-014,loyalty_active_rate,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,15,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Digital Commerce,Chief Digital Officer,Medium,Monitoring,"Documented owner, evidence cadence, exception threshold, and escalation path",Store POS,94.1
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-001,PCI tokenization,v4_synthetic_pack,CISO,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Inventory accuracy control process,CISO,high,blocked,PCI tokenization,Inventory,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-002,PII consent,v4_synthetic_pack,Chief Privacy Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Customer loyalty control process,Chief Privacy Officer,medium,approved,PII consent,Loyalty,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-003,model review,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Retail pricing control process,Chief Data Officer,medium,approved,model review,Pricing,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-004,store device hardening,v4_synthetic_pack,VP Store Tech,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Merchandising control process,VP Store Tech,medium,review_required,store device hardening,Merchandising,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-005,vendor AI clause,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Omnichannel selling control process,Chief Procurement Officer,high,blocked,vendor AI clause,Order Management,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-006,access recertification,v4_synthetic_pack,Controller,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Store operations control process,Controller,medium,approved,access recertification,Store POS,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-007,PCI tokenization,v4_synthetic_pack,CISO,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Inventory accuracy control process,CISO,medium,review_required,PCI tokenization,Inventory,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-008,PII consent,v4_synthetic_pack,Chief Privacy Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Customer loyalty control process,Chief Privacy Officer,medium,approved,PII consent,Loyalty,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-009,model review,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Retail pricing control process,Chief Data Officer,high,blocked,model review,Pricing,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-010,store device hardening,v4_synthetic_pack,VP Store Tech,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Merchandising control process,VP Store Tech,medium,review_required,store device hardening,Merchandising,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-011,vendor AI clause,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Omnichannel selling control process,Chief Procurement Officer,medium,approved,vendor AI clause,Order Management,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,APX-CTRL-012,access recertification,v4_synthetic_pack,Controller,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Store operations control process,Controller,medium,approved,access recertification,Store POS,Synthetic retail control evidence for AI/data pilot.
apex-retail,Retail Demo,v6.0,operations_risk_control,apex-retail-operations_risk_control-2,Inventory accuracy record,v4_synthetic_pack,Risk and Controls Office,synthetic_demo,ai-control-tower/T06_dora-delivery-metrics.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Data and AI,Technology owner,Medium,Mitigated,"Documented owner, evidence cadence, exception threshold, and escalation path",Data and AI,"Delays value proof, adoption confidence, or operational resilience if not controlled"
apex-retail,Retail Demo,v6.0,operations_risk_control,apex-retail-operations_risk_control-3,Customer loyalty record,v4_synthetic_pack,Risk and Controls Office,synthetic_demo,ai-control-tower/T06_dora-delivery-metrics.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Merchandising,Finance owner,High,Open,"Documented owner, evidence cadence, exception threshold, and escalation path",Merchandising,"Delays value proof, adoption confidence, or operational resilience if not controlled"
apex-retail,Retail Demo,v6.0,operations_risk_control,apex-retail-operations_risk_control-4,Retail pricing record,v4_synthetic_pack,Risk and Controls Office,synthetic_demo,ai-control-tower/T06_dora-delivery-metrics.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Store Operations,Operations owner,Medium,Monitoring,"Documented owner, evidence cadence, exception threshold, and escalation path",Store Operations,"Delays value proof, adoption confidence, or operational resilience if not controlled"
apex-retail,Retail Demo,v6.0,operations_risk_control,apex-retail-operations_risk_control-5,Merchandising record,v4_synthetic_pack,Risk and Controls Office,synthetic_demo,ai-control-tower/T06_dora-delivery-metrics.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Loss Prevention,Risk owner,Medium,Mitigated,"Documented owner, evidence cadence, exception threshold, and escalation path",Loss Prevention,"Delays value proof, adoption confidence, or operational resilience if not controlled"
apex-retail,Retail Demo,v6.0,operations_risk_control,apex-retail-operations_risk_control-6,Omnichannel selling record,v4_synthetic_pack,Risk and Controls Office,synthetic_demo,ai-control-tower/T06_dora-delivery-metrics.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Digital Commerce,Technology owner,High,Open,"Documented owner, evidence cadence, exception threshold, and escalation path",Digital Commerce,"Delays value proof, adoption confidence, or operational resilience if not controlled"
apex-retail,Retail Demo,v6.0,operations_risk_control,apex-retail-operations_risk_control-7,Store operations record,v4_synthetic_pack,Risk and Controls Office,synthetic_demo,ai-control-tower/T06_dora-delivery-metrics.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Marketing,Finance owner,Medium,Monitoring,"Documented owner, evidence cadence, exception threshold, and escalation path",Marketing,"Delays value proof, adoption confidence, or operational resilience if not controlled"
apex-retail,Retail Demo,v6.0,operations_risk_control,apex-retail-operations_risk_control-8,Inventory accuracy record,v4_synthetic_pack,Risk and Controls Office,synthetic_demo,ai-control-tower/T06_dora-delivery-metrics.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,Omnichannel Fulfillment,Operations owner,Medium,Mitigated,"Documented owner, evidence cadence, exception threshold, and escalation path",Omnichannel Fulfillment,"Delays value proof, adoption confidence, or operational resilience if not controlled"
