tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,org_unit_id,org_unit_name,leader_role,reports_to_role,decision_rights,owned_systems,owned_processes
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-01,Victoria Hargreaves,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-01,CXO,CEO,Board,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-02,Brendan Fox,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-02,CXO,CFO,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-03,Carlos Rivera,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-03,CXO,CIO,CEO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-04,Maya Desai,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-04,CXO,COO,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-05,Nora Okafor,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-05,CXO,CISO,CEO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-06,Priya Sethi,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-06,CXO,Chief Digital Officer,CEO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-07,Elena Torres,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-07,CXO,CMO,Executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-08,Maria Delgado,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-08,CXO,CHRO,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-09,Dylan Brooks,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-09,VP,VP Core Platforms,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-10,Aisha Khan,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-10,VP,VP Enterprise Apps,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-11,Kenji Watanabe,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-11,VP,VP Commerce,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-12,Jordan Blake,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-12,VP,VP Store Tech,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-13,Iris Chen,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-13,VP,VP Data,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-14,Omar Haddad,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-14,VP,VP Security,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-15,Meera Iyer,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-15,VP,Head of Enterprise Apps,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-16,Sam Patel,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-16,VP,Head of Supply Chain Tech,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-17,Lena Ortiz,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-17,VP,Head of Store Tech,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,LEADER-18,Victor Chen,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,LEADER-18,VP,Head of PMO,CIO / executive sponsor,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_1,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_1,store_systems,VP Store Technology,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_2,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_2,commerce,SVP Digital Engineering,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_3,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_3,merchandising,VP Merch Tech,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_4,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_4,supply_chain,VP Supply Chain Tech,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_5,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_5,customer,VP Customer Platforms,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_6,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_6,erp,VP ERP,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_7,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_7,data_ai,Chief Data Officer,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_8,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_8,cloud,VP Cloud Platform,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_9,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_9,cyber,CISO,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
apex-retail,Apex Retail Group,v6.0,org_ownership,APEX_RETAIL_ROLE_10,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEX_RETAIL_ROLE_10,itsm,VP IT Operations,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
