tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,function_id,function_name,executive_owner,operating_model,primary_kpis,critical_processes
apex-retail,Retail Demo,v6.0,business_function,APX-BF-011,Real Estate and Facilities,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-BF-011,Real Estate and Facilities,Chief Real Estate Officer,"Stores, remodels, leases, facilities",data_thin:primary_kpis_missing,"Stores, remodels, leases, facilities"
apex-retail,Retail Demo,v6.0,business_function,APX-BF-012,Private Brands,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-1-enterprise-operating-model/F02_business-org-functions.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:primary_kpis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-BF-012,Private Brands,SVP Private Brands,"Product development, sourcing, quality",data_thin:primary_kpis_missing,"Product development, sourcing, quality"
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-2,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-001,Store selling and clienteling,APX-BF-001,Store selling and clienteling capability for a $50B omnichannel retailer.,1,Store selling and clienteling
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-3,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-002,POS checkout and payments,APX-BF-002,POS checkout and payments capability for a $50B omnichannel retailer.,2,POS checkout and payments
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-4,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-003,Omnichannel order management,APX-BF-003,Omnichannel order management capability for a $50B omnichannel retailer.,3,Omnichannel order management
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-5,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-004,Inventory availability and ATP,APX-BF-004,Inventory availability and ATP capability for a $50B omnichannel retailer.,4,Inventory availability and ATP
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-6,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-005,Demand forecasting and replenishment,APX-BF-005,Demand forecasting and replenishment capability for a $50B omnichannel retailer.,5,Demand forecasting and replenishment
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-7,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-006,Merchandise planning and allocation,APX-BF-006,Merchandise planning and allocation capability for a $50B omnichannel retailer.,1,Merchandise planning and allocation
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-8,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-007,Pricing and markdown optimization,APX-BF-007,Pricing and markdown optimization capability for a $50B omnichannel retailer.,2,Pricing and markdown optimization
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-9,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-008,Loyalty personalization,APX-BF-008,Loyalty personalization capability for a $50B omnichannel retailer.,3,Loyalty personalization
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-10,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-009,Retail media activation,APX-BF-009,Retail media activation capability for a $50B omnichannel retailer.,4,Retail media activation
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-11,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-010,Supply chain visibility,APX-BF-010,Supply chain visibility capability for a $50B omnichannel retailer.,5,Supply chain visibility
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-12,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-011,Labor scheduling,APX-BF-011,Labor scheduling capability for a $50B omnichannel retailer.,1,Labor scheduling
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-13,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-012,Shrink and fraud prevention,APX-BF-012,Shrink and fraud prevention capability for a $50B omnichannel retailer.,2,Shrink and fraud prevention
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-14,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-013,Returns and reverse logistics,APX-BF-001,Returns and reverse logistics capability for a $50B omnichannel retailer.,3,Returns and reverse logistics
apex-retail,Retail Demo,v6.0,business_function,apex-retail-business_function-15,business_function record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-1-enterprise-operating-model/F04_capabilities-value-streams.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves,current_state|relationship|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-CAP-014,Customer service and contact center,APX-BF-002,Customer service and contact center capability for a $50B omnichannel retailer.,4,Customer service and contact center
