tenant_key,interview_id,interview_group,executive_area,stakeholder_role,question_id,question,synthetic_answer,priority_theme,business_priority,pain_point,known_challenge,key_initiative,system_or_vendor_mentioned,data_domain_mentioned,metric_mentioned,risk_or_control_mentioned,evidence_needed,decision_supported,module_usage_notes,confidence,source_type,interview_date,active_candidate_status,evidence_id,initiative_link,source_row_id,answer_basis,candidate_contract_version,load_run_id,generated_at,truth_statement
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q11,How do you evaluate whether Draeger Medical's contract is still delivering value?,Contract owner reports up through the vendor management office annually; I only get pulled in at renewal or if risk rating changes.,operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-011,,INT-C-011,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q12,What's the honest state of employee/clinician burnout risk right now?,"Real, and I don't think our current workforce metrics fully capture it; it's a standing agenda item with the CHRO.",operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-012,,INT-C-012,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q13,How do you think about the health plan versus delivery-system balance of investment?,"Roughly balanced this year, but RAF Capture & Risk Adjustment Modernization tilts investment toward the health-plan side given STARS timing.",operational_execution,Operational execution,,,RAF Capture & Risk Adjustment Modernization,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-013,RAF Capture & Risk Adjustment Modernization,INT-C-013,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q14,What decision are you waiting on Finance for right now?,Whether the AI portfolio's promised value in SA08 is real enough to fund expansion beyond pilot.,operational_execution,Operational execution,,,,,,,,Finance validation of SA08 AI benefits ledger,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-014,,INT-C-014,stakeholder_workshop_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q15,How do you describe the affiliated-practice (Community Connect) strategy to a prospective referring physician group?,"We host their Epic instance so they get enterprise-grade EHR without our interface sprawl — it's a genuine value proposition, not just consolidation for our benefit.",operational_execution,Operational execution,,,,Epic Community Connect,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-015,,INT-C-015,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q16,What's your confidence level in the current data governance model?,"Developing, not mature — I've asked the CDAO for a formal maturity readout using the 1-5 rubric.",operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-016,,INT-C-016,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q17,How do you weigh behavioral health capacity investment against other priorities?,"Higher than it used to be; Cedar Bluff Specialty Hospital capacity is now a standing risk item, not just an operational footnote.",operational_execution,Operational execution,,,,Cedar Bluff Specialty Hospital,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-017,,INT-C-017,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q18,What would make you fund a Databricks pilot faster?,"A tighter architecture brief from Interface Engine Consolidation (Bridges/Rhapsody) showing it actually fixes the SQL Server mart sprawl, not just adds a new platform.",operational_execution,Operational execution,,,Interface Engine Consolidation (Bridges/Rhapsody),,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-018,Interface Engine Consolidation (Bridges/Rhapsody),INT-C-018,stakeholder_workshop_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q19,"How do you hold President, Northlake Medical Group accountable for their budget?",Quarterly business reviews tied to the 08_spend_value rollup; if run-rate spend drifts from plan we ask why in that forum.,operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-019,,INT-C-019,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q20,What's the biggest cultural change this leadership team still needs to make?,Trusting data and AI recommendations enough to act on them without defaulting to the old manual process.,operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-020,,INT-C-020,stakeholder_workshop_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q21,How do you think about HEDIS — Annual Flu Vaccine relative to peer systems?,"We track it, but I'd caveat any peer comparison — our synthetic baseline here isn't independently benchmarked.",operational_execution,Operational execution,,,,,,HEDIS — Annual Flu Vaccine,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-021,,INT-C-021,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q22,What's one program you'd defund if you had to cut the portfolio by 10%?,Not MyChart Digital Front Door Expansion — that one's protected. I'd look at lower-priority items further down the roadmap first.,operational_execution,Operational execution,,,MyChart Digital Front Door Expansion,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-022,MyChart Digital Front Door Expansion,INT-C-022,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q23,How do you personally define success for this fiscal year?,"STARS trajectory improving, denial rate down, and the AI portfolio graduating at least two use cases to validated production status.",operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-023,,INT-C-023,stakeholder_workshop_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-01,executive_stakeholder_interview,Office of the CEO,CEO,Q24,What keeps you up at night operationally?,A major Epic outage during peak season — Standing privileged credentials outside PAM coverage and similar single-point-of-failure risks are why.,operational_execution,Operational execution,,,,,,,Standing privileged credentials outside PAM coverage,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-024,,INT-C-024,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q01,How is denial write-off trending against target this year?,We track STARS Domain — Member Complaints and Changes in the Health Plan's Performance monthly; baseline was 3.4 stars and we're pushing toward 4.0 stars by MY2028.,operational_execution,Operational execution,,,,,,STARS Domain — Member Complaints and Changes in the Health Plan's Performance,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-001,,INT-C-001,stakeholder_workshop_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q02,Which vendor contract worries you most from a spend-concentration standpoint?,"HealthEdge (HealthRules Payer) — 2511000 a year is a lot of concentration risk in one relationship, even though the service is good.",operational_execution,Operational execution,,,,HealthEdge (HealthRules Payer),,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-002,,INT-C-002,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q03,What's the ROI case for Emergency Department Throughput Program?,"Budget is 19000000, expected value is 24640356; I haven't independently validated the value side yet.",operational_execution,Operational execution,,,Emergency Department Throughput Program,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-003,Emergency Department Throughput Program,INT-C-003,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q04,How much of the AI portfolio's promised value do you actually believe?,"Honestly, not much yet — most of it sits in pending_finance_validation status in SA08; I want real evidence before it hits a forecast.",operational_execution,Operational execution,,,,,,,,SA08 finance validation,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-004,,INT-C-004,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q05,What's your view on the Run/Change/Transform split in IT spend?,Too much Run relative to peers in my view; that's part of why ServiceNow ITSM/CMDB Modernization matters to me.,operational_execution,Operational execution,,,ServiceNow ITSM/CMDB Modernization,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-005,ServiceNow ITSM/CMDB Modernization,INT-C-005,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q06,How do you evaluate R1 RCM's commercial terms at renewal?,Contract owner brings me the renewal package; I push hardest on the commercial_model and any minimum-commitment terms.,operational_execution,Operational execution,,,,R1 RCM,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-006,,INT-C-006,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q07,What's the biggest unbudgeted risk on your radar?,"Behavioral health inpatient bed-capacity constraint — if it materializes, remediation cost isn't currently in any approved budget.",operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-007,,INT-C-007,stakeholder_workshop_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q08,How confident are you in the actuarial bid model's data freshness?,"Moderately; it still depends on the Finance/GL Mart, which is one of dozens of SQL Server marts Data & AI Platforms is trying to rationalize.",operational_execution,Operational execution,,,,Finance/GL Mart (SQL Server On-Prem),,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-008,,INT-C-008,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q09,What's the managed-services spend picture look like for Accenture AI Advisory Retainer?,Run cost is 4800000; accenture ai advisory retainer is a candidate for ai-assisted automation to reduce volume. is the current recommendation from the owning function.,operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-009,,INT-C-009,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q10,How do you think about capital versus operating spend for the Epic estate?,Mostly operating given the SaaS-like hosted model; capital shows up more in facilities and infrastructure refresh.,operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-010,,INT-C-010,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q11,What's your confidence in Ambulatory No-Show Rate as a leading indicator?,"Reasonable, but I'd want a longer trend line before I'd cite it externally.",operational_execution,Operational execution,,,,,,Ambulatory No-Show Rate,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-011,,INT-C-011,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q12,How do you approach savings-opportunity estimates in the spend_value rollup?,"Conservatively — those figures are directional synthetic estimates in this delivery, not validated against a real FP&A extract.",operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-012,,INT-C-012,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q13,What's the health plan's medical cost trend outlook this year?,"Tracking within range, but risk-adjustment evidence gaps could move the number materially if RADV exposure crystallizes.",operational_execution,Operational execution,,,,,,,RAF evidence gap on suspect conditions,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-013,,INT-C-013,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q14,How do you evaluate athenahealth's risk rating?,"I defer to the contract owner's assessment, but I ask hard questions whenever a risk rating moves from low to medium or higher.",operational_execution,Operational execution,,,,athenahealth,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-014,,INT-C-014,executive_interview_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q15,What's the biggest single line item in this year's IT budget?,"The Epic Systems Corporation relationship, by a wide margin — it anchors nearly every clinical and revenue-cycle workflow we run.",operational_execution,Operational execution,,,,Epic Systems Corporation,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-015,,INT-C-015,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q16,What is the Medicare Advantage Star Rating worth to us financially if we hit 4.5 stars by MY2028?,"Materially — the bonus-payment swing from 3.5 to 4.5+ stars is one of the largest single levers on this year's health-plan margin, bigger than most cost programs I fund.",operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-016,,INT-C-016,stakeholder_workshop_synthetic,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
healthcare-demo-new,INT-C-02,executive_stakeholder_interview,Finance & Accounting,CFO,Q17,What financial metric would most change your mind about accelerating an AI use case?,"A finance-validated realized-value figure that's held for two consecutive quarters — anything less is still a promise, not a result.",operational_execution,Operational execution,,,,,,,,,,,medium,synthetic_stakeholder_interview,2026-07-31,candidate_local_only,EVID-INT-C-017,,INT-C-017,synthetic_grounded_in_canonical_pack,healthcare-demo-new-enrichment-20260731,HCDN-ENRICH-20260731,2026-07-31T00:00:00Z,Synthetic stakeholder interview content generated for the healthcare-demo-new enrichment from the canonical files in this delivery; not a real interview transcript and not yet client-certified.
