tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,ai_initiative_id,use_case,business_process,tool_or_model,agent_or_copilot_name,user_group,licensed_users,active_users,adoption_metric,value_hypothesis,measured_value_usd,production_status,risk_status,model_risk_tier,data_readiness,decision_needed,scale_hold_stop
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-011,Wealth advisor proposal generation,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-011,Wealth advisor proposal generation,Wealth Management,M365 Copilot,Copilot,Wealth Management,160,85,"Active users divided by licensed users, with weekly workflow evidence",43000000,2158702,design,Watch,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-012,Payments exception repair automation,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-012,Payments exception repair automation,Operations,Workflow agent,Operations Agent,Operations,168,90,"Active users divided by licensed users, with weekly workflow evidence",14000000,500324,design,Needs control evidence,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-013,Credit risk model SR 11-7 evidence automation,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-013,Credit risk model SR 11-7 evidence automation,Risk,Forecast model,Forecast Agent,Risk,176,95,"Active users divided by licensed users, with weekly workflow evidence",44000000,1841337,design,Managed,Low,Scope too broad; re-baseline against a single high-value workflow,Scope too broad; re-baseline against a single high-value workflow,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-014,KYC refresh & onboarding intelligence,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-014,KYC refresh & onboarding intelligence,Financial Crimes,Document AI,Evidence Agent,Financial Crimes,184,100,"Active users divided by licensed users, with weekly workflow evidence",34000000,3637080,mobilize,Watch,Medium,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout,hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-015,Collections prioritization optimization,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-015,Collections prioritization optimization,Operations,Decision support model,Decision Advisor,Operations,192,105,"Active users divided by licensed users, with weekly workflow evidence",18000000,2126838,mobilize,Needs control evidence,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-016,Branch banker knowledge assist,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-016,Branch banker knowledge assist,Consumer Banking,M365 Copilot,Copilot,Consumer Banking,200,110,"Active users divided by licensed users, with weekly workflow evidence",21000000,428036,mobilize,Managed,Low,Reported automation not reproducible in evidence; reclassify,Reported automation not reproducible in evidence; reclassify,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-017,Marketing personalization & retention,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-017,Marketing personalization & retention,Consumer Banking,Workflow agent,Operations Agent,Consumer Banking,208,115,"Active users divided by licensed users, with weekly workflow evidence",30000000,3321334,mobilize,Watch,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-018,Treasury liquidity forecasting,v4_synthetic_pack,Treasurer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-018,Treasury liquidity forecasting,Treasury,Forecast model,Forecast Agent,Treasury,216,120,"Active users divided by licensed users, with weekly workflow evidence",43000000,5952785,mobilize,Needs control evidence,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-019,Complaint & fair-lending surveillance NLP,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-019,Complaint & fair-lending surveillance NLP,Compliance,Document AI,Evidence Agent,Compliance,224,125,"Active users divided by licensed users, with weekly workflow evidence",20000000,449702,mobilize,Managed,Low,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-020,Mainframe code modernization assist,v4_synthetic_pack,Chief Information Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-020,Mainframe code modernization assist,Technology,Decision support model,Decision Advisor,Technology,232,130,"Active users divided by licensed users, with weekly workflow evidence",23000000,2725054,mobilize,Watch,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-021,Document intelligence for commercial onboarding,v4_synthetic_pack,Head of Commercial Banking,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-021,Document intelligence for commercial onboarding,Commercial Banking,M365 Copilot,Copilot,Commercial Banking,240,135,"Active users divided by licensed users, with weekly workflow evidence",43000000,4737000,mobilize,Needs control evidence,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-022,Sanctions screening tuning,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-022,Sanctions screening tuning,Financial Crimes,Workflow agent,Operations Agent,Financial Crimes,248,140,"Active users divided by licensed users, with weekly workflow evidence",41000000,9951623,pilot,Managed,Low,Scope too broad; re-baseline against a single high-value workflow,Scope too broad; re-baseline against a single high-value workflow,hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-023,Statement & disclosure generation copilot,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-023,Statement & disclosure generation copilot,Operations,Forecast model,Forecast Agent,Operations,256,145,"Active users divided by licensed users, with weekly workflow evidence",45000000,12287491,pilot,Watch,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-024,Card rewards personalization,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-024,Card rewards personalization,Cards & Payments,Document AI,Evidence Agent,Cards & Payments,264,150,"Active users divided by licensed users, with weekly workflow evidence",25000000,5327800,pilot,Needs control evidence,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-025,Voice biometrics authentication,v4_synthetic_pack,Head of Customer Experience,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-025,Voice biometrics authentication,Customer Care,Decision support model,Decision Advisor,Customer Care,272,155,"Active users divided by licensed users, with weekly workflow evidence",41000000,1714160,pilot,Managed,Low,Reported automation not reproducible in evidence; reclassify,Reported automation not reproducible in evidence; reclassify,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-026,Trade surveillance anomaly detection,v4_synthetic_pack,Treasurer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-026,Trade surveillance anomaly detection,Treasury & Capital Markets,M365 Copilot,Copilot,Treasury & Capital Markets,280,160,"Active users divided by licensed users, with weekly workflow evidence",21000000,4409150,pilot,Watch,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-027,Loan servicing virtual agent,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-027,Loan servicing virtual agent,Operations,Workflow agent,Operations Agent,Operations,288,165,"Active users divided by licensed users, with weekly workflow evidence",17000000,3883320,pilot,Needs control evidence,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-028,ESG & climate risk data automation,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-028,ESG & climate risk data automation,Risk,Forecast model,Forecast Agent,Risk,296,170,"Active users divided by licensed users, with weekly workflow evidence",31000000,1143289,pilot,Managed,Low,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-029,Enterprise search over policy & procedures,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-029,Enterprise search over policy & procedures,Compliance,Document AI,Evidence Agent,Compliance,304,175,"Active users divided by licensed users, with weekly workflow evidence",30000000,7746837,pilot,Watch,Medium,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-030,Deposit pricing optimization,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-030,Deposit pricing optimization,Consumer Banking,Decision support model,Decision Advisor,Consumer Banking,312,180,"Active users divided by licensed users, with weekly workflow evidence",22000000,11077962,scale,Needs control evidence,Medium,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout,hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-031,Synthetic data for model development,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,32,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-031,Synthetic data for model development,"Data, Analytics & AI",M365 Copilot,Copilot,"Data, Analytics & AI",320,185,"Active users divided by licensed users, with weekly workflow evidence",36000000,21362034,scale,Managed,Low,Scope too broad; re-baseline against a single high-value workflow,Scope too broad; re-baseline against a single high-value workflow,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-032,Wire fraud interdiction,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,33,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-032,Wire fraud interdiction,Financial Crimes,Workflow agent,Operations Agent,Financial Crimes,328,190,"Active users divided by licensed users, with weekly workflow evidence",43000000,23379836,scale,Watch,Medium,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-033,Mortgage underwriting decision support,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,34,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-033,Mortgage underwriting decision support,Consumer Banking,Forecast model,Forecast Agent,Consumer Banking,336,195,"Active users divided by licensed users, with weekly workflow evidence",43000000,24768103,scale,Needs control evidence,Medium,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AI-034,Vendor contract intelligence,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,ai-control-tower/T00_ai-investment-super-template.csv,35,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-034,Vendor contract intelligence,Finance,Document AI,Evidence Agent,Finance,344,200,"Active users divided by licensed users, with weekly workflow evidence",22000000,1814885,scale,Managed,Low,Reported automation not reproducible in evidence; reclassify,Reported automation not reproducible in evidence; reclassify,hold
