tenant_key,dataset_version,contract_id,vendor_id,vendor_name,invoice_id,invoice_line_id,po_number,invoice_date,service_period_start,service_period_end,sku_or_service_code,line_description,invoiced_amount_usd,matched_contract_rate_usd,billed_rate_usd,exception_type,exception_amount_usd,payment_status,source_system,source_system_examples,source_record_id,source_file_report,extraction_grain,refresh_frequency,review_status
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-01,INV-CF-001-01-1,MER-PO-CF-001-001,2025-07-01,2025-07-01,2025-07-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1542450,32500,36725,rate_above_contract_or_uncovered_line,177450,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-01-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-03,INV-CF-001-03-4,MER-PO-CF-001-003,2025-09-01,2025-09-01,2025-09-01,CLIN-MARTS,Clinical quality and payer performance data product support,561440,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-03-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-04,INV-CF-001-04-1,MER-PO-CF-001-004,2025-10-01,2025-10-01,2025-10-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1560000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-04-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-04,INV-CF-001-04-2,MER-PO-CF-001-004,2025-10-01,2025-10-01,2025-10-01,DATA-ENG-SQUAD,Data engineering product squad capacity,92092,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-04-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-04,INV-CF-001-04-3,MER-PO-CF-001-004,2025-10-01,2025-10-01,2025-10-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,280,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-04-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-04,INV-CF-001-04-4,MER-PO-CF-001-004,2025-10-01,2025-10-01,2025-10-01,CLIN-MARTS,Clinical quality and payer performance data product support,612480,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-04-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-05,INV-CF-001-05-1,MER-PO-CF-001-005,2025-11-01,2025-11-01,2025-11-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1625000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-05-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-05,INV-CF-001-05-2,MER-PO-CF-001-005,2025-11-01,2025-11-01,2025-11-01,DATA-ENG-SQUAD,Data engineering product squad capacity,97405,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-05-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-05,INV-CF-001-05-3,MER-PO-CF-001-005,2025-11-01,2025-11-01,2025-11-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,300,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-05-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-05,INV-CF-001-05-4,MER-PO-CF-001-005,2025-11-01,2025-11-01,2025-11-01,CLIN-MARTS,Clinical quality and payer performance data product support,663520,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-05-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-06,INV-CF-001-06-1,MER-PO-CF-001-006,2025-12-01,2025-12-01,2025-12-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1909700,32500,36725,rate_above_contract_or_uncovered_line,219700,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-06-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-06,INV-CF-001-06-2,MER-PO-CF-001-006,2025-12-01,2025-12-01,2025-12-01,DATA-ENG-SQUAD,Data engineering product squad capacity,116058,1771,2001,rate_above_contract_or_uncovered_line,13340,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-06-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-06,INV-CF-001-06-3,MER-PO-CF-001-006,2025-12-01,2025-12-01,2025-12-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,384,5,6,rate_above_contract_or_uncovered_line,64,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-06-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-06,INV-CF-001-06-4,MER-PO-CF-001-006,2025-12-01,2025-12-01,2025-12-01,CLIN-MARTS,Clinical quality and payer performance data product support,807450,10208,11535,rate_above_contract_or_uncovered_line,92890,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-06-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-07,INV-CF-001-07-1,MER-PO-CF-001-007,2026-01-01,2026-01-01,2026-01-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1755000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-07-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-07,INV-CF-001-07-2,MER-PO-CF-001-007,2026-01-01,2026-01-01,2026-01-01,DATA-ENG-SQUAD,Data engineering product squad capacity,108031,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-07-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-07,INV-CF-001-07-3,MER-PO-CF-001-007,2026-01-01,2026-01-01,2026-01-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,340,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-07-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-07,INV-CF-001-07-4,MER-PO-CF-001-007,2026-01-01,2026-01-01,2026-01-01,CLIN-MARTS,Clinical quality and payer performance data product support,765600,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-07-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-08,INV-CF-001-08-1,MER-PO-CF-001-008,2026-02-01,2026-02-01,2026-02-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1965600,32500,35100,rate_above_contract_or_uncovered_line,145600,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-08-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-08,INV-CF-001-08-2,MER-PO-CF-001-008,2026-02-01,2026-02-01,2026-02-01,DATA-ENG-SQUAD,Data engineering product squad capacity,122432,1771,1913,rate_above_contract_or_uncovered_line,9088,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-08-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-08,INV-CF-001-08-3,MER-PO-CF-001-008,2026-02-01,2026-02-01,2026-02-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,360,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-08-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-08,INV-CF-001-08-4,MER-PO-CF-001-008,2026-02-01,2026-02-01,2026-02-01,CLIN-MARTS,Clinical quality and payer performance data product support,882000,10208,11025,rate_above_contract_or_uncovered_line,65360,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-08-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-09,INV-CF-001-09-1,MER-PO-CF-001-009,2026-03-01,2026-03-01,2026-03-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1885000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-09-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-09,INV-CF-001-09-2,MER-PO-CF-001-009,2026-03-01,2026-03-01,2026-03-01,DATA-ENG-SQUAD,Data engineering product squad capacity,118657,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-09-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-09,INV-CF-001-09-3,MER-PO-CF-001-009,2026-03-01,2026-03-01,2026-03-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,380,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-09-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-09,INV-CF-001-09-4,MER-PO-CF-001-009,2026-03-01,2026-03-01,2026-03-01,CLIN-MARTS,Clinical quality and payer performance data product support,867680,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-09-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-10,INV-CF-001-10-1,MER-PO-CF-001-010,2026-04-01,2026-04-01,2026-04-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1950000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-10-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-10,INV-CF-001-10-2,MER-PO-CF-001-010,2026-04-01,2026-04-01,2026-04-01,DATA-ENG-SQUAD,Data engineering product squad capacity,123970,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-10-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-10,INV-CF-001-10-3,MER-PO-CF-001-010,2026-04-01,2026-04-01,2026-04-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,400,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-10-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-10,INV-CF-001-10-4,MER-PO-CF-001-010,2026-04-01,2026-04-01,2026-04-01,CLIN-MARTS,Clinical quality and payer performance data product support,918720,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-10-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-11,INV-CF-001-11-1,MER-PO-CF-001-011,2026-05-01,2026-05-01,2026-05-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2276950,32500,36725,rate_above_contract_or_uncovered_line,261950,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-11-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-11,INV-CF-001-11-2,MER-PO-CF-001-011,2026-05-01,2026-05-01,2026-05-01,DATA-ENG-SQUAD,Data engineering product squad capacity,146073,1771,2001,rate_above_contract_or_uncovered_line,16790,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-11-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-11,INV-CF-001-11-3,MER-PO-CF-001-011,2026-05-01,2026-05-01,2026-05-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,504,5,6,rate_above_contract_or_uncovered_line,84,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-11-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-11,INV-CF-001-11-4,MER-PO-CF-001-011,2026-05-01,2026-05-01,2026-05-01,CLIN-MARTS,Clinical quality and payer performance data product support,1095825,10208,11535,rate_above_contract_or_uncovered_line,126065,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-11-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-12,INV-CF-001-12-1,MER-PO-CF-001-012,2026-06-01,2026-06-01,2026-06-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2080000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-12-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-12,INV-CF-001-12-2,MER-PO-CF-001-012,2026-06-01,2026-06-01,2026-06-01,DATA-ENG-SQUAD,Data engineering product squad capacity,134596,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-12-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-12,INV-CF-001-12-3,MER-PO-CF-001-012,2026-06-01,2026-06-01,2026-06-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,440,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-12-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-12,INV-CF-001-12-4,MER-PO-CF-001-012,2026-06-01,2026-06-01,2026-06-01,CLIN-MARTS,Clinical quality and payer performance data product support,1020800,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-12-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-13,INV-CF-001-13-1,MER-PO-CF-001-001,2026-07-01,2026-07-01,2026-07-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2145000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-13-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-13,INV-CF-001-13-2,MER-PO-CF-001-001,2026-07-01,2026-07-01,2026-07-01,DATA-ENG-SQUAD,Data engineering product squad capacity,139909,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-13-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
