tenant_key,dataset_version,contract_id,vendor_id,vendor_name,source_file_id,source_file_name,source_file_sha256,document_type,extraction_id,concept_ref,subject_kind,subject_ref,value_text,value_num,evidence_class,ledger,confidence,method,review_state,source_page,source_section,source_excerpt,extractor_version,extracted_at
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,CF-001-SLA-SCHEDULE,CF-001_Crestline_Analytics_Services_LLC_SLA-SCHEDULE_SYNTHETIC.pdf,3c99ce9b00dbed5bf68defb75fcf006796d5f34fe60a29c924a107d6ea11ab8a,sla_schedule,EXT-CF-001-SLA-SCHEDULE-contract-english-overview,contract.english_overview,contract,CF-001,"Crestline operates Meridian's enterprise analytics managed-services tower. The agreement covers data-platform operations, clinical and financial data products, BI support, data engineering squads, production incident response, and release management for executive, payer, quality, and operational reporting. Spend is driven by named managed-service towers, offshore and onshore data-engineering capacity, platform administration, premium support, and change-order capacity. The optimization question is whether Meridian can recover missed service credits, stop paying premium blended rates where rate cards were not amended, reduce underused platform support capacity, and lock a narrower renewal scope before the next sourcing gate.",,document_evidenced,scope,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,1,Agreement Overview,"Crestline operates Meridian's enterprise analytics managed-services tower. The agreement covers data-platform operations, clinical and financial data products, BI support, data engineering squads, production incident response, and release management for executive, payer, quality, and operational reporting. Spend is driven by named managed-service towers, offshore and onshore data-engineering capacity, platform administration, premium support, and change-order capacity. The optimization question is whether Meridian can recover missed service credits, stop paying premium blended rates where rate cards were not amended, reduce underused platform support capacity, and lock a narrower renewal scope before the next sourcing gate.",contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,CF-001-SLA-SCHEDULE,CF-001_Crestline_Analytics_Services_LLC_SLA-SCHEDULE_SYNTHETIC.pdf,3c99ce9b00dbed5bf68defb75fcf006796d5f34fe60a29c924a107d6ea11ab8a,sla_schedule,EXT-CF-001-SLA-SCHEDULE-contract-annual-value,contract.annual_value,contract,CF-001,,35000000,document_evidenced,commercial,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,3,Commercial Terms And Pricing Schedule,USD 35000000 annual value extracted from pricing schedule.,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,CF-001-SLA-SCHEDULE,CF-001_Crestline_Analytics_Services_LLC_SLA-SCHEDULE_SYNTHETIC.pdf,3c99ce9b00dbed5bf68defb75fcf006796d5f34fe60a29c924a107d6ea11ab8a,sla_schedule,EXT-CF-001-SLA-SCHEDULE-contract-notice-deadline,contract.notice_deadline,contract,CF-001,2028-04-30,,document_evidenced,renewal,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,4,"Service Levels, Renewal, And Value Confirmation",2028-04-30,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,CF-001-SLA-SCHEDULE,CF-001_Crestline_Analytics_Services_LLC_SLA-SCHEDULE_SYNTHETIC.pdf,3c99ce9b00dbed5bf68defb75fcf006796d5f34fe60a29c924a107d6ea11ab8a,sla_schedule,EXT-CF-001-SLA-SCHEDULE-contract-auto-renew,contract.auto_renew,contract,CF-001,No,,document_evidenced,renewal,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,4,"Service Levels, Renewal, And Value Confirmation",No,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,CF-001-SLA-SCHEDULE,CF-001_Crestline_Analytics_Services_LLC_SLA-SCHEDULE_SYNTHETIC.pdf,3c99ce9b00dbed5bf68defb75fcf006796d5f34fe60a29c924a107d6ea11ab8a,sla_schedule,EXT-CF-001-SLA-SCHEDULE-contract-scope-summary,contract.scope_summary,contract,CF-001,Azure Synapse; Databricks; Northgate Insight Premium; clinical analytics marts; payer margin data products,,document_evidenced,scope,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,2,Scope And Service Responsibilities,Azure Synapse; Databricks; Northgate Insight Premium; clinical analytics marts; payer margin data products,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-EXECUTED-AGREEMENT,CF-003_Sterling_Inc__EXECUTED-AGREEMENT_SYNTHETIC.pdf,d414e0be1c2d05e6a6461f4395532983b93a525c4b17362482fab97bbd533eb1,executed_agreement,EXT-CF-003-EXECUTED-AGREEMENT-contract-english-overview,contract.english_overview,contract,CF-003,"Sterling provides Meridian's finance and workforce SaaS platform, subscription modules, integration support, release-management advisory, and selected optimization services. The agreement includes named enterprise modules, worker and financial seat entitlements, premium support, integration capacity, and transformation advisory hours. The optimization question is whether Meridian can remove shelfware, reduce underused Extend and Prism capacity, claim service-performance credits where available, cap renewal uplift, and convert loosely scoped advisory work into outcome-bound work packages.",,document_evidenced,scope,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,1,Agreement Overview,"Sterling provides Meridian's finance and workforce SaaS platform, subscription modules, integration support, release-management advisory, and selected optimization services. The agreement includes named enterprise modules, worker and financial seat entitlements, premium support, integration capacity, and transformation advisory hours. The optimization question is whether Meridian can remove shelfware, reduce underused Extend and Prism capacity, claim service-performance credits where available, cap renewal uplift, and convert loosely scoped advisory work into outcome-bound work packages.",contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-EXECUTED-AGREEMENT,CF-003_Sterling_Inc__EXECUTED-AGREEMENT_SYNTHETIC.pdf,d414e0be1c2d05e6a6461f4395532983b93a525c4b17362482fab97bbd533eb1,executed_agreement,EXT-CF-003-EXECUTED-AGREEMENT-contract-annual-value,contract.annual_value,contract,CF-003,,12500000,document_evidenced,commercial,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,3,Commercial Terms And Pricing Schedule,USD 12500000 annual value extracted from pricing schedule.,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-EXECUTED-AGREEMENT,CF-003_Sterling_Inc__EXECUTED-AGREEMENT_SYNTHETIC.pdf,d414e0be1c2d05e6a6461f4395532983b93a525c4b17362482fab97bbd533eb1,executed_agreement,EXT-CF-003-EXECUTED-AGREEMENT-contract-notice-deadline,contract.notice_deadline,contract,CF-003,2027-09-30,,document_evidenced,renewal,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,4,"Service Levels, Renewal, And Value Confirmation",2027-09-30,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-EXECUTED-AGREEMENT,CF-003_Sterling_Inc__EXECUTED-AGREEMENT_SYNTHETIC.pdf,d414e0be1c2d05e6a6461f4395532983b93a525c4b17362482fab97bbd533eb1,executed_agreement,EXT-CF-003-EXECUTED-AGREEMENT-contract-auto-renew,contract.auto_renew,contract,CF-003,Yes,,document_evidenced,renewal,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,4,"Service Levels, Renewal, And Value Confirmation",Yes,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-EXECUTED-AGREEMENT,CF-003_Sterling_Inc__EXECUTED-AGREEMENT_SYNTHETIC.pdf,d414e0be1c2d05e6a6461f4395532983b93a525c4b17362482fab97bbd533eb1,executed_agreement,EXT-CF-003-EXECUTED-AGREEMENT-contract-scope-summary,contract.scope_summary,contract,CF-003,Sterling Financials; Sterling HCM; Sterling Planning; Sterling Prism; Sterling Extend,,document_evidenced,scope,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,2,Scope And Service Responsibilities,Sterling Financials; Sterling HCM; Sterling Planning; Sterling Prism; Sterling Extend,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-PRICING-SCHEDULE,CF-003_Sterling_Inc__PRICING-SCHEDULE_SYNTHETIC.pdf,0216b3f63de17bf0fc2877c538910c6c13cdae5ee9a9a12b2727c8a5bb593f5f,pricing_schedule,EXT-CF-003-PRICING-SCHEDULE-contract-english-overview,contract.english_overview,contract,CF-003,"Sterling provides Meridian's finance and workforce SaaS platform, subscription modules, integration support, release-management advisory, and selected optimization services. The agreement includes named enterprise modules, worker and financial seat entitlements, premium support, integration capacity, and transformation advisory hours. The optimization question is whether Meridian can remove shelfware, reduce underused Extend and Prism capacity, claim service-performance credits where available, cap renewal uplift, and convert loosely scoped advisory work into outcome-bound work packages.",,document_evidenced,scope,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,1,Agreement Overview,"Sterling provides Meridian's finance and workforce SaaS platform, subscription modules, integration support, release-management advisory, and selected optimization services. The agreement includes named enterprise modules, worker and financial seat entitlements, premium support, integration capacity, and transformation advisory hours. The optimization question is whether Meridian can remove shelfware, reduce underused Extend and Prism capacity, claim service-performance credits where available, cap renewal uplift, and convert loosely scoped advisory work into outcome-bound work packages.",contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-PRICING-SCHEDULE,CF-003_Sterling_Inc__PRICING-SCHEDULE_SYNTHETIC.pdf,0216b3f63de17bf0fc2877c538910c6c13cdae5ee9a9a12b2727c8a5bb593f5f,pricing_schedule,EXT-CF-003-PRICING-SCHEDULE-contract-annual-value,contract.annual_value,contract,CF-003,,12500000,document_evidenced,commercial,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,3,Commercial Terms And Pricing Schedule,USD 12500000 annual value extracted from pricing schedule.,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-PRICING-SCHEDULE,CF-003_Sterling_Inc__PRICING-SCHEDULE_SYNTHETIC.pdf,0216b3f63de17bf0fc2877c538910c6c13cdae5ee9a9a12b2727c8a5bb593f5f,pricing_schedule,EXT-CF-003-PRICING-SCHEDULE-contract-notice-deadline,contract.notice_deadline,contract,CF-003,2027-09-30,,document_evidenced,renewal,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,4,"Service Levels, Renewal, And Value Confirmation",2027-09-30,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-PRICING-SCHEDULE,CF-003_Sterling_Inc__PRICING-SCHEDULE_SYNTHETIC.pdf,0216b3f63de17bf0fc2877c538910c6c13cdae5ee9a9a12b2727c8a5bb593f5f,pricing_schedule,EXT-CF-003-PRICING-SCHEDULE-contract-auto-renew,contract.auto_renew,contract,CF-003,Yes,,document_evidenced,renewal,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,4,"Service Levels, Renewal, And Value Confirmation",Yes,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-PRICING-SCHEDULE,CF-003_Sterling_Inc__PRICING-SCHEDULE_SYNTHETIC.pdf,0216b3f63de17bf0fc2877c538910c6c13cdae5ee9a9a12b2727c8a5bb593f5f,pricing_schedule,EXT-CF-003-PRICING-SCHEDULE-contract-scope-summary,contract.scope_summary,contract,CF-003,Sterling Financials; Sterling HCM; Sterling Planning; Sterling Prism; Sterling Extend,,document_evidenced,scope,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,2,Scope And Service Responsibilities,Sterling Financials; Sterling HCM; Sterling Planning; Sterling Prism; Sterling Extend,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-SLA-SCHEDULE,CF-003_Sterling_Inc__SLA-SCHEDULE_SYNTHETIC.pdf,2176155664357ea8fc80a6e7b3f2fcfe55646c2910b280c87668cd6845498dd8,sla_schedule,EXT-CF-003-SLA-SCHEDULE-contract-english-overview,contract.english_overview,contract,CF-003,"Sterling provides Meridian's finance and workforce SaaS platform, subscription modules, integration support, release-management advisory, and selected optimization services. The agreement includes named enterprise modules, worker and financial seat entitlements, premium support, integration capacity, and transformation advisory hours. The optimization question is whether Meridian can remove shelfware, reduce underused Extend and Prism capacity, claim service-performance credits where available, cap renewal uplift, and convert loosely scoped advisory work into outcome-bound work packages.",,document_evidenced,scope,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,1,Agreement Overview,"Sterling provides Meridian's finance and workforce SaaS platform, subscription modules, integration support, release-management advisory, and selected optimization services. The agreement includes named enterprise modules, worker and financial seat entitlements, premium support, integration capacity, and transformation advisory hours. The optimization question is whether Meridian can remove shelfware, reduce underused Extend and Prism capacity, claim service-performance credits where available, cap renewal uplift, and convert loosely scoped advisory work into outcome-bound work packages.",contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-SLA-SCHEDULE,CF-003_Sterling_Inc__SLA-SCHEDULE_SYNTHETIC.pdf,2176155664357ea8fc80a6e7b3f2fcfe55646c2910b280c87668cd6845498dd8,sla_schedule,EXT-CF-003-SLA-SCHEDULE-contract-annual-value,contract.annual_value,contract,CF-003,,12500000,document_evidenced,commercial,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,3,Commercial Terms And Pricing Schedule,USD 12500000 annual value extracted from pricing schedule.,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-SLA-SCHEDULE,CF-003_Sterling_Inc__SLA-SCHEDULE_SYNTHETIC.pdf,2176155664357ea8fc80a6e7b3f2fcfe55646c2910b280c87668cd6845498dd8,sla_schedule,EXT-CF-003-SLA-SCHEDULE-contract-notice-deadline,contract.notice_deadline,contract,CF-003,2027-09-30,,document_evidenced,renewal,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,4,"Service Levels, Renewal, And Value Confirmation",2027-09-30,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-SLA-SCHEDULE,CF-003_Sterling_Inc__SLA-SCHEDULE_SYNTHETIC.pdf,2176155664357ea8fc80a6e7b3f2fcfe55646c2910b280c87668cd6845498dd8,sla_schedule,EXT-CF-003-SLA-SCHEDULE-contract-auto-renew,contract.auto_renew,contract,CF-003,Yes,,document_evidenced,renewal,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,4,"Service Levels, Renewal, And Value Confirmation",Yes,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
meridian_health_global,v1-golden-evidence,CF-003,VND-003,"Sterling Workforce Systems, Inc.",CF-003-SLA-SCHEDULE,CF-003_Sterling_Inc__SLA-SCHEDULE_SYNTHETIC.pdf,2176155664357ea8fc80a6e7b3f2fcfe55646c2910b280c87668cd6845498dd8,sla_schedule,EXT-CF-003-SLA-SCHEDULE-contract-scope-summary,contract.scope_summary,contract,CF-003,Sterling Financials; Sterling HCM; Sterling Planning; Sterling Prism; Sterling Extend,,document_evidenced,scope,0.91,pdf_text_extraction_with_human_review,synthetic_demo_reviewed,2,Scope And Service Responsibilities,Sterling Financials; Sterling HCM; Sterling Planning; Sterling Prism; Sterling Extend,contract_pdf_adapter_v1,2026-08-09T00:00:00Z
