tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,spend_id,amount_usd,amount_type,owner,program_id,vendor_id,system_id,committed_vs_discretionary,renewal_or_gate_date,value_linkage,unit_economics
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-001,Retail pricing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-001,12000000,benefit,Technology Finance,APX-INIT-001,VDR-00011,SYS-0011,committed,2027-02-02,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-002,Merchandising record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-002,21000000,benefit,Domain Product Owner,APX-INIT-002,VDR-00012,SYS-0012,discretionary,2027-02-13,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-003,Omnichannel selling record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-003,9000000,benefit,CIO,APX-INIT-003,VDR-00013,SYS-0013,committed,2027-02-24,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-004,Store operations record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-004,6800000,benefit,CFO,APX-INIT-004,VDR-00014,SYS-0014,discretionary,2027-03-07,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-005,Inventory accuracy record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-005,42000000,benefit,Technology Finance,APX-INIT-005,VDR-00015,SYS-0015,committed,2027-03-18,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-006,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-006,4000000,benefit,Domain Product Owner,APX-INIT-006,VDR-00016,SYS-0016,discretionary,2027-03-29,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-007,Retail pricing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-007,7400000,benefit,CIO,APX-INIT-007,VDR-00017,SYS-0017,committed,2027-04-09,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-008,Merchandising record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-008,3200000,benefit,CFO,APX-INIT-008,VDR-00018,SYS-0018,discretionary,2027-04-20,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-009,Omnichannel selling record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-009,5800000,benefit,Technology Finance,APX-INIT-009,VDR-00019,SYS-0019,committed,2027-05-01,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-010,Store operations record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-010,2400000,benefit,Domain Product Owner,APX-INIT-010,VDR-00020,SYS-0020,discretionary,2027-05-12,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-011,Inventory accuracy record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,0,benefit,CIO,APX-INIT-011,VDR-00021,SYS-0021,committed,2027-05-23,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-012,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,0,benefit,CFO,APX-INIT-012,VDR-00022,SYS-0022,discretionary,2027-06-03,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-013,Retail pricing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,7200000,benefit,Technology Finance,APX-INIT-013,VDR-00023,SYS-0023,committed,2027-06-14,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-014,Merchandising record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,9800000,benefit,Domain Product Owner,APX-INIT-014,VDR-00024,SYS-0024,discretionary,2027-06-25,annualized_value_capture,Track cost per transaction/user/process cycle before scaling claims
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-001,Omnichannel selling record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,2,2026-06-18,2026-01-01,2026-08-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-001,1200000,actual_spend,CIO,APX-INIT-001,Microsoft,SYS-0025,committed,2026-08-20,Omnichannel selling outcome with named owner and measurement period,identity and item-location data quality
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-002,Store operations record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,3,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-002,1620000,actual_spend,CFO,APX-INIT-002,Databricks,SYS-0026,discretionary,2026-09-20,Store operations outcome with named owner and measurement period,forecast explainability by category
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-003,Inventory accuracy record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,4,2026-06-18,2026-01-01,2026-10-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-003,2040000,actual_spend,Technology Finance,APX-INIT-003,Salesforce,SYS-0027,committed,2026-10-20,Inventory accuracy outcome with named owner and measurement period,labor-rule integration and manager adoption
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-004,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,5,2026-06-18,2026-01-01,2026-11-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-004,2460000,actual_spend,Domain Product Owner,APX-INIT-004,Adobe,SYS-0028,discretionary,2026-11-20,Customer loyalty outcome with named owner and measurement period,camera/POS evidence linkage
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-005,Retail pricing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,6,2026-06-18,2026-01-01,2026-12-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-005,2880000,actual_spend,CIO,APX-INIT-005,ServiceNow,SYS-0029,committed,2026-12-20,Retail pricing outcome with named owner and measurement period,consent and customer identity gaps
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-006,Merchandising record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,7,2026-06-18,2026-01-01,2026-08-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-006,3300000,actual_spend,CFO,APX-INIT-006,AWS,SYS-0030,discretionary,2026-08-20,Merchandising outcome with named owner and measurement period,incrementality proof missing
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-007,Omnichannel selling record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,8,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-007,3720000,actual_spend,Technology Finance,APX-INIT-007,Oracle,SYS-0031,committed,2026-09-20,Omnichannel selling outcome with named owner and measurement period,store inventory accuracy
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-008,Store operations record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,9,2026-06-18,2026-01-01,2026-10-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-008,4140000,actual_spend,Domain Product Owner,APX-INIT-008,Microsoft,SYS-0032,discretionary,2026-10-20,Store operations outcome with named owner and measurement period,fairness and customer friction review
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-009,Inventory accuracy record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,10,2026-06-18,2026-01-01,2026-11-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-009,4560000,actual_spend,CIO,APX-INIT-009,Databricks,SYS-0033,committed,2026-11-20,Inventory accuracy outcome with named owner and measurement period,vendor funding lineage
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-010,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,11,2026-06-18,2026-01-01,2026-12-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-010,4980000,actual_spend,CFO,APX-INIT-010,Salesforce,SYS-0034,discretionary,2026-12-20,Customer loyalty outcome with named owner and measurement period,knowledge base quality
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-011,Retail pricing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,12,2026-06-18,2026-01-01,2026-08-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,5400000,actual_spend,Technology Finance,APX-INIT-011,Adobe,SYS-0035,committed,2026-08-20,Retail pricing outcome with named owner and measurement period,planner workflow fit
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-012,Merchandising record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,13,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,5820000,actual_spend,Domain Product Owner,APX-INIT-012,ServiceNow,SYS-0036,discretionary,2026-09-20,Merchandising outcome with named owner and measurement period,mobile device and policy readiness
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-013,Omnichannel selling record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,14,2026-06-18,2026-01-01,2026-10-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-013,6240000,actual_spend,CIO,APX-INIT-013,AWS,SYS-0037,committed,2026-10-20,Omnichannel selling outcome with named owner and measurement period,carrier API latency
apex-retail,Retail Demo,v6.0,spend_value,APX-INIT-014,Store operations record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,15,2026-06-18,2026-01-01,2026-11-20,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-014,6660000,actual_spend,CFO,APX-INIT-014,Oracle,SYS-0038,discretionary,2026-11-20,Store operations outcome with named owner and measurement period,measurement by product team incomplete
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0001,Inventory accuracy record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0001,30,run_cost,Transformation Finance,APEXRETAIL-INIT-0001,VDR-00039,SYS-0039,run_cost,2027-12-07,APEXRETAIL-MET-0001,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0002,Customer loyalty record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0002,31,productivity,Transformation Finance,APEXRETAIL-INIT-0002,VDR-00040,SYS-0040,productivity,2027-12-18,APEXRETAIL-MET-0002,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0003,Retail pricing record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0003,32,productivity,Transformation Finance,APEXRETAIL-INIT-0003,VDR-00041,SYS-0041,productivity,2027-12-29,APEXRETAIL-MET-0003,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0004,Merchandising record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0004,33,run_cost,Transformation Finance,APEXRETAIL-INIT-0004,VDR-00042,SYS-0042,run_cost,2028-01-09,APEXRETAIL-MET-0004,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0005,Omnichannel selling record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0005,34,productivity,Transformation Finance,APEXRETAIL-INIT-0005,VDR-00043,SYS-0043,productivity,2028-01-20,APEXRETAIL-MET-0005,finance attestation plus source-system telemetry
