tenant_key,program_name,business_sponsor,technology_owner,objective,scope,status,phase,target_outcomes,dependencies,risks,budget_usd,expected_value_usd,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,Baggage Visibility and Recovery,CEO,enterprise architecture,"Advance Finance and Procurement Spend Transparency with governed evidence, safe controls, and candidate-only read models.",digital ecommerce; baggage tracking platform; CloudNorth Data Platform,approved,mobilize,planning outcomes only; realized value requires finance validation,baggage tracking platform; CloudNorth Data Platform; digital ecommerce evidence,safety criticality; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00011,SHA-EVID-05411,SHA-09_PROGRAMS_INITIATIVES-SRC-00011,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Finance and Procurement Spend Transparency,CFO,platform engineering,"Advance IROPS Resilience and Recovery with governed evidence, safe controls, and candidate-only read models.",safety and security; fuel management platform; LoyaltyMesh Services,evidence gate,design,planning outcomes only; realized value requires finance validation,fuel management platform; LoyaltyMesh Services; safety and security evidence,operational resilience; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00012,SHA-EVID-05412,SHA-09_PROGRAMS_INITIATIVES-SRC-00012,09_programs_initiatives,Programs & Initiatives,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS Resilience and Recovery,COO,application owner,"Advance Passenger Service Modernization with governed evidence, safe controls, and candidate-only read models.",finance; ERP and finance platform; Servica Contact Cloud,approved,build,planning outcomes only; realized value requires finance validation,ERP and finance platform; Servica Contact Cloud; finance evidence,crew and legal constraints; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00013,SHA-EVID-05413,SHA-09_PROGRAMS_INITIATIVES-SRC-00013,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger Service Modernization,CIO,data engineering,"Advance Loyalty Platform Modernization with governed evidence, safe controls, and candidate-only read models.",procurement; airline data lakehouse; AeroMaint Systems,approved,validate,planning outcomes only; realized value requires finance validation,airline data lakehouse; AeroMaint Systems; procurement evidence,DOT customer obligations; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00014,SHA-EVID-05414,SHA-09_PROGRAMS_INITIATIVES-SRC-00014,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Loyalty Platform Modernization,CTO,IT service management,"Advance Crew Operations Optimization with governed evidence, safe controls, and candidate-only read models.",HR and workforce; identity and access management; CrewLogic Operations,approved,control gate,planning outcomes only; realized value requires finance validation,identity and access management; CrewLogic Operations; HR and workforce evidence,data privacy; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00015,SHA-EVID-05415,SHA-09_PROGRAMS_INITIATIVES-SRC-00015,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew Operations Optimization,CDAO,enterprise architecture,"Advance Maintenance Predictive Analytics Foundation with governed evidence, safe controls, and candidate-only read models.",data and analytics; service management platform; GateFlow Airport Tech,evidence gate,mobilize,planning outcomes only; realized value requires finance validation,service management platform; GateFlow Airport Tech; data and analytics evidence,PCI; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00016,SHA-EVID-05416,SHA-09_PROGRAMS_INITIATIVES-SRC-00016,09_programs_initiatives,Programs & Initiatives,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Maintenance Predictive Analytics Foundation,CISO,platform engineering,"Advance Airport Turnaround Performance Program with governed evidence, safe controls, and candidate-only read models.",platform engineering; passenger service system; CyberGate Security,approved,design,planning outcomes only; realized value requires finance validation,passenger service system; CyberGate Security; platform engineering evidence,cyber risk; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00017,SHA-EVID-05417,SHA-09_PROGRAMS_INITIATIVES-SRC-00017,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Airport Turnaround Performance Program,Chief compliance officer,application owner,"Advance Data Platform and Lakehouse Foundation with governed evidence, safe controls, and candidate-only read models.",baggage operations; departure control system; NorthSky Managed Services,approved,build,planning outcomes only; realized value requires finance validation,departure control system; NorthSky Managed Services; baggage operations evidence,identity and access; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00018,SHA-EVID-05418,SHA-09_PROGRAMS_INITIATIVES-SRC-00018,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Data Platform and Lakehouse Foundation,Chief procurement officer,data engineering,"Advance Contact Center Experience Transformation with governed evidence, safe controls, and candidate-only read models.",flight operations; crew scheduling platform; Aviation Systems Integrator,approved,validate,planning outcomes only; realized value requires finance validation,crew scheduling platform; Aviation Systems Integrator; flight operations evidence,vendor concentration; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00019,SHA-EVID-05419,SHA-09_PROGRAMS_INITIATIVES-SRC-00019,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact Center Experience Transformation,Chief people officer,IT service management,"Advance Revenue Management Modernization with governed evidence, safe controls, and candidate-only read models.",operations control center; flight planning platform; TelcoMesh Networks,evidence gate,control gate,planning outcomes only; realized value requires finance validation,flight planning platform; TelcoMesh Networks; operations control center evidence,model explainability; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00020,SHA-EVID-05420,SHA-09_PROGRAMS_INITIATIVES-SRC-00020,09_programs_initiatives,Programs & Initiatives,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Revenue Management Modernization,Transformation office lead,enterprise architecture,"Advance Cloud Resilience and Cyber Program with governed evidence, safe controls, and candidate-only read models.",airport operations; operations control and IROPS platform; AeroCore Passenger Systems,approved,mobilize,planning outcomes only; realized value requires finance validation,operations control and IROPS platform; AeroCore Passenger Systems; airport operations evidence,human-in-the-loop operations; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00021,SHA-EVID-05421,SHA-09_PROGRAMS_INITIATIVES-SRC-00021,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Cloud Resilience and Cyber Program,Experience leader,platform engineering,"Advance Baggage Visibility and Recovery with governed evidence, safe controls, and candidate-only read models.",customer service; maintenance and MRO platform; GlobalRoute Distribution,approved,design,planning outcomes only; realized value requires finance validation,maintenance and MRO platform; GlobalRoute Distribution; customer service evidence,incident response; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00022,SHA-EVID-05422,SHA-09_PROGRAMS_INITIATIVES-SRC-00022,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Baggage Visibility and Recovery,Business unit president,application owner,"Advance Finance and Procurement Spend Transparency with governed evidence, safe controls, and candidate-only read models.",loyalty; cargo management platform; CloudNorth Data Platform,approved,build,planning outcomes only; realized value requires finance validation,cargo management platform; CloudNorth Data Platform; loyalty evidence,airport-local operating variation; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00023,SHA-EVID-05423,SHA-09_PROGRAMS_INITIATIVES-SRC-00023,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Finance and Procurement Spend Transparency,Contact center leader,data engineering,"Advance IROPS Resilience and Recovery with governed evidence, safe controls, and candidate-only read models.",revenue management; revenue management platform; LoyaltyMesh Services,evidence gate,validate,planning outcomes only; realized value requires finance validation,revenue management platform; LoyaltyMesh Services; revenue management evidence,reservation-system dependency; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00024,SHA-EVID-05424,SHA-09_PROGRAMS_INITIATIVES-SRC-00024,09_programs_initiatives,Programs & Initiatives,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS Resilience and Recovery,Operations leader,IT service management,"Advance Passenger Service Modernization with governed evidence, safe controls, and candidate-only read models.",network planning; loyalty platform; Servica Contact Cloud,approved,control gate,planning outcomes only; realized value requires finance validation,loyalty platform; Servica Contact Cloud; network planning evidence,cloud resilience; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00025,SHA-EVID-05425,SHA-09_PROGRAMS_INITIATIVES-SRC-00025,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger Service Modernization,Chief architect,enterprise architecture,"Advance Loyalty Platform Modernization with governed evidence, safe controls, and candidate-only read models.",crew scheduling; ecommerce and mobile app; AeroMaint Systems,approved,mobilize,planning outcomes only; realized value requires finance validation,ecommerce and mobile app; AeroMaint Systems; crew scheduling evidence,safety criticality; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00026,SHA-EVID-05426,SHA-09_PROGRAMS_INITIATIVES-SRC-00026,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Loyalty Platform Modernization,Application owner,platform engineering,"Advance Crew Operations Optimization with governed evidence, safe controls, and candidate-only read models.",maintenance engineering; customer CRM; CrewLogic Operations,approved,design,planning outcomes only; realized value requires finance validation,customer CRM; CrewLogic Operations; maintenance engineering evidence,operational resilience; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00027,SHA-EVID-05427,SHA-09_PROGRAMS_INITIATIVES-SRC-00027,09_programs_initiatives,Programs & Initiatives,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew Operations Optimization,ITSM leader,application owner,"Advance Maintenance Predictive Analytics Foundation with governed evidence, safe controls, and candidate-only read models.",cargo operations; contact center platform; GateFlow Airport Tech,evidence gate,build,planning outcomes only; realized value requires finance validation,contact center platform; GateFlow Airport Tech; cargo operations evidence,crew and legal constraints; no active promotion without review,65000000,0,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-09-00028,SHA-EVID-05428,SHA-09_PROGRAMS_INITIATIVES-SRC-00028,09_programs_initiatives,Programs & Initiatives,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
