tenant_key,risk_or_control_name,risk_domain,business_function,systems_impacted,severity,likelihood,control_owner,control_status,evidence_required,mitigation_plan,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,safety criticality control 011,safety criticality,digital ecommerce,baggage tracking platform; contact center platform,high,likely,Experience leader,candidate_control_evidence_needed,SHA-EVID-06611; synthetic vendor obligation register; owner signoff,Collect safety criticality evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00011,SHA-EVID-06611,SHA-11_RISKS_CONTROLS-SRC-00011,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operational resilience control 012,operational resilience,safety and security,fuel management platform; baggage tracking platform,critical,watch,Business unit president,candidate_control_evidence_needed,SHA-EVID-06612; synthetic operational metric register; owner signoff,Collect operational resilience evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00012,SHA-EVID-06612,SHA-11_RISKS_CONTROLS-SRC-00012,11_risks_controls,Risks & Controls,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew and legal constraints control 013,crew and legal constraints,finance,ERP and finance platform; fuel management platform,medium,possible,Contact center leader,candidate_control_evidence_needed,SHA-EVID-06613; synthetic source template; owner signoff,Collect crew and legal constraints evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00013,SHA-EVID-06613,SHA-11_RISKS_CONTROLS-SRC-00013,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,DOT customer obligations control 014,DOT customer obligations,procurement,airline data lakehouse; ERP and finance platform,high,likely,Operations leader,candidate_control_evidence_needed,SHA-EVID-06614; synthetic interview excerpt; owner signoff,Collect DOT customer obligations evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00014,SHA-EVID-06614,SHA-11_RISKS_CONTROLS-SRC-00014,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data privacy control 015,data privacy,HR and workforce,identity and access management; airline data lakehouse,critical,watch,Chief architect,candidate_control_evidence_needed,SHA-EVID-06615; synthetic finance baseline; owner signoff,Collect data privacy evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00015,SHA-EVID-06615,SHA-11_RISKS_CONTROLS-SRC-00015,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,PCI control 016,PCI,data and analytics,service management platform; identity and access management,medium,possible,Application owner,candidate_control_evidence_needed,SHA-EVID-06616; synthetic risk-control register; owner signoff,Collect PCI evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00016,SHA-EVID-06616,SHA-11_RISKS_CONTROLS-SRC-00016,11_risks_controls,Risks & Controls,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cyber risk control 017,cyber risk,platform engineering,passenger service system; service management platform,high,likely,ITSM leader,candidate_control_evidence_needed,SHA-EVID-06617; synthetic vendor obligation register; owner signoff,Collect cyber risk evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00017,SHA-EVID-06617,SHA-11_RISKS_CONTROLS-SRC-00017,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,identity and access control 018,identity and access,baggage operations,departure control system; passenger service system,critical,watch,CEO,candidate_control_evidence_needed,SHA-EVID-06618; synthetic operational metric register; owner signoff,Collect identity and access evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00018,SHA-EVID-06618,SHA-11_RISKS_CONTROLS-SRC-00018,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,vendor concentration control 019,vendor concentration,flight operations,crew scheduling platform; departure control system,medium,possible,CFO,candidate_control_evidence_needed,SHA-EVID-06619; synthetic source template; owner signoff,Collect vendor concentration evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00019,SHA-EVID-06619,SHA-11_RISKS_CONTROLS-SRC-00019,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,model explainability control 020,model explainability,operations control center,flight planning platform; crew scheduling platform,high,likely,COO,candidate_control_evidence_needed,SHA-EVID-06620; synthetic interview excerpt; owner signoff,Collect model explainability evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00020,SHA-EVID-06620,SHA-11_RISKS_CONTROLS-SRC-00020,11_risks_controls,Risks & Controls,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,human-in-the-loop operations control 021,human-in-the-loop operations,airport operations,operations control and IROPS platform; flight planning platform,critical,watch,CIO,candidate_control_evidence_needed,SHA-EVID-06621; synthetic finance baseline; owner signoff,Collect human-in-the-loop operations evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00021,SHA-EVID-06621,SHA-11_RISKS_CONTROLS-SRC-00021,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,incident response control 022,incident response,customer service,maintenance and MRO platform; operations control and IROPS platform,medium,possible,CTO,candidate_control_evidence_needed,SHA-EVID-06622; synthetic risk-control register; owner signoff,Collect incident response evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00022,SHA-EVID-06622,SHA-11_RISKS_CONTROLS-SRC-00022,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport-local operating variation control 023,airport-local operating variation,loyalty,cargo management platform; maintenance and MRO platform,high,likely,CDAO,candidate_control_evidence_needed,SHA-EVID-06623; synthetic vendor obligation register; owner signoff,Collect airport-local operating variation evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00023,SHA-EVID-06623,SHA-11_RISKS_CONTROLS-SRC-00023,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,reservation-system dependency control 024,reservation-system dependency,revenue management,revenue management platform; cargo management platform,critical,watch,CISO,candidate_control_evidence_needed,SHA-EVID-06624; synthetic operational metric register; owner signoff,Collect reservation-system dependency evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00024,SHA-EVID-06624,SHA-11_RISKS_CONTROLS-SRC-00024,11_risks_controls,Risks & Controls,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cloud resilience control 025,cloud resilience,network planning,loyalty platform; revenue management platform,medium,possible,Chief compliance officer,candidate_control_evidence_needed,SHA-EVID-06625; synthetic source template; owner signoff,Collect cloud resilience evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00025,SHA-EVID-06625,SHA-11_RISKS_CONTROLS-SRC-00025,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety criticality control 026,safety criticality,crew scheduling,ecommerce and mobile app; loyalty platform,high,likely,Chief procurement officer,candidate_control_evidence_needed,SHA-EVID-06626; synthetic interview excerpt; owner signoff,Collect safety criticality evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00026,SHA-EVID-06626,SHA-11_RISKS_CONTROLS-SRC-00026,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operational resilience control 027,operational resilience,maintenance engineering,customer CRM; ecommerce and mobile app,critical,watch,Chief people officer,candidate_control_evidence_needed,SHA-EVID-06627; synthetic finance baseline; owner signoff,Collect operational resilience evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00027,SHA-EVID-06627,SHA-11_RISKS_CONTROLS-SRC-00027,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew and legal constraints control 028,crew and legal constraints,cargo operations,contact center platform; customer CRM,medium,possible,Transformation office lead,candidate_control_evidence_needed,SHA-EVID-06628; synthetic risk-control register; owner signoff,Collect crew and legal constraints evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00028,SHA-EVID-06628,SHA-11_RISKS_CONTROLS-SRC-00028,11_risks_controls,Risks & Controls,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,DOT customer obligations control 029,DOT customer obligations,digital ecommerce,baggage tracking platform; contact center platform,high,likely,Experience leader,candidate_control_evidence_needed,SHA-EVID-06629; synthetic vendor obligation register; owner signoff,Collect DOT customer obligations evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00029,SHA-EVID-06629,SHA-11_RISKS_CONTROLS-SRC-00029,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data privacy control 030,data privacy,safety and security,fuel management platform; baggage tracking platform,critical,watch,Business unit president,candidate_control_evidence_needed,SHA-EVID-06630; synthetic operational metric register; owner signoff,Collect data privacy evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00030,SHA-EVID-06630,SHA-11_RISKS_CONTROLS-SRC-00030,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,PCI control 031,PCI,finance,ERP and finance platform; fuel management platform,medium,possible,Contact center leader,candidate_control_evidence_needed,SHA-EVID-06631; synthetic source template; owner signoff,Collect PCI evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00031,SHA-EVID-06631,SHA-11_RISKS_CONTROLS-SRC-00031,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cyber risk control 032,cyber risk,procurement,airline data lakehouse; ERP and finance platform,high,likely,Operations leader,candidate_control_evidence_needed,SHA-EVID-06632; synthetic interview excerpt; owner signoff,Collect cyber risk evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00032,SHA-EVID-06632,SHA-11_RISKS_CONTROLS-SRC-00032,11_risks_controls,Risks & Controls,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,identity and access control 033,identity and access,HR and workforce,identity and access management; airline data lakehouse,critical,watch,Chief architect,candidate_control_evidence_needed,SHA-EVID-06633; synthetic finance baseline; owner signoff,Collect identity and access evidence before active use.,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/11_risks_controls.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-11-00033,SHA-EVID-06633,SHA-11_RISKS_CONTROLS-SRC-00033,11_risks_controls,Risks & Controls,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
