tenant_key,dependency_id,capability_id,capability_name,system_id,system_name,support_level,criticality,evidence_basis,confidence,caveat,source_file,source_row,value_source
skyharbor-air,skyharbor-air-CAP-SYS-17,SHA-CAP-017,Cloud-native digital engineering,SHA-APP-017,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,18,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-18,SHA-CAP-018,Enterprise integration and eventing,SHA-APP-018,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,19,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-19,SHA-CAP-019,EDW and certified BI,SHA-APP-019,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,20,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-20,SHA-CAP-020,Data lake ingestion and lineage,SHA-APP-020,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,21,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-21,SHA-CAP-021,Customer identity and consent,SHA-APP-021,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,22,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-22,SHA-CAP-022,Cybersecurity and zero trust,SHA-APP-022,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,23,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-23,SHA-CAP-023,ServiceNow workflow automation,SHA-APP-100,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,24,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-24,SHA-CAP-024,Engineering productivity,SHA-APP-101,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,25,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-25,SHA-CAP-025,AI governance and model risk,SHA-APP-102,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,26,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-26,SHA-CAP-026,Vendor and contract governance,SHA-APP-103,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,27,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-27,SHA-CAP-027,Safety management system,SHA-APP-104,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,28,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-28,SHA-CAP-028,DOT consumer obligations,SHA-APP-105,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,29,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-29,SHA-CAP-029,Airport biometrics and identity,SHA-APP-106,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,30,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-30,SHA-CAP-030,Premium lounge experience,SHA-APP-107,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,31,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-31,SHA-CAP-031,Onboard retail and connectivity,SHA-APP-108,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,32,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-32,SHA-CAP-032,Catering provisioning,SHA-APP-109,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,33,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-33,SHA-CAP-033,Training and simulation,SHA-APP-110,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,34,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-34,SHA-CAP-034,Treasury fuel hedging,SHA-APP-111,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,35,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-35,SHA-CAP-035,Executive portfolio value management,SHA-APP-112,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,36,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-36,SHA-CAP-001,IROPS recovery decisioning,SHA-APP-113,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,37,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-37,SHA-CAP-002,Crew recovery and legality,SHA-APP-114,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,38,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-38,SHA-CAP-003,Flight planning and dispatch,SHA-APP-115,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,39,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-39,SHA-CAP-004,Airport turn management,SHA-APP-116,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,40,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-40,SHA-CAP-005,Baggage tracking and recovery,SHA-APP-117,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,41,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-41,SHA-CAP-006,MRO predictive maintenance,SHA-APP-118,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,42,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-42,SHA-CAP-007,Revenue management and pricing,SHA-APP-119,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,43,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-43,SHA-CAP-008,NDC offer/order retailing,SHA-APP-120,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,44,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-44,SHA-CAP-009,Loyalty personalization,SHA-APP-121,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,45,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-45,SHA-CAP-010,Digital concierge and journey orchestration,SHA-APP-122,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,46,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-46,SHA-CAP-011,Contact center service recovery,SHA-APP-123,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,47,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-47,SHA-CAP-012,Cargo capacity optimization,SHA-APP-124,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,48,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-48,SHA-CAP-013,Fuel optimization and sustainability,SHA-APP-125,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,49,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-49,SHA-CAP-014,Revenue accounting and settlement,SHA-APP-126,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,50,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-50,SHA-CAP-015,SAP finance close and procurement,SHA-APP-127,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,51,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-51,SHA-CAP-016,Mainframe transaction processing,SHA-APP-128,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,52,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-52,SHA-CAP-017,Cloud-native digital engineering,SHA-APP-129,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,53,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-53,SHA-CAP-018,Enterprise integration and eventing,SHA-APP-130,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,54,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-54,SHA-CAP-019,EDW and certified BI,SHA-APP-131,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,55,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-55,SHA-CAP-020,Data lake ingestion and lineage,SHA-APP-132,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,56,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-56,SHA-CAP-021,Customer identity and consent,SHA-APP-133,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,57,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-57,SHA-CAP-022,Cybersecurity and zero trust,SHA-APP-134,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,58,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-58,SHA-CAP-023,ServiceNow workflow automation,SHA-APP-135,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,59,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-59,SHA-CAP-024,Engineering productivity,SHA-APP-136,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,60,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-60,SHA-CAP-025,AI governance and model risk,SHA-APP-137,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,61,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-61,SHA-CAP-026,Vendor and contract governance,SHA-APP-138,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,62,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-62,SHA-CAP-027,Safety management system,SHA-APP-139,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,63,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-63,SHA-CAP-028,DOT consumer obligations,SHA-APP-140,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,64,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-64,SHA-CAP-029,Airport biometrics and identity,SHA-APP-141,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,65,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-65,SHA-CAP-030,Premium lounge experience,SHA-APP-142,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,66,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-66,SHA-CAP-031,Onboard retail and connectivity,SHA-APP-143,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,67,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-67,SHA-CAP-032,Catering provisioning,SHA-APP-144,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,68,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-68,SHA-CAP-033,Training and simulation,SHA-APP-145,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,69,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-69,SHA-CAP-034,Treasury fuel hedging,SHA-APP-146,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,70,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-70,SHA-CAP-035,Executive portfolio value management,SHA-APP-147,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,71,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-71,SHA-CAP-001,IROPS recovery decisioning,SHA-APP-148,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,72,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-72,SHA-CAP-002,Crew recovery and legality,SHA-APP-149,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,73,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-73,SHA-CAP-003,Flight planning and dispatch,SHA-APP-150,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,74,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-74,SHA-CAP-004,Airport turn management,SHA-APP-151,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,75,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-75,SHA-CAP-005,Baggage tracking and recovery,SHA-APP-152,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,76,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-76,SHA-CAP-006,MRO predictive maintenance,SHA-APP-153,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,77,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-77,SHA-CAP-007,Revenue management and pricing,SHA-APP-154,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,78,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-78,SHA-CAP-008,NDC offer/order retailing,SHA-APP-155,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,79,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-79,SHA-CAP-009,Loyalty personalization,SHA-APP-156,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,80,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-80,SHA-CAP-010,Digital concierge and journey orchestration,SHA-APP-157,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,81,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-81,SHA-CAP-011,Contact center service recovery,SHA-APP-158,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,82,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-82,SHA-CAP-012,Cargo capacity optimization,SHA-APP-159,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,83,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-83,SHA-CAP-013,Fuel optimization and sustainability,SHA-APP-160,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,84,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-84,SHA-CAP-014,Revenue accounting and settlement,SHA-APP-161,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,85,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-85,SHA-CAP-015,SAP finance close and procurement,SHA-APP-162,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,86,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-86,SHA-CAP-016,Mainframe transaction processing,SHA-APP-163,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,87,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-87,SHA-CAP-017,Cloud-native digital engineering,SHA-APP-164,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,88,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-88,SHA-CAP-018,Enterprise integration and eventing,SHA-APP-165,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,89,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-89,SHA-CAP-019,EDW and certified BI,SHA-APP-166,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,90,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-90,SHA-CAP-020,Data lake ingestion and lineage,SHA-APP-167,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,91,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-91,SHA-CAP-021,Customer identity and consent,SHA-APP-168,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,92,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-92,SHA-CAP-022,Cybersecurity and zero trust,SHA-APP-169,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,93,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-93,SHA-CAP-023,ServiceNow workflow automation,SHA-APP-170,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,94,tenant_file
skyharbor-air,skyharbor-air-CAP-SYS-94,SHA-CAP-024,Engineering productivity,SHA-APP-171,,,,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.58,Mapping row did not resolve to a named application in F05.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,95,tenant_file
