tenantKey,surface,sourceEvidenceState,loadedState,indexedState,retrievableState,citedState,agentReady,mayReachAva,layer2ProfilesThatWouldRun,layer2DimensionFailures,graphRelationshipCandidates,graphQuarantinedRelationships,proofArtifacts,blockers,mode
healthcare-demo-new,home,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,454,1848,reports/layer-reconciliation-2026-08/healthcare-demo-new/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/healthcare-demo-new/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/healthcare-demo-new/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
healthcare-demo-new,intelligence,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,454,1848,reports/layer-reconciliation-2026-08/healthcare-demo-new/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/healthcare-demo-new/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/healthcare-demo-new/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
healthcare-demo-new,moves,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,454,1848,reports/layer-reconciliation-2026-08/healthcare-demo-new/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/healthcare-demo-new/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/healthcare-demo-new/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
healthcare-demo-new,source,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,454,1848,reports/layer-reconciliation-2026-08/healthcare-demo-new/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/healthcare-demo-new/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/healthcare-demo-new/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
healthcare-demo-new,tower,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,454,1848,reports/layer-reconciliation-2026-08/healthcare-demo-new/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/healthcare-demo-new/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/healthcare-demo-new/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-holdings,home,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,364,reports/layer-reconciliation-2026-08/lakeshore-holdings/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-holdings/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-holdings/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-holdings,intelligence,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,364,reports/layer-reconciliation-2026-08/lakeshore-holdings/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-holdings/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-holdings/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-holdings,moves,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,364,reports/layer-reconciliation-2026-08/lakeshore-holdings/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-holdings/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-holdings/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-holdings,source,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,364,reports/layer-reconciliation-2026-08/lakeshore-holdings/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-holdings/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-holdings/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-holdings,tower,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,364,reports/layer-reconciliation-2026-08/lakeshore-holdings/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-holdings/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-holdings/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-industries,home,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,519,reports/layer-reconciliation-2026-08/lakeshore-industries/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-industries/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-industries/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-industries,intelligence,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,519,reports/layer-reconciliation-2026-08/lakeshore-industries/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-industries/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-industries/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-industries,moves,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,519,reports/layer-reconciliation-2026-08/lakeshore-industries/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-industries/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-industries/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-industries,source,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,519,reports/layer-reconciliation-2026-08/lakeshore-industries/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-industries/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-industries/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
lakeshore-industries,tower,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,0,519,reports/layer-reconciliation-2026-08/lakeshore-industries/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/lakeshore-industries/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/lakeshore-industries/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
meridian-health,home,verified,not_verified,not_verified,not_verified,not_verified,false,false,0,19,0,1037,reports/layer-reconciliation-2026-08/meridian-health/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/meridian-health/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/meridian-health/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
meridian-health,intelligence,verified,not_verified,not_verified,not_verified,not_verified,false,false,0,19,0,1037,reports/layer-reconciliation-2026-08/meridian-health/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/meridian-health/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/meridian-health/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
meridian-health,moves,verified,not_verified,not_verified,not_verified,not_verified,false,false,0,19,0,1037,reports/layer-reconciliation-2026-08/meridian-health/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/meridian-health/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/meridian-health/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
meridian-health,source,verified,not_verified,not_verified,not_verified,not_verified,false,false,0,19,0,1037,reports/layer-reconciliation-2026-08/meridian-health/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/meridian-health/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/meridian-health/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
meridian-health,tower,verified,not_verified,not_verified,not_verified,not_verified,false,false,0,19,0,1037,reports/layer-reconciliation-2026-08/meridian-health/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/meridian-health/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/meridian-health/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
skyharbor-air,home,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,1008,2310,reports/layer-reconciliation-2026-08/skyharbor-air/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/skyharbor-air/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/skyharbor-air/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
skyharbor-air,intelligence,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,1008,2310,reports/layer-reconciliation-2026-08/skyharbor-air/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/skyharbor-air/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/skyharbor-air/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
skyharbor-air,moves,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,1008,2310,reports/layer-reconciliation-2026-08/skyharbor-air/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/skyharbor-air/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/skyharbor-air/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
skyharbor-air,source,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,1008,2310,reports/layer-reconciliation-2026-08/skyharbor-air/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/skyharbor-air/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/skyharbor-air/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
skyharbor-air,tower,verified,not_verified,not_verified,not_verified,not_verified,false,false,18,1,1008,2310,reports/layer-reconciliation-2026-08/skyharbor-air/layer2-adapter-reconciliation.csv; reports/layer-reconciliation-2026-08/skyharbor-air/layer3-canonical-refresh-summary.json; reports/graph-reconciliation-2026-08/skyharbor-air/graph-reconciliation-summary.json,data-plane loaded readback not captured in this lane; Azure-native index proof not captured in this lane; retrieval query proof not captured in this lane; cite-render verification not captured in this lane; Layer 2 dimension dry-run failures remain; graph relationship quarantine remains,ava_readiness_ledger_report_only_no_index_no_retrieval_no_runtime_claim_no_agent_ready_promotion
