tenant_key,system_name,system_type,system_category,business_function,system_scope,deployment_model,hosting_location,lifecycle_state,criticality,business_owner,technology_owner,vendor,data_domains,interfaces_count,current_state_or_target_state,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
first-capital-financial,Thought Machine Account Master 2,,core_banking,core_banking,,,,invest,critical,,AI Governance & Model Risk Tech,VDR-00011,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,12,FC-APP-011,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,FIS Statements 2,,core_banking,core_banking,,,,rehost,medium,,Channels & Digital Engineering,VDR-00012,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,13,FC-APP-012,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Thought Machine Interest Engine 2,,core_banking,core_banking,,,,retire_candidate,high,,Core Banking Platforms,VDR-00013,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,14,FC-APP-013,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Temenos Branch Teller 2,,core_banking,core_banking,,,,retire_candidate,high,,Integration & API Platform,VDR-00014,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,15,FC-APP-014,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Fiserv Core Deposits 3,,core_banking,core_banking,,,,retire_candidate,medium,,Developer Experience & DevSecOps,VDR-00015,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,16,FC-APP-015,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Thought Machine Loan Servicing 3,,core_banking,core_banking,,,,extend_to_cloud,high,,Cloud & Infrastructure,VDR-00016,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,17,FC-APP-016,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Fiserv GL Posting Engine 3,,core_banking,core_banking,,,,optimize,high,,"Risk, Treasury & Finance Systems",VDR-00017,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,18,FC-APP-017,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Fiserv Account Master 3,,core_banking,core_banking,,,,optimize,critical,,Cloud & Infrastructure,VDR-00018,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,19,FC-APP-018,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Temenos Statements 3,,core_banking,core_banking,,,,retire_candidate,medium,,Core Banking Platforms,VDR-00019,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,20,FC-APP-019,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Temenos Interest Engine 3,,core_banking,core_banking,,,,rehost,medium,,Core Banking Platforms,VDR-00020,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,21,FC-APP-020,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Temenos Branch Teller 3,,core_banking,core_banking,,,,optimize,critical,,"Risk, Treasury & Finance Systems",VDR-00021,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,22,FC-APP-021,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Temenos Core Deposits 4,,core_banking,core_banking,,,,invest,high,,Integration & API Platform,VDR-00022,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,23,FC-APP-022,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,FIS Loan Servicing 4,,core_banking,core_banking,,,,invest,critical,,Data Platform & AI Engineering,VDR-00023,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,24,FC-APP-023,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Temenos GL Posting Engine 4,,core_banking,core_banking,,,,rehost,critical,,Core Banking Platforms,VDR-00024,confidential_pii,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,25,FC-APP-024,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Thought Machine Account Master 4,,core_banking,core_banking,,,,retire_candidate,medium,,Core Banking Platforms,VDR-00025,confidential_pii,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,26,FC-APP-025,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Fiserv Statements 4,,core_banking,core_banking,,,,invest,critical,,Core Banking Platforms,VDR-00026,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,27,FC-APP-026,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Visa DPS Card Authorization,,cards,cards,,,,invest,critical,,Developer Experience & DevSecOps,VDR-00027,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,28,FC-APP-027,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Visa DPS Card Issuance,,cards,cards,,,,optimize,medium,,"Cyber, Privacy & Resilience",VDR-00028,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,29,FC-APP-028,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Mastercard Rewards Engine,,cards,cards,,,,extend_to_cloud,medium,,AI Governance & Model Risk Tech,VDR-00029,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,30,FC-APP-029,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Visa DPS Statement & Billing,,cards,cards,,,,rehost,critical,,Integration & API Platform,VDR-00030,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,31,FC-APP-030,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,TSYS Tokenization Vault,,cards,cards,,,,retire_candidate,critical,,Core Banking Platforms,VDR-00031,confidential_pii,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,32,FC-APP-031,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Marqeta Dispute Manager,,cards,cards,,,,optimize,medium,,Cards & Payments Technology,VDR-00032,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,33,FC-APP-032,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Visa DPS Card Authorization 2,,cards,cards,,,,extend_to_cloud,high,,Cloud & Infrastructure,VDR-00033,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,34,FC-APP-033,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Mastercard Card Issuance 2,,cards,cards,,,,invest,high,,AI Governance & Model Risk Tech,VDR-00034,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,35,FC-APP-034,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Mastercard Rewards Engine 2,,cards,cards,,,,optimize,critical,,Financial Crimes Technology,VDR-00035,confidential_pii,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,36,FC-APP-035,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Visa DPS Statement & Billing 2,,cards,cards,,,,retire_candidate,critical,,Cards & Payments Technology,VDR-00036,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,37,FC-APP-036,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Marqeta Tokenization Vault 2,,cards,cards,,,,optimize,medium,,AI Governance & Model Risk Tech,VDR-00037,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,38,FC-APP-037,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Mastercard Dispute Manager 2,,cards,cards,,,,optimize,critical,,Cards & Payments Technology,VDR-00038,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,39,FC-APP-038,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Marqeta Card Authorization 3,,cards,cards,,,,retire_candidate,medium,,Data Platform & AI Engineering,VDR-00039,confidential_pii,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,40,FC-APP-039,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Marqeta Card Issuance 3,,cards,cards,,,,invest,critical,,Financial Crimes Technology,VDR-00040,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,41,FC-APP-040,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Mastercard Rewards Engine 3,,cards,cards,,,,extend_to_cloud,critical,,Data Platform & AI Engineering,VDR-00041,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,42,FC-APP-041,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Marqeta Statement & Billing 3,,cards,cards,,,,retire_candidate,high,,"Cyber, Privacy & Resilience",VDR-00042,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,43,FC-APP-042,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,TSYS Tokenization Vault 3,,cards,cards,,,,rehost,critical,,"Risk, Treasury & Finance Systems",VDR-00043,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,44,FC-APP-043,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Marqeta Dispute Manager 3,,cards,cards,,,,retire_candidate,high,,Cards & Payments Technology,VDR-00044,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,45,FC-APP-044,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,TSYS Card Authorization 4,,cards,cards,,,,retire_candidate,high,,Developer Experience & DevSecOps,VDR-00045,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,46,FC-APP-045,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,TSYS Card Issuance 4,,cards,cards,,,,rehost,medium,,AI Governance & Model Risk Tech,VDR-00046,confidential_pii,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,47,FC-APP-046,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Marqeta Rewards Engine 4,,cards,cards,,,,invest,high,,Core Banking Platforms,VDR-00047,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,48,FC-APP-047,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Visa DPS Statement & Billing 4,,cards,cards,,,,extend_to_cloud,medium,,AI Governance & Model Risk Tech,VDR-00048,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,49,FC-APP-048,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,The Clearing House ACH Engine,,payments,payments,,,,rehost,medium,,Cloud & Infrastructure,VDR-00049,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,50,FC-APP-049,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,The Clearing House Wire Platform,,payments,payments,,,,retire_candidate,high,,Cloud & Infrastructure,VDR-00050,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,51,FC-APP-050,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,FedNow RTP/FedNow Gateway,,payments,payments,,,,invest,critical,,Integration & API Platform,VDR-00051,confidential_pci,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,52,FC-APP-051,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,ACI Worldwide ISO 20022 Hub,,payments,payments,,,,extend_to_cloud,critical,,"Risk, Treasury & Finance Systems",VDR-00052,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,53,FC-APP-052,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,Volante Bill Pay,,payments,payments,,,,extend_to_cloud,high,,Channels & Digital Engineering,VDR-00053,confidential_pii,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,54,FC-APP-053,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,FedNow Zelle Connector,,payments,payments,,,,extend_to_cloud,high,,Cards & Payments Technology,VDR-00054,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,55,FC-APP-054,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,ACI Worldwide SWIFT Gateway,,payments,payments,,,,extend_to_cloud,critical,,Cards & Payments Technology,VDR-00055,restricted_nonpublic,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,56,FC-APP-055,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
first-capital-financial,ACI Worldwide ACH Engine 2,,payments,payments,,,,optimize,critical,,Integration & API Platform,VDR-00056,internal,,,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,universal-standard-v3,57,FC-APP-056,synthetic-demo,7d3c5828621bc93a65d121c479d9108b4bf7d6344f4f69ead81147a9c82bf3a5,retained_from_active_source,conflict_resolved
