tenant_key,org_unit,parent_org_unit,leader_name_or_role,role_level,decision_rights,owned_functions,owned_systems,owned_data_domains,location_scope,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
first-capital-financial,ServiceNow & IT Operations,,VP IT Operations,,itsm_observability,,itsm_observability,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,12,FC-IT-011,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,AI Governance & Model Risk Tech,,Chief Data & Analytics Officer,,ai_governance_mrm,,ai_governance_mrm,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,13,FC-IT-012,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Developer Experience & DevSecOps,,VP Engineering,,devex,,devex,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,14,FC-IT-013,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Executive leadership,,CEO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Payments Hub; Wealth CRM,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,15,FC-EXEC-CEO,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Executive leadership,,CFO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Wealth CRM; Risk Analytics,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,16,FC-EXEC-CFO,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Executive leadership,,CIO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Risk Analytics; Loan Origination,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,17,FC-EXEC-CIO,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Executive leadership,,CISO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Loan Origination; Treasury,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,18,FC-EXEC-CISO,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Executive leadership,,CRO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Treasury; Core Banking,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,19,FC-EXEC-CRO,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Executive leadership,,CDAO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Core Banking; Payments Hub,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,20,FC-EXEC-CDAO,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Core Banking Platforms,,EVP Technology Operations,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Payments Hub; Wealth CRM,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,21,EVP-1,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Payments and Treasury Services,,SVP Payments Technology,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Wealth CRM; Risk Analytics,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,22,EVP-2,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Digital Banking and Client Experience,,Chief Digital Officer,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Risk Analytics; Loan Origination,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,23,EVP-3,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Commercial Lending Technology,,SVP Commercial Bank CIO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Loan Origination; Treasury,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,24,EVP-4,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Wealth and Private Bank Technology,,SVP Wealth Technology,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Treasury; Core Banking,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,25,EVP-5,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,"Risk, Compliance and Financial Crimes",,Chief Risk Officer,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Core Banking; Payments Hub,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,26,EVP-6,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Enterprise Data and AI,,Chief Data and Analytics Officer,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Payments Hub; Wealth CRM,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,27,SVP-1,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Cloud Platform Engineering,,SVP Infrastructure,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Wealth CRM; Risk Analytics,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,28,SVP-2,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Cybersecurity and IAM,,CISO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Risk Analytics; Loan Origination,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,29,SVP-3,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Finance ERP and Procurement Systems,,CFO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Loan Origination; Treasury,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,30,SVP-4,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Branch and ATM Technology,,SVP Retail Bank Ops,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Treasury; Core Banking,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,31,SVP-5,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Contact Center and Servicing,,SVP Client Service,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Core Banking; Payments Hub,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,32,SVP-6,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Model Risk and Validation,,Chief Model Risk Officer,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Payments Hub; Wealth CRM,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,33,SVP-7,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Deposit and Loan Operations,,COO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Wealth CRM; Risk Analytics,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,34,SVP-8,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,TEAM-FCF-OPENBANK,,VP/Director - Open Banking and API Products,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Risk Analytics; Loan Origination,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,35,VP-DIR-1,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,TEAM-FCF-TREASURY,,VP/Director - Corporate Treasury Technology,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Loan Origination; Treasury,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,36,VP-DIR-2,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,TEAM-FCF-MORTGAGE,,VP/Director - Mortgage and Consumer Lending,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Treasury; Core Banking,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,37,VP-DIR-3,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,TEAM-FCF-CARDS,,VP/Director - Cards and Rewards Technology,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Core Banking; Payments Hub,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,38,VP-DIR-4,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,TEAM-FCF-DEVEX,,VP/Director - Engineering Productivity Office,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Payments Hub; Wealth CRM,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,39,VP-DIR-5,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,TEAM-FCF-ITSM,,"VP/Director - ITSM, Observability and SRE",,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Wealth CRM; Risk Analytics,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,40,VP-DIR-6,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,TEAM-FCF-REG,,VP/Director - Regulatory Remediation PMO,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Risk Analytics; Loan Origination,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,41,VP-DIR-7,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,TEAM-FCF-VENDOR,,VP/Director - Vendor and Sourcing Technology,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Loan Origination; Treasury,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,42,VP-DIR-8,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,technology_leadership,,Chief Information Officer,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Treasury; Core Banking,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,43,FIRST_CAPITAL_FINANCIAL_ROLE_1,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,core_banking,,VP Core Banking,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Core Banking; Payments Hub,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,44,FIRST_CAPITAL_FINANCIAL_ROLE_2,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,cards_payments,,VP Cards & Payments Tech,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Payments Hub; Wealth CRM,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,45,FIRST_CAPITAL_FINANCIAL_ROLE_3,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,channels_crm,,VP Digital,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Wealth CRM; Risk Analytics,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,46,FIRST_CAPITAL_FINANCIAL_ROLE_4,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,databricks_aws_lakehouse,,Chief Data & Analytics Officer,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Risk Analytics; Loan Origination,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,47,FIRST_CAPITAL_FINANCIAL_ROLE_5,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,iso20022_api_eai,,VP Integration,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Loan Origination; Treasury,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,48,FIRST_CAPITAL_FINANCIAL_ROLE_6,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,risk_treasury_erp,,VP Risk & Finance Tech,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Treasury; Core Banking,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,49,FIRST_CAPITAL_FINANCIAL_ROLE_7,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,aml_fraud,,VP Financial Crimes Tech,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Core Banking; Payments Hub,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,50,FIRST_CAPITAL_FINANCIAL_ROLE_8,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,cyber_privacy,,Chief Information Security Officer,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Payments Hub; Wealth CRM,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,51,FIRST_CAPITAL_FINANCIAL_ROLE_9,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,aws_azure_mainframe_network,,VP Infrastructure,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Wealth CRM; Risk Analytics,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,52,FIRST_CAPITAL_FINANCIAL_ROLE_10,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,itsm_observability,,VP IT Operations,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Risk Analytics; Loan Origination,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,53,FIRST_CAPITAL_FINANCIAL_ROLE_11,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,devex,,VP Engineering,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Loan Origination; Treasury,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,54,FIRST_CAPITAL_FINANCIAL_ROLE_12,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Consumer Banking & Deposits,,Head of Consumer Banking,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Treasury; Core Banking,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,55,FIRST_CAPITAL_FINANCIAL_BUS_ROLE_13,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
first-capital-financial,Commercial & Corporate Banking,,Head of Commercial Banking,,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",,Core Banking; Payments Hub,,,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/02_org_ownership.csv,universal-standard-v3,56,FIRST_CAPITAL_FINANCIAL_BUS_ROLE_14,synthetic-demo,f4ac1cc4df52566fb5ca1973cca2a69937191335e27e3ac3f4482bc0b4c1662b,retained_from_active_source,none
