tenant_key,function_name,parent_function,executive_owner,business_capabilities,criticality,annual_budget_usd,fte_count,outsourced_support,current_state_notes,target_state_notes,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
first-capital-financial,Contact Center & Customer Care,,Head of Customer Experience,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,12,FC-BF-011,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,"Data, Analytics & AI",,Chief Data & Analytics Officer,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,13,FC-BF-012,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,"Cyber, Privacy & Resilience",,Chief Information Security Officer,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,14,FC-BF-013,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Technology & Engineering,,Chief Information Officer,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,15,FC-BF-014,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Enterprise Transformation Office,,Chief Strategy Officer,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,16,FC-BF-015,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,"Customer 360 across deposits, cards, lending, wealth",,COO,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,17,first-capital-financial-business_function-2,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Real-time fraud & scam detection,,CFO,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,18,first-capital-financial-business_function-3,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,AML transaction monitoring & SAR automation,,CIO,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,19,first-capital-financial-business_function-4,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Contact center next-best-action & assist,,Chief Commercial Officer,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,20,first-capital-financial-business_function-5,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Commercial credit underwriting automation,,Chief Risk Officer,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,21,first-capital-financial-business_function-6,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Regulatory & financial close automation,,COO,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,22,first-capital-financial-business_function-7,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Credit & market risk modeling at scale,,CFO,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,23,first-capital-financial-business_function-8,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Engineering productivity with code assist,,CIO,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,24,first-capital-financial-business_function-9,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Data product governance & semantic layer,,Chief Commercial Officer,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,25,first-capital-financial-business_function-10,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Payments operations exception automation,,Chief Risk Officer,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,26,first-capital-financial-business_function-11,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Wealth advisory productivity & proposals,,COO,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,27,first-capital-financial-business_function-12,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
first-capital-financial,Cards dispute & chargeback automation,,CFO,,,,,,,,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/01_business_functions.csv,universal-standard-v3,28,first-capital-financial-business_function-13,synthetic-demo,d782b7ccbec2773299e2c9995d19f2aefe6dd4255d926edeb604c4edb2c48d17,retained_from_active_source,none
