tenant_key,dependency_id,capability_id,capability_name,system_id,system_name,support_level,criticality,evidence_basis,confidence,caveat,source_file,source_row,value_source
first-capital-financial,first-capital-financial-CAP-SYS-18,,,FC-APP-013,Thought Machine Interest Engine 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,19,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-19,,,FC-APP-014,Temenos Branch Teller 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,20,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-20,,,FC-APP-014,Temenos Branch Teller 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,21,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-21,,,FC-APP-015,Fiserv Core Deposits 3,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,22,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-22,,,FC-APP-016,Thought Machine Loan Servicing 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,23,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-23,,,FC-APP-016,Thought Machine Loan Servicing 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,24,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-24,,,FC-APP-017,Fiserv GL Posting Engine 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,25,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-25,,,FC-APP-018,Fiserv Account Master 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,26,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-26,,,FC-APP-019,Temenos Statements 3,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,27,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-27,,,FC-APP-019,Temenos Statements 3,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,28,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-28,,,FC-APP-020,Temenos Interest Engine 3,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,29,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-29,,,FC-APP-021,Temenos Branch Teller 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,30,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-30,,,FC-APP-021,Temenos Branch Teller 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,31,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-31,,,FC-APP-022,Temenos Core Deposits 4,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,32,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-32,,,FC-APP-023,FIS Loan Servicing 4,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,33,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-33,,,FC-APP-024,Temenos GL Posting Engine 4,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,34,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-34,,,FC-APP-025,Thought Machine Account Master 4,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,35,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-35,,,FC-APP-025,Thought Machine Account Master 4,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,36,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-36,,,FC-APP-026,Fiserv Statements 4,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,37,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-37,,,FC-APP-026,Fiserv Statements 4,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,38,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-38,,,FC-APP-027,Visa DPS Card Authorization,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,39,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-39,,,FC-APP-028,Visa DPS Card Issuance,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,40,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-40,,,FC-APP-029,Mastercard Rewards Engine,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,41,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-41,,,FC-APP-030,Visa DPS Statement & Billing,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,42,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-42,,,FC-APP-031,TSYS Tokenization Vault,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,43,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-43,,,FC-APP-032,Marqeta Dispute Manager,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,44,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-44,,,FC-APP-033,Visa DPS Card Authorization 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,45,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-45,,,FC-APP-034,Mastercard Card Issuance 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,46,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-46,,,FC-APP-034,Mastercard Card Issuance 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,47,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-47,,,FC-APP-035,Mastercard Rewards Engine 2,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,48,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-48,,,FC-APP-036,Visa DPS Statement & Billing 2,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,49,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-49,,,FC-APP-037,Marqeta Tokenization Vault 2,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,50,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-50,,,FC-APP-038,Mastercard Dispute Manager 2,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,51,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-51,,,FC-APP-038,Mastercard Dispute Manager 2,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,52,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-52,,,FC-APP-039,Marqeta Card Authorization 3,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,53,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-53,,,FC-APP-039,Marqeta Card Authorization 3,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,54,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-54,,,FC-APP-040,Marqeta Card Issuance 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,55,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-55,,,FC-APP-041,Mastercard Rewards Engine 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,56,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-56,,,FC-APP-042,Marqeta Statement & Billing 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,57,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-57,,,FC-APP-042,Marqeta Statement & Billing 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,58,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-58,,,FC-APP-043,TSYS Tokenization Vault 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,59,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-59,,,FC-APP-044,Marqeta Dispute Manager 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,60,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-60,,,FC-APP-044,Marqeta Dispute Manager 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,61,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-61,,,FC-APP-045,TSYS Card Authorization 4,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,62,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-62,,,FC-APP-046,TSYS Card Issuance 4,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,63,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-63,,,FC-APP-046,TSYS Card Issuance 4,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,64,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-64,,,FC-APP-047,Marqeta Rewards Engine 4,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,65,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-65,,,FC-APP-048,Visa DPS Statement & Billing 4,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,66,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-66,,,FC-APP-049,The Clearing House ACH Engine,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,67,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-67,,,FC-APP-049,The Clearing House ACH Engine,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,68,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-68,,,FC-APP-050,The Clearing House Wire Platform,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,69,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-69,,,FC-APP-051,FedNow RTP/FedNow Gateway,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,70,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-70,,,FC-APP-052,ACI Worldwide ISO 20022 Hub,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,71,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-71,,,FC-APP-053,Volante Bill Pay,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,72,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-72,,,FC-APP-053,Volante Bill Pay,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,73,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-73,,,FC-APP-054,FedNow Zelle Connector,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,74,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-74,,,FC-APP-055,ACI Worldwide SWIFT Gateway,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,75,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-75,,,FC-APP-056,ACI Worldwide ACH Engine 2,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,76,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-76,,,FC-APP-057,ACI Worldwide Wire Platform 2,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,77,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-77,,,FC-APP-057,ACI Worldwide Wire Platform 2,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,78,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-78,,,FC-APP-058,Volante RTP/FedNow Gateway 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,79,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-79,,,FC-APP-058,Volante RTP/FedNow Gateway 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,80,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-80,,,FC-APP-059,The Clearing House ISO 20022 Hub 2,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,81,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-81,,,FC-APP-060,Volante Bill Pay 2,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,82,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-82,,,FC-APP-060,Volante Bill Pay 2,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,83,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-83,,,FC-APP-061,FedNow Zelle Connector 2,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,84,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-84,,,FC-APP-062,ACI Worldwide SWIFT Gateway 2,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,85,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-85,,,FC-APP-063,The Clearing House ACH Engine 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,86,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-86,,,FC-APP-064,Volante Wire Platform 3,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,87,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-87,,,FC-APP-064,Volante Wire Platform 3,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,88,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-88,,,FC-APP-065,The Clearing House RTP/FedNow Gateway 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,89,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-89,,,FC-APP-066,FedNow ISO 20022 Hub 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,90,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-90,,,FC-APP-067,Volante Bill Pay 3,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,91,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-91,,,FC-APP-068,FedNow Zelle Connector 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,92,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-92,,,FC-APP-068,FedNow Zelle Connector 3,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,93,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-93,,,FC-APP-069,Featurespace Transaction Monitoring,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,94,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-94,,,FC-APP-070,SAS Sanctions Screening,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,95,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-95,,,FC-APP-071,Featurespace Fraud Scoring,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,96,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-96,,,FC-APP-071,Featurespace Fraud Scoring,,medium,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,97,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-97,,,FC-APP-072,SAS Case Manager,,high,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,98,tenant_file
first-capital-financial,first-capital-financial-CAP-SYS-98,,,FC-APP-073,NICE Actimize KYC Orchestrator,,critical,F04 capabilities/value streams + F06 system-function mapping + F05 application inventory,0.76,Capability-to-system mapping is source-backed.,family-8-semantic-enrichment/F20_capability-system-dependency.csv,99,tenant_file
