tenant_key,interview_id,interview_group,executive_area,stakeholder_role,question_id,question,synthetic_answer,priority_theme,pain_point,initiative_link,evidence_needed,evidence_id,source_row_id,confidence,answer_basis,active_candidate_status,candidate_contract_version,load_run_id,source_type,generated_at,truth_statement
first-capital-financial,FCF-INT-01-Q11,CEO / enterprise strategy,Enterprise strategy,CEO,Q11,Which risk would make a default runtime answer unsafe?,"CEO says Model Risk and AI Governance and Fraud alert triage copilot are useful candidate planning topics, but the team needs general ledger and ERP lineage, cloud exit and resilience control evidence, and owner signoff before active runtime or value claims.",runtime safety,tenant-safe retrieval,Fraud alert triage copilot,general ledger and ERP lineage; cloud exit and resilience control evidence; finance baseline; owner attestation,FCF-INT-EVID-00011,FCF-INT-ROW-00011,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-01-Q12,CEO / enterprise strategy,Enterprise strategy,CEO,Q12,What evidence would convert this from planning context to active truth?,"CEO says Finance and GL Modernization and AML investigation summarization are useful candidate planning topics, but the team needs identity and access management lineage, model risk management control evidence, and owner signoff before active runtime or value claims.",promotion readiness,active truth gate,AML investigation summarization,identity and access management lineage; model risk management control evidence; finance baseline; owner attestation,FCF-INT-EVID-00012,FCF-INT-ROW-00012,high,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q01,CFO / finance and value,Finance and value,CFO,Q01,Which enterprise decision is blocked by missing evidence?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Digital Banking Modernization, the next step is to reconcile model risk management system, fair lending and bias, and finance/control evidence before any active-use decision.",decision readiness,decision confidence,Digital Banking Modernization,model risk management system lineage; fair lending and bias control evidence; finance baseline; owner attestation,FCF-INT-EVID-00013,FCF-INT-ROW-00013,high,interview-only-gap-generating,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q02,CFO / finance and value,Finance and value,CFO,Q02,Which operating constraint creates the most friction?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Payments Platform Resilience, the next step is to reconcile regulatory reporting platform, explainability, and finance/control evidence before any active-use decision.",operating model,operational friction,Personalized digital banking insights,regulatory reporting platform lineage; explainability control evidence; finance baseline; owner attestation,FCF-INT-EVID-00014,FCF-INT-ROW-00014,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q03,CFO / finance and value,Finance and value,CFO,Q03,Which data lineage gap should be fixed first?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Fraud and Financial Crimes Transformation, the next step is to reconcile document management platform, GLBA privacy, and finance/control evidence before any active-use decision.",data lineage,lineage uncertainty,Loan document intake automation,document management platform lineage; GLBA privacy control evidence; finance baseline; owner attestation,FCF-INT-EVID-00015,FCF-INT-ROW-00015,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q04,CFO / finance and value,Finance and value,CFO,Q04,Which system dependency creates the greatest risk?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Core Banking Simplification, the next step is to reconcile core banking platform, PCI DSS, and finance/control evidence before any active-use decision.",systems,integration risk,Core Banking Simplification,core banking platform lineage; PCI DSS control evidence; finance baseline; owner attestation,FCF-INT-EVID-00016,FCF-INT-ROW-00016,high,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q05,CFO / finance and value,Finance and value,CFO,Q05,Which vendor obligation needs contract evidence?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Data Governance and Lakehouse Foundation, the next step is to reconcile loan origination platform, data retention, and finance/control evidence before any active-use decision.",vendor,contract evidence,Wealth advisor research assistant,loan origination platform lineage; data retention control evidence; finance baseline; owner attestation,FCF-INT-EVID-00017,FCF-INT-ROW-00017,high,interview-only-gap-generating,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q06,CFO / finance and value,Finance and value,CFO,Q06,Which budget line needs a finance-approved baseline?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Regulatory Reporting Automation, the next step is to reconcile card processing platform, access controls, and finance/control evidence before any active-use decision.",finance,baseline proof,Collections prioritization assistant,card processing platform lineage; access controls control evidence; finance baseline; owner attestation,FCF-INT-EVID-00018,FCF-INT-ROW-00018,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q07,CFO / finance and value,Finance and value,CFO,Q07,Which control blocks AI movement beyond pilot?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Contact Center Experience Transformation, the next step is to reconcile payments hub, audit logging, and finance/control evidence before any active-use decision.",AI governance,control gate,Contact Center Experience Transformation,payments hub lineage; audit logging control evidence; finance baseline; owner attestation,FCF-INT-EVID-00019,FCF-INT-ROW-00019,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q08,CFO / finance and value,Finance and value,CFO,Q08,Which workforce role needs change evidence?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Cloud Resilience and Zero Trust, the next step is to reconcile ACH and wire operations, customer consent, and finance/control evidence before any active-use decision.",workforce,adoption proof,IT incident and change-risk copilot,ACH and wire operations lineage; customer consent control evidence; finance baseline; owner attestation,FCF-INT-EVID-00020,FCF-INT-ROW-00020,high,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q09,CFO / finance and value,Finance and value,CFO,Q09,Which metric should Tower validate before executives act?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Branch Workforce Productivity, the next step is to reconcile fraud detection platform, regulatory reporting accuracy, and finance/control evidence before any active-use decision.",metrics,measurement gap,Model risk documentation assistant,fraud detection platform lineage; regulatory reporting accuracy control evidence; finance baseline; owner attestation,FCF-INT-EVID-00021,FCF-INT-ROW-00021,high,interview-only-gap-generating,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q10,CFO / finance and value,Finance and value,CFO,Q10,Which handoff should Moves or Source receive only after evidence closes?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Wealth Advisor Desktop Modernization, the next step is to reconcile AML/KYC case management, operational resilience, and finance/control evidence before any active-use decision.",handoff,evidence gate,Wealth Advisor Desktop Modernization,AML/KYC case management lineage; operational resilience control evidence; finance baseline; owner attestation,FCF-INT-EVID-00022,FCF-INT-ROW-00022,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q11,CFO / finance and value,Finance and value,CFO,Q11,Which risk would make a default runtime answer unsafe?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Model Risk and AI Governance, the next step is to reconcile CRM and banker desktop, third-party risk, and finance/control evidence before any active-use decision.",runtime safety,tenant-safe retrieval,Fraud alert triage copilot,CRM and banker desktop lineage; third-party risk control evidence; finance baseline; owner attestation,FCF-INT-EVID-00023,FCF-INT-ROW-00023,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-02-Q12,CFO / finance and value,Finance and value,CFO,Q12,What evidence would convert this from planning context to active truth?,"I do not want projected fraud reduction or digital conversion benefits counted as realized value until we can tie them to finance-approved baselines and actuals. For Finance and GL Modernization, the next step is to reconcile contact center platform, cyber risk, and finance/control evidence before any active-use decision.",promotion readiness,active truth gate,AML investigation summarization,contact center platform lineage; cyber risk control evidence; finance baseline; owner attestation,FCF-INT-EVID-00024,FCF-INT-ROW-00024,high,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q01,COO / operations,Operations,COO,Q01,Which enterprise decision is blocked by missing evidence?,"COO says Digital Banking Modernization and Contact center agent assist are useful candidate planning topics, but the team needs mobile banking platform lineage, fraud loss control evidence, and owner signoff before active runtime or value claims.",decision readiness,decision confidence,Digital Banking Modernization,mobile banking platform lineage; fraud loss control evidence; finance baseline; owner attestation,FCF-INT-EVID-00025,FCF-INT-ROW-00025,high,interview-only-gap-generating,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q02,COO / operations,Operations,COO,Q02,Which operating constraint creates the most friction?,"COO says Payments Platform Resilience and Personalized digital banking insights are useful candidate planning topics, but the team needs online banking platform lineage, vendor concentration control evidence, and owner signoff before active runtime or value claims.",operating model,operational friction,Personalized digital banking insights,online banking platform lineage; vendor concentration control evidence; finance baseline; owner attestation,FCF-INT-EVID-00026,FCF-INT-ROW-00026,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q03,COO / operations,Operations,COO,Q03,Which data lineage gap should be fixed first?,"COO says Fraud and Financial Crimes Transformation and Loan document intake automation are useful candidate planning topics, but the team needs cloud lakehouse foundation lineage, cloud exit and resilience control evidence, and owner signoff before active runtime or value claims.",data lineage,lineage uncertainty,Loan document intake automation,cloud lakehouse foundation lineage; cloud exit and resilience control evidence; finance baseline; owner attestation,FCF-INT-EVID-00027,FCF-INT-ROW-00027,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q04,COO / operations,Operations,COO,Q04,Which system dependency creates the greatest risk?,"COO says Core Banking Simplification and Regulatory change impact analyzer are useful candidate planning topics, but the team needs enterprise risk platform lineage, model risk management control evidence, and owner signoff before active runtime or value claims.",systems,integration risk,Core Banking Simplification,enterprise risk platform lineage; model risk management control evidence; finance baseline; owner attestation,FCF-INT-EVID-00028,FCF-INT-ROW-00028,high,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q05,COO / operations,Operations,COO,Q05,Which vendor obligation needs contract evidence?,"COO says Data Governance and Lakehouse Foundation and Wealth advisor research assistant are useful candidate planning topics, but the team needs general ledger and ERP lineage, fair lending and bias control evidence, and owner signoff before active runtime or value claims.",vendor,contract evidence,Wealth advisor research assistant,general ledger and ERP lineage; fair lending and bias control evidence; finance baseline; owner attestation,FCF-INT-EVID-00029,FCF-INT-ROW-00029,high,interview-only-gap-generating,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q06,COO / operations,Operations,COO,Q06,Which budget line needs a finance-approved baseline?,"COO says Regulatory Reporting Automation and Collections prioritization assistant are useful candidate planning topics, but the team needs identity and access management lineage, explainability control evidence, and owner signoff before active runtime or value claims.",finance,baseline proof,Collections prioritization assistant,identity and access management lineage; explainability control evidence; finance baseline; owner attestation,FCF-INT-EVID-00030,FCF-INT-ROW-00030,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q07,COO / operations,Operations,COO,Q07,Which control blocks AI movement beyond pilot?,"COO says Contact Center Experience Transformation and Branch workforce knowledge assistant are useful candidate planning topics, but the team needs model risk management system lineage, GLBA privacy control evidence, and owner signoff before active runtime or value claims.",AI governance,control gate,Contact Center Experience Transformation,model risk management system lineage; GLBA privacy control evidence; finance baseline; owner attestation,FCF-INT-EVID-00031,FCF-INT-ROW-00031,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q08,COO / operations,Operations,COO,Q08,Which workforce role needs change evidence?,"COO says Cloud Resilience and Zero Trust and IT incident and change-risk copilot are useful candidate planning topics, but the team needs regulatory reporting platform lineage, PCI DSS control evidence, and owner signoff before active runtime or value claims.",workforce,adoption proof,IT incident and change-risk copilot,regulatory reporting platform lineage; PCI DSS control evidence; finance baseline; owner attestation,FCF-INT-EVID-00032,FCF-INT-ROW-00032,high,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q09,COO / operations,Operations,COO,Q09,Which metric should Tower validate before executives act?,"COO says Branch Workforce Productivity and Model risk documentation assistant are useful candidate planning topics, but the team needs document management platform lineage, data retention control evidence, and owner signoff before active runtime or value claims.",metrics,measurement gap,Model risk documentation assistant,document management platform lineage; data retention control evidence; finance baseline; owner attestation,FCF-INT-EVID-00033,FCF-INT-ROW-00033,high,interview-only-gap-generating,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q10,COO / operations,Operations,COO,Q10,Which handoff should Moves or Source receive only after evidence closes?,"COO says Wealth Advisor Desktop Modernization and Finance close anomaly detection are useful candidate planning topics, but the team needs core banking platform lineage, access controls control evidence, and owner signoff before active runtime or value claims.",handoff,evidence gate,Wealth Advisor Desktop Modernization,core banking platform lineage; access controls control evidence; finance baseline; owner attestation,FCF-INT-EVID-00034,FCF-INT-ROW-00034,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q11,COO / operations,Operations,COO,Q11,Which risk would make a default runtime answer unsafe?,"COO says Model Risk and AI Governance and Fraud alert triage copilot are useful candidate planning topics, but the team needs loan origination platform lineage, audit logging control evidence, and owner signoff before active runtime or value claims.",runtime safety,tenant-safe retrieval,Fraud alert triage copilot,loan origination platform lineage; audit logging control evidence; finance baseline; owner attestation,FCF-INT-EVID-00035,FCF-INT-ROW-00035,medium,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,FCF-INT-03-Q12,COO / operations,Operations,COO,Q12,What evidence would convert this from planning context to active truth?,"COO says Finance and GL Modernization and AML investigation summarization are useful candidate planning topics, but the team needs card processing platform lineage, customer consent control evidence, and owner signoff before active runtime or value claims.",promotion readiness,active truth gate,AML investigation summarization,card processing platform lineage; customer consent control evidence; finance baseline; owner attestation,FCF-INT-EVID-00036,FCF-INT-ROW-00036,high,synthetic-evidence-backed,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,synthetic executive interview,2026-07-17T00:00:00.000Z,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
