tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_adapter_id,source_adapter_name,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,interview_id,interview_group,priority_theme,decision_supported,evidence_needed,system_or_vendor_mentioned,data_domain_mentioned,key_initiative,known_challenge,use_case,data_domain,systems,value_hypothesis,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,evidence_type,evidence_location,evidence_owner,caveat
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0011,GLD-HS,CEO / Enterprise Strategy: Provider quality and performance,"CEO / Enterprise Strategy says Provider quality and performance is promising, but sourcing is not decision-grade until Epic Caboodle evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",03_workforce_roles,GLD-SA07-INT-EVID-0011,candidate,high,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-01,CEO / Enterprise Strategy,sourcing,Provider quality and performance phase-gate and evidence-readiness decision,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,Epic Caboodle,HEDIS,Provider quality and performance,Provider contract linkage not certified,,,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0012,GLD-HS,CEO / Enterprise Strategy: End-to-end cost transparency,"CEO / Enterprise Strategy says End-to-end cost transparency is promising, but evidence is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",03_workforce_roles,GLD-SA07-INT-EVID-0012,candidate,high,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-01,CEO / Enterprise Strategy,evidence,End-to-end cost transparency phase-gate and evidence-readiness decision,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,SQL Server reporting marts,margin,End-to-end cost transparency,Margin semantic model not certified,,,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0013,GLD-HS,CFO / Finance & Value: Governed data foundation for AI / LLM automation,"CFO / Finance & Value says Governed data foundation for AI / LLM automation is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",03_workforce_roles,GLD-SA07-INT-EVID-0013,candidate,medium,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,strategy,Governed data foundation for AI / LLM automation phase-gate and evidence-readiness decision,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,Epic Clarity,prior authorization,Governed data foundation for AI / LLM automation,No formal data governance,,,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0014,GLD-HS,CFO / Finance & Value: Call center optimization,"CFO / Finance & Value says Call center optimization is promising, but operating model is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",03_workforce_roles,GLD-SA07-INT-EVID-0014,candidate,high,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,operating model,Call center optimization phase-gate and evidence-readiness decision,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,CRM / member case management,CRM cases,Call center optimization,Real-time integration not proven,,,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0015,GLD-HS,CFO / Finance & Value: Provider quality and performance,"CFO / Finance & Value says Provider quality and performance is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",03_workforce_roles,GLD-SA07-INT-EVID-0015,candidate,high,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,vendor,Provider quality and performance phase-gate and evidence-readiness decision,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,Tableau reporting estate,provider attribution,Provider quality and performance,Provider contract linkage not certified,,,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0016,GLD-HS,CFO / Finance & Value: End-to-end cost transparency,"CFO / Finance & Value says End-to-end cost transparency is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",03_workforce_roles,GLD-SA07-INT-EVID-0016,candidate,high,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,platform,End-to-end cost transparency phase-gate and evidence-readiness decision,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,SQL Server reporting marts,GL,End-to-end cost transparency,Margin semantic model not certified,,,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0017,GLD-HS,CFO / Finance & Value: Payment integrity and leakage reduction,"CFO / Finance & Value says Payment integrity and leakage reduction is promising, but data is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",03_workforce_roles,GLD-SA07-INT-EVID-0017,candidate,medium,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,data,Payment integrity and leakage reduction phase-gate and evidence-readiness decision,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,Claims administration platform,recovery workflow,Payment integrity and leakage reduction,Rules and model lineage not governed,,,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0018,GLD-HS,CFO / Finance & Value: Automated close and reporting,"CFO / Finance & Value says Automated close and reporting is promising, but modernization is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",03_workforce_roles,GLD-SA07-INT-EVID-0018,candidate,high,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,modernization,Automated close and reporting phase-gate and evidence-readiness decision,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,Power BI reporting estate,GL,Automated close and reporting,Certified finance semantic layer not loaded,,,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0019,GLD-HS,CFO / Finance & Value: AI Benefits Realization Ledger,"CFO / Finance & Value says AI Benefits Realization Ledger needs FP&A validation and usage extracts required: The CFO would not let Tower count AI spend as delivered value until the usage extract, operational KPI movement, and FP&A validation all reconcile to the same program code. Copilot, ServiceNow, Workday, and developer productivity pilots can be measured, but Member Service AI Assist remains a candidate with no approved funding.",03_workforce_roles,GLD-SA07-INT-EVID-9019,candidate,medium,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,AI readiness,Unified clinical + claims lakehouse phase-gate and evidence-readiness decision,FP&A validation and usage extracts required,Epic Caboodle,claims,Unified clinical + claims lakehouse,Claims and pharmacy harmonization not proven,AI Benefits Realization Ledger,usage and finance actuals,M365 Copilot; ServiceNow; Workday; GitHub Copilot,,AI spend can look adopted without released value,M365 Copilot; ServiceNow; Workday; GitHub Copilot,interview_context_only,Interview context cannot create approved funding or value claims.,true,preserved_legacy_context,interview_gap_fill_mapped_not_financial_fact,excluded_from_budget_rollup,not_budget_fact,not_applicable_interview_context,not_approved,0,0,no,,,,Interview-derived context only; requires source-system and finance evidence before budget or value claims.
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0020,GLD-HS,Chief Experience Officer / Member Experience: Member Service Agent Assist Transformation,"Chief Experience Officer / Member Experience says Member Service Agent Assist Transformation needs Approved business case, baseline, and PHI controls required: No. Member Service AI Assist is a candidate/discovery opportunity. The funded work is the contact-center platform, knowledge foundation, data readiness, and AI governance controls. A separate Moves business case is required before AI Assist receives approved funding.",03_workforce_roles,GLD-SA07-INT-EVID-9020,candidate,medium,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,risk,Governed data foundation for AI / LLM automation phase-gate and evidence-readiness decision,"Approved business case, baseline, and PHI controls required",Databricks on AWS,utilization management,Governed data foundation for AI / LLM automation,Data quality rules not loaded,Member Service Agent Assist Transformation,member service data,Genesys; Salesforce; ServiceNow,,platform spend could be mistaken for AI Assist funding,Genesys; Salesforce; ServiceNow,interview_context_only,Interview context cannot create approved funding or value claims.,true,preserved_legacy_context,interview_gap_fill_mapped_not_financial_fact,excluded_from_budget_rollup,not_budget_fact,not_applicable_interview_context,not_approved,0,0,no,,,,Interview-derived context only; requires source-system and finance evidence before budget or value claims.
internal-golden,GLD-SA07-03_WORKFORCE_ROLES-0021,GLD-HS,CISO / Security: AI Governance / Model Risk Controls,"CISO / Security says AI Governance / Model Risk Controls needs HITL, audit logging, and model-risk evidence required: PHI access logging, human-in-the-loop validation, prompt/audit trails, and model inventory ownership must be complete before service, Workday, or member-facing AI pilots scale beyond controlled pilots.",03_workforce_roles,GLD-SA07-INT-EVID-9021,candidate,medium,executive_interview,SA07,SA07 Executive Interview Insights,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,GLD-INT-02,CFO / Finance & Value,metrics,Call center optimization phase-gate and evidence-readiness decision,"HITL, audit logging, and model-risk evidence required",Contact center transcript and telephony platform,intent taxonomy,Call center optimization,Transcript governance not loaded,AI Governance / Model Risk Controls,PHI audit logs; model inventory,OneTrust; ServiceNow; Microsoft Purview,,AI usage without audit controls creates compliance risk,OneTrust; ServiceNow; Microsoft Purview,interview_context_only,Interview context cannot create approved funding or value claims.,true,preserved_legacy_context,interview_gap_fill_mapped_not_financial_fact,excluded_from_budget_rollup,not_budget_fact,not_applicable_interview_context,not_approved,0,0,no,,,,Interview-derived context only; requires source-system and finance evidence before budget or value claims.
